feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
full,gbt,logV,calm,119373,0.4642589703708967,0.4225095800830776,0.5069851382623484,,,,,-0.030090257708700996,0.10060110136097161,0.09650595299178194,0.10478419089642833,0.22433868705924365,0.23992028331165305
full,gbt,logV,event,95758,0.5449082286487125,0.49859620953717687,0.5846556716967635,,,,,-0.07230143132486,0.11808093827541706,0.11319615318133996,0.12287939239213795,0.37199494312358217,0.1729132855251303
full,gbt,logV,resolution,72869,0.41899724753425205,0.3606145727800033,0.46127981508979,,,,,-0.044498592517120183,0.1342977237617973,0.1280607729678837,0.1424283964931894,-0.020569831095514912,0.43956707862976696
full,gbt,logV,all,288000,0.5932350157069346,0.5709851925051329,0.6131367163229453,,,,,-0.048266400904601214,0.11493885622548285,0.11209798080995417,0.11831262948243626,0.38108652379301267,0.21214849191392193
full,mlp,x,calm,119373,-0.22693888914864324,-0.403589231394585,-0.0831064516786812,0.8129062005972246,45544.0,0.7975001688675022,0.8269127559271956,-0.14696893950867063,,,,-0.5680027824573362,0.3410638933086929
full,mlp,x,event,95758,0.7682606667315754,0.751610038935811,0.7857205368191861,0.9282729533058228,76819.0,0.9218793917470558,0.935158141599414,-0.1698454875282327,,,,0.501847809870291,0.26641285686128446
full,mlp,x,resolution,72869,0.6885783778902258,0.6579830341553576,0.7146110941531264,0.8942105865740564,52406.0,0.8854009442454525,0.9034664038372584,-0.13986372231686195,,,,0.32340598185902725,0.36517239603119855
full,mlp,x,all,288000,0.7112961669275477,0.6941387965102485,0.726924333882924,0.8879950105567921,174769.0,0.8817156520298005,0.8939640856906576,-0.14667517276517716,,,,0.4457898431099431,0.26550632381760464
full,mlp,logV,calm,119373,0.4424536198371284,0.39981675506981834,0.48758149843776444,,,,,-0.10386277091814855,0.1013926975973925,0.09745798974795267,0.10536182740296676,0.25452604175397897,0.18792757808314942
full,mlp,logV,event,95758,0.4921273579248878,0.43883718462968535,0.537008670095027,,,,,-0.1528602938236021,0.12216225941532981,0.11759147640719765,0.12670534162023345,0.3773636430027779,0.1147637149221099
full,mlp,logV,resolution,72869,0.36859467123664114,0.3127958347559287,0.41413834835541063,,,,,-0.10290227440899224,0.13839142355754622,0.13238459821759113,0.14604226423903408,-0.0026299926561945686,0.3712246638928357
full,mlp,logV,all,288000,0.5611367850494061,0.5358944209937729,0.5838395648230852,,,,,-0.1189749440870993,0.11765975267569971,0.11478346876501476,0.12080250274129206,0.39503233665448934,0.16610444839491678
price_only,ridge,x,calm,119373,-0.24948634967807903,-0.3298426714034627,-0.17860029160022545,0.695525206393817,45544.0,0.6729340071607731,0.7173217242848102,,,,,-0.24948634967807903,
price_only,ridge,x,event,95758,0.42279131225543654,0.3881067652263856,0.4544950389445604,0.9059217120764395,76819.0,0.8983926147724371,0.9126481703264693,,,,,0.42279131225543654,
price_only,ridge,x,resolution,72869,0.14898636850850644,0.10121534693133821,0.1940175582392746,0.6461664694882265,52406.0,0.6310917916201841,0.6625813220819231,,,,,0.14898636850850644,
price_only,ridge,x,all,288000,0.37834815846966874,0.36313143915366397,0.3919504261188561,0.7732034857440393,174769.0,0.7634202984505221,0.782283373631263,,,,,0.37834815846966874,
price_only,ridge,logV,calm,119373,0.16796764379001106,0.12739099527023068,0.21252235716384962,,,,,,0.11630188975554506,0.11170618493427606,0.1206990557526829,0.16796764379001106,
price_only,ridge,logV,event,95758,0.3899255813759769,0.34495763406922986,0.42637233732136187,,,,,,0.1326425673181439,0.12684093836114757,0.1386199994009801,0.3899255813759769,
price_only,ridge,logV,resolution,72869,-0.25884555050749514,-0.35571916409136656,-0.1866834265413701,,,,,,0.21164301316296694,0.2011125839390702,0.2234318126843535,-0.25884555050749514,
price_only,ridge,logV,all,288000,0.31872981689945756,0.3038034025173903,0.3324518903196939,,,,,,0.1458580110180963,0.14139644874417465,0.1498204286917193,0.31872981689945756,
price_only,gbt,x,calm,119373,-0.3935609083954692,-0.49775425227888076,-0.30558252239246936,0.6733488494642543,45544.0,0.6501743201460133,0.6942323085637156,,,,,-0.3935609083954692,
price_only,gbt,x,event,95758,0.44346666309697536,0.4090063805778405,0.4752922008969336,0.8972389643187232,76819.0,0.8895590853257672,0.9045561262556108,,,,,0.44346666309697536,
price_only,gbt,x,resolution,72869,0.2873977283763901,0.25192356984681685,0.3223552157249073,0.7358126932030683,52406.0,0.7218326511704198,0.750262712033846,,,,,0.2873977283763901,
price_only,gbt,x,all,288000,0.4137028552621931,0.39792323390199047,0.42845878688597455,0.7904891599768837,174769.0,0.7816744833212973,0.7990315725562338,,,,,0.4137028552621931,
price_only,gbt,logV,calm,119373,0.22433868705924365,0.18936697072129915,0.2624656134482135,,,,,,0.11281969191632886,0.10842065410055908,0.11698598738847929,0.22433868705924365,
price_only,gbt,logV,event,95758,0.37199494312358217,0.32285903667438137,0.41610522259238314,,,,,,0.13436353081846766,0.12825819384413784,0.14030089000153625,0.37199494312358217,
price_only,gbt,logV,resolution,72869,-0.020569831095514912,-0.08629290240232863,0.0343533674634963,,,,,,0.18285264180715904,0.1735971193474055,0.19291488486597572,-0.020569831095514912,
price_only,gbt,logV,all,288000,0.38108652379301267,0.3641175552620119,0.39878340647136123,,,,,,0.13770242091350215,0.13386807914675278,0.14135023109373882,0.38108652379301267,
price_only,mlp,x,calm,119373,-0.5680027824573362,-0.6899425330147465,-0.46650063735418246,0.6723607939574917,45544.0,0.6506519208787329,0.6929064840288944,,,,,-0.5680027824573362,
price_only,mlp,x,event,95758,0.501847809870291,0.46946978311296,0.532477534155528,0.9002199976568297,76819.0,0.8927448302728126,0.9082316284280973,,,,,0.501847809870291,
price_only,mlp,x,resolution,72869,0.32340598185902725,0.28360961433298537,0.35916133519156235,0.7664389573712934,52406.0,0.7531807267997286,0.780630656161676,,,,,0.32340598185902725,
price_only,mlp,x,all,288000,0.4457898431099431,0.4289779603997503,0.46042259010734726,0.8007255291270191,174769.0,0.791982269145516,0.809007470884472,,,,,0.4457898431099431,
price_only,mlp,logV,calm,119373,0.25452604175397897,0.2196935711133428,0.29112107908811913,,,,,,0.11224656527808288,0.10816963248349822,0.11623002451036446,0.25452604175397897,
price_only,mlp,logV,event,95758,0.3773636430027779,0.32377072904386467,0.42777716075707717,,,,,,0.1352144584560701,0.1297941656805789,0.14108438518196753,0.3773636430027779,
price_only,mlp,logV,resolution,72869,-0.0026299926561945686,-0.07306394216283917,0.05279543217912673,,,,,,0.18079277632130047,0.17238485028665743,0.19032016317930042,-0.0026299926561945686,
price_only,mlp,logV,all,288000,0.39503233665448934,0.37715577381414395,0.4130517881952092,,,,,,0.13722661169282568,0.13359268543641867,0.14067874779487446,0.39503233665448934,
