feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
price_only,gbt,x,event,96125,0.43305124406744677,0.3983149186598775,0.46488533123352077,0.8962504075643952,76675.0,0.888023138371233,0.9038140132498181,,,,,0.43305124406744677,
price_only,gbt,x,resolution,72539,0.2779290161603195,0.2396839839192181,0.3135029646609423,0.7341464824556333,51897.0,0.7200407606170665,0.7481843839628365,,,,,0.2779290161603195,
price_only,gbt,x,all,288000,0.4058695137596712,0.38989630946000775,0.4203412134913533,0.7841969333860722,171916.0,0.7747464222135618,0.7932151968070974,,,,,0.4058695137596712,
price_only,gbt,logV,calm,119336,0.23825314436019174,0.2027192060090889,0.2761189612113182,,,,,,0.11077858759885824,0.10645692760395681,0.1149674493339975,0.23825314436019174,
price_only,gbt,logV,event,96125,0.38056538783296967,0.332352793213548,0.42444382798668423,,,,,,0.13269990299999485,0.12699199535292371,0.1385219347617868,0.38056538783296967,
price_only,gbt,logV,resolution,72539,-0.024480030896652183,-0.09233238455474355,0.03004968228224781,,,,,,0.18168624512258677,0.17262367642751333,0.19167013601984306,-0.024480030896652183,
price_only,gbt,logV,all,288000,0.38941346734177973,0.3726897758414071,0.4077106996941742,,,,,,0.13595482722402488,0.1320911124521069,0.1395940358871195,0.38941346734177973,
price_only,mlp,x,calm,119336,-0.6010980102933223,-0.7258638331110625,-0.4937434580346542,0.6513704318936877,43344.0,0.6286102713381606,0.6722641506827746,,,,,-0.6010980102933223,
price_only,mlp,x,event,96125,0.48537009938680387,0.4531665712144517,0.5167360066695286,0.8954287577437235,76675.0,0.8869876358701299,0.903208470531249,,,,,0.48537009938680387,
price_only,mlp,x,resolution,72539,0.32763942826473036,0.287743053903884,0.3632516095916064,0.7730119274717229,51897.0,0.7602753515027834,0.7864150686037941,,,,,0.32763942826473036,
price_only,mlp,x,all,288000,0.439852617543376,0.42315029868821147,0.4550566335990765,0.7969415295842156,171916.0,0.7880474448670352,0.8054124145481515,,,,,0.439852617543376,
price_only,mlp,logV,calm,119336,0.2581717940904179,0.22002807420204284,0.2977594407843508,,,,,,0.11044340694362802,0.10640356007417416,0.11447713372088944,0.2581717940904179,
price_only,mlp,logV,event,96125,0.3881369353656856,0.3353267646334987,0.4387710433062074,,,,,,0.13222616399130138,0.1270942295135414,0.13791577206637648,0.3881369353656856,
price_only,mlp,logV,resolution,72539,0.0102827329503008,-0.05765866203668829,0.06316830569177499,,,,,,0.17678726162024422,0.16834191977574628,0.18628326562109082,0.0102827329503008,
price_only,mlp,logV,all,288000,0.40462447585648165,0.3869744021382056,0.42327141179566413,,,,,,0.1344239083172206,0.13085024264171288,0.13784102261064543,0.40462447585648165,
