Model,Persona,Arm,Scenario,Seed,Decode_Replicate,Path,Temperature,usd,band_mas,v21_mcr_B_0.05,v21_mcr_D_0.05,v21_mcr_0.05,v21_mcr_B_0.002,v21_mcr_D_0.002,v21_mcr_0.002,turnover,mdd_pct,return_pct,fallback_share,trade_count
gemini-2.5-flash,ISFJ,static,flat,2006,2,flat|2006,0.2,0.16584709999999997,0.04225104755758124,0.013261400768800866,0.1082610645312213,0.12152246530002217,0.041785028562679634,0.0480723259287175,0.08985735449139713,0.9732915974481413,-2.076160570742558,-0.35761813261311337,0.0,18
gemini-2.5-flash,ISFJ,static,flat,2007,0,flat|2007,0.2,0.1643578,0.05316149790038567,0.05403094502251348,0.047368421052631574,0.10139936607514506,0.05311939114662513,0.10841391997539349,0.1615333111220186,0.23591921261228244,-2.688030045823264,-1.4073648453448162,0.0,4
gemini-2.5-flash,ISFJ,static,flat,2007,1,flat|2007,0.2,0.1653363,0.03678273351807835,0.022652642625392194,0.1705131433041244,0.1931657859295166,0.036493242152686796,0.13654849300477506,0.17304173515746188,0.885807280372531,-2.487340043811148,1.3320540976217599,0.0,17
gemini-2.5-flash,ISFJ,static,flat,2007,2,flat|2007,0.2,0.16460719999999998,0.03542225655825029,0.013152145374342552,0.07605370868272518,0.08920585405706773,0.03534299573054506,0.11470076990519706,0.1500437656357421,0.6816044266242502,-3.241193066136694,-1.2934726846667965,0.0,14
gemini-2.5-flash,ISFJ,static,flat,2008,0,flat|2008,0.2,0.1667424,0.06550104941902576,0.05513486725138697,0.06521739130434784,0.12035225855573481,0.06536636350632555,0.09644452834075194,0.16181089184707745,0.24914701408750795,-1.7854971273070008,0.182435761087274,0.0,4
gemini-2.5-flash,ISFJ,static,flat,2008,1,flat|2008,0.2,0.16737059999999998,0.05995634780117274,0.053229846240971296,0.06521739130434784,0.11844723754531912,0.05949895438690437,0.09797789925447323,0.15747685364137756,0.2487477070800829,-2.2129074536787696,0.14445890336378664,0.0,6
gemini-2.5-flash,ISFJ,static,flat,2008,2,flat|2008,0.2,0.1664579,0.07067757511346379,0.06167237714293054,0.06521739130434784,0.12688976844727837,0.07013440123544071,0.0966321389222088,0.16676654015764952,0.2701113024430201,-1.7747978562301814,-0.4212965665360002,0.0,5
gemini-2.5-flash,ISFJ,static,bull_trap,2001,0,bull_trap|2001,0.2,0.16743999999999998,0.03951776881830472,0.03397743242760242,0.030952854900902327,0.06493028732850475,0.03951776881830468,0.03893618616099477,0.07845395497929945,0.8670961856832932,-2.0650460868306353,6.75947235942338,0.0,15
gemini-2.5-flash,ISFJ,static,bull_trap,2001,1,bull_trap|2001,0.2,0.1681384,0.043712080440722986,0.0413404563992263,0.03067187321024406,0.07201232960947034,0.043712080440722945,0.039511284843070184,0.08322336528379314,1.0691302756434233,-1.9014687818709852,6.518729105084509,0.0,18
gemini-2.5-flash,ISFJ,static,bull_trap,2001,2,bull_trap|2001,0.2,0.1678443,0.04805291310695301,0.04851538642605279,0.03966417893002647,0.08817956535607925,0.04805291310695298,0.044951629803538534,0.09300454291049152,1.6284019704357426,-1.97922873912314,12.550746961296056,0.0,22
gemini-2.5-flash,ISFJ,static,bull_trap,2002,0,bull_trap|2002,0.2,0.1675788,0.048137274456606996,0.04984217673448949,0.0003549498875144861,0.05019712662200396,0.04836845275535803,0.008021220197141765,0.056389672952499796,0.4425803240417664,-1.3921697231735197,0.19462669881069594,0.0,9
gemini-2.5-flash,ISFJ,static,bull_trap,2002,1,bull_trap|2002,0.2,0.1672303,0.03885933617891088,0.04417036407449901,0.0014926112982410554,0.04566297537274007,0.03944081722687841,0.008883484465699787,0.048324301692578196,0.4600990508709343,-1.4557683699315982,0.6274961256064415,0.0,10
gemini-2.5-flash,ISFJ,static,bull_trap,2002,2,bull_trap|2002,0.2,0.1679097,0.04324567256373028,0.04939617926558014,0.0014758331213275745,0.050872012386907715,0.04389395061248186,0.008871986730251462,0.052765937342733306,0.5120182812170767,-1.4323483635718448,0.28691746432762955,0.0,12
gemini-2.5-flash,ISFJ,static,bull_trap,2003,0,bull_trap|2003,0.2,0.167116,0.04138275609584593,0.03945361989244089,0.03559917866735112,0.07505279855979197,0.041346823056282685,0.06735050140442748,0.10869732446071016,0.17116823973146694,-1.4689043817856628,2.378548020418614,0.0,3
gemini-2.5-flash,ISFJ,static,bull_trap,2003,1,bull_trap|2003,0.2,0.16644969999999998,0.06044507105205325,0.0527209021939651,0.03559922104235122,0.08832012323631627,0.06065881838744302,0.06735702779328746,0.12801584618073047,0.544482689063588,-1.6390664402770372,-0.003715643973845051,0.0,9
gemini-2.5-flash,ISFJ,static,bull_trap,2003,2,bull_trap|2003,0.2,0.16661379999999998,0.05353795067774156,0.046455288118935525,0.03559917866735112,0.08205446678628658,0.05335767587234904,0.06735050140442748,0.12070817727677649,0.25430627269879635,-1.6306053863185843,1.0679622131962718,0.0,5
gemini-2.5-flash,ISFJ,static,bull_trap,2004,0,bull_trap|2004,0.2,0.1660652,0.040842175766755584,0.0378902404301901,0.004948162318725633,0.04283840274891573,0.04084217576675554,0.022616343891704388,0.06345851965845993,0.7463427452553966,-1.0977386824566615,2.9602230807816987,0.0,15
gemini-2.5-flash,ISFJ,static,bull_trap,2004,1,bull_trap|2004,0.2,0.16567690000000002,0.048133716574012934,0.035944265960337465,0.004086133135698752,0.04003039909603622,0.04813371657401291,0.022369932886417532,0.07050364946043043,0.8710512181760536,-1.1575042678986347,1.5917186385589366,0.0,17
gemini-2.5-flash,ISFJ,static,bull_trap,2004,2,bull_trap|2004,0.2,0.1654058,0.04925424361841115,0.037876209140334384,0.0016746705264696544,0.03955087966680403,0.0492542436184111,0.020971284573064658,0.07022552819147576,0.5124488944284167,-1.1241216582564162,1.1779589982293004,0.0,10
gemini-2.5-flash,ISFJ,static,bull_trap,2005,0,bull_trap|2005,0.2,0.1688259,0.04160893031333621,0.042956076346889215,0.04242741302403356,0.08538348937092274,0.041568819802878486,0.06786270102087953,0.10943152082375801,0.5495976824069632,-0.9145666353396753,5.527689352627285,0.0,11
gemini-2.5-flash,ISFJ,static,bull_trap,2005,1,bull_trap|2005,0.2,0.1686366,0.043080009776556495,0.04510560568936099,0.04242741302403356,0.0875330187133945,0.04306595902753498,0.06782859639682783,0.11089455542436279,0.49592353074198037,-0.9145666353396753,5.817954001852588,0.0,12
gemini-2.5-flash,ISFJ,static,bull_trap,2005,2,bull_trap|2005,0.2,0.16882799999999998,0.04234584284838676,0.044370340102333664,0.04289389916200774,0.08726423926434136,0.0423965920166487,0.06911105783049623,0.1115076498471449,0.4757388883257201,-0.9413211077708983,5.580686798405909,0.0,11
gemini-2.5-flash,ISFJ,static,bull_trap,2006,0,bull_trap|2006,0.2,0.1674706,0.030865950021833743,0.03477897217066899,0.02505893267567697,0.05983790484634595,0.030495153308556504,0.03775114316300463,0.06824629647156114,1.0413990708443135,-2.1156918982917716,1.3666366000308905,0.0,18
gemini-2.5-flash,ISFJ,static,bull_trap,2006,1,bull_trap|2006,0.2,0.1669763,0.03915251512836459,0.03784255465911481,0.028602924385719278,0.06644547904483408,0.03895453493114089,0.043335272287959845,0.08228980721910073,1.118834521834777,-3.467427466721462,0.009554843189163442,0.0,20
gemini-2.5-flash,ISFJ,static,bull_trap,2006,2,bull_trap|2006,0.2,0.16726629999999998,0.025880111673886957,0.03545652979025821,0.017205730396290392,0.0526622601865486,0.02640827721825197,0.03161692651510365,0.05802520373335562,0.9982058062987191,-1.327800365986509,3.2476786469946672,0.0,17
gemini-2.5-flash,ISFJ,static,bull_trap,2007,0,bull_trap|2007,0.2,0.1652846,0.051806874665023865,0.048915372571521114,0.004760927098434229,0.053676299669955345,0.051527928034401545,0.05262837839248481,0.10415630642688635,0.46769057857655516,-2.3023702016866654,-1.2331477249054812,0.0,10
gemini-2.5-flash,ISFJ,static,bull_trap,2007,1,bull_trap|2007,0.2,0.165835,0.03700459414089507,0.02985590608158772,0.014155427706604367,0.04401133378819209,0.036280404632477205,0.05849076372525119,0.09477116835772839,0.6288064683181183,-2.706327304336875,-0.5282027235057329,0.0,14
gemini-2.5-flash,ISFJ,static,bull_trap,2007,2,bull_trap|2007,0.2,0.1654166,0.04698145431749591,0.04755686280404143,0.003505928651268482,0.05106279145530992,0.04700583970921775,0.05191149205755676,0.09891733176677449,0.4270175652343943,-2.786833387370735,-0.915631627179958,0.0,9
gemini-2.5-flash,ISFJ,static,bull_trap,2008,0,bull_trap|2008,0.2,0.1676093,0.046700894458925536,0.03534461347095993,0.021779469073563127,0.057124082544523044,0.046433059757714085,0.03761086012016907,0.08404391987788315,0.9356186691134041,-1.773697616030967,3.115495614474484,0.0,15
gemini-2.5-flash,ISFJ,static,bull_trap,2008,1,bull_trap|2008,0.2,0.1671639,0.04758893923023483,0.03601387321563781,0.025116869680452573,0.06113074289609037,0.04732556706556261,0.0412257020742285,0.0885512691397911,1.2233448943450995,-2.2188672054967773,2.462220970031259,0.0,22
gemini-2.5-flash,ISFJ,static,bull_trap,2008,2,bull_trap|2008,0.2,0.1674757,0.05077541915465785,0.040056576853568296,0.0028767578724181193,0.04293333472598642,0.05052805945191739,0.028748869251519156,0.07927692870343657,0.7247153792545785,-1.690782734865437,1.2520239340143569,0.0,14
gemini-2.5-flash,ISFJ,static,crash,2001,0,crash|2001,0.2,0.1674867,0.06022683965669165,0.061173240913938706,0.14174094060821663,0.20291418152215532,0.06012845691828343,0.12743844122579848,0.18756689814408198,0.38389667034572,-3.859170878320206,-1.3725119987120893,0.0,8
gemini-2.5-flash,ISFJ,static,crash,2001,1,crash|2001,0.2,0.16890929999999998,0.28560702094909124,0.3212299549102021,0.13304038734885157,0.45427034225905377,0.2835246441699409,0.12039986660372623,0.40392451077366714,1.338556984930123,-20.66005560217604,41.81393570779641,0.0,8
gemini-2.5-flash,ISFJ,static,crash,2001,2,crash|2001,0.2,0.167532,0.055646828233320136,0.05642101934218119,0.14252210511573632,0.19894312445791748,0.0559264605360001,0.12797389377596724,0.18390035431196733,0.5757241014714976,-4.176935297442974,-0.3667501546621099,0.0,12
gemini-2.5-flash,ISFJ,static,crash,2002,0,crash|2002,0.2,0.166955,0.06707953724221451,0.07358366161124108,0.14752542231484692,0.22110908392608797,0.06754300667680209,0.12802675489143203,0.1955697615682341,0.45972258293107177,-2.3812002091287865,-1.5424581709364116,0.0,9
gemini-2.5-flash,ISFJ,static,crash,2002,1,crash|2002,0.2,0.16632159999999999,0.053531689870398774,0.060462528081561336,0.14744527159524062,0.20790779967680195,0.05380276503811819,0.12919848625651345,0.18300125129463163,0.33350457291779856,-4.036293105022127,-3.2156900990567894,0.0,7
gemini-2.5-flash,ISFJ,static,crash,2002,2,crash|2002,0.2,0.1663709,0.05355321602416667,0.05743234046179608,0.1474849785795076,0.20491731904130364,0.05385659952452881,0.12825358109426724,0.18211018061879602,0.521153465472478,-4.014859527320247,-2.3237357393742775,0.0,11
gemini-2.5-flash,ISFJ,static,crash,2003,0,crash|2003,0.2,0.1674288,0.06574526688708165,0.07744806391713747,0.19890504600284728,0.27635310991998474,0.06616831949816847,0.1717083318412114,0.23787665133937982,0.5197783361606902,-2.5562859476390587,-0.9445206905045911,0.0,9
gemini-2.5-flash,ISFJ,static,crash,2003,1,crash|2003,0.2,0.16696869999999997,0.06467093590009046,0.0724166999831926,0.1985452049799082,0.2709619049631008,0.06511027183612406,0.17143208303452948,0.2365423548706535,0.6283415167811636,-2.5141284090305027,-1.413630571683644,0.0,10
gemini-2.5-flash,ISFJ,static,crash,2003,2,crash|2003,0.2,0.1668871,0.06353636862515831,0.07110460375273879,0.198530434769057,0.26963503852179577,0.06395255012700962,0.17142175895857734,0.23537430908558696,0.3800782483850131,-2.40070292727278,-1.7064488505705966,0.0,6
gemini-2.5-flash,ISFJ,static,crash,2004,0,crash|2004,0.2,0.1675259,0.06210482464956441,0.07168361653176737,0.11182795698924733,0.18351157352101471,0.06261373129697187,0.1257473753674561,0.18836110666442799,1.383376445725205,-3.1895813760053127,2.815426150496969,0.0,23
gemini-2.5-flash,ISFJ,static,crash,2004,1,crash|2004,0.2,0.1678292,0.05870839507231031,0.07244407735742711,0.11182795698924733,0.18427203434667447,0.05888714503801476,0.12110196563113834,0.1799891106691531,1.3151722663930678,-2.392286300216029,5.257049682338155,0.0,21
gemini-2.5-flash,ISFJ,static,crash,2004,2,crash|2004,0.2,0.16743809999999998,0.057403809195546975,0.06397075385696661,0.11182798787858314,0.17579874173554974,0.057913438076092734,0.12778245011837264,0.18569588819446536,1.3682665375803815,-3.2678206887785777,2.6965353220585575,0.0,25
gemini-2.5-flash,ISFJ,static,crash,2005,0,crash|2005,0.2,0.1668342,0.04292883695274708,0.044087833484015855,0.196245259548635,0.24033309303265082,0.04281086474576082,0.17055521510753013,0.21336607985329095,0.38829286879511893,-1.4949634328053074,2.1964966719623336,0.0,8
gemini-2.5-flash,ISFJ,static,crash,2005,1,crash|2005,0.2,0.1678742,0.06125084335925143,0.0754966837765008,0.19629592171099408,0.27179260548749484,0.061317944180886,0.1690739026683579,0.23039184684924394,0.29114460143445675,-1.4934701382983695,1.7445959732603766,0.0,8
gemini-2.5-flash,ISFJ,static,crash,2005,2,crash|2005,0.2,0.1664899,0.06352880881545507,0.07592306836891555,0.1961904689804978,0.2721135373494133,0.06362418589126193,0.16895294216058648,0.2325771280518484,0.448424295110292,-1.4841849779001715,1.4986976490270365,0.0,10
gemini-2.5-flash,ISFJ,static,crash,2006,0,crash|2006,0.2,0.16605409999999998,0.05789218488518074,0.06200527303284639,0.16398103655185747,0.2259863095847038,0.0580783429722938,0.13511189050774663,0.1931902334800404,0.8396764245564137,-2.813141059655244,-1.5043750539220357,0.0,15
gemini-2.5-flash,ISFJ,static,crash,2006,1,crash|2006,0.2,0.16598459999999998,0.04305427694284551,0.05387117912688769,0.16622355320989832,0.22009473233678595,0.04393293565596478,0.14061330916975165,0.18454624482571647,0.7356548924134428,-3.6590823858367094,-2.563823618537553,0.0,13
gemini-2.5-flash,ISFJ,static,crash,2006,2,crash|2006,0.2,0.1665189,0.052870967769265975,0.0567726756020178,0.16093143984100222,0.21770411544302,0.052973191081969934,0.132544567396541,0.18551775847851096,0.7309190678972799,-3.608282730312806,-2.9018901337136915,0.0,14
gemini-2.5-flash,ISFJ,static,crash,2007,0,crash|2007,0.2,0.1652281,0.050364469233251566,0.05600167816906757,0.12139330029981438,0.17739497846888194,0.05034773757362893,0.1272109911368544,0.1775587287104833,0.7050568298176771,-3.733724910772307,-1.8955823314559583,0.0,14
gemini-2.5-flash,ISFJ,static,crash,2007,1,crash|2007,0.2,0.164709,0.05211351860122804,0.059375174374736946,0.10700048886888108,0.16637566324361802,0.05234034626579999,0.12002481950196242,0.17236516576776237,0.5811435986514547,-3.6972394437516654,-2.630477289403721,0.0,13
gemini-2.5-flash,ISFJ,static,crash,2007,2,crash|2007,0.2,0.1645979,0.05126623936487655,0.05783150000365785,0.10885341203802357,0.1666849120416814,0.05126821116171444,0.12149285351448581,0.1727610646762002,0.5922548284526092,-3.5677834478634485,-2.3088698425927423,0.0,11
gemini-2.5-flash,ISFJ,static,crash,2008,0,crash|2008,0.2,0.1672456,0.07910956199305999,0.08060097535959285,0.14951456310679617,0.23011553846638905,0.07893353645362237,0.1231648439405963,0.20209838039421868,0.27579423915618756,-1.2414347783564539,0.44962871589251385,0.0,5
gemini-2.5-flash,ISFJ,static,crash,2008,1,crash|2008,0.2,0.1670611,0.06817771958246771,0.06584689924584912,0.14896764602682752,0.21481454527267663,0.06820073054057631,0.12285681335635225,0.19105754389692858,0.5673106477582516,-1.4662829173412995,2.875425959038047,0.0,10
gemini-2.5-flash,ISFJ,static,crash,2008,2,crash|2008,0.2,0.16743019999999997,0.0721132408065786,0.07330664380213543,0.14950994435662351,0.222816588158759,0.07219618355997823,0.1231325131412742,0.19532869670125244,0.5005163163615328,-0.9712691013540553,1.8785239987831215,0.0,9
gemini-2.5-flash,ISFJ,static,sustained_bull,2001,0,sustained_bull|2001,0.2,0.1671251,0.033715088547321026,0.036319382536387945,0.15172867947964552,0.1880480620160335,0.03405564499729393,0.11283982483747017,0.1468954698347641,1.1403711578644826,-2.815887196931355,4.660710280978764,0.0,21
gemini-2.5-flash,ISFJ,static,sustained_bull,2001,1,sustained_bull|2001,0.2,0.1672076,0.040216826777851926,0.04696612480330739,0.1558220922966345,0.20278821709994185,0.04062305735136555,0.1164339733144479,0.15705703066581342,1.1720149289294657,-2.801553284037517,5.967547264103112,0.0,21
gemini-2.5-flash,ISFJ,static,sustained_bull,2001,2,sustained_bull|2001,0.2,0.16681649999999998,0.03390848107807206,0.03972933752729811,0.15402204366757116,0.1937513811948693,0.03425099098795154,0.11116758764075328,0.1454185786287048,0.8701629116879823,-2.484443356164512,5.808740707633198,0.0,15
gemini-2.5-flash,ISFJ,static,sustained_bull,2002,0,sustained_bull|2002,0.2,0.16674339999999999,0.04699710226690355,0.04807021481878882,0.12609416754295197,0.17416438236174078,0.04717647276251507,0.1210488362134518,0.16822530897596688,0.337373750830567,-1.1392285817755643,0.5666586320302036,0.0,6
gemini-2.5-flash,ISFJ,static,sustained_bull,2002,1,sustained_bull|2002,0.2,0.166595,0.04486213733579637,0.04842691390517138,0.126027397260274,0.1744543111654454,0.045014875321147646,0.12102384015891082,0.16603871548005847,0.25575614343927816,-1.1392285817755643,0.45685801110171287,0.0,5
gemini-2.5-flash,ISFJ,static,sustained_bull,2002,2,sustained_bull|2002,0.2,0.16747309999999999,0.04573294651457539,0.048395484361286094,0.12605115765986782,0.17444664202115392,0.04589817789216424,0.121032735201151,0.16693091309331523,0.3885641260231345,-1.1392285817755643,0.4853470857477893,0.0,7
gemini-2.5-flash,ISFJ,static,sustained_bull,2003,0,sustained_bull|2003,0.2,0.1659349,0.06023572897908995,0.07113683903522411,0.14125160136638484,0.21238844040160892,0.060591556546691024,0.08563415140711514,0.14622570795380613,0.2717483119439152,-1.8316542171664119,-0.2744765766250379,0.0,5
gemini-2.5-flash,ISFJ,static,sustained_bull,2003,1,sustained_bull|2003,0.2,0.1664001,0.05980555965133122,0.07803042839275695,0.14215678988971722,0.22018721828247417,0.06023459149568243,0.0861256486865505,0.14636024018223293,0.4430569093484002,-1.7789779750632895,0.0350169577512327,0.0,8
gemini-2.5-flash,ISFJ,static,sustained_bull,2003,2,sustained_bull|2003,0.2,0.16625009999999998,0.05980555965133122,0.07803042839275695,0.14215678988971722,0.22018721828247417,0.06023459149568243,0.0861256486865505,0.14636024018223293,0.4430569093484002,-1.7789779750632895,0.0350169577512327,0.0,8
gemini-2.5-flash,ISFJ,static,sustained_bull,2004,0,sustained_bull|2004,0.2,0.16754750000000002,0.0569715815253712,0.04847150433475529,0.07356321839080461,0.12203472272555989,0.05768403917280251,0.09020586973537022,0.14788990890817272,2.14731993594504,-2.176502278093695,12.668299552766449,0.0,27
gemini-2.5-flash,ISFJ,static,sustained_bull,2004,1,sustained_bull|2004,0.2,0.1682231,0.10223036998451729,0.0503873950864566,0.07356321839080461,0.1239506134772612,0.10402810241442967,0.0894552981840757,0.19348340059850538,2.041210276351565,-4.165399085451627,22.263624690459483,0.0,28
gemini-2.5-flash,ISFJ,static,sustained_bull,2004,2,sustained_bull|2004,0.2,0.16788119999999998,0.07493016764015424,0.054432964059566956,0.073627864008142,0.12806082806770896,0.07608827402181625,0.08755524033625794,0.16364351435807417,2.0048026117157582,-3.368172347324938,15.390542379751903,0.0,34
gemini-2.5-flash,ISFJ,static,sustained_bull,2005,0,sustained_bull|2005,0.2,0.1680991,0.03919789428087585,0.04653396469822476,0.18518518518518529,0.23171914988341005,0.039125947162856375,0.11811613910870661,0.15724208627156294,0.3936541585536472,-1.013609540580429,6.637796093245885,0.0,8
gemini-2.5-flash,ISFJ,static,sustained_bull,2005,1,sustained_bull|2005,0.2,0.168343,0.042668949542478456,0.04511675323330549,0.18518518518518529,0.2303019384184908,0.04266568890670128,0.11784691896569692,0.16051260787239813,0.20886027124435094,-0.9845060707956987,6.1365252152589145,0.0,6
gemini-2.5-flash,ISFJ,static,sustained_bull,2005,2,sustained_bull|2005,0.2,0.1671662,0.04230151648467473,0.04684691556248559,0.18518518518518529,0.23203210074767086,0.04219168808486918,0.1171042959033022,0.15929598398817135,0.39705380244135813,-1.312065050990563,5.694693585515442,0.0,9
gemini-2.5-flash,ISFJ,static,sustained_bull,2006,0,sustained_bull|2006,0.2,0.1686035,0.030721162437995605,0.0,0.06791525498990779,0.06791525498990779,0.030477071198267303,0.03613892158974922,0.06661599278801653,1.5090393116733751,-1.3778247025454826,3.5543697693098286,0.0,28
gemini-2.5-flash,ISFJ,static,sustained_bull,2006,1,sustained_bull|2006,0.2,0.16757280000000002,0.028834048780045033,0.00024102748901937016,0.03728270907374233,0.0375237365627617,0.028947899784594708,0.02724290965641668,0.056190809441011395,1.1543716686314889,-1.3512612961033454,3.420431534985191,0.0,23
gemini-2.5-flash,ISFJ,static,sustained_bull,2006,2,sustained_bull|2006,0.2,0.1680718,0.043270879706803905,0.004495807610389345,0.12628054673184125,0.13077635434223062,0.04077296102976908,0.05379141591825781,0.09456437694802688,1.7632225352423363,-1.6822977098205238,4.239535301998876,0.0,30
gemini-2.5-flash,ISFJ,static,sustained_bull,2007,0,sustained_bull|2007,0.2,0.1662995,0.11583896951616746,0.33943258015531586,0.18947368421052643,0.5289062643658423,0.11850038408754725,0.15560398176335946,0.27410436585090675,2.251831188128183,-3.4792641980080363,18.185107766457364,0.0,34
gemini-2.5-flash,ISFJ,static,sustained_bull,2007,1,sustained_bull|2007,0.2,0.1667989,0.11284637844121169,0.36129218165489557,0.1924952463686257,0.5537874280235213,0.11791886679266238,0.1462775653098428,0.26419643210250515,1.294341003674319,-3.3503291789826473,19.204027007372805,0.0,23
gemini-2.5-flash,ISFJ,static,sustained_bull,2007,2,sustained_bull|2007,0.2,0.16592069999999998,0.0852701814951423,0.2974015922637782,0.19736842860452572,0.49477002086830385,0.0885329893615499,0.14344143889577693,0.2319744282573268,1.4279343175558157,-2.905147700636901,14.11856802054945,0.0,24
gemini-2.5-flash,ISFJ,static,sustained_bull,2008,0,sustained_bull|2008,0.2,0.1672325,0.05263682654192852,0.04842840853347635,0.06521739130434784,0.11364579983782418,0.05319308733481615,0.0964018373379175,0.1495949246727336,0.4568861842244066,-1.7735163132347909,1.2176497179086532,0.0,9
gemini-2.5-flash,ISFJ,static,sustained_bull,2008,1,sustained_bull|2008,0.2,0.1673017,0.050044251660511935,0.04461363676663238,0.06521739130434784,0.10983102807098023,0.05014472034076843,0.09628456786134329,0.14642928820211173,0.44256318605810485,-2.0429358425359867,0.8533111001348237,0.0,9
