Final_Value,Return_Pct,Max_Drawdown_Pct,Trade_Count,Rationality_Score,Avg_Buy_PE,MAS_Deviation,Avg_Cash_Pct,Cideal,Model,Persona,Agent_Type,Scenario,Seed,Crash_Discount,Status
9169.89,-8.3,-29.03,30,84.5,15.0,0.2786,48.5,0.5,google/gemma-2-9b-it,INTJ,static,flat,456,0.92,PASS
9649.39,-3.51,-5.82,2,53.5,15.0,0.4856,94.9,0.5,google/gemma-2-9b-it,INTJ,memory,flat,456,0.92,PASS
10858.62,8.59,-17.55,140,64.5,15.0,0.1817,9.4,0.2,google/gemma-2-9b-it,ENTJ,static,flat,789,0.92,PASS
10473.59,4.74,-18.7,196,50.0,15.0,0.1994,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,flat,789,0.92,PASS
10000.0,0.0,0.0,0,51.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,flat,789,0.92,PASS
10000.0,0.0,0.0,0,51.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,flat,789,0.92,PASS
10240.52,2.41,-14.84,16,93.0,15.0,0.2974,44.0,0.5,google/gemma-2-9b-it,INTJ,static,flat,789,0.92,PASS
10000.0,0.0,0.0,0,51.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,flat,789,0.92,PASS
13061.88,30.62,-17.3,127,69.5,15.0,0.2371,26.1,0.2,google/gemma-2-9b-it,ENTJ,static,flat,999,0.92,PASS
15495.69,54.96,-18.16,198,51.0,15.0,0.199,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,flat,999,0.92,PASS
10279.0,2.79,-5.11,1,69.0,15.0,0.1111,88.9,1.0,google/gemma-2-9b-it,ISFJ,static,flat,999,0.92,PASS
10000.0,0.0,0.0,0,49.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,flat,999,0.92,PASS
13237.28,32.37,-17.92,24,87.0,15.0,0.2866,37.2,0.5,google/gemma-2-9b-it,INTJ,static,flat,999,0.92,PASS
10000.0,0.0,0.0,0,49.5,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,flat,999,0.92,PASS
12559.49,25.59,-13.68,156,71.5,19.2,0.4059,45.7,0.2,google/gemma-2-9b-it,ENTJ,static,bull_trap,42,0.92,PASS
22868.44,128.68,-15.76,199,19.0,22.4,0.1999,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,bull_trap,42,0.92,PASS
10000.0,0.0,0.0,0,81.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,bull_trap,42,0.92,PASS
10000.0,0.0,0.0,0,81.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,bull_trap,42,0.92,PASS
18791.76,87.92,-7.39,9,97.5,14.9,0.2742,38.9,0.5,google/gemma-2-9b-it,INTJ,static,bull_trap,42,0.92,PASS
10000.0,0.0,0.0,0,81.5,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,bull_trap,42,0.92,PASS
12335.84,23.36,-6.14,126,72.0,19.0,0.3443,38.5,0.2,google/gemma-2-9b-it,ENTJ,static,bull_trap,123,0.92,PASS
19407.66,94.08,-8.76,198,22.5,20.2,0.1997,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,bull_trap,123,0.92,PASS
10000.0,0.0,0.0,0,78.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,bull_trap,123,0.92,PASS
10000.0,0.0,0.0,0,78.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,bull_trap,123,0.92,PASS
17282.26,72.82,-5.66,13,87.5,16.1,0.2705,40.3,0.5,google/gemma-2-9b-it,INTJ,static,bull_trap,123,0.92,PASS
10000.0,0.0,0.0,0,78.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,bull_trap,123,0.92,PASS
12434.76,24.35,-5.6,99,78.5,18.9,0.3725,40.1,0.2,google/gemma-2-9b-it,ENTJ,static,bull_trap,456,0.92,PASS
21305.42,113.05,-7.15,197,20.0,20.5,0.1997,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,bull_trap,456,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,bull_trap,456,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,bull_trap,456,0.92,PASS
12334.83,23.35,-1.78,1,85.5,15.0,0.2612,76.1,0.5,google/gemma-2-9b-it,INTJ,static,bull_trap,456,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,bull_trap,456,0.92,PASS
13290.02,32.9,-5.56,132,74.0,19.9,0.4094,47.6,0.2,google/gemma-2-9b-it,ENTJ,static,bull_trap,789,0.92,PASS
23423.86,134.24,-5.79,198,18.5,21.1,0.1997,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,bull_trap,789,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,bull_trap,789,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,bull_trap,789,0.92,PASS
13519.3,35.19,-2.37,1,97.0,14.8,0.1867,68.7,0.5,google/gemma-2-9b-it,INTJ,static,bull_trap,789,0.92,PASS
10000.0,0.0,0.0,0,81.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,bull_trap,789,0.92,PASS
12001.75,20.02,-11.61,128,73.5,20.1,0.3914,44.5,0.2,google/gemma-2-9b-it,ENTJ,static,bull_trap,999,0.92,PASS
21244.72,112.45,-14.09,197,22.0,19.8,0.1998,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,bull_trap,999,0.92,PASS
10000.0,0.0,0.0,0,77.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,bull_trap,999,0.92,PASS
10000.0,0.0,0.0,0,77.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,bull_trap,999,0.92,PASS
12598.99,25.99,-8.6,15,83.0,24.4,0.3043,65.7,0.5,google/gemma-2-9b-it,INTJ,static,bull_trap,999,0.92,PASS
10525.12,5.25,-3.16,2,76.5,24.8,0.4666,90.3,0.5,google/gemma-2-9b-it,INTJ,memory,bull_trap,999,0.92,PASS
6096.09,-39.04,-49.24,173,99.5,12.8,0.1893,3.5,0.2,google/gemma-2-9b-it,ENTJ,static,crash,42,0.85,PASS
6112.63,-38.87,-49.06,149,99.5,13.8,0.1879,3.3,0.2,google/gemma-2-9b-it,ENTJ,static,crash,42,0.92,PASS
6144.58,-38.55,-48.72,159,99.5,14.2,0.1932,4.3,0.2,google/gemma-2-9b-it,ENTJ,static,crash,42,0.95,PASS
5993.36,-40.07,-50.55,195,99.5,12.8,0.199,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,42,0.85,PASS
5983.86,-40.16,-50.16,198,99.5,13.8,0.1996,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,42,0.92,PASS
5967.29,-40.33,-49.96,196,99.0,14.3,0.1989,1.3,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,42,0.95,PASS
9534.03,-4.66,-7.51,1,49.0,13.0,0.1049,89.5,1.0,google/gemma-2-9b-it,ISFJ,static,crash,42,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,42,0.92,PASS
10000.0,0.0,0.0,0,0.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,42,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,42,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,42,0.92,PASS
10000.0,0.0,0.0,0,0.5,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,42,0.95,PASS
6856.95,-31.43,-42.33,55,93.0,12.6,0.3538,23.5,0.5,google/gemma-2-9b-it,INTJ,static,crash,42,0.85,PASS
6922.32,-30.78,-40.82,51,93.0,13.7,0.3416,27.7,0.5,google/gemma-2-9b-it,INTJ,static,crash,42,0.92,PASS
6906.7,-30.93,-40.75,50,92.5,14.1,0.3463,27.7,0.5,google/gemma-2-9b-it,INTJ,static,crash,42,0.95,PASS
8540.08,-14.6,-26.91,10,49.5,12.7,0.4628,54.2,0.5,google/gemma-2-9b-it,INTJ,memory,crash,42,0.85,PASS
8833.0,-11.67,-24.85,6,48.0,13.7,0.436,58.4,0.5,google/gemma-2-9b-it,INTJ,memory,crash,42,0.92,PASS
8384.07,-16.16,-27.65,12,50.5,14.1,0.4749,52.5,0.5,google/gemma-2-9b-it,INTJ,memory,crash,42,0.95,PASS
6109.11,-38.91,-42.59,173,99.5,12.7,0.1867,3.0,0.2,google/gemma-2-9b-it,ENTJ,static,crash,123,0.85,PASS
6094.62,-39.05,-42.31,162,99.5,13.7,0.1881,2.9,0.2,google/gemma-2-9b-it,ENTJ,static,crash,123,0.92,PASS
6095.48,-39.05,-42.13,170,99.5,14.2,0.1881,2.9,0.2,google/gemma-2-9b-it,ENTJ,static,crash,123,0.95,PASS
6049.09,-39.51,-43.16,195,99.5,12.7,0.199,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,123,0.85,PASS
6050.96,-39.49,-42.72,195,99.5,13.8,0.1993,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,123,0.92,PASS
6052.61,-39.47,-42.54,193,99.5,14.2,0.199,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,123,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,123,0.85,PASS
9844.93,-1.55,-2.8,1,40.0,13.5,0.0767,92.3,1.0,google/gemma-2-9b-it,ISFJ,static,crash,123,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,123,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,123,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,123,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,123,0.95,PASS
6759.21,-32.41,-37.07,35,93.5,12.5,0.3842,21.4,0.5,google/gemma-2-9b-it,INTJ,static,crash,123,0.85,PASS
6776.71,-32.23,-35.94,33,93.5,13.6,0.3749,22.3,0.5,google/gemma-2-9b-it,INTJ,static,crash,123,0.92,PASS
6738.72,-32.61,-35.96,37,93.5,14.1,0.3764,22.1,0.5,google/gemma-2-9b-it,INTJ,static,crash,123,0.95,PASS
7994.71,-20.05,-24.51,7,57.0,12.6,0.3982,53.2,0.5,google/gemma-2-9b-it,INTJ,memory,crash,123,0.85,PASS
7977.7,-20.22,-24.16,5,57.0,13.6,0.4088,52.3,0.5,google/gemma-2-9b-it,INTJ,memory,crash,123,0.92,PASS
7958.13,-20.42,-24.09,6,57.0,14.1,0.4145,51.6,0.5,google/gemma-2-9b-it,INTJ,memory,crash,123,0.95,PASS
6161.01,-38.39,-42.64,170,99.5,12.7,0.1867,3.4,0.2,google/gemma-2-9b-it,ENTJ,static,crash,456,0.85,PASS
6136.04,-38.64,-42.18,163,99.5,13.8,0.187,3.5,0.2,google/gemma-2-9b-it,ENTJ,static,crash,456,0.92,PASS
6129.27,-38.71,-42.17,165,99.5,14.2,0.1886,3.6,0.2,google/gemma-2-9b-it,ENTJ,static,crash,456,0.95,PASS
6140.52,-38.59,-43.6,197,99.5,12.7,0.1993,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,456,0.85,PASS
6149.39,-38.51,-43.15,196,99.5,13.8,0.1991,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,456,0.92,PASS
6152.57,-38.47,-42.86,191,99.0,14.2,0.1984,2.9,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,456,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,456,0.85,PASS
9753.19,-2.47,-3.72,1,35.5,13.8,0.068,93.2,1.0,google/gemma-2-9b-it,ISFJ,static,crash,456,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,456,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,456,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,456,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,456,0.95,PASS
6751.42,-32.49,-36.44,26,93.0,12.5,0.4058,23.6,0.5,google/gemma-2-9b-it,INTJ,static,crash,456,0.85,PASS
6763.17,-32.37,-35.83,27,93.0,13.5,0.3961,24.6,0.5,google/gemma-2-9b-it,INTJ,static,crash,456,0.92,PASS
7082.97,-29.17,-32.34,26,93.0,14.1,0.3796,35.1,0.5,google/gemma-2-9b-it,INTJ,static,crash,456,0.95,PASS
9402.56,-5.97,-12.32,2,34.5,12.7,0.3693,78.8,0.5,google/gemma-2-9b-it,INTJ,memory,crash,456,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,crash,456,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,crash,456,0.95,PASS
6057.55,-39.42,-48.8,166,99.5,12.7,0.2023,6.3,0.2,google/gemma-2-9b-it,ENTJ,static,crash,789,0.85,PASS
5979.27,-40.21,-48.07,158,99.5,13.8,0.1943,6.4,0.2,google/gemma-2-9b-it,ENTJ,static,crash,789,0.92,PASS
5773.62,-42.26,-48.24,155,99.5,14.2,0.1953,5.7,0.2,google/gemma-2-9b-it,ENTJ,static,crash,789,0.95,PASS
5873.32,-41.27,-49.49,196,99.5,12.8,0.1983,1.3,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,789,0.85,PASS
5842.38,-41.58,-49.14,195,99.5,13.8,0.1982,1.3,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,789,0.92,PASS
5660.02,-43.4,-49.0,195,99.5,14.2,0.199,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,789,0.95,PASS
10015.97,0.16,-3.51,1,38.0,12.5,0.0732,92.7,1.0,google/gemma-2-9b-it,ISFJ,static,crash,789,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,789,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,789,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,789,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,789,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,789,0.95,PASS
6784.59,-32.15,-42.69,30,92.5,12.6,0.3855,26.0,0.5,google/gemma-2-9b-it,INTJ,static,crash,789,0.85,PASS
6895.77,-31.04,-40.52,26,92.5,13.6,0.3522,30.2,0.5,google/gemma-2-9b-it,INTJ,static,crash,789,0.92,PASS
6646.67,-33.53,-40.54,29,92.5,14.1,0.3581,29.2,0.5,google/gemma-2-9b-it,INTJ,static,crash,789,0.95,PASS
9491.4,-5.09,-19.15,8,39.0,12.6,0.4765,63.3,0.5,google/gemma-2-9b-it,INTJ,memory,crash,789,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,crash,789,0.92,PASS
9051.28,-9.49,-18.75,10,40.0,14.1,0.4808,61.9,0.5,google/gemma-2-9b-it,INTJ,memory,crash,789,0.95,PASS
6732.82,-32.67,-40.38,161,99.5,12.7,0.2184,7.5,0.2,google/gemma-2-9b-it,ENTJ,static,crash,999,0.85,PASS
6571.43,-34.29,-40.45,161,99.5,13.7,0.1996,4.7,0.2,google/gemma-2-9b-it,ENTJ,static,crash,999,0.92,PASS
6653.69,-33.46,-40.2,160,99.0,14.2,0.1948,4.5,0.2,google/gemma-2-9b-it,ENTJ,static,crash,999,0.95,PASS
6488.18,-35.12,-41.57,197,99.5,12.7,0.1994,1.2,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,999,0.85,PASS
6495.06,-35.05,-41.15,195,99.5,13.8,0.1983,1.3,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,999,0.92,PASS
6496.83,-35.03,-41.03,195,99.5,14.2,0.1988,1.3,0.2,google/gemma-2-9b-it,ENTJ,memory,crash,999,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,999,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,999,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,static,crash,999,0.95,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,999,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,999,0.92,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.0,100.0,1.0,google/gemma-2-9b-it,ISFJ,memory,crash,999,0.95,PASS
7213.98,-27.86,-36.01,25,92.5,12.6,0.4035,23.0,0.5,google/gemma-2-9b-it,INTJ,static,crash,999,0.85,PASS
7253.05,-27.47,-35.13,28,92.5,13.6,0.3908,24.3,0.5,google/gemma-2-9b-it,INTJ,static,crash,999,0.92,PASS
7246.86,-27.53,-35.01,25,92.5,14.1,0.3971,23.7,0.5,google/gemma-2-9b-it,INTJ,static,crash,999,0.95,PASS
9880.36,-1.2,-18.08,5,40.0,12.6,0.4519,64.8,0.5,google/gemma-2-9b-it,INTJ,memory,crash,999,0.85,PASS
10000.0,0.0,0.0,0,0.0,0.0,0.5,100.0,0.5,google/gemma-2-9b-it,INTJ,memory,crash,999,0.92,PASS
9875.37,-1.25,-13.78,4,39.5,14.2,0.4398,66.5,0.5,google/gemma-2-9b-it,INTJ,memory,crash,999,0.95,PASS
