Final_Value,Return_Pct,Max_Drawdown_Pct,Trade_Count,Rationality_Score,Avg_Buy_PE,MAS_Deviation,Avg_Cash_Pct,Cideal,Model,Persona,Agent_Type,Scenario,Seed,Crash_Discount,Status
16196.68,61.97,-9.91,1,100.0,14.5,0.6063,39.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,bull_trap,999,0.92,PASS
13715.19,37.15,-4.68,69,87.5,20.8,0.1999,60.7,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,bull_trap,999,0.92,PASS
21090.3,110.9,-13.73,72,66.5,20.8,0.4294,7.1,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,bull_trap,999,0.92,PASS
8981.11,-10.19,-20.03,72,77.0,12.8,0.3094,47.8,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,42,0.85,PASS
8497.55,-15.02,-24.07,70,76.0,13.8,0.3331,49.1,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,42,0.92,PASS
8758.13,-12.42,-20.19,78,75.5,14.3,0.38,50.8,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,42,0.95,PASS
4924.08,-50.76,-56.78,198,68.5,12.8,0.365,27.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,42,0.85,PASS
6758.13,-32.42,-44.92,192,68.0,13.9,0.374,29.0,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,42,0.92,PASS
4843.2,-51.57,-57.61,191,64.5,14.3,0.377,29.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,42,0.95,PASS
7990.67,-20.09,-25.93,1,100.0,12.8,0.4258,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,42,0.85,PASS
7983.72,-20.16,-25.66,1,100.0,13.9,0.4259,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,42,0.92,PASS
7975.36,-20.25,-25.56,1,100.0,14.3,0.4258,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,42,0.95,PASS
7990.67,-20.09,-25.93,1,100.0,12.8,0.4258,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,42,0.85,PASS
7983.72,-20.16,-25.66,1,100.0,13.9,0.4259,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,42,0.92,PASS
7975.36,-20.25,-25.56,1,100.0,14.3,0.4258,57.4,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,42,0.95,PASS
8035.44,-19.65,-29.37,13,96.5,12.6,0.3043,37.5,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,42,0.85,PASS
7505.13,-24.95,-31.26,11,97.0,13.7,0.29,36.4,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,42,0.92,PASS
6394.15,-36.06,-41.03,15,97.0,14.2,0.3635,27.6,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,42,0.95,PASS
6144.94,-38.55,-48.15,14,100.0,12.7,0.4264,7.4,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,42,0.85,PASS
6126.38,-38.74,-47.86,14,100.0,13.9,0.3991,10.1,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,42,0.92,PASS
6102.73,-38.97,-47.77,10,99.5,14.4,0.4279,7.2,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,42,0.95,PASS
8100.67,-18.99,-23.27,71,78.0,12.7,0.3046,45.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,123,0.85,PASS
8222.79,-17.77,-21.78,67,78.5,13.8,0.2994,45.9,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,123,0.92,PASS
7826.77,-21.73,-25.34,70,77.5,14.3,0.3912,54.1,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,123,0.95,PASS
4411.33,-55.89,-58.86,197,66.5,12.8,0.365,27.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,123,0.85,PASS
3914.61,-60.85,-63.22,188,67.0,13.8,0.359,26.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,123,0.92,PASS
5503.72,-44.96,-48.14,191,68.0,14.2,0.368,28.0,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,123,0.95,PASS
8013.2,-19.87,-22.22,1,100.0,12.9,0.4335,56.7,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,123,0.85,PASS
8014.26,-19.86,-21.98,1,100.0,14.0,0.4338,56.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,123,0.92,PASS
8014.97,-19.85,-21.88,1,100.0,14.4,0.4338,56.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,123,0.95,PASS
8013.2,-19.87,-22.22,1,100.0,12.9,0.4335,56.7,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,123,0.85,PASS
8014.26,-19.86,-21.98,1,100.0,14.0,0.4338,56.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,123,0.92,PASS
8014.97,-19.85,-21.88,1,100.0,14.4,0.4338,56.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,123,0.95,PASS
8542.81,-14.57,-16.12,5,98.5,12.6,0.2062,70.6,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,123,0.85,PASS
7442.5,-25.58,-28.0,5,98.5,13.9,0.3477,43.2,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,123,0.92,PASS
8199.46,-18.01,-19.82,4,99.0,14.2,0.1112,60.4,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,123,0.95,PASS
6331.39,-36.69,-39.92,9,100.0,12.8,0.4154,8.5,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,123,0.85,PASS
6297.48,-37.03,-40.0,9,100.0,13.8,0.4113,8.9,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,123,0.92,PASS
6432.07,-35.68,-38.56,8,100.0,14.1,0.3675,13.3,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,123,0.95,PASS
6925.55,-30.74,-32.73,70,79.0,12.8,0.4329,53.9,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,456,0.85,PASS
8058.07,-19.42,-22.07,62,78.5,13.8,0.3852,55.7,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,456,0.92,PASS
7571.78,-24.28,-26.82,71,79.0,14.3,0.4159,56.4,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,456,0.95,PASS
6313.03,-36.87,-41.75,200,60.0,12.8,0.395,32.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,456,0.85,PASS
4183.09,-58.17,-60.62,193,57.0,13.9,0.395,32.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,456,0.92,PASS
5252.58,-47.47,-51.06,197,58.0,14.3,0.404,34.0,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,456,0.95,PASS
7998.95,-20.01,-22.23,1,100.0,12.9,0.4415,55.9,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,456,0.85,PASS
8007.79,-19.92,-21.99,1,100.0,13.9,0.4417,55.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,456,0.92,PASS
8011.52,-19.88,-21.91,1,100.0,14.4,0.4417,55.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,456,0.95,PASS
7998.95,-20.01,-22.23,1,100.0,12.9,0.4415,55.9,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,456,0.85,PASS
8007.79,-19.92,-21.99,1,100.0,13.9,0.4417,55.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,456,0.92,PASS
8011.52,-19.88,-21.91,1,100.0,14.4,0.4417,55.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,456,0.95,PASS
8338.36,-16.62,-19.5,3,99.5,12.8,0.1094,54.9,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,456,0.85,PASS
7958.68,-20.41,-22.34,3,99.5,13.8,0.077,57.1,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,456,0.92,PASS
8424.5,-15.75,-17.05,6,98.0,14.4,0.188,68.7,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,456,0.95,PASS
6243.08,-37.57,-40.57,5,100.0,12.9,0.4054,9.5,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,456,0.85,PASS
6200.79,-37.99,-40.75,5,100.0,14.0,0.4199,8.0,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,456,0.92,PASS
6093.57,-39.06,-41.82,9,100.0,14.4,0.4447,5.6,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,456,0.95,PASS
7135.25,-28.65,-36.73,72,79.0,12.9,0.3654,49.1,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,789,0.85,PASS
8543.37,-14.57,-23.83,61,79.0,13.7,0.3072,47.3,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,789,0.92,PASS
8149.89,-18.5,-24.79,66,76.0,14.2,0.4319,57.6,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,789,0.95,PASS
4278.42,-57.22,-63.38,199,67.0,12.8,0.35,25.0,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,789,0.85,PASS
4925.37,-50.75,-56.75,195,65.0,13.9,0.371,28.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,789,0.92,PASS
5434.14,-45.66,-52.17,198,67.5,14.3,0.377,29.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,789,0.95,PASS
8015.53,-19.84,-25.55,1,100.0,12.6,0.4303,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,789,0.85,PASS
7990.84,-20.09,-25.32,1,100.0,13.7,0.4301,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,789,0.92,PASS
7895.66,-21.04,-25.23,1,100.0,14.1,0.4298,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,789,0.95,PASS
8015.53,-19.84,-25.55,1,100.0,12.6,0.4303,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,789,0.85,PASS
7990.84,-20.09,-25.32,1,100.0,13.7,0.4301,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,789,0.92,PASS
7895.66,-21.04,-25.23,1,100.0,14.1,0.4298,57.0,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,789,0.95,PASS
7566.28,-24.34,-27.67,9,97.5,12.5,0.1462,62.9,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,789,0.85,PASS
8315.65,-16.84,-20.13,8,97.5,13.4,0.1491,64.6,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,789,0.92,PASS
6961.08,-30.39,-33.83,17,95.0,14.0,0.3687,37.8,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,789,0.95,PASS
6177.33,-38.23,-47.83,11,100.0,12.8,0.4247,7.5,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,789,0.85,PASS
6482.39,-35.18,-44.42,8,100.0,13.7,0.3414,16.0,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,789,0.92,PASS
6344.03,-36.56,-43.74,13,100.0,14.1,0.3294,17.1,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,789,0.95,PASS
7381.31,-26.19,-36.72,68,80.5,12.8,0.3037,39.2,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,999,0.85,PASS
7663.97,-23.36,-32.19,66,81.0,13.9,0.3945,56.4,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,999,0.92,PASS
7968.85,-20.31,-29.77,56,82.5,14.2,0.3297,46.2,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,crash,999,0.95,PASS
5857.98,-41.42,-50.51,198,64.5,12.7,0.377,29.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,999,0.85,PASS
8002.64,-19.97,-34.91,194,62.0,13.8,0.359,26.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,999,0.92,PASS
6679.66,-33.2,-42.83,194,64.5,14.2,0.377,29.5,0.2,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,crash,999,0.95,PASS
8465.13,-15.35,-22.12,1,100.0,12.0,0.4536,54.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,999,0.85,PASS
8447.31,-15.53,-21.86,1,100.0,13.1,0.4526,54.7,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,999,0.92,PASS
8440.75,-15.59,-21.77,1,100.0,13.5,0.452,54.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,static,crash,999,0.95,PASS
8465.13,-15.35,-22.12,1,100.0,12.0,0.4536,54.6,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,999,0.85,PASS
8447.31,-15.53,-21.86,1,100.0,13.1,0.4526,54.7,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,999,0.92,PASS
8440.75,-15.59,-21.77,1,100.0,13.5,0.452,54.8,1.0,Qwen/Qwen2.5-7B-Instruct,ISFJ,memory,crash,999,0.95,PASS
8479.97,-15.2,-21.51,3,99.5,12.3,0.0735,56.1,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,999,0.85,PASS
7978.71,-20.21,-27.3,5,98.5,13.3,0.3356,41.8,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,999,0.92,PASS
7997.69,-20.02,-26.93,6,98.5,13.8,0.3364,41.7,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,static,crash,999,0.95,PASS
7050.04,-29.5,-39.09,9,100.0,12.6,0.4131,8.7,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,999,0.85,PASS
7079.67,-29.2,-38.07,6,100.0,13.6,0.3545,14.6,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,999,0.92,PASS
7160.78,-28.39,-37.37,8,100.0,14.0,0.3686,13.2,0.5,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,crash,999,0.95,PASS
