ticker,top,sse,tc,m,omega,n_days,n_converged,r2,m_iqr,omega_iqr,m_median_restarts,omega_median_restarts,tc_days_past_end,hazard_at_end,B,stable,error
ABT,520,1.2319925661437552,476.5000000000841,0.989999999998921,7.450504131464232,477.0,20.0,0.8695609503522375,7.677731081900951e-06,0.030028191408490557,0.9899999999932508,7.45073920209655,0.5000000000841283,1.0069555500557776,-0.0008149062179178178,True,
ABT,4716,0.3569164383781195,522.9999999897514,0.34857204307585166,2.932222717064817,461.0,20.0,0.9745163648773777,1.1768801783218485e-05,5.463038967379319e-05,0.34857256992780805,2.932225519496943,62.99999998975136,0.06727586061424246,-0.13506232802998341,True,
ABT,5312,0.4129656326340663,226.5000000016177,0.5763128083291773,1.8461627012759818,227.0,20.0,0.8656396209510826,0.5597752249946653,15.187693446658734,0.5763131676713494,1.8461637540015938,0.5000000016177069,1.341351356743669,-0.021241679874207577,False,
ABT,5588,1.2740297895730763,557.9373615883628,0.9899999999999018,5.854624145547879,503.0,20.0,0.8646840045552189,7.986944439153376e-13,9.111000781927633,0.9899999999994311,5.918051885198747,55.93736158836282,0.9605566438504688,-0.0007760732075219367,False,
ACGL,505,1.2447708028178928,508.7525901723034,0.010000000096628707,2.2116132748463455,505.0,20.0,0.8830955412086817,0.411759885476678,10.408781929766787,0.010000000001417972,5.432214262905848,4.752590172303428,0.2137169354640932,-16.203422567743356,False,
ACGL,767,1.5569144150127243,541.132845330262,0.9899999999998419,5.045938511710723,498.0,20.0,0.9526834227477414,2.231659301799027e-12,3.814155301284927e-05,0.9899999999990964,5.045938513057924,44.132845330261944,0.9628361346579581,-0.0011088402538862176,True,
ACGL,2741,0.25163505722074525,496.99999999112276,0.7628214373169973,3.872214998668179,435.0,20.0,0.9690953700482907,0.0026997223975882,0.6436459124000615,0.7628257316861903,3.8722169736326824,62.99999999112276,0.37431307254258567,-0.005392605677378169,True,
ACGL,5545,0.9943513517079675,423.50000000088403,0.8029467190787556,4.071005901937948,424.0,20.0,0.8834786259091385,0.15894459989442555,6.199057677803001,0.8310997235777381,5.1762270439063665,0.5000000008840289,1.1463545211625459,-0.0029794026635596355,False,
ACGL,5802,0.7333688386895028,513.33999217668,0.010000000000341631,3.4593437737108514,501.0,20.0,0.9287411174374418,0.1698606215033159,6.578946475773634,0.01000000000283431,3.4991233605323195,13.33999217667997,0.07693004400558524,-16.153794208061065,False,
ACGL,6102,0.7538046950017445,445.9999999996013,0.9889432462715638,1.0217138592822192,384.0,20.0,0.9282643687853644,0.0012622343204400366,4.408966790840168,0.9899999999982669,7.19821314604218,62.9999999996013,0.9552238000696595,-0.010620065662709859,False,
ADBE,805,0.5480881710735772,163.93849736890036,0.9899999999947069,5.612739251915951,158.0,20.0,0.8684835282636074,2.477998352068411e-07,2.0859515445396415,0.9899999999766659,7.574445745255832,6.938497368900357,0.9808155570371455,-0.0021126669289499352,False,
ADBE,1088,2.2448952821490478,461.7426617264232,0.40644921364134445,1.0000000000032312,441.0,20.0,0.9147851794833952,0.583427749919498,6.706719677902612,0.7844005725881444,1.2870730727553812,21.742661726423194,0.16078183830921478,-0.3073000468555174,False,
ADBE,1359,1.959732507223944,550.9999999999341,0.9899999999999634,5.552427249383573,489.0,20.0,0.9106811043217782,0.5661353946883032,10.786947441410577,0.8506560021679003,9.148539621778399,62.99999999993406,0.9594151995589224,-0.0018008270194728154,False,
ADBE,2417,0.20426340135168744,176.9999999999531,0.9899647847111146,1.021261013722425,115.0,20.0,0.9407592687875574,0.00944356957790804,15.379810129045943,0.9899999999618897,6.569201491532839,62.999999999953104,0.9592752294747898,-0.11287929410826503,False,
ADBE,2694,1.143467921466177,396.9101227431911,0.9899999999922593,1.0000000020810353,392.0,20.0,0.8859504069851574,0.1906198291680935,0.06373201728999467,0.9892906569097368,1.0000000010466372,5.910122743191096,0.9823902306466229,-0.005501932960922118,False,
ADBE,3353,0.6119863588428025,427.5000000001196,0.5865770451438381,4.758014996994827,428.0,20.0,0.9382297043006036,0.14048430552324465,4.842640168346282,0.5861696290663274,4.7618145856513685,0.5000000001195986,1.3318420119527312,-0.01733218406638194,False,
ADBE,3636,0.7957193783221707,484.42849508869256,0.010000000031107235,1.034054721260917,478.0,20.0,0.9718381420979768,0.010732489612111817,4.4084167187366905,0.9899999999941642,8.133838396416845,7.428495088692557,0.13734351812319906,-30.713481006780363,False,
ADBE,4414,0.29919680701778245,380.78322585598886,0.9899999999995013,3.907329843498582,365.0,20.0,0.9659580294421566,0.500833829069832,11.156838222475741,0.9899999999474287,4.256225732455995,16.78322585598886,0.9721902149561417,-0.00195556290345298,False,
ADBE,4669,0.47641604678071203,560.9999999994805,0.7061817640084438,14.639882022745063,499.0,20.0,0.9891982423320272,0.13402743523943728,11.668792057889569,0.7061818474975777,10.865832224136039,62.99999999948045,0.29601991788163556,-0.015328907842046026,False,
ADBE,4921,0.6938466806021184,461.5000000000291,0.8086358432262646,4.620673884693832,462.0,20.0,0.9497371251570464,0.18136278723598676,6.853651789104319,0.8086404736276487,4.620694581768263,0.5000000000291038,1.1418428881479787,-0.0032324178616563626,False,
ADBE,5200,0.7719358110128937,488.99999999999375,0.010000000001693333,10.550399457087625,427.0,20.0,0.9498403257189205,0.3144721433515947,1.8351394842083693,0.04899276081077783,10.54901548605238,62.99999999999375,0.016544469881677862,-31.927965473984028,False,
ADBE,5453,1.6034846995313947,533.9999999999791,0.4283701123655739,5.178135673163425,472.0,20.0,0.9308625063076327,0.014305395208870253,7.1999368325137425e-06,0.4283712893317886,5.178134437111583,62.99999999997908,0.09363606703948804,-0.07057003258291496,True,
ADBE,5955,0.4881074249722369,278.7980325541397,0.010000000005193608,6.726119887521024,233.0,20.0,0.9415592367062493,3.027419981371793e-11,7.569895214061289,0.01000000001352182,6.726134158266291,46.798032554139695,0.022206222180969768,-38.93770762744102,False,
ADBE,6212,1.7374696136662493,489.5000000000066,0.699940657255584,3.4968793619116845,490.0,20.0,0.9315492059212227,0.05712718191021937,0.024925647317820765,0.6999408768891546,3.4968796004974605,0.5000000000065938,1.2311950553598736,-0.0030548981612870596,True,
ADI,857,0.6681264767733825,163.5000000000014,0.38857983247791894,7.401903536967652,164.0,20.0,0.7625312825325192,0.6014226648111257,3.774845920482932,0.5057238291322395,6.775756485261214,0.5000000000013927,1.5277623755291554,-0.07686215865044226,False,
ADI,1111,1.7975581730433086,479.9999999995471,0.9899971267179932,3.474655546561877,418.0,20.0,0.9290536155000466,0.001846261260867399,0.06107285433142806,0.9899999999799065,3.4702935346712778,62.99999999954707,0.9594037783701209,-0.0011769330360731772,True,
ADI,2513,0.5822336152288204,272.50000000103523,0.5725314956659193,3.3669221028103333,273.0,20.0,0.9375529511862036,0.02254734452731022,0.4845116553062958,0.5725315180525317,3.3669363463287554,0.5000000010352323,1.3448716589854535,-0.019567775438361353,True,
ADI,2777,0.8692011558117387,477.0304104406572,0.9899999999994019,2.3067131647084897,476.0,20.0,0.9397354399371648,1.4023227024040352e-12,0.038044066654846276,0.9899999999983793,2.3067719229765675,2.0304104406571923,0.9929426413445379,-0.0021893135295258954,True,
ADI,4539,0.5840700896435135,491.6474311292369,0.869478172549784,4.814436141969512,488.0,20.0,0.9628450770894404,0.1205224630946079,3.1596042658151697,0.8694782048162147,4.814437763288948,4.647431129236907,0.8183030027545013,-0.0022382082217822672,False,
ADI,5316,0.26000149394807975,267.0727846457893,0.98999999999995,5.899116245775632,234.0,20.0,0.9523082780195269,9.910915093946926e-06,0.968514176462441,0.9899999999956622,5.8988583618416275,34.072784645789284,0.9653302679515529,-0.0027575661355571618,True,
ADI,5595,1.173824411613448,502.50001014107045,0.5893705515257004,1.0000001038900088,503.0,20.0,0.9307673564806671,0.40645351415657216,0.08074364617993335,0.6543832178206499,1.030641480996254,0.5000101410704474,1.3292545762203933,-0.01389380593833316,False,
ADM,1254,0.40063393532504443,462.50882739044937,0.2725306831093546,3.1440954398508882,456.0,20.0,0.9737961049796694,0.717469142052309,11.716725460856246,0.2725312709971419,3.1440974933149812,7.508827390449369,0.23070029358261004,-0.18204584994216313,False,
ADM,1527,0.8815938680982813,435.18996015055825,0.8811216586922243,7.951193240240951,380.0,20.0,0.8994793723484814,0.030120427059916133,1.7115759593865008,0.8811216230459142,7.951192607468162,56.18996015055825,0.619446028726488,-0.002050481083045452,True,
ADM,1790,0.9031487893356932,515.9999999998445,0.6174106842824933,3.7030042836561954,454.0,20.0,0.9710881802333958,9.930346096242992e-05,2.4189879556768545e-05,0.6174096791175628,3.703004428793843,62.999999999844476,0.20492338940821242,-0.007404241474586794,True,
ADM,2404,0.8045739248465417,261.99999999999216,0.9899999999999047,1.0000075280333522,200.0,20.0,0.7567676351207094,0.0006919585926444816,10.117222182724907,0.9899999999984888,7.347442103138075,62.999999999992156,0.9594151995586805,-0.0639029546929983,False,
ADM,2696,2.6108622531613643,491.50000000007697,0.4724433729136894,1.9673432886129012,492.0,20.0,0.6163960520939641,0.4937016111493241,11.630844103503593,0.9899999999992469,12.582493059735164,0.500000000076966,1.4414858019768424,-0.023920852036376356,False,
ADM,3700,0.5010529307328663,524.9999694046803,0.9899963377590069,1.0000000000205942,463.0,20.0,0.9679975357332719,0.00035474749641617453,12.743978981326823,0.98999999998724,1.0000000910366253,62.999969404680314,0.9594006469721864,-0.005296348898879413,False,
ADM,5319,0.25331881566806175,293.51842180094764,0.010000000005302361,3.8167313814565436,234.0,20.0,0.9549188524614365,5.341080870982506e-09,2.107686024110933e-05,0.01000000020689419,3.816730834810058,60.518421800947635,0.017215961468417564,-35.246229614986035,True,
ADM,5610,0.8278811749168423,550.9999999957874,0.45199150204876287,3.84473358896181,489.0,20.0,0.9686651315386711,0.00036452997592334446,0.0004064405198196397,0.45199192156396956,3.8447352675398214,62.99999999578745,0.10326332103418247,-0.08008801253708633,True,
ADP,5435,0.2962243839741891,361.38988734761,0.9899999999986538,11.20409765338798,350.0,20.0,0.9651247202425332,6.307065980593052e-12,1.5747351282513478e-05,0.9899999999979056,11.204096603596902,12.38988734761,0.9751452877220651,-0.0017223744210775925,True,
ADP,5693,1.1194325967322176,479.500000000574,0.6333494368832298,1.2327319044947773,480.0,20.0,0.8871472407397225,0.41334692211967106,8.483175743977464,0.8116904702151868,5.434686981673842,0.5000000005740048,1.2893559158579198,-0.017680303915080922,False,
ADSK,541,3.7058504012930076,397.5000000000259,0.9899998857588972,11.066620032733617,398.0,20.0,0.767620099067801,0.13766981668671463,5.874721730704492,0.8819013334991567,5.807273196939765,0.5000000000259206,1.0069556297928797,-0.001272269569043802,False,
ADSK,1016,0.891618619367773,410.79483216450103,0.01000000000292655,4.58067831378987,363.0,20.0,0.9352317741906758,0.16932045153330738,14.703536244969442,0.010000000007163586,11.735680517628994,48.79483216450103,0.0213063918403588,-33.480775048117486,False,
ADSK,1281,1.9280918426808547,555.9999999999816,0.6299669686440268,7.103645883506825,494.0,20.0,0.9848802823820454,0.20187299294737648,5.542231968230823,0.6863746489044876,7.103646069499273,62.99999999998158,0.21586615802582337,-0.04368901843426532,False,
ADSK,1547,3.9438116556319627,555.9999999997499,0.9899965270254868,1.0000000000002323,494.0,20.0,0.9261805846846441,4.88748169047426e-07,0.24018592147700524,0.9899999999998864,7.042796854258524,62.99999999974989,0.959401394631853,-0.0017590355709453547,True,
ADSK,2418,0.3156870768623626,111.50000000171175,0.9899999999739401,2.380301909247015,112.0,20.0,0.8905293675469386,0.0008984356837244967,13.208282326123278,0.9899999999951965,4.021076293408929,0.5000000017117543,1.0069555500404346,-0.007410446303174577,False,
ADSK,2694,2.8943298481415343,387.5000000000765,0.837950760277387,1.0000000000115286,388.0,20.0,0.8153435267000851,0.015931985145136274,6.909854433267695,0.9899999999994666,7.909153293487797,0.5000000000765112,1.1188752879893418,-0.008309566900405773,False,
ADSK,4316,0.25946073432109223,266.50000000013085,0.9899999999916305,9.120381614886826,267.0,20.0,0.9619466469040467,3.607929555671241e-06,0.0011071820362680285,0.9899999999913129,9.12025888603498,0.5000000001308536,1.0069555500599252,-0.0023257780999857676,True,
ADSK,4574,0.989630758962154,442.6339705599809,0.010000000043034304,1.026927956033442,429.0,20.0,0.9592482349692425,0.9799986386126446,12.501597589214139,0.40719364031421723,1.780053338103544,14.633970559980924,0.07019261865646576,-64.57414235981943,False,
ADSK,5161,1.5442697835389305,449.9999999999973,0.010000035406348797,8.623776755277301,388.0,20.0,0.8088877893676173,0.2759186668934527,2.95391895712976,0.018329858544973997,8.55231690939655,62.99999999999733,0.01654447230852348,-20.88346761453243,False,
ADSK,5446,1.5323248012516593,429.99903222602074,0.9899999999984754,1.0001873465761166,368.0,20.0,0.896769935009678,0.0012954629144390495,11.942304077459507,0.9899999999962098,1.2119513478989121,62.999032226020745,0.9594153469346278,-0.016321546953126712,False,
AEP,1043,1.208676432847529,411.99999999998556,0.9899999999672544,15.519432496651795,350.0,20.0,0.8400194235590932,0.7447370658712942,8.696413380741166,0.9899999999828175,12.919368491003969,62.99999999998556,0.959415199428897,-0.0014022195573594415,False,
AES,554,,,,,,,,,,,,,,,,no convergence
AES,858,1.8976901821223313,221.99999999992997,0.9899999999910174,7.675192385710655,160.0,20.0,0.9506248077087596,0.0038742434620631094,0.9568585941390575,0.9899999998003093,7.675172143188265,62.99999999992997,0.959415199523363,-0.011231066554578775,True,
AES,1124,9.377447885098624,487.9999999808865,0.9893170036045489,1.0000000000024685,426.0,20.0,0.9236313924549504,0.05076389853005048,0.0007681792427722822,0.9899999999961167,1.0000000000019735,62.999999980886514,0.9567041357784069,-0.02137500395574343,True,
AES,1390,2.3379140995312135,550.9999999964084,0.9899999999997178,5.694302018058291,489.0,20.0,0.9385272018082312,0.2131393785426594,2.540979599316505,0.9859412697311232,5.69982074167164,62.999999996408405,0.9594151995584831,-0.002457719454910443,False,
AES,1648,1.2927429368676684,495.5000000001846,0.9899999999999374,6.050589432782353,496.0,20.0,0.9178443105059354,1.59588503015895e-05,0.001464806832952803,0.9899999999925408,6.050600290538518,0.5000000001846274,1.0069555500530443,-0.0009487920941465407,True,
AES,2424,0.34499531033503633,117.50000000074914,0.9899999937716748,7.17235110838234,118.0,20.0,0.9654638235131958,1.6604495556293841e-12,3.203798564256253,0.989999999998879,10.454300583066203,0.5000000007491394,1.006955554388806,-0.00818480192123066,False,
AES,2711,1.9240829172711604,466.99999999187344,0.9899999999999686,1.0000624742393551,405.0,20.0,0.9076011449931292,0.01876643077296436,0.45627140202230354,0.9899999997663176,1.0001501999620703,62.99999999187344,0.9594151995601706,-0.03607594499829197,True,
AES,5041,0.7085113014115334,487.5292511238283,0.5252469927014496,2.828004530393849,488.0,20.0,0.9569395377733952,0.4647530038660753,7.64195251616148,0.5297560934300412,2.8280054673396724,0.5292511238283168,1.3526716774299483,-0.02315601154131049,False,
AES,5294,0.4335852612359355,273.99999999896613,0.9047228714873992,13.984320503906396,212.0,20.0,0.9624168879192317,0.8220073412915527,2.8724828228449084,0.08272595600000396,6.5091619043116005,62.99999999896613,0.6738511893443502,-0.006858813128916723,False,
AES,5562,1.645519323394451,479.5000000000136,0.9899999999951892,3.479218433960183,480.0,20.0,0.9522660588918508,0.0003077275702946247,0.024956452384321537,0.9899999999019695,3.1640009040089394,0.5000000000135856,1.006955550059803,-0.0006774081658612074,True,
AFL,2350,0.16863436159338463,80.40164928096482,0.9899888189018642,19.99999999993835,44.0,20.0,0.9487916081907997,8.682622615652225e-05,10.542961710250555,0.989999998173973,1.659184143795285,37.40164928096482,0.9643917929020083,-0.02134235969172326,False,
AFL,2665,3.642240061449406,420.9999999999518,0.9858387941557398,1.0000000000152816,359.0,20.0,0.8801038520609493,0.10895128568007229,4.77648861071029,0.9899999999974585,2.8500228520743978,62.9999999999518,0.9430162316665298,-0.016958375035670843,False,
AFL,3415,0.8736089652800075,527.9999999998074,0.9899999999919733,9.379039584580212,466.0,20.0,0.8926169977156182,0.004653035710061926,0.01314986698670495,0.9899999999926363,9.376529629413389,62.999999999807414,0.9594151995271814,-0.001094755287475969,True,
AFL,5332,0.6733335191000427,249.50000000001768,0.8733583555668603,4.86799304485322,250.0,20.0,0.8585079193040004,0.18230103278929444,2.465217747257145,0.8709950412388416,4.892778093020303,0.5000000000176783,1.0917493290022442,-0.004501343857179822,False,
AFL,5593,0.7438619372098728,548.2791664266468,0.9899999999988076,5.772302720862211,500.0,20.0,0.9681373910014898,6.934897101018578e-12,0.14149336840528104,0.9899999999955152,5.772304674043751,49.27916642664684,0.9617747397064874,-0.0012046458925366252,True,
AFL,6206,0.7450019295301065,483.500000000168,0.5718409776566734,14.418815258561132,484.0,20.0,0.9261557425248105,0.5919259338485038,4.270640551956653,0.6315174137400391,9.597688025181025,0.5000000001679723,1.3455155107980128,-0.016461069246757658,False,
AIG,2315,,,,,,,,,,,,,,,,no convergence
AIG,2592,18.592177894585834,349.999999999971,0.9899993242765383,16.686920671214793,288.0,20.0,0.5290991389698105,0.9799999999979676,8.86982075582161,0.16846926361806364,5.019733851154577,62.99999999997101,0.9594125135712313,-0.0020171341196591067,False,
AIG,2878,15.029908664186332,486.5000000000258,0.989999999999946,18.85317415633752,487.0,20.0,0.6169825355079768,0.5228379900262992,16.67672325802633,0.9899999999996726,15.205507984946301,0.5000000000258069,1.0069555500562368,-0.0011741694353756746,False,
AIG,3360,0.7244740141400973,372.7249459116392,0.9899999999935916,11.903727013474587,367.0,20.0,0.9211129021222061,2.913669305826261e-12,10.668512557736502,0.9899999999979655,3.848181794750227,6.7249459116392245,0.9811222211608306,-0.001365830433849179,False,
AIG,5139,0.2763378956079671,118.99999998519564,0.9899999999574988,6.841572109200771,57.0,20.0,0.7964342526648283,0.6850151930254867,2.1588190806233936,0.9899377530078364,6.806343384597293,62.99999998519564,0.9594151993923707,-0.016747213452373677,False,
AIG,5421,1.427332323256862,338.5000000000251,0.9899998936411805,11.144371854685518,339.0,20.0,0.9392747447931498,0.979999999961152,11.73293040998914,0.9899877597012797,11.166740920644584,0.5000000000251248,1.0069556242913107,-0.0027688293579324072,False,
AIG,5689,1.680094709902799,537.9999999996897,0.9889835525775441,1.000000000009274,476.0,20.0,0.919028395470434,0.002040380716260115,11.073748670286212,0.9899997913828885,5.595723001860955,62.99999999968975,0.9553833304684702,-0.0021962244567125086,False,
AIV,1784,0.6934802198377625,537.6156491650306,0.4276468161533693,10.446834351809459,504.0,20.0,0.9599568708162752,0.06845614753944207,1.901159767224792,0.42764728304917765,10.446831286647658,34.61564916503062,0.1315202103929482,-0.068602262576031,True,
AIV,2374,0.20370890027894906,76.37963523061657,0.7787809836273866,16.8189785815445,69.0,20.0,0.9489013570749943,0.23780225894437745,5.6808081930181284,0.7515901241005439,6.68733852475647,8.379635230616572,0.6248345682728323,-0.03454340271558625,False,
AIV,2629,2.974484450529284,354.3917977082466,0.9899999999997366,19.182126465658534,324.0,20.0,0.9453869239610493,0.01177293055123596,2.713589773776862,0.9899693169875217,3.231559814208271,31.3917977082466,0.9661217027766593,-0.00432906082745864,False,
AIV,2905,2.1971045758543415,566.9999999999036,0.9899999999982396,1.0013176138646247,505.0,20.0,0.9439155224302281,0.2017364218411497,0.2501620229395225,0.9763638298816536,1.0000000000477518,62.999999999903594,0.9594151995520752,-0.006063298452483051,False,
AIV,5283,0.5964366935890346,215.3498226743031,0.9899999999983105,2.7387739497221153,198.0,20.0,0.768300885132387,0.9799999999908321,6.533424427666172,0.010000001834699724,8.117261727197574,18.349822674303113,0.9713230195579369,-0.004512622616615862,False,
AIV,5536,2.081283163999582,450.500000000266,0.989999999999986,4.108039546136171,451.0,20.0,0.954304670943269,0.002920803547787232,3.86444786857804,0.9899999999991584,4.111494921754556,0.5000000002660272,1.006955550051371,-0.0019734872261538724,False,
AJG,530,2.034968437548471,549.9999435899647,0.9899999999992093,5.997937420422055,488.0,20.0,0.9340935868393042,4.27536572811249e-09,0.1606462428291584,0.9899999999996079,5.994068394328435,62.99994358996469,0.9594152081464975,-0.0016414013215731388,True,
AJG,2727,0.6112779650803816,424.5000000043003,0.9899999999998563,8.477104937108464,425.0,20.0,0.9303688507180159,0.0008742045206058258,6.343170165847984,0.9899897982537601,8.477105097265483,0.5000000043003183,1.0069555499702145,-0.001016530548706644,False,
AJG,3401,0.33600867524990424,497.2507340126199,0.9899999999949005,3.3456231952875286,485.0,20.0,0.9698209651337365,0.17996510646159325,5.809811331241976,0.8100363299732762,9.155436933200495,13.250734012619887,0.9744904797082964,-0.001488973163616986,False,
AJG,4545,0.31538324140838914,503.5000000175495,0.9899999999995537,11.656051572553096,504.0,20.0,0.9723970080870086,8.102765819417712e-07,1.7805364477500447,0.9899999999975605,11.656072692377572,0.5000000175494961,1.0069555497035991,-0.0010573706535805247,True,
AJG,5370,0.33516177962336474,298.29111857845555,0.9899999999939317,9.674093408520791,285.0,20.0,0.9534231648592767,1.2073009258983802e-11,1.6323288017048974,0.9899999999939418,10.473526072568767,14.291118578455553,0.9737541862792106,-0.0018231341864755513,True,
AKAM,725,,,,,,,,,,,,,,,,no convergence
AKAM,983,10.591253177814817,330.8637784403393,0.9899999999999292,10.531345125910777,292.0,20.0,0.9311039380859574,0.8132688753911766,3.7917688371784877,0.9899999999997335,10.531283297718446,39.863778440339274,0.9638161859472363,-0.009520334187110268,False,
AKAM,1237,17.30382198494786,525.9999999996376,0.9899873838997783,1.896167676019803,464.0,20.0,0.9421940279189439,0.5113595863463063,0.8959821640760213,0.9839767359205872,1.7784994152533973,62.999999999637566,0.9593650520425501,-0.006026329532238171,False,
AKAM,1492,3.438504194542053,566.99999999993,0.9899999924893106,3.243551419888875,505.0,20.0,0.6010499020768922,0.8899883292502334,2.473624378183354,0.5616818385550388,4.00156757739654,62.99999999992997,0.9594151697041806,-0.0015087135430204358,False,
AKAM,1749,1.6381312032992854,523.9999999999685,0.9899999999883979,8.295585637331182,462.0,20.0,0.9855997560226466,2.7815017286103583e-06,0.001706042001419661,0.9899999999915312,8.295209979062594,62.99999999996851,0.9594151995129447,-0.004082607686307612,True,
AKAM,2325,0.19728025035003954,93.74485088980512,0.9553405471723362,8.490292125761705,91.0,20.0,0.9240166282394914,0.020593418481932635,8.976674222149382,0.974093957492993,6.269417707072691,3.7448508898051216,0.9427373805418817,-0.007531393290629887,False,
AKAM,2607,1.3982821165798833,379.0506577306397,0.4982495152397076,7.141857797490479,373.0,20.0,0.949509366149738,4.618960255942106e-07,0.06684556093992722,0.49824952613887524,7.141857502862097,7.050657730639728,0.37531884453306863,-0.05923293573162971,True,
