ticker,peak,trough,depth,peak_date,trough_date,duration,det_len,front_load,rec60,rec120,rec200,panic_len,rv_calm,m_deterioration,m_panic,m_stabilisation,rise,onset,decay_half_life,stress_spell
ACGL,3520,3720,-0.10705318418150811,2013-12-31,2014-10-16,200,16.0,0.5746235668262157,0.9170572397991903,1.5070416168738894,2.9264451205903375,184.0,5.4883853834926295e-05,0.8726138357571641,2.957053905407617,0.9447487118229374,4.0,3536.0,2.0,6.0
ACGL,4480,5122,-0.3483101938982235,2017-10-23,2020-05-13,642,32.0,0.23423012946032645,0.8623109486040749,0.7680875607531108,1.1500281638613616,610.0,9.490017484390642e-05,1.2671895379688947,64.4011270734379,10.09425411886163,584.0,4512.0,11.0,26.0
ADBE,214,648,-0.7988731749851239,2000-11-06,2002-08-05,434,5.0,0.43097359597249296,0.09052967297853995,0.137780840508204,0.2569120639810326,429.0,0.0018984803739468222,3.371352333384014,2.8495673041421625,0.8184469229279061,35.0,219.0,19.0,79.0
ADBE,1963,2303,-0.6670833428700764,2007-10-24,2009-03-03,340,13.0,0.24083745597374054,0.3610243975024098,0.5265459203409734,0.6364772260074667,327.0,0.00017268057225129277,4.085768030145065,27.70745978963855,8.00255838767568,242.0,1976.0,33.0,127.0
ADBE,2504,2926,-0.4006867361789268,2009-12-16,2011-08-19,422,26.0,0.6458925684648128,0.36585360640396386,0.6275542849397789,0.5932762000485575,396.0,0.0003592402323559756,0.9239618525371991,2.793816715390237,1.6804185230722417,177.0,2530.0,10.0,21.0
ADBE,3081,4050,1.1282419841614213,2012-04-02,2016-02-09,969,41.0,,,,,928.0,0.0003648611374675554,0.6753225810699105,2.3469421200759304,0.6360516219013244,939.0,3122.0,8.0,560.0
ADBE,5507,5723,-0.6002149800846833,2021-11-19,2022-09-30,216,9.0,0.49319599559883764,0.144952408471267,0.24145021026307148,0.584940829857755,207.0,0.00018412042747489082,2.331709687222057,13.07406866065655,3.586562606021218,198.0,5516.0,19.0,208.0
ADI,169,694,-0.819580781329767,2000-09-01,2002-10-09,525,2.0,0.4689676305692534,0.11217436011073988,0.13588502293568563,0.24625404144897942,523.0,0.003092543850428973,0.9926004941417088,1.9436827445576825,0.8533947416110593,51.0,171.0,15.0,130.0
ADI,1393,1661,-0.3444133375320044,2005-07-20,2006-08-11,268,12.0,0.20186326070561797,0.37638117624014494,0.48513066614432854,0.728628372753538,256.0,0.00022592918944007098,1.3768080857400595,1.3559127838244833,1.3674159016957212,276.0,1405.0,1.0,21.0
ADI,1846,2241,-0.5887124420249757,2007-05-09,2008-12-01,395,10.0,0.22158557953458516,0.12023420038325623,0.35228568227838736,0.5406938508002399,385.0,0.0002309603256556237,3.364957940743508,11.4211209353652,5.039368155405747,353.0,1856.0,21.0,57.0
ADI,3875,4052,-0.2792580858938445,2015-06-01,2016-02-11,177,27.0,0.8721269792943338,0.3616921702311036,0.7930845838019914,1.4275122707693768,150.0,0.00026934603923276743,0.9167880020291086,2.5610650228373193,0.6961267618178429,43.0,3902.0,12.0,21.0
ADI,5507,5733,-0.26253942034324895,2021-11-19,2022-10-14,226,20.0,0.7146291922486774,0.6947067127222329,1.1496852613846897,1.1798949636816962,206.0,0.00018314351165504516,1.800688953198206,2.8363821310471495,2.898519709577227,55.0,5527.0,18.0,210.0
ADM,481,799,-0.30947766637037655,2001-12-04,2003-03-12,318,20.0,0.3110190557607433,0.42957897009169843,0.774904477463883,1.0323390140566882,298.0,0.00037947120903485885,0.6885980410477448,0.977128459152543,0.5866921869262357,67.0,501.0,4.0,21.0
ADM,1597,2205,-0.6512479529788526,2006-05-11,2008-10-09,608,5.0,0.2681178274012391,0.4603604719764647,0.47835500794438535,0.5715961826047186,603.0,0.000583511679666676,1.3314022668529393,6.2176292882791575,6.615084749205419,625.0,1602.0,19.0,39.0
ADM,2800,3238,-0.322396360689597,2011-02-18,2012-11-15,438,55.0,0.7509232911988001,0.5735219502562799,0.840308619603943,1.0504249660159632,383.0,0.00021065602225525993,1.204816950574063,1.0430847178885865,1.0076839510485058,77.0,2855.0,6.0,21.0
ADM,3872,4035,-0.4184434430155032,2015-05-27,2016-01-19,163,29.0,0.2318800368423313,0.29216763992468536,0.6101235005455494,0.7913229971893836,134.0,0.00019340438319921958,1.1464471477181561,3.2148309205241445,2.6579180485802847,153.0,3901.0,12.0,211.0
ADM,4240,4490,-0.15225246036293638,2016-11-08,2017-11-06,250,3.0,0.26252692203700384,0.35388745805922156,0.9187679651769038,1.8130056423963017,247.0,0.0002375370905839188,0.2939317204395221,0.6669252418245573,0.6174098972164049,8.0,4243.0,12.0,137.0
ADM,4721,5086,-0.40522316772290223,2018-10-08,2020-03-23,365,14.0,0.3630292000975589,0.5794527871527159,0.923611314664227,1.2496242074216404,351.0,6.441806731553512e-05,2.3669910049655263,49.533374835845855,15.096009891144783,358.0,4735.0,13.0,26.0
ADM,5760,6053,-0.4617652404970811,2022-11-22,2024-01-25,293,28.0,0.27762969983108604,0.26567609616934634,0.33024608454747484,0.04824155845464765,265.0,0.00043687257687812577,0.4614869329772633,9.00394980809584,0.5974368328781003,281.0,5788.0,2.0,21.0
ADP,224,800,-0.5942447676607668,2000-11-20,2003-03-13,576,14.0,0.2849938445528972,0.17790567812238503,0.3267155338273682,0.3016037649084379,562.0,0.0003264825669489008,0.8213553074488666,12.948819342417462,1.0360398602230427,406.0,238.0,13.0,21.0
ADP,1092,1376,-0.11631041167483736,2004-05-10,2005-06-24,284,35.0,0.9202127471537523,0.3386897928105314,1.2317363345964178,1.0843086546068872,249.0,0.00016581941585794678,0.5740535020838469,1.3980905086313287,0.369340999013118,83.0,1127.0,12.0,14.0
ADP,1863,2217,-0.35750221540260707,2007-06-04,2008-10-27,354,67.0,0.16745551844221016,0.36925616037082465,0.32819040222407425,0.507272729755048,287.0,0.00012739447501201648,1.9623048320614542,8.804439090738056,11.37460163409381,307.0,1930.0,20.0,41.0
ADSK,1467,1642,-0.3684873859337361,2005-11-02,2006-07-17,175,12.0,0.32367465631699194,0.3209805860388814,0.6693272767942535,0.6539338632805028,163.0,0.00033574570736243943,3.9108426424452287,1.5985771243090197,1.7680252107109464,4.0,1479.0,17.0,21.0
ADSK,2006,2307,-0.7692006363309549,2007-12-26,2009-03-09,301,6.0,0.17291427209321952,0.2623535374550961,0.31788079775850103,0.3372389283237012,295.0,0.00044019052077995364,2.3657140705095907,9.55868894765894,2.97606278714215,234.0,2012.0,16.0,55.0
ADSK,5446,5650,-0.5199403896552834,2021-08-25,2022-06-16,204,5.0,0.4298180145433803,0.2474151544922457,0.1631265462643317,0.2192066286734576,199.0,0.00027312193095204357,0.7675744173632535,6.705178898030481,2.5253807465941853,206.0,5451.0,11.0,334.0
AEE,248,639,-0.14533218017268268,2000-12-26,2002-07-23,391,6.0,0.4051725136288219,0.7730759012576317,0.9448593117545926,1.115733172914213,385.0,0.00020775386174830257,0.4238172388827049,3.051872914634118,2.352666528333081,390.0,254.0,17.0,21.0
AEE,1434,1602,-0.1252176278712266,2005-09-16,2006-05-18,168,19.0,0.5658109303149486,0.5041841564843986,1.0487446284056454,0.7785497708015868,149.0,6.21268752406951e-05,1.24357719539484,2.2942634373798683,1.161568585695028,13.0,1453.0,15.0,161.0
AEE,2005,2307,-0.6056805339004745,2007-12-24,2009-03-09,302,16.0,0.16671848204104192,0.14068418243870687,0.270736656968827,0.3179802600786984,286.0,0.00015937207056419838,1.8925052829885012,16.673079369793484,2.0772318423314333,204.0,2021.0,8.0,107.0
AEE,5610,6063,-0.2746402092848008,2022-04-20,2024-02-08,453,37.0,0.30679663813837865,0.25891904027856555,0.5779242803578538,1.104638563921697,416.0,0.00011940560471511548,1.2590123015259975,4.16451882615757,0.9310808419336051,390.0,5647.0,10.0,386.0
AEP,351,694,-0.6275197888278861,2001-05-24,2002-10-09,343,14.0,0.11201006529337988,0.45220793487008504,0.21649784877150952,0.39476368193764155,329.0,0.0002522101460016879,0.7761161242692771,9.810434426288886,7.881516733659077,343.0,365.0,8.0,69.0
AEP,1446,1579,-0.17186604274942552,2005-10-04,2006-04-17,133,12.0,0.43921836802544567,0.3798227143901535,0.7961265560373749,1.8293284878771794,121.0,5.627156435839681e-05,1.3390574123460663,1.377111032599496,1.3725280572087846,9.0,1458.0,12.0,260.0
AEP,1835,2307,-0.4843234042703086,2007-04-24,2009-03-09,472,31.0,0.01230760955967209,0.10789677543701108,0.36338780900584633,0.5442272501453996,441.0,8.469624856326442e-05,2.378279499293641,15.583222681298391,4.348653210140127,359.0,1866.0,14.0,32.0
AEP,5709,5977,-0.29560447438922255,2022-09-12,2023-10-05,268,11.0,0.3669110309703338,0.4275153621555212,0.559659577416829,0.8963677522675101,257.0,0.00017872369612895178,0.8168755929796454,3.3232679319111327,1.0715507222104284,18.0,5720.0,9.0,24.0
AES,189,699,-0.9865486726498114,2000-10-02,2002-10-16,510,8.0,0.11803769869974003,0.036311444903705456,0.050376733843369645,0.0721922950208334,502.0,0.001188787206159002,0.9668889877128739,12.741260331655418,7.889573916205599,242.0,197.0,15.0,229.0
AES,1856,2307,-0.7945606906945568,2007-05-23,2009-03-09,451,10.0,0.048618796377861435,0.2696155828955929,0.4739334835777628,0.47024745752895064,441.0,0.00020096941964087715,5.077384152123405,22.98530206402484,12.954048669497231,360.0,1866.0,13.0,40.0
AES,3053,3238,-0.2939688668112108,2012-02-22,2012-11-15,185,36.0,0.417658857826274,0.4108003306796567,0.9092273791903925,0.7527372634072966,149.0,0.0004541155545369574,0.2773745138562855,0.5268038505108891,0.338076117546245,,,,
AES,3645,4034,-0.42937751290127213,2014-07-01,2016-01-15,389,70.0,0.26697106420501615,0.43984503837703975,0.6304672886747203,0.5775310118904535,319.0,0.00015208787925756866,2.05658968751267,2.96313548954775,3.672887895877647,338.0,3715.0,21.0,524.0
AES,4208,4554,-0.1913826106374874,2016-09-23,2018-02-08,346,8.0,0.7220325209800241,1.0256362245651567,1.4925627603747695,2.260952693675999,338.0,0.0002337809748746916,1.0540947923293746,2.0066263510802065,0.8510580565415312,339.0,4216.0,5.0,535.0
AES,5313,5978,-0.5397392460646772,2021-02-16,2023-10-06,665,12.0,0.20799263635964696,0.45839758620073895,0.4117223107848268,0.36473559497373337,653.0,0.000451187326154723,0.9213475299995312,2.0444244710687536,1.404016391096321,692.0,5325.0,2.0,933.0
AFL,210,430,-0.3662985258139656,2000-10-31,2001-09-21,220,16.0,0.40980423289527507,0.13831548009242625,0.4748614947237639,0.5133767017320378,204.0,0.0005097101557069966,1.0697429205368667,1.3242825644221217,1.119252278377501,217.0,226.0,9.0,228.0
AFL,1478,1659,-0.13929984228852188,2005-11-17,2006-08-09,181,171.0,0.19754969467489172,0.41274809191036194,0.9228377183349712,1.5189068948874425,10.0,0.00011457819538279736,0.9022971819625679,1.3763710153170143,0.8710040718153584,11.0,1649.0,5.0,262.0
AFL,2090,2307,-0.8270633795079152,2008-04-28,2009-03-09,217,50.0,0.1146385292956565,0.4183834683669164,0.5486299971680262,0.6497496476227602,167.0,0.000297590630699619,14.155582796740529,52.687848669712764,21.024817603893695,154.0,2140.0,3.0,55.0
AFL,2799,2950,-0.46201352675054186,2011-02-17,2011-09-23,151,17.0,0.0875034341889759,0.3143854392823157,0.5952435286008672,0.46081659173907474,134.0,0.00023697029132449746,1.1413998797523273,8.6003027421335,4.660623516062939,119.0,2816.0,5.0,69.0
AFL,3518,3719,-0.15505484273107917,2013-12-27,2014-10-15,201,148.0,0.32585650204520067,0.2808503787373709,0.9345395246942297,0.924114246431651,53.0,9.74823439452521e-05,0.6514216427746884,1.7080351495984845,0.9175844509924485,112.0,3666.0,6.0,255.0
AFL,4911,5083,-0.5489019900717609,2019-07-12,2020-03-18,172,28.0,0.1412244366133574,0.3794492342871563,0.3984055948083184,0.6567179307532212,144.0,5.404097238863533e-05,1.4585508912488452,121.267076390261,44.749479427570044,157.0,4939.0,8.0,21.0
AIG,237,798,-0.5686620838356344,2000-12-08,2003-03-11,561,8.0,0.413226113144971,0.24745721387318753,0.25838208889811504,0.3518276255863853,553.0,0.0002916502168397043,1.5302047777895738,3.3890353645908395,1.7089946845282422,409.0,245.0,10.0,73.0
AIG,1072,1332,-0.3407612675125494,2004-04-12,2005-04-22,260,66.0,0.3429215000134278,0.4029409094711104,0.4405277201539531,0.6113804994634476,194.0,0.00014881576550790544,1.2199038038013847,5.2695635023998015,1.4613631619194514,76.0,1138.0,8.0,135.0
AIG,1862,2305,-0.9950524079099733,2007-06-01,2009-03-05,443,39.0,0.04020489669351064,0.018610199710688672,0.019157143365121067,0.015065741083832795,404.0,4.6534419951561514e-05,87.57408070775415,1617.0264165790325,317.34555965939865,305.0,1901.0,4.0,23.0
AIG,2771,2994,-0.6045124752769633,2011-01-07,2011-11-25,223,5.0,0.5014866172887698,0.25816948447324795,0.2692527222475809,0.44755941953079187,218.0,0.0006798291476825759,0.3262502794557559,3.2689319230896143,0.9731025130318752,157.0,2776.0,10.0,62.0
AIG,4282,5083,-0.6957979705016897,2017-01-10,2020-03-18,801,64.0,0.021365078947684697,0.33983931216222807,0.2422391988234354,0.4704700549983757,737.0,0.00013655220152390603,2.2416958761381025,68.56231866379859,26.417508679174304,747.0,4346.0,11.0,23.0
AIV,569,709,-0.3011358877589787,2002-04-12,2002-10-30,140,63.0,0.19305729572604619,0.15177932868643965,0.36789378487083985,0.3887537736873838,77.0,7.202261240387301e-05,3.243487905986305,2.9241159890096227,1.6027697853530865,17.0,632.0,14.0,234.0
AIV,949,1085,-0.3048489149754512,2003-10-14,2004-04-29,136,15.0,0.4850775465948246,0.32567368490023074,0.7346088137285725,0.921590483339837,121.0,0.00017303617331011772,0.399791378279655,4.336158985148395,0.9017874505543336,19.0,964.0,2.0,21.0
AIV,1784,2306,-0.8751366407946187,2007-02-08,2009-03-06,522,15.0,0.1643028925209208,0.14690065838680236,0.2248714660067843,0.31552155932933573,507.0,0.00013097400696592568,14.778792009978934,94.59447628884733,48.242020378032535,451.0,1799.0,18.0,65.0
AIV,3365,3500,-0.23368510032265333,2013-05-21,2013-12-02,135,12.0,0.30271063413500227,0.675505871642117,0.9154877766889923,1.0937772363787972,123.0,8.090391340923045e-05,0.9042446223264035,3.8604208940428455,1.3627733814126948,13.0,3377.0,12.0,91.0
AIV,5689,5994,-0.4070471240824679,2022-08-12,2023-10-30,305,26.0,0.5094377640141489,0.5077996562342093,0.6103854524527856,0.774522446020561,279.0,0.0005169533907146314,0.8107787159706112,1.5359202068096027,0.6735719564344783,285.0,5715.0,4.0,270.0
AJG,453,694,-0.4123086017689298,2001-10-24,2002-10-09,241,13.0,0.13150547136228183,0.49363137182018585,0.2430783918069395,0.35235287281166966,228.0,0.000611489182897218,0.40880281783274774,3.365252631687263,0.750842842719865,190.0,466.0,3.0,21.0
AJG,1195,2303,-0.4667286835600225,2004-10-06,2009-03-03,1108,6.0,0.1914884319998557,0.44807508737853324,0.7353010889774727,0.6508871021345657,1102.0,9.23574491252496e-05,4.117518717337306,40.92335584846327,11.026626054526046,1103.0,1201.0,2.0,147.0
AJG,3887,4042,-0.25257249357205647,2015-06-17,2016-01-28,155,47.0,0.4029359038425043,0.7426074799801909,1.0934721157544995,1.3274105331487913,108.0,7.283531442189392e-05,1.0498741915938328,3.5761024175236886,1.538852575694879,113.0,3934.0,16.0,230.0
AKAM,1127,1288,-0.4005571157914647,2004-06-30,2005-02-17,161,5.0,0.3903095035693755,0.09596655481663856,0.5187759756856838,1.4075101780519101,156.0,0.0018645482706195339,0.6864492249297738,0.9251341919774834,0.3802839085647622,20.0,1132.0,1.0,12.0
AKAM,1784,2235,-0.8429416784074211,2007-02-08,2008-11-20,451,12.0,0.36171757079096506,0.16586440522810136,0.22964298937219332,0.17047735032176753,439.0,0.0006007354822882478,0.8178390732934079,5.913404337928926,4.133540691771245,421.0,1796.0,13.0,505.0
AKAM,2729,2956,-0.6555227220394806,2010-11-08,2011-10-03,227,5.0,0.2963038623431779,0.3708086765929411,0.5387433350955751,0.33361510929688165,222.0,0.000771526735534112,0.4069208637683457,4.464276228987036,2.2791279487043945,194.0,2734.0,3.0,269.0
AKAM,3864,4050,-0.49502297873135903,2015-05-14,2016-02-09,186,31.0,0.08537263246522468,0.2562515697886998,0.28435159883901034,0.70250062791548,155.0,0.00019648851361403523,1.3698164813302687,9.831604320097837,4.842307476577122,159.0,3895.0,18.0,92.0
AKAM,4301,4436,-0.3685320850248358,2017-02-07,2017-08-21,135,1.0,0.41084139764860395,0.33727581742724094,0.7638305319835623,1.2731779946862045,134.0,0.00029078786538397003,0.7427541728056257,5.5652394743545015,0.43487039240471725,71.0,4302.0,8.0,79.0
AKAM,4643,4780,-0.3012836100320715,2018-06-18,2019-01-03,137,7.0,0.3523646252961348,0.6149517114236839,0.8404340413879303,1.3589228264391013,130.0,0.00026271003364160446,1.1467268041740262,1.3085207835387385,0.6965125424434876,87.0,4650.0,21.0,21.0
AKAM,5610,5834,-0.41970143485434375,2022-04-20,2023-03-13,224,10.0,0.4338460787978748,0.4324799305318033,0.6761774420996476,0.9429353474021143,214.0,0.0002445899991917537,1.0085778237612801,3.6914501474350545,1.1434298251832353,11.0,5620.0,10.0,218.0
ALB,250,429,-0.2977900293265665,2000-12-28,2001-09-20,179,3.0,0.4148085962344053,0.7825205921958381,1.2176036064730311,1.8485237979915248,176.0,0.0006907100982807971,0.49957901904692936,0.6007507776665605,0.7398322709327312,193.0,253.0,9.0,444.0
ALB,609,799,-0.3092103451883421,2002-06-10,2003-03-12,190,25.0,0.2831830444485254,0.4953406311854207,0.6285204959344856,0.8506517018608336,165.0,0.00038230057054421406,1.5600110986782914,2.4814911614491924,0.8405091117506183,66.0,634.0,15.0,21.0
ALB,1968,2305,-0.6630519638757182,2007-10-31,2009-03-05,337,8.0,0.2768467589502093,0.4538001704158941,0.5443366300472499,0.6547441857135348,329.0,0.0004854945196220059,2.1696527990684196,9.601034087482489,2.5174432039493233,273.0,1976.0,10.0,52.0
ALB,3653,3947,-0.4104984949048891,2014-07-14,2015-09-11,294,13.0,0.4062471896041657,0.32329446849376503,0.6132186765723868,1.2994411579747873,281.0,8.504526508755051e-05,4.07554493929886,17.40068504619781,6.933139946624994,128.0,3666.0,18.0,244.0
ALB,4743,5086,-0.5144867067293486,2018-11-07,2020-03-23,343,9.0,0.4957827793500779,0.530895136623258,0.8249914730588319,2.339394071594578,334.0,0.0002862917026722649,2.572896086423657,19.283052575715256,6.990608633362509,344.0,4752.0,10.0,24.0
ALK,254,694,-0.5850002392381957,2001-01-04,2002-10-09,440,5.0,0.07534675888894328,0.4544996005100462,0.13122203936888852,0.5389643332916559,435.0,0.0008935024942430671,0.24714619890352857,7.256746570405826,2.0928217902400807,187.0,259.0,1.0,21.0
ALK,948,1154,-0.4038521607584923,2003-10-13,2004-08-09,206,8.0,0.19171901224541105,0.7185300470554093,0.7943701001223026,0.7302571671399847,198.0,0.0006139463677855705,1.0193295249858085,1.024881020664937,0.9067572530052094,199.0,956.0,6.0,142.0
ALK,1711,2956,0.15170567209357078,2006-10-23,2011-10-03,1245,2.0,,,,,1243.0,0.0006465647998041645,1.71538631629597,7.457201210368719,0.9888285575727488,509.0,1713.0,6.0,181.0
ALK,4316,5085,-0.7506124541290331,2017-03-01,2020-03-20,769,25.0,0.31102337504900307,0.20659572599559176,0.24438935214803695,0.37088518577444224,744.0,0.00026494203643649526,0.5549968326086665,41.14857311892266,17.402128074715694,753.0,4341.0,10.0,23.0
ALK,5347,5996,-0.5785191100612099,2021-04-06,2023-11-01,649,25.0,0.2655955270538859,0.13150489859106126,0.3157524604731486,0.09118615763794578,624.0,0.001002091756797412,0.28830332376569584,0.7058752712966937,0.9203887950117692,214.0,5372.0,13.0,20.0
ALL,354,488,-0.3061392621906921,2001-05-30,2001-12-13,134,35.0,0.68088653337772,0.440819309999475,0.5148764452413548,0.423320683054482,99.0,0.0005093947768659477,0.38254018438171195,2.737666661788378,0.4949206959517349,10.0,389.0,11.0,63.0
ALL,1392,1523,-0.17978824455753528,2005-07-19,2006-01-25,131,33.0,0.7505356839443005,0.4918850296033122,0.5037779519112026,1.193222139943549,98.0,7.975981451182727e-05,0.9237975996376434,2.4492021790397307,1.6635912410050107,22.0,1425.0,13.0,163.0
ALL,1756,2307,-0.7703244413916781,2006-12-27,2009-03-09,551,44.0,0.09903169162552737,0.2559831352707925,0.33512435533684926,0.3436757416437978,507.0,5.7955732335511545e-05,14.36623690366775,132.24796441806947,43.19490922115484,445.0,1800.0,12.0,95.0
ALL,3795,3935,-0.2079447156662254,2015-02-04,2015-08-25,140,100.0,0.01747749216126753,0.4573980634156782,0.580444454533073,0.7912746693992437,40.0,8.01141243357174e-05,1.2375351706588154,9.697243379115774,2.0821602981690415,45.0,3895.0,1.0,21.0
ALL,4526,5086,-0.2702348326691042,2017-12-28,2020-03-23,560,28.0,0.11252280469168487,0.9316631687044074,0.7988330974394524,1.4233670088802974,532.0,8.426354842394789e-05,1.0622292394340898,52.492443096156826,13.361865443507407,542.0,4554.0,8.0,24.0
ALL,5375,5514,-0.21608125726782934,2021-05-14,2021-12-01,139,24.0,0.2968935340723247,0.5451121300613815,0.7657675844408307,0.9364764546281957,115.0,0.0001629813786966059,0.5981805346036088,2.6612344032245274,1.2964173390916376,117.0,5399.0,1.0,264.0
ALL,5790,5919,-0.2734534528984537,2023-01-06,2023-07-14,129,8.0,0.5390974653569787,0.3663607637847718,1.301261154283617,1.9022255739314966,121.0,0.00044532865465882524,0.5847653294064542,1.0425063677235737,0.7671342304962199,52.0,5798.0,7.0,103.0
AMAT,560,693,-0.6271615104665267,2002-04-01,2002-10-08,133,19.0,0.26231676138822024,0.24009170675542388,0.13842594556560076,0.5140720511664867,114.0,0.0015225816144195296,1.2030171789375386,2.428576036211045,1.6115280357050294,62.0,579.0,21.0,93.0
AMAT,966,1327,-0.43381496395199326,2003-11-06,2005-04-15,361,8.0,0.5937099058625394,0.23688596859468083,0.1998001164005635,0.4185796610113054,353.0,0.000749861389347548,0.5235049922727557,0.6016721926449335,0.23231624828954953,5.0,974.0,1.0,6.0
AMAT,1909,2235,-0.6379866830577663,2007-08-08,2008-11-20,326,5.0,0.32519934413721985,0.01738199487259471,0.18741446396594597,0.416610531086368,321.0,0.0002364525340439999,8.278607552969497,21.520052872548344,7.171368542458935,327.0,1914.0,11.0,38.0
AMAT,2808,2956,-0.407697244448614,2011-03-03,2011-10-03,148,5.0,0.21063645228811104,0.1248070460463846,0.48434646345276855,0.16015936815689116,143.0,0.00022810197626167413,1.478211922703487,3.0968086793697127,3.0094263303782314,192.0,2813.0,13.0,93.0
AMAT,3812,3958,-0.4332097196549928,2015-03-02,2015-09-28,146,17.0,0.46436787932079027,0.40938060793414793,0.6000266193058288,1.1049200333016966,129.0,0.000314538943142135,0.6763771731889424,1.1406304392531539,0.6520398046136361,28.0,3829.0,15.0,224.0
AMAT,4574,4774,-0.5227417833819339,2018-03-09,2018-12-24,200,10.0,0.250647222779601,0.3487527518511449,0.4331560203285187,0.7172838795543194,190.0,0.0005129624968737008,0.5012190883188102,1.1104495456452013,1.43361553646089,210.0,4584.0,8.0,201.0
AMAT,5545,5734,-0.5513919973226798,2022-01-14,2022-10-17,189,2.0,0.46455672379350427,0.39425841404389667,0.46498155885045855,0.7907813219347085,187.0,0.0005307088683835038,1.9263272894322951,2.498788094324616,1.8214074019780382,209.0,5547.0,17.0,226.0
AMD,348,692,-0.9069767469261193,2001-05-21,2002-10-07,344,5.0,0.40974562351846583,0.12211538463742776,0.09551280895731834,0.12371793949412058,339.0,0.0034553991814056293,0.5618229267507342,2.8657984205201545,1.6299681985715917,357.0,353.0,1.0,18.0
AMD,971,1175,-0.40623296265351083,2003-11-13,2004-09-08,204,15.0,0.5114125907780834,1.5827724347352514,0.9555852254181502,0.9098250386571755,189.0,0.0010146998075065009,0.7419546361034924,0.9074593037094492,1.049932763258914,248.0,986.0,9.0,320.0
