cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,10,6,19,1,0.03,0.0,0.05,True,0.3165071983647679,0.020360316719182082,0.02032654799831563,True,True,0.0032555468744941973,3.981539176935987e-12,0.001068161088241352,0.0012278131248564202,0.9392306804656982,0.31645559098699283,0.020360316719181922,0.020324380490249726,True,True,powell,5.79425432079006e-08,2.0009586811065674,0.3662928258621718,0.020360316718857314,0.02253645401343593,True,True,lbfgs,-0.00025082075990212616,0.0027319199757702387,7.065041917309029e-05,0.0008718938641760781,3.7985010147094727,0.020360316719176184,-0.013723882921925437,0.0608717175917535,False,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,11,6,19,1,0.03,0.0,0.05,True,0.005655426281534985,0.07028087111248703,0.02539858020991908,True,True,0.0023900137057838123,0.005062125583457906,0.0018094734349977945,0.0008359288726779782,0.6688370704650879,0.005655426281534985,0.07028087111248703,0.02539858020991908,True,True,lbfgs,-1.0131289855053183e-05,1.6161210536956787,0.006492740750484498,0.07028087111199523,0.025821467048414832,True,True,lbfgs,-1.678802846072358e-06,0.0036643931541270602,0.00018792171586175596,0.0008191793758978194,3.9355406761169434,0.07028087111249066,0.02927432522803126,0.11921881652741784,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,12,6,19,1,0.03,0.0,0.05,True,0.02510389584044396,0.05688449481796166,0.02539712890677111,True,True,0.0026850640783621146,0.0038703007951891104,0.0017937233081016756,0.0014197104803537186,0.6689369678497314,0.02510389584044396,0.05688449481796166,0.02539712890677111,True,True,lbfgs,-4.304118010622915e-05,1.5331814289093018,0.027302175358838093,0.05688449481743969,0.025772591746599904,True,True,lbfgs,-9.756383860803908e-06,0.0036286004324861173,9.149014161309649e-05,0.0009817970220048797,3.8759446144104004,0.056884494817941,0.009365698585444107,0.10418823224074344,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,13,6,19,1,0.03,0.0,0.05,True,0.012916465306635124,0.050649232696014776,0.0203732599541288,True,True,0.0029969979404656055,0.000660826789068439,0.0010874724297669648,0.0008124976812525826,0.8994052410125732,0.012916465306635124,0.050649232696014776,0.0203732599541288,True,True,lbfgs,-0.008275192923065333,2.0374131202697754,0.013614585919214993,0.05064923269642235,0.02052841227438654,True,True,lbfgs,-0.00038375855706362927,0.002224284422016238,4.3502832526290146e-05,0.0008658674899264439,4.016067028045654,0.05064923269601586,0.008519685097072243,0.09411337464634686,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,14,6,19,1,0.03,0.0,0.05,True,0.010669262312162307,0.051755720643800386,0.02026974253120179,True,True,0.002606610194405017,0.0037805737576400646,0.0010953973766119455,0.0010383259987030756,0.8196597099304199,0.010669262312162307,0.051755720643800386,0.02026974253120179,True,True,lbfgs,-5.466914853968774e-05,1.8380191326141357,0.011917432336475986,0.0517557206437648,0.020582254063495817,True,True,powell,0.0006313256403700507,0.0022271161410822873,5.455037335780204e-10,0.000937943173389624,4.850469589233398,0.0517557206438046,0.01374558873254647,0.08744506161502837,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,15,6,19,1,0.03,0.0,0.05,True,2.193276831268733e-09,0.06616449349747226,0.011059109688749586,True,True,0.002991657469165251,0.0022606619206876123,0.00020945606505151694,0.0011920799522358526,1.0119714736938477,2.178328558289366e-09,0.06616449349747008,0.011057051954872566,True,True,powell,2.0493280317168683e-07,2.450169086456299,1.5106513617986154e-08,0.06616449349760788,0.011689118320521446,True,True,lbfgs,-9.983581958294963e-05,0.0004678069416393697,7.889530909955648e-05,0.0009783316858606532,3.927034616470337,0.06616449349746886,0.04193771713054594,0.08885383868227648,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,16,6,19,1,0.03,0.0,0.05,True,2.961956231655587e-07,0.06056797845946698,0.011816178366321544,True,True,0.0027381932945860416,0.002139859109683539,0.0002747507769970149,0.0009891401111124514,0.8672382831573486,2.9624419315157975e-07,0.06056797845946674,0.011816249571418153,True,True,powell,1.6065678209997714e-07,2.2823121547698975,8.429203944847521e-07,0.06056797845950567,0.012297671141028392,True,True,powell,3.3566761885595042e-06,0.0005945124588619309,8.875974283812289e-12,0.000933444486183697,4.00603723526001,0.060567978459465904,0.03777286053817476,0.08314667902116249,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,17,6,19,1,0.03,0.0,0.05,True,0.12550100651218302,0.028375048461534685,0.018520522271216887,True,True,0.00191815515209395,2.5245823857454923e-05,0.0009280737012756555,0.0017054864600982121,0.7169046401977539,0.12550100651218302,0.028375048461534685,0.018520522271216887,True,True,lbfgs,-0.0003789125980802055,1.5420937538146973,0.13478961061719938,0.02837504846131181,0.01897389279113586,True,True,lbfgs,-6.572406596205838e-05,0.001887688487096572,3.1432573338114676e-05,0.0007796283386951918,3.9929723739624023,0.028375048461547172,-0.007257480681511815,0.06113814651857374,False,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,18,6,19,1,0.03,0.0,0.05,True,0.07152595949953791,0.050416658595818335,0.027976248828972154,True,True,0.0031549663416504236,0.00018066647241372807,0.00218196063553346,0.0005490653755061197,3.2224130630493164,0.015692423349914563,0.050416658595786326,0.02086789481857521,True,True,powell,0.7088247059236892,4.191319942474365,0.01036483210187038,0.05041665859555781,0.019667777048998386,True,True,lbfgs,-0.00034779656380123924,0.0020108982766521926,2.14457018505114e-05,0.0009053600271179225,4.1159117221832275,0.05041665859578872,0.0167409521820185,0.08201561362897865,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,19,6,19,1,0.03,0.0,0.05,True,6.923975023324328e-05,0.0794113790201691,0.019958208241240904,True,True,0.002961810977773871,0.0026061530693259212,0.0010391054402983577,0.0008150691938896841,0.8255152702331543,6.923975023324328e-05,0.0794113790201691,0.019958208241240904,True,True,lbfgs,-0.0006131835234555183,1.660428762435913,8.964032410313089e-05,0.07941137902077211,0.020273277695455925,True,True,lbfgs,-4.83306985188392e-06,0.002127697324414086,0.0002494604288166516,0.0007640986912365057,3.8934457302093506,0.07941137902017335,0.04337260728219956,0.11403140270166537,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,20,6,19,1,0.03,0.0,0.05,True,0.05109120927521091,0.037279904467598886,0.01911091308211219,True,True,0.002761129745588606,0.0007263745419565559,0.0009503583783075772,0.0013586894875929549,0.6575560569763184,0.05109120927521091,0.037279904467598886,0.01911091308211219,True,True,lbfgs,-0.00870001888506522,2.140467405319214,0.05558593940370611,0.03727990446791988,0.019474758640837107,True,True,lbfgs,-0.0002084420316350588,0.0019461634410579487,8.335784408220385e-05,0.0009056013694993557,3.641232490539551,0.037279904467610855,0.0034715239175457276,0.06783970832673202,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,21,6,19,1,0.03,0.0,0.05,True,0.0005080393453462974,0.04773090356696355,0.013729658581422364,True,True,0.0028442293234039197,0.0018303374085142086,0.00041581429410812026,0.0008465396171101626,0.8624045848846436,0.0005054906969308024,0.047730903566963884,0.013724335491205221,True,True,powell,2.263341684738407e-06,1.9479873180389404,0.000720448155161968,0.047730903567087875,0.014114566317402667,True,True,lbfgs,-0.0007787207357523585,0.0008786407963960779,2.1917856601798297e-05,0.0009318161031072249,4.611700534820557,0.04773090356696212,0.023280554059417334,0.07379866525911688,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,22,6,19,1,0.03,0.0,0.05,True,2.2601704457208742e-12,0.07164334136261206,0.010209369442308979,True,True,0.003110358279575286,0.003787429003808445,0.00014899060588259021,0.0010919657820313631,1.0283398628234863,2.2640029332329595e-12,0.0716433413626126,0.010209713972733982,True,True,powell,6.133859642432071e-08,2.3937828540802,1.232868034465034e-11,0.07164334136274396,0.010572623750573433,True,True,powell,1.970904577319743e-07,0.0003497260413839826,1.321712357984041e-13,0.0009615971070103196,4.541767597198486,0.07164334136261323,0.05322143165319447,0.09183988271077016,True,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,23,6,19,1,0.03,0.0,0.05,True,0.06502440573901401,0.04432928511802317,0.02402553707210835,True,True,0.002376305601136869,0.000470098334298293,0.0016066105789616701,0.001211533003820253,0.8671185970306396,0.06502440573901401,0.04432928511802317,0.02402553707210835,True,True,lbfgs,-0.01867886674381225,1.5291788578033447,0.0685237084009782,0.04432928511789385,0.02433606083484749,True,True,lbfgs,-0.0017969863270081987,0.003262038406462612,2.4571482651453803e-06,0.0008620418115455376,4.369497060775757,0.04432928511804797,-0.0009390123647289972,0.08676399070696186,False,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,24,6,19,1,0.03,0.0,0.05,True,0.00434538207114817,0.06200039852161859,0.02173975646558451,True,True,0.003379318596245174,0.0031840610531331808,0.0012399921600620744,0.0011346838042357228,0.6166586875915527,0.00434538207114817,0.06200039852161859,0.02173975646558451,True,True,lbfgs,-0.0003983937904195045,1.5359439849853516,0.004378448730659367,0.06200039852124391,0.021758147868107452,True,True,lbfgs,-7.598223419336136e-07,0.002534078029237486,0.0001924948649526237,0.0007227948714460815,4.444283485412598,0.06200039852161346,0.025250650326181245,0.10109383584632628,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,25,6,19,1,0.03,0.0,0.05,True,0.0006052417473546978,0.07650951198923157,0.02231082948406263,True,True,0.0023471084145326383,0.0007371293514904692,0.0013697873149833746,0.0010929803457399143,0.6211764812469482,0.0006052417473546978,0.07650951198923157,0.02231082948406263,True,True,lbfgs,-0.018402921213692025,1.7343003749847412,0.0007009196517740517,0.0765095119892999,0.02257437725884036,True,True,lbfgs,-0.0015345168762905814,0.002777344916657679,3.3214039956751426e-08,0.0008299219978866459,4.04094386100769,0.07650951198924111,0.039488603052676194,0.11584251738793451,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,26,6,19,1,0.03,0.0,0.05,True,0.04283298413655817,0.04028888197560589,0.01989245402572506,True,True,0.003198575264051581,0.002148813427445542,0.0010187831149677683,0.001056190291046456,1.0264396667480469,0.04283298413655817,0.04028888197560589,0.01989245402572506,True,True,lbfgs,-1.19433852887596e-05,2.799048900604248,0.04469795353157001,0.040288881975842655,0.02006932280304949,True,True,lbfgs,-7.819037136869156e-06,0.002094270843854153,1.3728028885310588e-10,0.0009647402990472075,3.7866625785827637,0.04028888197560945,0.007019441885367268,0.07837014425618646,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,27,6,19,1,0.03,0.0,0.05,True,0.00012217594610177356,0.060152603769029346,0.015657733632494432,True,True,0.0025512811795795984,0.002570090539190112,0.0006012159106985098,0.0010323821384599014,1.0645639896392822,0.00012220769487756504,0.06015260376903367,0.01565799351503684,True,True,powell,1.58786860993132e-07,2.2293522357940674,0.00016882284829566944,0.06015260376877051,0.015991183760863205,True,True,lbfgs,-7.704268455199781e-06,0.0012437676446750527,0.00017601410137823583,0.0006906300335361608,3.5969247817993164,0.06015260376903147,0.03128003149374549,0.08820244452356513,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,28,6,19,1,0.03,0.0,0.05,True,0.1670645167255641,0.018219595077704438,0.01318638225979578,True,True,0.0028915519238115425,0.003010848615993797,0.00036945508794584714,0.000928513437401637,0.7426860332489014,0.16705699775613692,0.018219595077703925,0.013186148653864362,True,True,powell,1.5643308870494366e-08,2.209927558898926,0.17852046989473602,0.01821959507764199,0.013542900083519787,True,True,lbfgs,-0.0003380352034128009,0.0007868404808992477,6.36104188258076e-05,0.0008773365923704112,3.623462200164795,0.018219595077703488,-0.005481879030396532,0.042481949822973486,False,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,29,6,19,1,0.03,0.0,0.05,True,0.8039042907107504,0.004876453757150563,0.019639566318416783,True,True,0.0027407610636559212,0.0009589205176436648,0.0010128871132289456,0.0009323355851048971,0.6986796855926514,0.8039042907107504,0.004876453757150563,0.019639566318416783,True,True,lbfgs,-0.0023730479938421922,1.8726253509521484,0.8084491987171837,0.004876453757135338,0.020115130457440553,True,True,lbfgs,-0.0004185758302810427,0.002069043871688983,6.448649451052884e-05,0.0010143592029128628,3.642763376235962,0.004876453757152169,-0.032541034577577066,0.040823406830337694,False,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,30,6,19,1,0.03,0.0,0.05,True,1.2129668267221426e-07,0.05518803158438191,0.0104295018772609,True,True,0.0029938862425920587,0.0034770978851243915,0.00016875056808694297,0.0012055698746265514,0.8602237701416016,1.214539509501756e-07,0.055188031584381424,0.010429968878722863,True,True,powell,1.0232997738057747e-07,2.496037244796753,8.679099466346163e-08,0.05518803158428653,0.010310877304774802,True,True,lbfgs,-3.626988018368138e-06,0.00038732079050167494,2.329788292643812e-05,0.0007208901000715402,3.678982973098755,0.05518803158438177,0.03782072682588352,0.07186198634336512,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,31,6,19,1,0.03,0.0,0.05,True,1.0035335085891004e-06,0.06302898879311973,0.012886875138471757,True,True,0.0022814296526169225,0.0036308410667586486,0.0003781394076291056,0.0012567128264076993,0.7588539123535156,1.000740354783787e-06,0.06302898879311983,0.01288543004604344,True,True,powell,1.3227781892055646e-07,1.7113497257232666,2.1348400953136806e-06,0.06302898879305918,0.013296631810912833,True,True,powell,0.008492148095456287,0.0007929419563077436,4.381432474145184e-14,0.0007884353712568687,4.389428377151489,0.06302898879311843,0.041465508661911156,0.08913057329347665,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,32,6,19,1,0.03,0.0,0.05,True,0.0002469939676138784,0.07188952380960675,0.019613240222146274,True,True,0.002569428652047932,0.0008008730951339086,0.0010188044890845603,0.0007522716250678693,0.6498997211456299,0.0002469939676138784,0.07188952380960675,0.019613240222146274,True,True,lbfgs,-0.005692069053566229,2.071579933166504,0.0002988348473428238,0.07188952380900111,0.019879259426899398,True,True,lbfgs,-2.972606125695165e-07,0.0020815463971107385,0.00010914281112067318,0.0007451399630949958,3.59072208404541,0.07188952380958534,0.03305395181290138,0.0989255887234962,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,33,6,19,1,0.03,0.0,0.05,True,2.232842463263032e-06,0.0818889691637005,0.017308579275554282,True,True,0.002881541465574588,0.0008415920215759698,0.000747100672478893,0.0009343405233521615,0.7363598346710205,2.232842463263032e-06,0.0818889691637005,0.017308579275554282,True,True,lbfgs,-0.009286222219998308,1.9367783069610596,1.8367758187206466e-06,0.08188896916304814,0.01716533808358776,True,True,lbfgs,-0.0005758551085364161,0.0015423014306963623,3.971230788250678e-05,0.00062308826579334,3.4526944160461426,0.08188896916369243,0.05553002085077397,0.11602047367092118,True,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,34,6,19,1,0.03,0.0,0.05,True,3.5877220925663775e-06,0.04315200904677479,0.009312165336671792,True,True,0.0021416562347869256,0.0006854134507254256,0.00014743052057321668,0.0014291071284340466,0.6264743804931641,3.6031499038031085e-06,0.043152009046773764,0.009313949942442569,True,True,powell,5.435408638732042e-07,2.288398265838623,1.0554745184112571e-05,0.04315200904672686,0.00979506432573186,True,True,lbfgs,-1.0052353900391608e-06,0.000329625022680912,7.161669672554996e-05,0.0006523814829757161,3.7799010276794434,0.04315200904677339,0.024631465284345986,0.06157829983441778,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,35,6,19,1,0.03,0.0,0.05,True,0.744173504028566,0.004156661731488045,0.012737540883875043,False,True,0.002455117936295134,0.0009022447036914056,0.0003575181098159398,0.0008991071457196487,2.2028632164001465,0.7728766296558442,0.0041566617314899084,0.014402138800291564,True,True,powell,0.4954391628443773,3.5088610649108887,0.787139575635224,0.004156661731485395,0.015393511045704586,True,True,lbfgs,-0.00018982309552484367,0.001027412580955113,2.359296678687245e-05,0.0011712572119023526,3.8775265216827393,0.004156661731488998,-0.024973819810403183,0.03572191489545591,False,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,36,6,19,1,0.03,0.0,0.05,True,0.006313754423642427,0.05465130606096571,0.020011274766945013,True,True,0.0031739060371277464,0.0015844145606645895,0.0010343056672299613,0.0011350947235801083,0.7720005512237549,0.006313754423642427,0.05465130606096571,0.020011274766945013,True,True,lbfgs,-0.00014006717901793309,2.0249600410461426,0.006086782364830485,0.0546513060606838,0.019923413702336825,True,True,lbfgs,-1.498538040323183e-07,0.0021216498135407575,0.00010881633784109053,0.0006571839827419948,3.5676004886627197,0.05465130606097015,0.024053465716895314,0.09094017052785283,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,37,6,19,1,0.03,0.0,0.05,True,0.20292840081045072,0.04457005796938229,0.03500488119887702,True,True,0.002241230187644933,0.0014244439601458797,0.0035580656396761393,0.0015779569225572619,0.5567965507507324,0.20292840081045072,0.04457005796938229,0.03500488119887702,True,True,lbfgs,-0.0007363006516243331,1.3038537502288818,0.2047634600019934,0.04457005796900007,0.035147210713291244,True,True,lbfgs,-0.014449528790009936,0.007151671621279204,7.21002761842439e-05,0.000697148817144622,3.917832612991333,0.04457005796930076,-0.028447703050034995,0.09504654632028965,False,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,38,6,19,1,0.03,0.0,0.05,True,1.052712032895864e-11,0.0649205233442402,0.00954839277004743,True,True,0.0023334192569641732,0.002067434885529556,0.00015070387363306386,0.0012966355129686242,0.7541408538818359,1.0554631707127743e-11,0.06492052334423969,0.00954892092879032,True,True,powell,4.8941728891804814e-08,2.1287267208099365,3.8946887291761774e-11,0.06492052334423265,0.009824490420949173,True,True,powell,1.8223699953523465e-06,0.0003396370702603716,0.00010859969815069225,0.0005942348556424667,3.6107559204101562,0.06492052334424037,0.04685874900261922,0.08243101195582679,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,39,6,19,1,0.03,0.0,0.05,True,0.02303349340853385,0.03743838978417513,0.01647179434663525,True,True,0.002909456951541592,0.003248124402025087,0.0006608307137545467,0.0011346956825337643,0.7617955207824707,0.02303349340853385,0.03743838978417513,0.01647179434663525,True,True,lbfgs,-6.316294366115471e-05,1.6496081352233887,0.023698095661311654,0.03743838978398032,0.016551094278089113,True,True,lbfgs,-0.00013613038322546345,0.001368644353200879,3.098402159909474e-05,0.0007888051256661913,3.7036855220794678,0.03743838978417777,0.009487800564729832,0.0662140386781572,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,40,6,19,1,0.03,0.0,0.05,True,5.317703130474724e-11,0.07371504262531425,0.011234038415332609,True,True,0.0025059239161687227,0.0022684121448731127,0.0002467201249215616,0.0008518660797743604,0.7936599254608154,5.3248931768037005e-11,0.07371504262531416,0.011234383297364214,True,True,powell,2.24466020881664e-07,2.0613746643066406,1.40443382021463e-10,0.07371504262546058,0.011490306989101931,True,True,powell,0.0014792177614708635,0.0005345668864676637,3.683742790272448e-14,0.0007610855190960789,5.808004140853882,0.07371504262531203,0.051199326095915584,0.09740156816114738,True,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,41,6,19,1,0.03,0.0,0.05,True,2.8350127091764253e-06,0.04750502334886073,0.010145389591837882,True,True,0.002615633740389723,0.0009035986798226446,0.00017112185620579825,0.0012087607341695489,0.7988688945770264,2.8367424287120956e-06,0.04750502334886058,0.010145660419712666,True,True,powell,1.838998286984861e-08,2.637077569961548,8.82162638066448e-06,0.04750502334887745,0.01068919912399538,True,True,powell,1.217472345160786e-08,0.00038514521030403773,0.00018756334484954166,0.0007056594042276644,3.641963005065918,0.0475050233488615,0.02223484275694499,0.0679365764455066,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_shared,42,6,19,1,0.03,0.0,0.05,True,0.00015070168627810741,0.04544624718283333,0.011991378003856811,True,True,0.0025111714477602303,0.000521930793399049,0.00029921252099098395,0.0009620086826527957,0.8190798759460449,0.00015070168627810741,0.04544624718283333,0.011991378003856811,True,True,lbfgs,-1.2114220226067118e-05,2.7580981254577637,0.00040866653415532156,0.04544624718292614,0.012858180124710164,True,True,lbfgs,-0.00011727488390533836,0.0006392575488419056,8.820674072802067e-05,0.0009692466026605998,3.6530325412750244,0.045446247182834035,0.01980697242569969,0.07149198239793836,True,True
