cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M6_S10_R1_sma0.03_rho0.0_beta0.05,14,6,10,1,0.03,0.0,0.05,0.00018885952127300183,0.026329155076402825,0.007052193646592802,False,True,0.0008696264803028523,0.0014780544739916442,6.223765765685093e-05,3.326065880069828e-06,0.00018780788064159395,0.026329155076401496,0.0070495397350168005,True,True,powell,0.1014217292313333
M6_S10_R1_sma0.03_rho0.0_beta0.05,15,6,10,1,0.03,0.0,0.05,7.351548478833805e-08,0.07025485911078726,0.013052797847355462,True,True,0.0009449303861255741,0.0007395418970169976,0.0004166335563192099,5.84197868349664e-07,8.576321386610999e-08,0.07025485911078426,0.013120557730648233,True,True,powell,0.07495682030230455
M6_S10_R1_sma0.03_rho0.0_beta0.05,16,6,10,1,0.03,0.0,0.05,0.014627691667062737,0.05169776598399653,0.021174870878894657,False,True,0.0008502401690301078,0.0037111313040243347,0.0012601014533107132,5.8710510000165294e-05,9.940040822983793e-12,0.05169776598400138,0.007594383854380594,True,True,powell,6.775628731066945
M6_S10_R1_sma0.03_rho0.0_beta0.05,17,6,10,1,0.03,0.0,0.05,0.0025888338823240142,0.046230015739287686,0.015344737893524274,True,True,0.0008117358708679868,0.0015217600868248746,0.0006252093559760635,8.149093686488063e-06,0.0025888338823240142,0.046230015739287686,0.015344737893524274,True,True,lbfgs,-3.916111791113508e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,18,6,10,1,0.03,0.0,0.05,3.0935707286377104e-08,0.07230690096269922,0.013061083377072442,False,True,0.0008663071696308749,0.0007558441487455248,0.00042514497998541163,1.3338270378242581e-06,6.185402297812474e-15,0.07230690096269829,0.009269986686184718,True,True,powell,0.9382245364829487
M6_S10_R1_sma0.03_rho0.0_beta0.05,19,6,10,1,0.03,0.0,0.05,5.536661570613362e-08,0.05261065900281871,0.0096832631604253,True,True,0.0010240170811063117,0.0007288383843665483,0.0001788950481915152,2.4130216028543054e-06,5.6672354770287275e-08,0.05261065900281812,0.00969068152450742,True,True,powell,0.007391849768737302
M6_S10_R1_sma0.03_rho0.0_beta0.05,20,6,10,1,0.03,0.0,0.05,3.902296314636791e-14,0.08607852008471006,0.011379710894627477,True,True,0.0008983824217625538,0.0013734969529225578,0.0002986552179596563,1.280047281859775e-06,6.194924754939701e-14,0.08607852008470797,0.011471179662611046,True,True,powell,0.2529467663384821
M6_S10_R1_sma0.03_rho0.0_beta0.05,21,6,10,1,0.03,0.0,0.05,0.0586288818655823,0.032918914559826054,0.01740851734471079,True,True,0.0008721919045921965,0.0032051247672053537,0.0008219502379641075,6.703540610585526e-06,0.003184861244936697,0.03291891455982853,0.011161571324187086,True,True,powell,1.7213898844763662
M6_S10_R1_sma0.03_rho0.0_beta0.05,22,6,10,1,0.03,0.0,0.05,0.0015559457861089442,0.06439126438779705,0.020350954086487807,True,True,0.0008561065475019298,0.001630784793381293,0.0011568733419405634,4.76840652342819e-07,0.00038506224204868967,0.06439126438778336,0.018137794464293203,True,True,powell,0.21439139171479837
M6_S10_R1_sma0.03_rho0.0_beta0.05,23,6,10,1,0.03,0.0,0.05,4.507893751444564e-10,0.056838993430624714,0.009115616220610077,True,True,0.0008813152739313775,0.0007842319510030815,0.00016115184985120967,1.0983929826360947e-05,2.1702217288342026e-10,0.056838993430626004,0.008952735681095312,True,True,powell,0.6607036029920437
M6_S10_R1_sma0.03_rho0.0_beta0.05,24,6,10,1,0.03,0.0,0.05,0.00021914940891599457,0.05167942854086493,0.013983084006430571,True,True,0.0009991741140566086,0.0012791304546515545,0.0004866625035870138,1.9473833440961296e-07,0.0001553770234015361,0.0516794285408638,0.013663441197790378,True,True,powell,0.05267994158543843
M6_S10_R1_sma0.03_rho0.0_beta0.05,25,6,10,1,0.03,0.0,0.05,0.004175174798422896,0.03901042284281629,0.013618036889746521,True,True,0.0009250781017511979,0.001491362994630306,0.0004638449760164094,2.6034344109197444e-06,0.004175174798422896,0.03901042284281629,0.013618036889746521,True,True,lbfgs,-5.8067533473149524e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,26,6,10,1,0.03,0.0,0.05,3.0712990833272593e-10,0.05580486582047351,0.008864758972884086,True,True,0.0007692509549557696,0.001933870566317033,0.00015882675944640462,1.60846119140949e-05,3.0712990833272593e-10,0.05580486582047351,0.008864758972884086,True,True,lbfgs,-3.977492269768845e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,27,6,10,1,0.03,0.0,0.05,1.911331015086511e-12,0.07079905404363714,0.010055534790980602,True,True,0.0009012531955566363,0.0016694919070627207,0.00021321602024219744,1.5765746980593797e-06,2.617051590454493e-11,0.07079905404363708,0.010619881939867824,True,True,powell,0.430796572845793
M6_S10_R1_sma0.03_rho0.0_beta0.05,28,6,10,1,0.03,0.0,0.05,0.00867676913745745,0.04031047386861702,0.01535909903133262,True,True,0.0009829561306482324,0.006337782154972429,0.0006094101560980057,4.869819411302563e-06,0.00867676913745745,0.04031047386861702,0.01535909903133262,True,True,lbfgs,-5.51606490262202e-07
M6_S10_R1_sma0.03_rho0.0_beta0.05,29,6,10,1,0.03,0.0,0.05,0.00013434727189176826,0.05257692364768903,0.013769540416766349,True,True,0.0009580168752963298,0.0006343483357689043,0.00047299904233731154,4.783145870219209e-07,0.00022319023202405907,0.052576923647692834,0.014243820097493462,True,True,powell,0.049743978746391804
M6_S10_R1_sma0.03_rho0.0_beta0.05,30,6,10,1,0.03,0.0,0.05,0.0038763564461632323,0.036388890130223304,0.012599803851313086,True,True,0.0009120290468388149,0.0011645499445197898,0.00038506226659082047,4.724863385853415e-07,0.00201045409788411,0.036388890130225976,0.011781358845081892,True,True,powell,0.12450270156250554
M6_S10_R1_sma0.03_rho0.0_beta0.05,31,6,10,1,0.03,0.0,0.05,0.0010214823980016878,0.04315774462881688,0.01313965340015506,True,True,0.0009098222602603389,0.002839539227977864,0.0004269692484025964,1.1988053339384726e-05,0.0010214823980016878,0.04315774462881688,0.01313965340015506,True,True,lbfgs,-8.083399507086142e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,32,6,10,1,0.03,0.0,0.05,1.2128221622419096e-07,0.06582873707262385,0.012440344174814827,True,True,0.0009654535974763346,0.0007509435755828457,0.0003677411298159256,2.4572798879463863e-06,1.2770976930515262e-07,0.06582873707262363,0.01246260142581357,True,True,powell,0.0644204227503451
M6_S10_R1_sma0.03_rho0.0_beta0.05,33,6,10,1,0.03,0.0,0.05,0.021602162538638604,0.02247200723317219,0.009781958453274541,True,True,0.0009433577469063227,0.0011835915183442773,0.00019272435885413236,9.357198992194132e-07,0.015543200780974731,0.02247200723317323,0.009287992759010653,True,True,powell,0.2083511981822994
M6_S10_R1_sma0.03_rho0.0_beta0.05,34,6,10,1,0.03,0.0,0.05,5.668880088841391e-05,0.04877482456578909,0.012114398573769232,True,True,0.0009662302174383035,0.0006989943000817789,0.00034365293666858943,3.292854002195848e-06,8.10035145537095e-05,0.048774824565788584,0.012374963711436161,True,True,powell,0.10177765914477277
M6_S10_R1_sma0.03_rho0.0_beta0.05,35,6,10,1,0.03,0.0,0.05,0.008606000963330442,0.05884587958902326,0.022397670848454253,False,True,0.0008869502650772101,0.0021296816848698414,0.001416271951799324,6.062581140811855e-07,0.001540050583767481,0.0588458795890206,0.01858078440455399,True,True,powell,0.3457739393911652
M6_S10_R1_sma0.03_rho0.0_beta0.05,36,6,10,1,0.03,0.0,0.05,4.881674534847639e-07,0.044252199720570755,0.008796069673344393,False,True,0.0008385244833166615,0.0012871554182134757,0.00014826007676332418,7.890050888656816e-06,6.12677527312442e-11,0.044252199720571164,0.006765758669378905,True,True,powell,3.3202908537593885
M6_S10_R1_sma0.03_rho0.0_beta0.05,37,6,10,1,0.03,0.0,0.05,6.617768691117704e-05,0.0722726212731053,0.018115139020807726,True,True,0.0009296369539673673,0.004194645695457717,0.0008915110898328647,1.2679676608280239e-05,6.617768691117704e-05,0.0722726212731053,0.018115139020807726,True,True,lbfgs,-3.7359766338340705e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,38,6,10,1,0.03,0.0,0.05,0.06567083365763181,0.04142818614025459,0.022507198147851883,True,True,0.0008529382612546421,0.0029002372889511637,0.001434428079274285,3.2111845297401767e-06,0.0030643046333048455,0.04142818614024771,0.013990278152077458,True,True,powell,1.7040463520636422
M6_S10_R1_sma0.03_rho0.0_beta0.05,39,6,10,1,0.03,0.0,0.05,0.03586477745954877,0.03259301839667194,0.01553189576004817,False,True,0.0008733717655213574,0.0008129849267751673,0.0006363821811508892,1.2881366312248642e-09,0.03586477745954877,0.03259301839667194,0.01553189576004817,False,True,lbfgs,-5.903061537537724e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,40,6,10,1,0.03,0.0,0.05,0.03614527633883265,0.034667354723939565,0.016545377992178645,True,True,0.0008271808983378286,0.004293990717676916,0.0007385305088783519,2.156873106900556e-06,0.03614527633883265,0.034667354723939565,0.016545377992178645,True,True,lbfgs,-5.756952759838896e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,41,6,10,1,0.03,0.0,0.05,0.006375226031690687,0.05850652922994368,0.021448003623467996,False,True,0.0009082192556271266,0.0029168471141201597,0.0012892286527341741,1.668218688153008e-05,2.7573694828124716e-06,0.058506529229943254,0.012479763231962898,True,True,powell,2.431119062319567
M6_S10_R1_sma0.03_rho0.0_beta0.05,42,6,10,1,0.03,0.0,0.05,0.04882230457816069,0.03733931662816819,0.01895261900244382,True,True,0.0008632207942336287,0.002762417638621891,0.0009912832217319645,8.54506426807384e-06,0.04882230457816069,0.03733931662816819,0.01895261900244382,True,True,lbfgs,-1.8389210254099453e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,43,6,10,1,0.03,0.0,0.05,0.005658339745190082,0.05831302847061012,0.021074838428183144,False,True,0.0009058470890726737,0.0034565193447859076,0.0012418617354150036,1.0377401539058995e-06,1.4915359793241817e-11,0.0583130284706172,0.008640603811929434,True,True,powell,3.9578220750213404
M6_S10_R1_sma0.03_rho0.0_beta0.05,44,6,10,1,0.03,0.0,0.05,0.01588165393034093,0.03877460941037305,0.01607821564524086,True,True,0.0009419485621892597,0.0026691154306685894,0.0006813321987856808,5.378016930537573e-06,5.9886171387203856e-05,0.03877460941037251,0.009661626757317014,True,True,powell,2.0032927045508586
M6_S10_R1_sma0.03_rho0.0_beta0.05,45,6,10,1,0.03,0.0,0.05,2.992081958737503e-10,0.07518278171949702,0.011935312502298191,True,True,0.0009050232687023796,0.004962487840293141,0.00033685272671232075,2.5938013562842193e-05,2.992081958737503e-10,0.07518278171949702,0.011935312502298191,True,True,lbfgs,-1.43138095154427e-07
M6_S10_R1_sma0.03_rho0.0_beta0.05,46,6,10,1,0.03,0.0,0.05,0.03349589024100424,0.03837616733541021,0.0180501268443776,True,True,0.0009006521999510164,0.002406908511462149,0.0008873560172992369,1.5606965537646755e-06,0.0002845168668756709,0.03837616733541096,0.010574848543254526,True,True,powell,2.0426838164876244
M6_S10_R1_sma0.03_rho0.0_beta0.05,47,6,10,1,0.03,0.0,0.05,0.0001832943374698726,0.0657315866759933,0.017570623551859073,False,True,0.0008849719984327313,0.0013960086104236231,0.000837683236159951,8.76242464164947e-07,1.0815684803277551e-06,0.06573158667597781,0.013480124013719763,True,True,powell,0.9202692977819424
M6_S10_R1_sma0.03_rho0.0_beta0.05,48,6,10,1,0.03,0.0,0.05,4.9438598763482426e-08,0.06155453168170305,0.011287537962462188,True,True,0.0008651654909655264,0.0037673715517193463,0.0002957089906655124,8.797493255056605e-06,4.9438598763482426e-08,0.06155453168170305,0.011287537962462188,True,True,lbfgs,-6.906423095642822e-07
M6_S10_R1_sma0.03_rho0.0_beta0.05,49,6,10,1,0.03,0.0,0.05,0.0009452003802774828,0.050372430395272984,0.015235058210860072,True,True,0.000875269507358404,0.004364968954927489,0.0006087940453290502,1.1808552377029059e-05,0.0009452003802774828,0.050372430395272984,0.015235058210860072,True,True,lbfgs,-2.623017508085468e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,50,6,10,1,0.03,0.0,0.05,0.00022550904049101146,0.05495333834019804,0.014898236439807762,True,True,0.0008797460608902296,0.0012424312240308124,0.0005778977409602109,1.4112586719708877e-07,0.00014355047447776412,0.05495333834019427,0.014453913989189838,True,True,powell,0.05311214937819386
M6_S10_R1_sma0.03_rho0.0_beta0.05,51,6,10,1,0.03,0.0,0.05,5.732902018564566e-07,0.06326338394589819,0.01265266577490695,True,True,0.0009676901505145594,0.002056514772079742,0.00038350083858306106,8.592266076418626e-06,5.732902018564566e-07,0.06326338394589819,0.01265266577490695,True,True,lbfgs,-1.0543358712311601e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,52,6,10,1,0.03,0.0,0.05,0.06810490950603247,0.0387304466479613,0.02123016543024029,True,True,0.0008446267833298052,0.002654117832992675,0.0012676970942532002,6.020512149808511e-07,0.011928378973261431,0.03873044664797138,0.015404336562873171,True,True,powell,1.1643712650575253
M6_S10_R1_sma0.03_rho0.0_beta0.05,53,6,10,1,0.03,0.0,0.05,0.008129205071455403,0.04599346079249655,0.01737795331646298,True,True,0.0009508590457741753,0.0013062890101796809,0.0008108938798301548,7.112573433386581e-07,0.004051844887840757,0.045993460792499684,0.016002751701822745,True,True,powell,0.13882891756315985
M6_S10_R1_sma0.03_rho0.0_beta0.05,54,6,10,1,0.03,0.0,0.05,0.005493919531508178,0.05732538996730251,0.02064626652821394,False,True,0.0008907595398523659,0.0016297768808448744,0.0011897290106763702,8.353505058673894e-07,0.003606576965597549,0.057325389967276145,0.019694929667001898,True,True,powell,0.1391148306836385
M6_S10_R1_sma0.03_rho0.0_beta0.05,55,6,10,1,0.03,0.0,0.05,0.002550778902623077,0.02081843380711437,0.00689980010345788,True,True,0.0008234110131345125,0.0011180661239763717,6.0480623089581074e-05,2.7256045598730575e-06,0.0020716338599330313,0.0208184338071143,0.00675974563238843,True,True,powell,0.3739156910858128
M6_S10_R1_sma0.03_rho0.0_beta0.05,56,6,10,1,0.03,0.0,0.05,0.004536413726735007,0.04097382149954376,0.01443638696845986,True,True,0.000923740818885406,0.0008701017203035922,0.0005328537242207798,4.450858078287174e-06,0.004536413726735007,0.04097382149954376,0.01443638696845986,True,True,lbfgs,-0.00039906713982418296
M6_S10_R1_sma0.03_rho0.0_beta0.05,57,6,10,1,0.03,0.0,0.05,0.09505334672077846,0.0418448474685908,0.025066953906683138,True,True,0.0008567432420886918,0.004150587413934486,0.001799382210269963,6.277724792726679e-07,0.006972465349578397,0.041844847468579756,0.015508680637002774,True,True,powell,1.6636314004388169
M6_S10_R1_sma0.03_rho0.0_beta0.05,58,6,10,1,0.03,0.0,0.05,3.720919341208069e-06,0.05159582469708411,0.011152498974785461,True,True,0.0008994818377154257,0.0013810738614262058,0.0002831865163762286,4.024781772686681e-06,3.720919341208069e-06,0.05159582469708411,0.011152498974785461,True,True,lbfgs,-2.0046697500220034e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,59,6,10,1,0.03,0.0,0.05,0.0016860801805408312,0.05125633778228192,0.016320608974086295,True,True,0.0008539708144060135,0.0011107142625700409,0.0007136897504145548,8.38038305169662e-07,0.0007235608446729888,0.0512563377822884,0.015162388255796863,True,True,powell,0.149239075614787
M6_S10_R1_sma0.03_rho0.0_beta0.05,60,6,10,1,0.03,0.0,0.05,1.2341420029978175e-07,0.062092781327009725,0.011741393739293976,True,True,0.0009011817449127975,0.0012376044540168402,0.0003234628063321187,2.0818831825115312e-05,1.2341420029978175e-07,0.062092781327009725,0.011741393739293976,True,True,lbfgs,-3.290024960733717e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,61,6,10,1,0.03,0.0,0.05,3.41592010642731e-06,0.07117630518956453,0.015326238079745496,True,True,0.0009341330905987293,0.001356284908619428,0.0006112674119712254,3.6392984119275835e-06,1.5676767549252057e-07,0.07117630518956401,0.013571794955481956,True,True,powell,0.4224302585218993
M6_S10_R1_sma0.03_rho0.0_beta0.05,62,6,10,1,0.03,0.0,0.05,7.367187295359488e-13,0.047316787432190976,0.006597026563457278,True,True,0.000937834782769911,0.0004308675270547627,3.6778800159889254e-05,1.83379450941212e-05,3.23427167162951e-10,0.047316787432190546,0.007525997861518925,True,True,powell,1.2377607740177154
M6_S10_R1_sma0.03_rho0.0_beta0.05,63,6,10,1,0.03,0.0,0.05,5.892680088218502e-05,0.04313603008806,0.010738188492020897,True,True,0.0008801351853779038,0.0012131950903262476,0.0002579125577327167,4.5164365254597906e-06,5.892680088218502e-05,0.04313603008806,0.010738188492020897,True,True,lbfgs,-6.155244636829593e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,64,6,10,1,0.03,0.0,0.05,0.036201107457007296,0.05071178061876823,0.02421001402278129,True,True,0.0009755315713292921,0.002865684093952458,0.0016608211798162214,2.1940730625017317e-06,0.036201107457007296,0.05071178061876823,0.02421001402278129,True,True,lbfgs,-8.297760132336407e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,65,6,10,1,0.03,0.0,0.05,0.0021402041015534685,0.06234894821174196,0.020308749557765956,True,True,0.0009537460515976067,0.005297057025967373,0.001141961320640542,7.634553645713044e-06,0.0021402041015534685,0.06234894821174196,0.020308749557765956,True,True,lbfgs,-2.1351279428927228e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,66,6,10,1,0.03,0.0,0.05,0.001985823432431598,0.05967908023152186,0.01929897626333465,True,True,0.000884001549652454,0.002575343456809319,0.0010289512994729752,6.670001147605126e-06,0.001985823432431598,0.05967908023152186,0.01929897626333465,True,True,lbfgs,-1.4103877447269042e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,67,6,10,1,0.03,0.0,0.05,0.0029556377187845194,0.04425693760957201,0.014889722434710196,True,True,0.0008783739519744507,0.0017673306592776382,0.0005772741073506924,3.0759854348755146e-06,0.0011702669499632308,0.044256937609571646,0.013634175857466698,True,True,powell,0.5975678359363883
M6_S10_R1_sma0.03_rho0.0_beta0.05,68,6,10,1,0.03,0.0,0.05,1.7989912942375524e-09,0.05461861432696734,0.009080418280875024,True,True,0.0009600939119938374,0.002131905484112042,0.00015135259726756063,6.685700599858803e-06,1.7989912942375524e-09,0.05461861432696734,0.009080418280875024,True,True,lbfgs,
M6_S10_R1_sma0.03_rho0.0_beta0.05,69,6,10,1,0.03,0.0,0.05,1.5210478922879497e-09,0.05443991355731022,0.009010072234008093,True,True,0.0008685626546880821,0.0036416706962717,0.00015668793951731854,1.1966928311929243e-05,1.755756241439812e-08,0.05443991355731318,0.009661903580036066,True,True,powell,0.7436219050525779
M6_S10_R1_sma0.03_rho0.0_beta0.05,70,6,10,1,0.03,0.0,0.05,2.5023988990610467e-07,0.05246242038451683,0.010172021309842587,True,True,0.0008834831536074417,0.0011447530926314044,0.00022206173722292245,6.798094216885053e-07,4.8747820651234746e-08,0.05246242038451529,0.009615866484317852,True,True,powell,0.2009285086592172
M6_S10_R1_sma0.03_rho0.0_beta0.05,71,6,10,1,0.03,0.0,0.05,1.5401548427071925e-09,0.051288416968568326,0.00849131437773624,True,True,0.0009473104576148073,0.0015574138249316721,0.00012157621382317537,1.0519512724454855e-05,1.7046676303713027e-08,0.05128841696856882,0.009094370346615723,True,True,powell,0.5868292846835175
M6_S10_R1_sma0.03_rho0.0_beta0.05,72,6,10,1,0.03,0.0,0.05,7.684898774140061e-06,0.058886674418699075,0.013162623302564534,True,True,0.000841965243641655,0.0007004396811762819,0.00043556743225147863,1.3812612280262708e-07,6.819680255228829e-06,0.05888667441869428,0.013088137829362098,True,True,powell,0.0012233611605552142
M6_S10_R1_sma0.03_rho0.0_beta0.05,73,6,10,1,0.03,0.0,0.05,0.00554175345792575,0.061607003524350105,0.022210881495109754,True,True,0.0009422017269769997,0.003349498026185514,0.0013857495976716038,2.3522903795357393e-06,0.00015316699209960653,0.0616070035243445,0.016272845639927844,True,True,powell,1.2976996288793998
M6_S10_R1_sma0.03_rho0.0_beta0.05,74,6,10,1,0.03,0.0,0.05,2.8710238026707954e-05,0.0570131452422922,0.013628219282227289,True,True,0.0009687502642109705,0.0007732897007952991,0.00046031005599229643,6.232664228883933e-07,2.6556812309147384e-05,0.0570131452422933,0.013570857885866061,True,True,powell,0.010736705349927433
M6_S10_R1_sma0.03_rho0.0_beta0.05,75,6,10,1,0.03,0.0,0.05,0.0010764016494332306,0.05210636750436983,0.015935856470897854,True,True,0.0007972989327322914,0.002992743589908398,0.0006821246711099503,8.28607353995295e-06,0.0010764016494332306,0.05210636750436983,0.015935856470897854,True,True,lbfgs,-8.593622169428272e-06
M6_S10_R1_sma0.03_rho0.0_beta0.05,76,6,10,1,0.03,0.0,0.05,0.008300093103082846,0.06025129717259133,0.02282581358309118,True,True,0.0009596162849436913,0.0027991726618985333,0.0014670916686954224,2.1593734581572645e-06,0.0006569491483086777,0.06025129717258667,0.01768485774746573,True,True,powell,0.6406496941754085
M6_S10_R1_sma0.03_rho0.0_beta0.05,77,6,10,1,0.03,0.0,0.05,0.10133797268069443,0.0345646401161758,0.021096563171824144,True,True,0.000920700855017966,0.0032343393137307507,0.0012431248474863014,2.564212143971716e-06,0.020291405215689742,0.034564640116173204,0.014892674990609195,True,True,powell,0.9594880099739385
M6_S10_R1_sma0.03_rho0.0_beta0.05,78,6,10,1,0.03,0.0,0.05,0.007062196923309954,0.03266846712297993,0.012126843088820912,False,True,0.0009186594848868008,0.0038541061363618683,0.000349315021413946,5.994311438803763e-06,0.006818176280088213,0.03266846712297984,0.01207440313582054,True,True,powell,0.07360630297034731
M6_S10_R1_sma0.03_rho0.0_beta0.05,79,6,10,1,0.03,0.0,0.05,2.1229655655480133e-13,0.05587901198383947,0.007612098851128887,False,True,0.0008623332832333111,0.0019322578703908303,8.759881843474432e-05,1.2708805945475367e-05,2.2489613553400125e-11,0.055879011983840626,0.008354025236382148,True,True,powell,1.8059035586766186
M6_S10_R1_sma0.03_rho0.0_beta0.05,80,6,10,1,0.03,0.0,0.05,0.024741056656834196,0.03587951785057007,0.015978964494723615,True,True,0.0009067648308472895,0.0017503591680029832,0.000675305435886115,5.956104224152561e-06,0.024741056656834196,0.03587951785057007,0.015978964494723615,True,True,lbfgs,-3.708212261699373e-05
M6_S10_R1_sma0.03_rho0.0_beta0.05,81,6,10,1,0.03,0.0,0.05,4.916002637507282e-07,0.05646752069154083,0.011227123787853103,True,True,0.0008724810910474637,0.0033048009811281575,0.0002908968165385786,4.330879461947869e-06,4.916002637507282e-07,0.05646752069154083,0.011227123787853103,True,True,lbfgs,-2.086389940814115e-07
