cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M6_S10_R1_sma0.03_rho0.0_beta0.0,10,6,10,1,0.03,0.0,0.0,0.6973181495813648,0.0038577586107355036,0.00991856500819721,False,True,0.0008017254746556041,0.0008297265124597225,0.00021496124799994998,3.1829431691409033e-06,0.6698245045685436,0.0038577586107357118,0.009047512288776073,True,True,powell,0.21581420879056168
M6_S10_R1_sma0.03_rho0.0_beta0.0,11,6,10,1,0.03,0.0,0.0,0.7250679563921338,0.003605710861328906,0.010252416974322687,False,True,0.0009847490959185906,0.0021313062845243957,0.00021686125185426793,6.815635223551773e-08,0.7239630241754107,0.003605710861330872,0.0102096397445823,True,True,powell,0.006272257321143115
M6_S10_R1_sma0.03_rho0.0_beta0.0,12,6,10,1,0.03,0.0,0.0,0.48658796633271195,-0.010880944340346983,0.01563925008453003,False,True,0.0009173950974838847,0.0022623136865316616,0.0006420189198710545,3.4415455244384746e-06,0.23665286197471214,-0.010880944340347731,0.009194689464915978,True,True,powell,2.520299976002434
M6_S10_R1_sma0.03_rho0.0_beta0.0,13,6,10,1,0.03,0.0,0.0,0.5468748739009304,0.009707220944937252,0.016112916761274673,True,True,0.0008432151391097728,0.0016055963843031086,0.000694556745756334,5.159295567698244e-07,0.47815402108771077,0.009707220944939251,0.01368612309084213,True,True,powell,0.7320740885561463
M6_S10_R1_sma0.03_rho0.0_beta0.0,14,6,10,1,0.03,0.0,0.0,0.10197838850821542,0.023867980398576568,0.01459514345820122,True,True,0.0008568048026959655,0.0034490849071057866,0.0005533741574268053,3.419491541044163e-06,0.10197838850821542,0.023867980398576568,0.01459514345820122,True,True,lbfgs,-5.688900273526087e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,15,6,10,1,0.03,0.0,0.0,0.004610895324606321,-0.023111892743789973,0.008158009902814652,False,True,0.000826283031134198,0.0008064498340213898,0.00011703107360984572,8.534851346739335e-06,0.00469310773329951,-0.023111892743791322,0.008174323688610766,True,True,powell,0.4662735361378054
M6_S10_R1_sma0.03_rho0.0_beta0.0,16,6,10,1,0.03,0.0,0.0,0.8294771322580949,-0.0038933481970261216,0.018077300398817064,True,True,0.0009357016954849846,0.0014983583610233312,0.000886796199578705,6.679837174509375e-07,0.820225882097514,-0.0038933481970274205,0.017132109055057833,True,True,powell,0.17367651700965325
M6_S10_R1_sma0.03_rho0.0_beta0.0,17,6,10,1,0.03,0.0,0.0,0.6553417525116443,-0.008808424064675326,0.019734178378332363,True,True,0.0008284486336871942,0.002097106918814071,0.001085468525434909,2.9871948018850343e-06,0.5438184590345417,-0.00880842406467305,0.0145102380213268,True,True,powell,1.1826762382725065
M6_S10_R1_sma0.03_rho0.0_beta0.0,18,6,10,1,0.03,0.0,0.0,0.7236513257787394,-0.003638678900566827,0.010290872740218742,True,True,0.000921602132782708,0.0018036383138992549,0.00022554597198786762,3.014515973208339e-06,0.7236513257787394,-0.003638678900566827,0.010290872740218742,True,True,lbfgs,-6.331737949949456e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,19,6,10,1,0.03,0.0,0.0,0.5721687391209296,0.010684151856305207,0.018914677634826474,False,True,0.0008549767362212162,0.0016827620047033512,0.0009877974164664508,1.3171186353223102e-06,0.4555419381254936,0.010684151856301852,0.014317932391516955,True,True,powell,1.1688419912816244
M6_S10_R1_sma0.03_rho0.0_beta0.0,20,6,10,1,0.03,0.0,0.0,0.5368028989661042,0.00733962389205895,0.011883051242667616,True,True,0.0008552392881339631,0.0018609358617939192,0.00033809679169420967,8.698088481896042e-06,0.5368028989661042,0.00733962389205895,0.011883051242667616,True,True,lbfgs,-1.746421753523464e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,21,6,10,1,0.03,0.0,0.0,0.027095325448242877,-0.02632795358414261,0.011912337056772143,True,True,0.0009096021054263026,0.0009828753066524678,0.0003347511119198056,2.6904932422213972e-06,0.027095325448242877,-0.02632795358414261,0.011912337056772143,True,True,lbfgs,-0.00024002664076760993
M6_S10_R1_sma0.03_rho0.0_beta0.0,22,6,10,1,0.03,0.0,0.0,0.5825166990681998,0.00886203693554559,0.01612122644014045,True,True,0.0009288072733646858,0.0016834725389402053,0.0006868010984663325,9.909878234712196e-06,0.5825166990681998,0.00886203693554559,0.01612122644014045,True,True,lbfgs,-4.499915235101071e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,23,6,10,1,0.03,0.0,0.0,0.5901455389440633,-0.007570449824597947,0.01405513649312425,True,True,0.0009377005564493643,0.0033432790181659824,0.0004988705298761335,1.608322568340869e-06,0.5901455389440633,-0.007570449824597947,0.01405513649312425,True,True,lbfgs,-5.3960527566232486e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,24,6,10,1,0.03,0.0,0.0,0.48339900399415714,-0.007599333806641401,0.010843083452158259,True,True,0.0008905513825572081,0.0011675608343059871,0.0002636622379956754,3.5144395466707267e-06,0.48339900399415714,-0.007599333806641401,0.010843083452158259,True,True,lbfgs,-6.411359800040373e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,25,6,10,1,0.03,0.0,0.0,0.948863479772781,0.0012473368867575495,0.019448898754053066,True,True,0.0008429964161708075,0.003360398684588418,0.001050479346619042,8.380232810557529e-06,0.948863479772781,0.0012473368867575495,0.019448898754053066,True,True,lbfgs,-3.5659859349834733e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,26,6,10,1,0.03,0.0,0.0,0.44842921167892225,0.006776343479904431,0.008939338233279187,True,True,0.0009070716643973326,1.9157571759732773e-05,0.00014902813770717436,1.3096145876954697e-05,0.5313415789783895,0.006776343479903839,0.010825532135872958,True,True,powell,2.581396371125493
M6_S10_R1_sma0.03_rho0.0_beta0.0,27,6,10,1,0.03,0.0,0.0,0.12167663608761985,-0.017553237909853664,0.0113409541920267,True,True,0.0008572682999966748,0.0022047182701756896,0.0003001248959572559,7.0410269004474915e-06,0.12167663608761985,-0.017553237909853664,0.0113409541920267,True,True,lbfgs,-5.450286607810995e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,28,6,10,1,0.03,0.0,0.0,0.7847412371583631,-0.003820054767199501,0.013985411848583682,False,True,0.0009464743694523596,0.0017274257632211758,0.0004921277967782637,2.3070900390550236e-06,0.7676362080141903,-0.0038200547671933924,0.01292881672133449,True,True,powell,0.6068986021552973
M6_S10_R1_sma0.03_rho0.0_beta0.0,29,6,10,1,0.03,0.0,0.0,0.0332984694175714,0.026905763836985373,0.012640918084558425,True,True,0.0008138966191236457,0.0021771466799001523,0.00039798876814918174,9.770030855443468e-06,0.0332984694175714,0.026905763836985373,0.012640918084558425,True,True,lbfgs,-1.3473497347149532e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,30,6,10,1,0.03,0.0,0.0,0.44106702060775216,-0.01160350735244486,0.015061809805873785,True,True,0.001006990694544568,0.0014359059418385647,0.0005798752744305267,2.0552752285094576e-07,0.4336440133289894,-0.011603507352448705,0.014819838929280968,True,True,powell,0.04999719678153269
M6_S10_R1_sma0.03_rho0.0_beta0.0,31,6,10,1,0.03,0.0,0.0,0.7585775735872626,-0.004846278573198701,0.015767987106109164,False,True,0.0008998034527148003,0.0019048310648526173,0.000655907906863719,3.839692408977001e-06,0.7022005601370613,-0.00484627857319803,0.012674925746147828,True,True,powell,1.0161011559241615
M6_S10_R1_sma0.03_rho0.0_beta0.0,32,6,10,1,0.03,0.0,0.0,0.7934214027608627,-0.0039592074441640425,0.015118960623816152,True,True,0.0009430380436230665,0.0012821764408881677,0.0005914451066711912,1.3160778169646303e-06,0.7793331881155625,-0.003959207444164704,0.014130533377031127,True,True,powell,0.11465226098152925
M6_S10_R1_sma0.03_rho0.0_beta0.0,33,6,10,1,0.03,0.0,0.0,0.8673334155449564,0.0019144298565032711,0.011460456767454906,True,True,0.0009366756918040753,0.0011360993046128653,0.0003003586387756978,6.525828015029685e-06,0.8673334155449564,0.0019144298565032711,0.011460456767454906,True,True,lbfgs,-0.0001251587636943441
M6_S10_R1_sma0.03_rho0.0_beta0.0,34,6,10,1,0.03,0.0,0.0,0.6138340751563294,-0.004746401349434521,0.009406112892088888,True,True,0.0008787668708763624,0.0020619710100074273,0.00017754819212852847,3.1374954840754873e-06,0.630581672163073,-0.004746401349434554,0.009869659830873534,True,True,powell,0.29226145242409984
M6_S10_R1_sma0.03_rho0.0_beta0.0,35,6,10,1,0.03,0.0,0.0,0.07711112858468709,0.019741411979727487,0.01116785421235541,True,True,0.0008819987170691523,0.0010558861251614093,0.0002859630314183415,1.782688916722221e-07,0.07903553989626196,0.01974141197972947,0.011240279460599181,True,True,powell,0.019980700557880482
M6_S10_R1_sma0.03_rho0.0_beta0.0,36,6,10,1,0.03,0.0,0.0,0.24242447919341348,0.018327448557557635,0.015678579825369878,True,True,0.0009239849644779458,0.00047712472405569,0.0006450550995735485,4.579815380072996e-07,0.2644430197261147,0.018327448557549527,0.01642316294500673,True,True,powell,0.04996490240591811
M6_S10_R1_sma0.03_rho0.0_beta0.0,37,6,10,1,0.03,0.0,0.0,0.4755199629826251,-0.006471584181003545,0.009069857014027955,False,True,0.0008540787559024299,0.0024086340982230163,0.0001613790431744979,1.0052882870793095e-05,0.40990039948093393,-0.00647158418100297,0.007853207463186086,True,True,powell,0.24414748243953
M6_S10_R1_sma0.03_rho0.0_beta0.0,38,6,10,1,0.03,0.0,0.0,0.6968609856176524,0.006430961081843638,0.016508214103800052,True,True,0.0008586378176722453,0.0013281749000759653,0.0007316996169234537,3.177358069331136e-08,0.6967712039986707,0.0064309610818401594,0.01650307129404373,True,True,powell,0.003760704386877478
M6_S10_R1_sma0.03_rho0.0_beta0.0,39,6,10,1,0.03,0.0,0.0,0.25411892815471937,-0.03097746798458981,0.027163642669806018,True,True,0.0009308409311879695,0.0025519898625935757,0.0021205063561593653,2.280480118955572e-07,0.18908019308279855,-0.030977467984592805,0.02358741335266299,True,True,powell,0.4832139962513793
M6_S10_R1_sma0.03_rho0.0_beta0.0,40,6,10,1,0.03,0.0,0.0,0.8195852922014277,0.003799748097836236,0.016659833218777464,True,True,0.0009597534460532797,0.0016203811166634532,0.0007366747840271126,1.0784651813747815e-06,0.729343174954204,0.0037997480978363063,0.010981950355262724,True,True,powell,1.4944675422937053
M6_S10_R1_sma0.03_rho0.0_beta0.0,41,6,10,1,0.03,0.0,0.0,0.4402648338108821,0.016202631694694623,0.02099477036436975,True,True,0.0008378493533215808,0.0019063528408353792,0.001238556212625229,2.945271114949095e-06,0.400347974764095,0.016202631694688937,0.01926591329641171,True,True,powell,0.2774684673381671
M6_S10_R1_sma0.03_rho0.0_beta0.0,42,6,10,1,0.03,0.0,0.0,0.2958026407251043,-0.018519693994814693,0.017714112207444996,True,True,0.0009212929983182141,0.003173694722567656,0.0008492400140620313,7.56577976231289e-06,0.13615608328491707,-0.01851969399481558,0.012427162603855573,True,True,powell,1.2481088740778432
M6_S10_R1_sma0.03_rho0.0_beta0.0,43,6,10,1,0.03,0.0,0.0,0.3976693716796246,-0.010908994068692163,0.012897979095903813,True,True,0.000873324833761682,0.001994098657672901,0.0004117411108989533,7.123971374123793e-06,0.2329037009862226,-0.010908994068695395,0.009144841233165044,True,True,powell,1.198353707658498
M6_S10_R1_sma0.03_rho0.0_beta0.0,44,6,10,1,0.03,0.0,0.0,0.4461398816385398,0.009486236644720985,0.012451316248025191,True,True,0.0008311300407939104,0.0007075704931641477,0.000381992824845609,1.1419465030309741e-06,0.284003833075436,0.009486236644721615,0.008854318448575874,True,True,powell,0.8896530537726903
M6_S10_R1_sma0.03_rho0.0_beta0.0,45,6,10,1,0.03,0.0,0.0,0.18554916458737447,-0.01640583348313813,0.012392412563139985,False,True,0.0008863086196698862,0.001519751768436572,0.00037208480543822904,4.876145062805278e-07,0.17620264761710647,-0.01640583348313954,0.012129647985117085,True,True,powell,0.0891104866718706
M6_S10_R1_sma0.03_rho0.0_beta0.0,46,6,10,1,0.03,0.0,0.0,0.6561121423146046,-0.004821216921112959,0.010827205014188589,True,True,0.0008625589100124682,0.002838963988867661,0.00026542921425656515,8.413242187975245e-06,0.6561121423146046,-0.004821216921112959,0.010827205014188589,True,True,lbfgs,-3.2826303595356876e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,47,6,10,1,0.03,0.0,0.0,0.9412439170430055,0.0008145718904360473,0.011051559327719257,True,True,0.0008222589167420962,0.003831867925822916,0.00028418499904807115,9.330168059631875e-06,0.9412439170430055,0.0008145718904360473,0.011051559327719257,True,True,lbfgs,-2.37909944189596e-07
M6_S10_R1_sma0.03_rho0.0_beta0.0,48,6,10,1,0.03,0.0,0.0,0.8241004992697493,-0.0025530642809806162,0.011486106919809691,True,True,0.0008440021004499709,0.001857292605243132,0.0003113917464749233,1.1413551266011463e-06,0.8334887656487493,-0.0025530642809794626,0.012144192599429013,True,True,powell,0.1328426658922126
M6_S10_R1_sma0.03_rho0.0_beta0.0,49,6,10,1,0.03,0.0,0.0,0.7557843598079974,0.004143275408373839,0.01332151268949871,True,True,0.0009409685179902031,0.004334225593838069,0.0004382912492103628,1.4785646116122034e-05,0.7557843598079974,0.004143275408373839,0.01332151268949871,True,True,lbfgs,-4.892044671578333e-07
M6_S10_R1_sma0.03_rho0.0_beta0.0,50,6,10,1,0.03,0.0,0.0,0.3843275561225874,0.012048138304946209,0.013849225723134075,True,True,0.0009111656909507506,0.002076591333422355,0.00048428659029587143,2.4561092697784078e-05,0.3843275561225874,0.012048138304946209,0.013849225723134075,True,True,lbfgs,-1.642062443352188e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,51,6,10,1,0.03,0.0,0.0,0.0464656588112008,-0.03254520464865279,0.016345022734966345,True,True,0.000880314320035878,0.001458504768727063,0.0007134478726160565,2.173130076897754e-06,0.0464656588112008,-0.03254520464865279,0.016345022734966345,True,True,lbfgs,-4.62551276996237e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,52,6,10,1,0.03,0.0,0.0,0.09637465605410687,-0.02553814564843466,0.015359542209329906,True,True,0.0009199161253974199,0.00145075532064962,0.0006157549981008414,3.851868191446938e-07,0.07955505559468362,-0.025538145648438048,0.014565978587048563,True,True,powell,0.12257893475089077
M6_S10_R1_sma0.03_rho0.0_beta0.0,53,6,10,1,0.03,0.0,0.0,0.17354682229842755,-0.01794990774567568,0.013189779956642058,True,True,0.0009060953691643244,0.0019611556821690942,0.00043130134899750004,7.564535756755081e-07,0.17354682229842755,-0.01794990774567568,0.013189779956642058,True,True,lbfgs,-1.4273533906816738e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,54,6,10,1,0.03,0.0,0.0,0.855255846042907,0.005246162735458852,0.028759249120913558,True,True,0.0008292395389371477,0.003650563679606536,0.0023983592761019,4.875963105081456e-06,0.8116635412407547,0.005246162735466915,0.02201675185636577,True,True,powell,1.0574290316178576
M6_S10_R1_sma0.03_rho0.0_beta0.0,55,6,10,1,0.03,0.0,0.0,0.6635247876334485,0.0050506549085523305,0.01160931699271701,True,True,0.000925158315501605,0.005126475978471499,0.0003118128915620168,7.406991824519636e-07,0.6638804910523551,0.005050654908553636,0.011622407493457996,True,True,powell,0.022593510889237223
M6_S10_R1_sma0.03_rho0.0_beta0.0,56,6,10,1,0.03,0.0,0.0,0.3119026779341494,0.020107978303073946,0.0198845220940677,False,True,0.0008865676999879742,0.0028525313591942223,0.0010975258867297261,9.410445230121937e-07,0.13199885367876313,0.020107978303076188,0.013349551646322193,True,True,powell,1.5730033413865385
M6_S10_R1_sma0.03_rho0.0_beta0.0,57,6,10,1,0.03,0.0,0.0,0.23180718756406604,0.011724226160590734,0.009805188430510491,True,True,0.000952537629726457,0.0007772483220758207,0.00019317139750080203,4.58141113437485e-06,0.23180718756406604,0.011724226160590734,0.009805188430510491,True,True,lbfgs,-2.6342149794800207e-08
M6_S10_R1_sma0.03_rho0.0_beta0.0,58,6,10,1,0.03,0.0,0.0,0.9719427130024111,-0.0003212546883178546,0.009133859511025761,True,True,0.0008563396735950191,0.0017666674724816929,0.0001646482013419654,3.955968952108074e-06,0.971409142495296,-0.00032125468831777006,0.008963329917619204,True,True,powell,0.7060991749726782
M6_S10_R1_sma0.03_rho0.0_beta0.0,59,6,10,1,0.03,0.0,0.0,0.35520113013888477,-0.009844900255401275,0.010648339984667254,True,True,0.0009133881594339114,0.0014635411227755955,0.0002488226173438142,1.1003624359256981e-05,0.35520113013888477,-0.009844900255401275,0.010648339984667254,True,True,lbfgs,-2.470954700584116e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,60,6,10,1,0.03,0.0,0.0,0.9790081735380793,0.0006491306888361914,0.024670154236301887,False,True,0.0009415383218787131,0.00549320923716071,0.0017316956979408426,0.00025467437796325974,0.9455883747299643,0.0006491306888355722,0.009511378604720677,True,True,powell,18.436619578865475
M6_S10_R1_sma0.03_rho0.0_beta0.0,61,6,10,1,0.03,0.0,0.0,0.9682092158269799,-0.0005598990751855998,0.01404861830113935,False,True,0.0008914897056858957,0.00037006168135910784,0.000502942057944736,1.4345347632376552e-06,0.970163618290191,-0.0005598990751833267,0.014969331434006281,True,True,powell,0.4220135361467783
M6_S10_R1_sma0.03_rho0.0_beta0.0,62,6,10,1,0.03,0.0,0.0,0.5013272354931617,0.012372701838503246,0.01840072639762156,True,True,0.000880830170324689,0.0014885352967868438,0.0009276771788481842,1.596119476294317e-06,0.5013272354931617,0.012372701838503246,0.01840072639762156,True,True,lbfgs,-3.587399373827793e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,63,6,10,1,0.03,0.0,0.0,0.21324527378685,0.0149180042845284,0.011985305285850763,True,True,0.00090396980138994,0.0010621299096471282,0.0003405456482461363,8.796286826949714e-06,0.21324527378685,0.0149180042845284,0.011985305285850763,True,True,lbfgs,-0.0001514770481207961
M6_S10_R1_sma0.03_rho0.0_beta0.0,64,6,10,1,0.03,0.0,0.0,0.08245948432271874,-0.016986319052640773,0.009781419066259376,False,True,0.0009523623506595374,0.001037847088284697,0.00019179224178338827,4.1119375016156096e-07,0.07382381391790054,-0.016986319052640697,0.00950175268464042,True,True,powell,0.053927184990925525
M6_S10_R1_sma0.03_rho0.0_beta0.0,65,6,10,1,0.03,0.0,0.0,0.38219715615531114,0.00908812512682848,0.010400036432771785,True,True,0.0008637855547354156,0.0037330582730045257,0.0002381037179353979,7.513425113314668e-06,0.38219715615531114,0.00908812512682848,0.010400036432771785,True,True,lbfgs,-2.9439070203807205e-07
M6_S10_R1_sma0.03_rho0.0_beta0.0,66,6,10,1,0.03,0.0,0.0,0.40594785566926483,-0.009394484986396742,0.011304415436874231,True,True,0.0009464832919958686,0.0013592394551045785,0.00028872109590875634,4.556177528825323e-06,0.40594785566926483,-0.009394484986396742,0.011304415436874231,True,True,lbfgs,-5.025190193919116e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,67,6,10,1,0.03,0.0,0.0,0.18771216452096995,0.02129503243270515,0.016164717120201136,True,True,0.0008281412371578169,0.004918293555818577,0.000701080115012572,2.908895179784401e-06,0.18771216452096995,0.02129503243270515,0.016164717120201136,True,True,lbfgs,-2.1205685243330663e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,68,6,10,1,0.03,0.0,0.0,0.7531178459699062,0.003880817377070952,0.012338429343162705,True,True,0.000887184131198994,0.0006347714122648934,0.00036799210284874806,2.2971936105542693e-06,0.7531178459699062,0.003880817377070952,0.012338429343162705,True,True,lbfgs,-0.002009586597523594
M6_S10_R1_sma0.03_rho0.0_beta0.0,69,6,10,1,0.03,0.0,0.0,0.19911888167674785,0.027065263432421195,0.02107778302805954,True,True,0.0008388492904193322,0.0026741877311783724,0.001248933883091769,8.355937280262025e-07,0.0660381455901121,0.02706526343241505,0.014724069079942401,True,True,powell,0.9758345542143161
M6_S10_R1_sma0.03_rho0.0_beta0.0,70,6,10,1,0.03,0.0,0.0,0.7856759260349194,-0.003415731651735999,0.012561074544344292,True,True,0.0009517500355941486,0.0005139537172422826,0.00037816677756632257,6.225927647714447e-08,0.7863078914113185,-0.0034157316517355214,0.01259915009433014,True,True,powell,0.002625207780283745
M6_S10_R1_sma0.03_rho0.0_beta0.0,71,6,10,1,0.03,0.0,0.0,0.460224327269495,0.005851366707342622,0.007923554349572209,True,True,0.0008977592146195087,0.0009596485831104959,9.857221912992569e-05,6.2458775447592215e-06,0.45713849286557806,0.005851366707341225,0.00786932039156345,True,True,powell,0.20079778507943047
M6_S10_R1_sma0.03_rho0.0_beta0.0,72,6,10,1,0.03,0.0,0.0,0.15081417121080812,-0.01046304804961619,0.007282889758226627,True,True,0.0007912660591842574,0.0007453612761929983,7.99948437730193e-05,2.344737658415521e-05,0.13927485429961317,-0.010463048049615993,0.007076814832799978,True,True,powell,2.0984054452339933
M6_S10_R1_sma0.03_rho0.0_beta0.0,73,6,10,1,0.03,0.0,0.0,0.2936423216835714,0.015607990691802184,0.014862419471031096,True,True,0.000898200715927611,0.002326280183661736,0.0005728544660058791,5.552438604625242e-06,0.20989736124274772,0.01560799069179996,0.01244807520915053,True,True,powell,0.763166620073207
M6_S10_R1_sma0.03_rho0.0_beta0.0,74,6,10,1,0.03,0.0,0.0,0.3245904108559262,0.007588211177011323,0.007703231761845539,True,True,0.0008752444762264174,0.001866333986224767,9.04948911074769e-05,1.8128489936981184e-06,0.3314841811631759,0.0075882111770120865,0.007813805710440375,True,True,powell,0.04753444116636274
M6_S10_R1_sma0.03_rho0.0_beta0.0,75,6,10,1,0.03,0.0,0.0,0.6845951479622979,0.008129640447856253,0.020013851946520014,True,True,0.0008502374551246452,0.0016121941165811145,0.0011166390636991876,6.958041555194965e-07,0.6560054995038769,0.008129640447857403,0.018251018369841082,True,True,powell,0.3125103355328065
M6_S10_R1_sma0.03_rho0.0_beta0.0,76,6,10,1,0.03,0.0,0.0,0.43965010859544584,0.007531969476155592,0.009746536645860135,True,True,0.0008653838543989723,0.0012418901120851739,0.00019844654432738733,7.716913748697522e-07,0.43829778247219275,0.007531969476153928,0.009717781626740647,True,True,powell,0.15464628986001117
M6_S10_R1_sma0.03_rho0.0_beta0.0,77,6,10,1,0.03,0.0,0.0,0.968451219079776,-0.0007028528578346948,0.017770869615152108,True,True,0.0009429452388156049,0.001992466893385964,0.0008531168967545662,6.414078156122068e-07,0.9511801111037748,-0.0007028528578336798,0.011479855805870742,True,True,powell,1.7231809428240012
M6_S10_R1_sma0.03_rho0.0_beta0.0,78,6,10,1,0.03,0.0,0.0,0.7154963474069407,-0.0035860486076866407,0.009838689825403318,False,True,0.0008377284334794453,0.001594363086793126,0.00020662660909354,2.4323272260408468e-06,0.7488413027176617,-0.0035860486076866997,0.011200536531777895,True,True,powell,0.6695404077181593
M6_S10_R1_sma0.03_rho0.0_beta0.0,79,6,10,1,0.03,0.0,0.0,0.3767712059544581,-0.011118957181951411,0.012579982710859425,True,True,0.0009330544619801429,0.0036655113122649498,0.0003814624488185442,4.387910449097455e-06,0.3767712059544581,-0.011118957181951411,0.012579982710859425,True,True,lbfgs,-1.8146340607927414e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,80,6,10,1,0.03,0.0,0.0,0.9783543843364821,-0.0003512788386091643,0.012946990374396896,False,True,0.0008482623242614297,0.0024345315586954104,0.0004180474468380216,1.9012825713628504e-05,0.9595838087935491,-0.0003512788386085787,0.006931876504168417,True,True,powell,3.184714446165117
M6_S10_R1_sma0.03_rho0.0_beta0.0,81,6,10,1,0.03,0.0,0.0,0.20340329432995052,0.014849147616421041,0.011674637627221165,True,True,0.0009101387463261523,0.0013773469952985675,0.00031787761654816576,6.583751781542091e-07,0.19171817682459003,0.014849147616420007,0.011374184752781166,True,True,powell,0.14306883387075686
M6_S10_R1_sma0.03_rho0.0_beta0.0,82,6,10,1,0.03,0.0,0.0,0.46474623075221977,0.016367430322253778,0.02238881471367797,True,True,0.0008760456820695088,0.0029279826907624854,0.001416172504643184,1.4531452052834372e-06,0.3311284708521217,0.016367430322253736,0.01684163379690937,True,True,powell,0.6955060232041888
