cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M6_S10_R1_sma0.0_rho0.0_beta0.0,18,6,10,1,0.0,0.0,0.0,0.04,0.7067496752245231,0.0018952292267189472,True,0.7677025003722717,0.004858218141232251,0.01644726878242228,True,True,0.0008967649071919671,0.0024896305285789897,0.0007218614604844667,0.0019957105969852606,0.004858218141232723,-0.01235117161585382,0.01994236068155277,False,True,0.021666666666666667,-0.19179166666666664,0.22947222222222216,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,19,6,10,1,0.0,0.0,0.0,0.04,0.6236253307260069,-0.0029036838083390405,True,0.9823459008455568,-0.0001206256647114847,0.005451283630610822,True,True,0.0008911841457782449,0.0011074436838109775,3.106508627720861e-08,0.0028272314874916117,-0.00012062566471149662,-0.018823971297151236,0.02088027159901927,False,True,-0.018333333333333313,-0.24666666666666665,0.18124999999999983,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,20,6,10,1,0.0,0.0,0.0,0.04,0.6151218268641672,0.002980928641214417,True,0.5743075074234976,0.003174716356951147,0.005651787684076444,True,True,0.0008853206692611657,0.0012967227299914034,7.296045151518954e-06,0.0036291896779329217,0.0031747163569512196,-0.013008716221864688,0.020619741522289292,False,True,0.037777777777777743,-0.14225000000000002,0.2472361111111111,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,21,6,10,1,0.0,0.0,0.0,0.04,0.7617419431014483,0.001766219597322332,True,0.8825510556923238,-0.0008194787995298,0.005546910375570851,True,True,0.0009157909382556289,0.0007651685545471034,7.255503182823084e-07,0.0015928523847937395,-0.0008194787995298006,-0.01666746113530514,0.013550706896399672,False,True,-0.03555555555555556,-0.2505833333333334,0.16127777777777766,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,22,6,10,1,0.0,0.0,0.0,0.04,0.2721870186486366,-0.005806006390412252,True,0.07160970709956085,-0.01265729979107208,0.0070256215832157345,True,True,0.0009163087692965214,0.005256475477172725,5.644719896198962e-05,0.0009410710989542514,-0.01265729979107227,-0.02692576065012782,0.0008546646383518566,False,True,-0.08000000000000002,-0.27445833333333336,0.1306249999999999,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,23,6,10,1,0.0,0.0,0.0,0.04,0.9464790017754949,0.00035588955229275506,True,0.3319732728857533,0.005417001954943108,0.005583692469202737,True,True,0.0008101724510117435,0.0014774506814554268,1.2515619670719337e-05,0.00348690436248572,0.005417001954943112,-0.011113081063741231,0.020145581522722604,False,True,0.03222222222222221,-0.16780555555555557,0.22672222222222213,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,24,6,10,1,0.0,0.0,0.0,0.04,0.5868103352530457,0.002870591173187411,True,0.7871962978740483,0.004188864397491754,0.015517005157016851,False,True,0.0008904887572577043,0.002121826171614645,0.0006332834714028891,0.0019018286932969922,0.004188864397490579,-0.012778354116442113,0.01994140991034114,False,True,0.04777777777777775,-0.16729166666666664,0.2573888888888888,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,25,6,10,1,0.0,0.0,0.0,0.04,0.8278496150292279,-0.001113261728636305,True,0.9539809706623977,-0.0005553932110588652,0.009624145413826451,False,True,0.0009001482034712163,0.003707938221829157,0.00018785770449231386,0.0014566597106774096,-0.0005553932110586496,-0.018047187095532845,0.017863487255102235,False,True,-0.01222222222222219,-0.21891666666666668,0.20340277777777774,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,26,6,10,1,0.0,0.0,0.0,0.04,0.8391425432261891,0.0012404806721546722,True,0.8776674479358156,-0.0017774554577390774,0.01154740688233632,False,True,0.0008935789017394829,0.0021530545903369397,0.00031066992694472873,0.0016750010801289377,-0.001777455457738913,-0.0164016236140777,0.013124528161018561,False,True,-0.002222222222222181,-0.20672222222222228,0.21611111111111114,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,27,6,10,1,0.0,0.0,0.0,0.04,0.8622309327252654,-0.0010001698900935735,True,0.9301239806703838,0.0004879433872096178,0.005564486005153216,True,True,0.0009288937757846179,0.0016633527278946097,1.1359261716957404e-09,0.0010070724933691582,0.0004879433872097103,-0.015503338720379402,0.015638123675359588,False,True,0.01611111111111113,-0.1716944444444444,0.2194444444444445,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,28,6,10,1,0.0,0.0,0.0,0.04,0.7050285992510494,-0.0017850195336224378,True,0.7300653715768394,-0.0019088033371792677,0.00553214475507678,True,True,0.0008348127653238146,0.0008749401003720952,8.332600240992395e-06,0.0018021326933967486,-0.0019088033371793178,-0.015370615361273524,0.011989613458949758,False,True,-0.04444444444444445,-0.24348611111111113,0.14448611111111107,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,29,6,10,1,0.0,0.0,0.0,0.04,0.8145564540787484,-0.0011514431795352378,True,0.623235071505646,0.0027514777495558944,0.005600737667297076,True,True,0.0009160692736028735,0.0022176988849501515,2.497859893353264e-06,0.001908234315532316,0.0027514777495559434,-0.012027560464025427,0.0190958576150933,False,True,-0.0005555555555555869,-0.19837499999999997,0.2145694444444443,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,30,6,10,1,0.0,0.0,0.0,0.04,0.035687845354844414,-0.011137160936002578,True,0.2235219623132192,-0.00733880710535922,0.006029172971974185,True,True,0.0009758445432635259,0.0016747026553507848,1.1468325851595566e-05,0.004008123132505404,-0.007338807105358996,-0.0282818371430225,0.013476131980561554,False,True,-0.05833333333333335,-0.2500277777777778,0.15504166666666666,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,31,6,10,1,0.0,0.0,0.0,0.04,0.5198092470903973,0.0033096758270599294,True,0.5260216070137549,0.0034582929888995026,0.005453940236651253,True,True,0.0008648016662189103,0.0011989260929660146,2.7562256930006966e-06,0.0034469482256433907,0.0034582929888995174,-0.013006210614964792,0.019615120546392542,False,True,0.050000000000000044,-0.1528194444444444,0.26506944444444436,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,32,6,10,1,0.0,0.0,0.0,0.04,0.9875321473540987,6.914990479801086e-05,True,0.48913871225989414,0.0037299538389251965,0.00539260538971181,False,True,0.00086349028140109,0.0010031121784160244,8.915505273370078e-07,0.0021576988240243383,0.003729953838925234,-0.014442193287103219,0.02132758481173669,False,True,0.0427777777777778,-0.18056944444444448,0.2561944444444444,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,33,6,10,1,0.0,0.0,0.0,0.04,0.9180451489540905,0.0006548804672379642,True,0.74855336085315,0.0018418348654122667,0.005745903838462046,False,True,0.0009811216890471637,0.0006779406361812672,9.34063857840582e-07,0.0031900649128445502,0.0018418348654123838,-0.014493669257374664,0.01830835877757121,False,True,0.01222222222222219,-0.21338888888888893,0.213375,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,34,6,10,1,0.0,0.0,0.0,0.04,0.5256628537867996,-0.0034670862921328616,True,0.9342506332650278,-0.0009194517228818582,0.011145126740225417,True,True,0.0008320239993083193,0.00422672062380358,0.0002894391502362339,0.0011618806396469714,-0.0009194517228820428,-0.019680327916207517,0.017600979185401558,False,True,0.02722222222222226,-0.1866666666666667,0.22333333333333338,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,35,6,10,1,0.0,0.0,0.0,0.04,0.6460039844536405,0.00238573150872404,True,0.6458587674514416,0.0030428756097563704,0.006621816080824739,True,True,0.0009686766150838891,0.0006590579127033378,3.467768311641971e-05,0.0009880228419137977,0.003042875609756418,-0.010713589145884947,0.018201684968482488,False,True,0.036666666666666625,-0.1644444444444444,0.2605555555555556,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,36,6,10,1,0.0,0.0,0.0,0.04,0.8693471576531856,-0.0007753940872203049,True,0.228058966771149,-0.006885070877088429,0.005711979075954407,True,True,0.0009697548427780925,0.0018630565123361283,9.046306146090639e-07,0.0006916061201625535,-0.006885070877088185,-0.023437834571576967,0.010765125804959221,False,True,-0.050000000000000044,-0.24506944444444448,0.15283333333333324,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,37,6,10,1,0.0,0.0,0.0,0.04,0.44318344077072,0.004124982776465172,True,0.6064490192492897,-0.003770306083890623,0.007318867530156243,True,True,0.0010207067492514056,0.004707914841567152,5.862679084678488e-05,0.001470276864283445,-0.003770306083890342,-0.02307995522809611,0.018204039772659098,False,True,-0.018333333333333313,-0.22833333333333333,0.1894861111111111,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,38,6,10,1,0.0,0.0,0.0,0.04,0.688412747202295,0.0022135353820982584,True,0.9577899919621391,0.0007792708212459703,0.014723474760650779,False,True,0.0008094899901191426,0.0033346092721264937,0.0005693931280707072,0.0015252572091365353,0.0007792708212467299,-0.015108629107727133,0.016209247339612928,False,True,-0.023333333333333373,-0.24780555555555558,0.17834722222222216,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,39,6,10,1,0.0,0.0,0.0,0.04,0.6890588394057355,-0.002127710632604367,True,0.9170280751833602,0.0006574986105055573,0.0063112986757453676,True,True,0.0009414376227649665,0.005792283947891606,2.5353710646897325e-05,0.0008624155491320213,0.0006574986105054493,-0.017550541675780473,0.020099813019038303,False,True,0.010555555555555596,-0.20451388888888886,0.23118055555555547,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,40,6,10,1,0.0,0.0,0.0,0.04,0.3135135731082028,-0.006913993999231828,True,0.903512844973518,-0.0018908086980184585,0.015597518091758309,True,True,0.0009019154195860196,0.0006178566469047838,0.0006396561699095616,0.002362392938617963,-0.0018908086980184739,-0.017679828711831217,0.012519332181002433,False,True,-0.005555555555555536,-0.22062500000000002,0.1911527777777777,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,41,6,10,1,0.0,0.0,0.0,0.04,0.8928905064238165,-0.0007201311764184425,True,0.9482540288912599,0.0004792601374111662,0.007384652145927062,True,True,0.0008892002566824301,0.007483564916321483,7.467923628079302e-05,0.0011453293507198952,0.0004792601374110729,-0.016387776119170475,0.01744982919342441,False,True,0.013333333333333364,-0.22113888888888886,0.2016944444444444,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,42,6,10,1,0.0,0.0,0.0,0.04,0.832845637917929,-0.001137851014146196,True,0.6374686524848392,-0.002715343230556659,0.005762111757309177,False,True,0.0009287499845041946,0.0018535463786679078,6.730797260737108e-06,0.003168115454641112,-0.002715343230556422,-0.01779818489933768,0.013473060579166377,False,True,-0.027777777777777735,-0.23061111111111113,0.17056944444444444,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,43,6,10,1,0.0,0.0,0.0,0.04,0.8564211845939576,0.0008184019501211614,True,0.5584591032506517,-0.003295421583058207,0.005631930492824697,True,True,0.0008837897972044734,0.004125197783830403,6.776943507579746e-06,0.00022084407483989856,-0.003295421583058424,-0.022671925857706058,0.015756445885193152,False,True,-0.0494444444444444,-0.25451388888888893,0.15669444444444444,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,44,6,10,1,0.0,0.0,0.0,0.04,0.2334807950874047,0.005876107043221917,True,0.7421695228100293,0.005750750714055089,0.017480457958216438,True,True,0.0008187429086455866,0.0027131615159523372,0.0008348249404224403,0.0018533992155027525,0.005750750714055353,-0.008554148685506748,0.01988740146719831,False,True,0.05722222222222223,-0.15056944444444445,0.25111111111111106,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,45,6,10,1,0.0,0.0,0.0,0.04,0.7829269434347856,-0.0014553372922144312,True,0.5416994100153305,-0.003639335877121233,0.005963727431231482,True,True,0.0008626571073290862,0.000855290251865625,2.0432423889159285e-05,0.003498225046555732,-0.0036393358771212828,-0.020424301585584066,0.013323540198616245,False,True,-0.034999999999999976,-0.23005555555555554,0.16944444444444445,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,46,6,10,1,0.0,0.0,0.0,0.04,0.21761062254214847,0.006594779909413399,True,0.5578612717941662,0.00358884887701512,0.00612409398796389,True,True,0.0009241995975240992,0.0010556389141915276,2.009362176783583e-05,0.0012327692599236157,0.0035888488770150087,-0.019465427648391233,0.025683263793922606,False,True,0.034999999999999976,-0.16334722222222223,0.24841666666666656,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,47,6,10,1,0.0,0.0,0.0,0.04,0.15775090181977836,0.007381377961690739,True,0.575375211025617,0.007939563126485874,0.014173923561241286,False,True,0.0009732211330546852,0.00442616305121177,0.0005053782140542702,0.001570373320423337,0.007939563126486722,-0.01149872521169788,0.026408854243886934,False,True,0.04222222222222222,-0.15616666666666665,0.2400555555555555,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,48,6,10,1,0.0,0.0,0.0,0.04,0.8132925803837462,0.0013673504194024275,True,0.8888110770278671,-0.002369873814996348,0.016950822667246693,True,True,0.0008841601201297669,0.0018577939006643015,0.000773575155276376,0.0018168246711050247,-0.002369873814996448,-0.021178379281187182,0.014721436248634276,False,True,0.004999999999999949,-0.21501388888888892,0.2184583333333332,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,49,6,10,1,0.0,0.0,0.0,0.04,0.710366439986404,0.0019396952548283864,True,0.3181210562803579,0.0060602545132083,0.0060704132839573734,False,True,0.0008703506832860332,0.001260042616708268,2.351468398553316e-05,0.003607479105249047,0.006060254513208191,-0.010170274431542007,0.021838057176058856,False,True,0.031666666666666676,-0.18504166666666672,0.24115277777777774,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,50,6,10,1,0.0,0.0,0.0,0.04,0.8987386302239069,0.0006610008760519562,True,0.6881744525947373,0.004683835476127686,0.011670675633790895,False,True,0.0009054958979867252,0.0025478489594182637,0.000318064419448798,0.0016208183244167706,0.004683835476127668,-0.016616921094508828,0.02642135219756136,False,True,0.0344444444444445,-0.16666666666666669,0.24668055555555551,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,51,6,10,1,0.0,0.0,0.0,0.04,0.25683871939849956,0.007008055230171351,True,0.09612360247433156,0.00929524396002876,0.005586271799934936,True,True,0.0009361929776828161,0.001862651900141962,9.996843764285198e-14,0.002481540934606878,0.009295243960029183,-0.007879686123387181,0.024958572142227128,False,True,0.06388888888888888,-0.12727777777777774,0.2722638888888888,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,52,6,10,1,0.0,0.0,0.0,0.04,0.7710955262718242,0.001958270970754554,True,0.714025893630081,-0.00380426705843421,0.010381278318634508,False,True,0.0008692896078772487,0.002993015130620827,0.00023638385779912348,0.0016295428198477365,-0.003804267058434845,-0.017361466844035514,0.010840122321302688,False,True,-0.03944444444444439,-0.2566805555555555,0.16222222222222227,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,53,6,10,1,0.0,0.0,0.0,0.04,0.21351402765775207,0.005783787835351911,True,0.5454223910465057,0.0032235734047844277,0.005331448205958866,True,True,0.0008080513778575052,0.0004485875253336008,4.467882132715232e-06,0.000976368394140873,0.003223573404784411,-0.013416387425875894,0.021749343838540755,False,True,0.050000000000000044,-0.16168055555555552,0.26394444444444437,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,54,6,10,1,0.0,0.0,0.0,0.04,0.2746054763607222,0.0057202730450081705,True,0.7671471845109407,0.0024741454926747665,0.008355535464440846,False,True,0.0009017977549615184,0.0019351723103865264,0.0001192651431964314,0.0018996195793801163,0.0024741454926750046,-0.016031154008301643,0.022877505831473507,False,True,0.008333333333333304,-0.2105694444444445,0.2039166666666666,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,55,6,10,1,0.0,0.0,0.0,0.04,0.3945066083917126,-0.004746294136863736,True,0.8673903737508616,-0.0009752711727577923,0.005840850586776554,True,True,0.0008932716301737483,0.0013665501016535938,1.3019443713768124e-05,0.0015008598804240037,-0.0009752711727578224,-0.01795175813083934,0.014782097365410809,False,True,0.01944444444444443,-0.19223611111111114,0.2233888888888889,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,56,6,10,1,0.0,0.0,0.0,0.04,0.32436670036990634,-0.005387027413971511,True,0.4933908554744696,-0.003857061109398906,0.005631357586078636,False,True,0.0009013546917210726,0.0030148408090849782,5.001095614749426e-06,0.003388361618542506,-0.0038570611093989592,-0.024110755976573358,0.016061195215352656,False,True,-0.05333333333333329,-0.26725000000000004,0.16113888888888891,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,57,6,10,1,0.0,0.0,0.0,0.04,0.9676867644964793,-0.00022801964007471365,True,0.2925176097582227,-0.0062534595846087185,0.005940881776436087,True,True,0.0009082464880899479,0.00039645016093120723,1.5057580035777889e-05,0.0019045371487829662,-0.006253459584608793,-0.023468878087157623,0.011568743691571265,False,True,-0.10055555555555551,-0.3129027777777778,0.1000138888888889,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,58,6,10,1,0.0,0.0,0.0,0.04,0.263871668365696,-0.005949268738123669,True,0.17678864652539417,-0.007992753953326926,0.005917450430995019,True,True,0.0009432727706509919,0.0005403936410199587,1.0721381744748364e-05,0.0036760358035414754,-0.007992753953326569,-0.02384163155951493,0.00768978356825899,False,True,-0.07444444444444448,-0.27725000000000005,0.15166666666666662,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,59,6,10,1,0.0,0.0,0.0,0.04,0.6180633542256302,0.002821205842095189,True,0.23213803093583985,0.006458269483819801,0.005404999977751505,True,True,0.0008479114987180988,0.003943364947396087,2.850924406673098e-06,0.0014087045903526819,0.006458269483819868,-0.008779691261778572,0.022024528999512794,False,True,0.030000000000000027,-0.19340277777777778,0.22948611111111103,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,60,6,10,1,0.0,0.0,0.0,0.04,0.6781882176753818,0.0023276145495201277,True,0.55795410745904,0.0031465948620320256,0.005370687637168971,False,True,0.0008566149116687126,0.0006715778576175043,8.713659212428832e-07,0.0018653945309511412,0.003146594862031764,-0.012315171421417814,0.01983297174640931,False,True,0.0494444444444444,-0.14891666666666661,0.24451388888888884,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,61,6,10,1,0.0,0.0,0.0,0.04,0.25744436689548866,0.005822753306131654,True,0.18526288042447137,0.007263002341669736,0.005482655374435702,False,True,0.0008883555943785719,0.0018623311765291674,1.3429704266279942e-06,0.0029483670827095874,0.0072630023416696944,-0.006387789673544901,0.02102019037890591,False,True,0.040000000000000036,-0.17333333333333334,0.23337499999999997,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,62,6,10,1,0.0,0.0,0.0,0.04,0.8715043292678064,0.0010027365557539565,True,0.71543621875704,0.0019420131106384218,0.00532693384092514,True,True,0.0008509329132843177,0.002392878583625029,3.538110835011189e-08,0.0020312739421265423,0.001942013110638475,-0.01452686221097459,0.016789077258334263,False,True,0.040000000000000036,-0.16731944444444444,0.2444861111111111,False,0.0
M6_S10_R1_sma0.0_rho0.0_beta0.0,63,6,10,1,0.0,0.0,0.0,0.04,0.9580061616658027,-0.0003010586103063684,True,0.8908598307544309,-0.0007564192249743612,0.005512604912747449,False,True,0.0008647066080334752,0.0021084390736990193,4.69577796879415e-06,0.003741764687476502,-0.0007564192249743811,-0.02045495200073177,0.021007233036415367,False,True,0.007777777777777828,-0.20945833333333339,0.22334722222222225,False,0.0
