cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1_vc_path_arm,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S5_R3_sma0.03_rho0.0_beta0.0,10,6,5,3,0.03,0.0,0.0,0.10752175432797506,0.0055803090639501745,True,1.6731593608856201,0.7239310126169147,0.005822922995696061,0.01648572526155058,False,True,0.0008764813573515329,0.0015257906771792569,0.0007213975357682356,7.279369054578945e-05,2.9589821616419e-05,4.941866636276245,0.0058229229956969315,-0.01897657294249162,0.03171851182318938,False,True,0.1291358024691358,-0.04470987654320984,0.3098765432098765,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,11,6,5,3,0.03,0.0,0.0,0.001032229570369649,0.012121135871518402,True,2.104666233062744,0.6975181108606866,0.010705067586911324,0.02754261180878132,True,True,0.0009326748977994147,0.005609557433424197,0.002162416393246609,1.2637386795232344e-05,4.26597299837298e-05,4.007094144821167,0.010705067586904553,-0.013195444261342424,0.033958831855912745,False,True,0.07481481481481483,-0.08816049382716049,0.24817283950617283,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,12,6,5,3,0.03,0.0,0.0,0.06366787988301659,0.006470691825301983,True,1.5360839366912842,0.35402607034025957,0.01267916152227153,0.013680457334172641,True,True,0.0009087805436344198,0.0010995218368686068,0.00045757883934983626,4.3373413483593366e-05,3.6083774742450234e-05,4.424121141433716,0.012679161522271994,-0.00526007334459824,0.03122663398589007,False,True,0.17555555555555552,0.021932098765432124,0.34249382716049387,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,13,6,5,3,0.03,0.0,0.0,0.004118631621042581,0.010754866755807169,True,2.541419506072998,0.6953930193006695,0.00772444076379557,0.01972800834065804,False,True,0.0008891812121234401,0.001381580582658559,0.0010681398774676542,2.4689954838941387e-05,3.347026193736324e-05,7.821362257003784,0.00772444076380056,-0.0222266039144449,0.0432478444716128,False,True,0.06148148148148147,-0.10149382716049385,0.2353641975308641,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,14,6,5,3,0.03,0.0,0.0,0.1460532635010625,-0.005061461212556191,True,1.7871637344360352,0.8362656267752501,-0.004785502775496011,0.023155003767009207,True,True,0.0008301748827953202,0.003496352763361095,0.0015102285611933261,0.0001250545198350464,3.5740870809631076e-05,2.556145429611206,-0.004785502775497836,-0.027413209508018458,0.02044766047010179,False,True,-0.006913580246913575,-0.16469135802469137,0.1770493827160494,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,15,6,5,3,0.03,0.0,0.0,0.4897562892779941,-0.0023812905008522866,True,1.5719387531280518,0.9824187019194378,0.0002807878848358097,0.012741845676066742,True,True,0.0008738195037977438,0.0006511091883062009,0.0004224850381352465,0.0001568140275575936,5.270184980221796e-06,6.225658655166626,0.0002807878848352011,-0.026479694432870522,0.025036305959255677,False,True,-0.006172839506172867,-0.17062345679012345,0.15556172839506166,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,16,6,5,3,0.03,0.0,0.0,0.48575741012846485,-0.002272209908619688,True,1.4325873851776123,0.902521485888472,-0.001299750869913276,0.01061222837313903,False,True,0.0008563062538572207,0.0018153887045195668,0.0002711414811102394,0.00028033231514504016,8.024673691794767e-06,7.753790616989136,-0.0012997508699130523,-0.01909984520083613,0.020423371941498035,False,True,-0.07283950617283952,-0.2434753086419753,0.09853086419753083,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,17,6,5,3,0.03,0.0,0.0,0.0034383305745557652,0.00944164318386429,True,2.030945062637329,0.28810611782941975,0.011848197847001547,0.011153497254647801,False,True,0.0008581763821239824,0.0010408635418041696,0.0002747610724531673,2.957190411406128e-05,3.435722647239132e-05,4.714184522628784,0.011848197847001841,-0.007719575611219948,0.02866155894202778,False,True,0.14913580246913583,-0.025932098765432083,0.30741358024691356,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,18,6,5,3,0.03,0.0,0.0,1.0747782843561018e-08,0.020794364480098148,True,2.146371603012085,0.4239176028833239,0.018652427609475865,0.023325940513685958,True,True,0.0008896378182626801,0.0031892575332296657,0.0014742266747305877,0.00010032429667055207,8.230219993937274e-05,2.480292797088623,0.018652427609445032,-0.012324501921631701,0.04990603134943827,False,True,0.15802469135802472,-0.004234567901234531,0.33086419753086416,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,19,6,5,3,0.03,0.0,0.0,0.0017804536810814805,0.011339344193408275,True,3.192211151123047,0.47512123759597824,0.013272751021134555,0.018584827346255366,False,True,0.0009335470612106309,0.001889446408563101,0.0009399400865860423,9.904992142677767e-05,2.834238761457378e-05,5.815802097320557,0.013272751021144193,-0.0127211344095064,0.03840665647339998,False,True,0.12864197530864202,-0.03382716049382717,0.29655555555555557,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,20,6,5,3,0.03,0.0,0.0,0.31936791502524076,0.00391404217632213,True,2.8542988300323486,0.9583215657682135,0.0015937894132318645,0.030497339633017748,True,True,0.0009172760781222853,0.00487959969149827,0.0026476718328550886,0.00011025819078118192,6.786633556583707e-05,3.9437413215637207,0.0015937894132158664,-0.04078747877456498,0.030120013365932893,False,True,0.05061728395061732,-0.1335987654320988,0.21287037037037032,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,21,6,5,3,0.03,0.0,0.0,0.19681338583405172,0.004768433511449044,True,3.1048357486724854,0.7691949561114488,0.008072529541140256,0.027511099918731706,True,True,0.0008417764893896594,0.004271894206338782,0.0021396514794157977,8.25316379598354e-05,6.23432868082243e-05,3.9647722244262695,0.008072529541121788,-0.018405444776477882,0.039947841382992254,False,True,0.09629629629629632,-0.07188271604938269,0.2610246913580247,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,22,6,5,3,0.03,0.0,0.0,0.07345666305125383,-0.005911745183153679,True,2.1881284713745117,0.8971741370212625,-0.0024160384913782178,0.018695369019508298,False,True,0.0009075399951134792,0.0036437455532344577,0.0008692275212781423,9.781288199127418e-05,9.901690058953769e-05,3.8471643924713135,-0.002416038491378868,-0.018344862328549136,0.01638108214758557,False,True,-0.02246913580246912,-0.19459259259259254,0.16001851851851848,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,23,6,5,3,0.03,0.0,0.0,0.48056981983622815,-0.002554616509254421,True,1.9294509887695312,0.7978113370422044,-0.004972185629921812,0.019408902752134576,False,True,0.0008849212178012807,0.001905519997793077,0.0010252923585505162,2.028626444418747e-05,3.819117643378684e-05,5.78512716293335,-0.0049721856299186585,-0.030273386367647523,0.021370824872874797,False,True,-0.015555555555555545,-0.19141358024691355,0.16025308641975305,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,24,6,5,3,0.03,0.0,0.0,7.82375586308557e-07,-0.016207582127670775,True,1.5182311534881592,0.49549678451320345,-0.015444919688248118,0.022660055965740607,True,True,0.0008148805210539187,0.00430634369388433,0.0014723944418947165,0.00015705425710773355,1.1428832621214198e-05,2.963745355606079,-0.015444919688232344,-0.03862403049428623,0.009676027986225175,False,True,-0.09580246913580243,-0.26495061728395064,0.0669567901234568,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,25,6,5,3,0.03,0.0,0.0,0.08664316050545902,0.005729618482854939,True,2.4422378540039062,0.4306953767975601,0.009301307880211928,0.011803656167188014,False,True,0.0009235345504955125,0.0011578791153304565,0.00026379623852151597,3.99376173853972e-05,7.717807348758192e-05,5.459723234176636,0.009301307880212988,-0.02050398071514188,0.02966592256144226,False,True,0.1271604938271605,-0.04593827160493827,0.295820987654321,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,26,6,5,3,0.03,0.0,0.0,0.1148229475368715,0.005465071853606724,True,0.774024486541748,0.9643835367506947,-0.0004922184084070744,0.011023076350915621,False,True,0.0009349765120427628,0.0007039122324123484,0.00026309993462947997,1.922622036027064e-05,3.257744551286128e-05,4.935340642929077,-0.000492218408408313,-0.02570330729711843,0.02300059021988742,False,True,0.046666666666666634,-0.11732716049382717,0.20944444444444435,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,27,6,5,3,0.03,0.0,0.0,7.760295315048653e-09,-0.018574727456308112,True,2.646101236343384,0.21304827153471095,-0.018655395475428584,0.014981520220355387,False,True,0.0008336188757921229,0.0019341549062637416,0.0005984574791628066,0.00011191620030556839,1.608814454712575e-05,6.54052734375,-0.01865539547542739,-0.030409261922222066,-0.003730212922538787,True,False,-0.23209876543209873,-0.39312345679012345,-0.06563580246913579,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,28,6,5,3,0.03,0.0,0.0,4.611576108781274e-11,-0.023030397209612447,True,1.4737403392791748,0.39053364979187777,-0.019462804556035624,0.02266674990526125,True,True,0.0008308183699612477,0.003260886922274761,0.0013984798389611985,4.51391104777961e-05,7.28974362582504e-05,4.1993489265441895,-0.019462804556015543,-0.04428514375477257,0.0005801041521392195,False,True,-0.16691358024691355,-0.333104938271605,-0.009604938271604985,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,29,6,5,3,0.03,0.0,0.0,0.009839999304103363,0.008528785424585465,True,4.082555294036865,0.9003264253176116,0.0015839275324736242,0.012646228853846373,False,True,0.0009088221844264148,0.0012651575418380875,0.00025073806920411685,7.353921352195399e-05,0.00014037924819927327,3.5754761695861816,0.0015839275324742398,-0.01683897701202519,0.020839402682138842,False,True,0.0032098765432098664,-0.1771172839506173,0.17559259259259252,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,30,6,5,3,0.03,0.0,0.0,1.6514135417560755e-08,0.019901883466442116,True,1.819446086883545,0.15937825846105202,0.02102414923200944,0.01494077716530927,False,True,0.00094522217244049,0.0014098440169525467,0.0005668279929819042,7.812990204774149e-05,3.3198052026970476e-05,5.156350612640381,0.02102414923201009,-0.0005616623233471868,0.039831495410385796,False,True,0.19506172839506175,0.036759259259259304,0.3639506172839506,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,31,6,5,3,0.03,0.0,0.0,0.0002742547906390529,0.012053459286862318,True,1.1580445766448975,0.6208124217771496,0.009460971308366773,0.019124692543441252,True,True,0.0008392917011899269,0.0031066221559286375,0.0009371390633845215,9.130063145627228e-05,8.680812598277524e-05,2.287433624267578,0.009460971308365202,-0.0054971820994692494,0.022906699618878562,False,True,0.08246913580246917,-0.09014197530864197,0.23827777777777776,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,32,6,5,3,0.03,0.0,0.0,0.13022490132538836,-0.005139660277428319,True,1.8644952774047852,0.8561112488341938,-0.003909207846833136,0.02155893515162744,False,True,0.0008573843624199581,0.0036683847117591614,0.0012933886709527206,0.00012636230865082507,3.6512855140715934e-05,2.263530969619751,-0.003909207846837933,-0.02502439077687074,0.015728298855188214,False,True,-0.030864197530864168,-0.2061975308641975,0.13309259259259254,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,33,6,5,3,0.03,0.0,0.0,3.5080767531128608e-19,0.03006146059772368,True,1.0719223022460938,0.025788662700351416,0.02942365405072171,0.013198135887392912,False,True,0.0008919571067625186,0.0012549056698577022,0.0004280993542710462,9.107135154726189e-05,2.9174342764840466e-05,7.511571168899536,0.029423654050728894,0.012071166740468259,0.05129957783943951,True,False,0.3412345679012345,0.18467901234567904,0.5000925925925925,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,34,6,5,3,0.03,0.0,0.0,2.2400045250163177e-08,-0.017879529272134976,True,1.4636740684509277,0.08621720430130621,-0.01837406101447888,0.010709375195104426,False,True,0.0008686269611821916,0.0010640018902730024,0.00023793162053495324,0.00010632871837955963,4.01933888290343e-05,6.168575048446655,-0.01837406101448137,-0.03872325621491944,0.0009214401438357711,False,True,-0.17135802469135802,-0.3223333333333333,0.0039691358024690785,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,35,6,5,3,0.03,0.0,0.0,0.7198791214115505,0.0013055608265469642,True,2.201643228530884,0.8638673550128901,0.003778330875005303,0.022037085760768255,False,True,0.0009148514410993547,0.00292674516940121,0.0012797125558442256,9.281598766043653e-05,9.68306621379781e-05,2.345564842224121,0.0037783308750064973,-0.01884995614517541,0.03434200147698244,False,True,0.04049382716049382,-0.1341111111111111,0.21558641975308634,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,36,6,5,3,0.03,0.0,0.0,1.9866123070568858e-07,0.019156209291046028,True,1.7030251026153564,0.44219006324005383,0.012842044879102944,0.016710528683943272,True,True,0.0008472619028895113,0.0006388847397292731,0.000743488272356624,7.627979888347552e-05,3.146075622869236e-05,3.7063217163085938,0.012842044879100326,-0.014063697892908702,0.03971453095219273,False,True,0.11481481481481487,-0.058290123456790174,0.27882098765432095,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,37,6,5,3,0.03,0.0,0.0,0.26819382624760923,-0.004004925663590144,True,2.07602858543396,0.8375461387317957,-0.003982861774381878,0.01942544229560328,False,True,0.0008990481142725028,0.001963494122080929,0.0010511191129892444,0.00011772880849470819,1.7489809332144513e-05,4.734999656677246,-0.003982861774381248,-0.03614554691020477,0.02767366203379479,False,True,-0.07234567901234573,-0.25014197530864196,0.09456790123456793,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,38,6,5,3,0.03,0.0,0.0,0.023629618273815413,0.008675043969073062,True,2.5141918659210205,0.6073265590970032,0.011187439454348323,0.02176996358565365,True,True,0.0009270638853314465,0.0019129164752348588,0.0013099822257556656,2.8411090939186926e-05,4.1672882321182855e-05,5.493555784225464,0.011187439454358572,-0.025920058654917436,0.045073860543951835,False,True,0.051851851851851816,-0.11682716049382712,0.21237654320987653,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,39,6,5,3,0.03,0.0,0.0,8.713628759265366e-06,-0.01437058363625942,True,1.3500068187713623,0.330918092027809,-0.0167220973355131,0.017199092052114163,True,True,0.0008743800330722281,0.0031401603624050278,0.0007261536875039165,9.120645679801296e-05,8.581717711892462e-05,2.228447914123535,-0.016722097335513105,-0.028687301013480996,-0.0041492422657997755,True,False,-0.13283950617283952,-0.3049567901234568,0.03845679012345666,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,40,6,5,3,0.03,0.0,0.0,0.25383993163207696,-0.003931428499592227,True,2.601949691772461,0.8466925743943192,-0.0045095234802090345,0.023324297537315547,False,True,0.0009054092007414202,0.004773110941661669,0.0015457201586760686,0.00012418204737577138,2.165649564085042e-05,5.71099591255188,-0.004509523480212371,-0.023826365614608925,0.01273927034349263,False,True,-0.009629629629629655,-0.17064197530864195,0.16125925925925924,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,41,6,5,3,0.03,0.0,0.0,0.6556148811665004,0.0016504012623075003,True,2.44844651222229,0.8868147598932499,-0.0022970318871774766,0.016138116195277358,True,True,0.0008857048597329572,0.0006241202963036296,0.0006677584322835668,4.746744741529312e-06,4.54258000538492e-05,3.84409761428833,-0.0022970318871868207,-0.03192374020541667,0.026065933096743286,False,True,-0.05876543209876539,-0.22691358024691355,0.10568518518518517,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,42,6,5,3,0.03,0.0,0.0,0.20375705691305812,-0.004603530199360764,True,1.6180779933929443,0.9420191934871374,-0.0016093980390353157,0.02212771202573625,False,True,0.0009906555136405166,0.003877691628800278,0.0012808922835553524,0.00010943724455789037,0.00010164244501498934,4.069866180419922,-0.0016093980390324424,-0.02774701802204607,0.017748073659913727,False,True,-0.00864197530864197,-0.1861728395061728,0.14500617283950612,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,43,6,5,3,0.03,0.0,0.0,0.9076064437447284,-0.00039946826660157707,True,2.5906217098236084,0.9032151715791217,0.0017155521661041681,0.014108065227931411,False,True,0.0009159177676369517,0.001294869244929384,0.00048031913895426335,9.87437557925295e-05,4.6443491636129847e-05,3.7884624004364014,0.0017155521661038613,-0.02023757503980081,0.025786529218391484,False,True,0.04222222222222222,-0.1109506172839506,0.20744444444444443,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,44,6,5,3,0.03,0.0,0.0,0.004683390485008777,0.010335675243300806,True,0.8765056133270264,0.569025680657796,0.009824815034969844,0.01725204400580459,False,True,0.0009283633787026694,0.0012801362562515509,0.0007750194414564875,2.29906473864311e-05,4.6657278136990304e-05,4.859074831008911,0.009824815034963371,-0.021281183148459795,0.043200187071646766,False,True,0.18222222222222223,0.009586419753086448,0.359537037037037,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,45,6,5,3,0.03,0.0,0.0,0.1667258889495863,-0.004826474009560537,True,4.258772134780884,0.6794195314376086,-0.0057894506269239665,0.014009378163955548,False,True,0.0008966882952157104,0.0009649835193522302,0.0004594018771089596,0.00011821618459353225,5.8005777360312044e-05,3.904534101486206,-0.005789450626926816,-0.023271791870859093,0.014844031837318007,False,True,-0.07209876543209881,-0.23435802469135805,0.09384567901234567,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,46,6,5,3,0.03,0.0,0.0,0.04088072437643801,-0.006793277444021363,True,1.4500584602355957,0.5594037198453008,-0.009970241665464846,0.017080303949732704,False,True,0.0008717177177865848,0.002519979071559181,0.0006889789588950617,8.066669505192406e-05,0.00010676406302621406,2.102682113647461,-0.009970241665463836,-0.031216223671580664,0.016391884411215866,False,True,-0.151358024691358,-0.3143518518518518,0.012845679012345634,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,47,6,5,3,0.03,0.0,0.0,1.010375528733072e-06,-0.016738581499853918,True,2.6019446849823,0.33609747328836737,-0.014969575439256005,0.015562430779803597,False,True,0.0008086920801722799,0.000940920691325596,0.0006055251211211699,3.577107082865033e-05,5.594152405205524e-05,5.7842442989349365,-0.014969575439253653,-0.045811109296502915,0.014181957473385774,False,True,-0.13950617283950617,-0.3025,0.03540740740740732,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,48,6,5,3,0.03,0.0,0.0,3.709878343871157e-08,-0.018182328370181272,True,1.730992078781128,0.1812356237756857,-0.02028494079016053,0.015172434126816386,False,True,0.0008869060041564405,0.0020525117367658973,0.0005809518739871703,2.3255515381369346e-05,4.210777588904964e-05,2.6142802238464355,-0.02028494079016108,-0.04134738769610852,0.0013871789636095869,False,True,-0.16592592592592598,-0.33783333333333326,-0.004672839506172891,True
M6_S5_R3_sma0.03_rho0.0_beta0.0,49,6,5,3,0.03,0.0,0.0,0.2190793519396812,0.004042215804612769,True,0.7804443836212158,0.3888967568115125,0.011918442123105064,0.013832599657511878,True,True,0.0008818744304142838,0.0017373732268923352,0.0004812122981988436,9.158317966305485e-05,2.8348760801496628e-05,4.133404493331909,0.011918442123104766,-0.006450470319317716,0.03087431623535829,False,True,0.1560493827160494,-0.006685185185185171,0.330895061728395,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,50,6,5,3,0.03,0.0,0.0,2.2895099919374925e-05,-0.01440874015167322,True,0.7612411975860596,0.44824296649691786,-0.011101279150580727,0.014638775578353715,False,True,0.0008818156275815285,0.0014476768898845057,0.000520081007897597,3.5795261804359305e-05,5.334377908089185e-05,3.5068461894989014,-0.011101279150577145,-0.03311835610258137,0.013448085106388334,False,True,-0.13580246913580246,-0.30993827160493825,0.015888888888888862,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,51,6,5,3,0.03,0.0,0.0,0.4868386340371218,-0.0024295888822210994,True,1.8834426403045654,0.9710406707936357,0.0006033315637983108,0.016619280748068482,False,True,0.0008820700354802606,0.001487275492132555,0.0007143646144379965,2.285946617042042e-05,4.619349523262666e-05,2.7624168395996094,0.0006033315637946621,-0.02056673846770415,0.02476895724020016,False,True,-0.07432098765432094,-0.2330925925925926,0.09508024691358022,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,52,6,5,3,0.03,0.0,0.0,0.2729466051970948,0.0039052642797945602,True,1.5541141033172607,0.995068130559589,0.00011098821932278899,0.017955711071850827,False,True,0.0009017828460117181,0.0018696289984840124,0.0008588215204975578,2.537822630915179e-06,4.0235252823906054e-05,2.6623175144195557,0.00011098821932076138,-0.022927446574182157,0.02863638253523261,False,True,0.03876543209876543,-0.115641975308642,0.19582716049382712,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,53,6,5,3,0.03,0.0,0.0,0.0013219880181951232,-0.01056375691259027,True,0.9269924163818359,0.44073694883254233,-0.01065065392218737,0.01381498512154161,True,True,0.0009019549639980092,0.0020270157270472376,0.0003908332458671153,1.9651326740696865e-05,0.00010133155410410706,4.629479169845581,-0.010650653922186627,-0.029019070089110394,0.00750491955251462,False,True,-0.11728395061728397,-0.2797716049382716,0.039518518518518474,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,54,6,5,3,0.03,0.0,0.0,0.0025942042643943824,-0.009916708179300921,True,4.178840160369873,0.7031187928890541,-0.00709825112993556,0.01862501634315956,False,True,0.0008936870469363385,0.003497126905281571,0.0008549175423061295,9.191422124569538e-05,0.0001051475188172666,2.3126204013824463,-0.007098251129941766,-0.02207171568886691,0.008399109494644673,False,True,-0.09333333333333332,-0.2469259259259259,0.07114197530864196,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,55,6,5,3,0.03,0.0,0.0,0.0024561461349517214,-0.010479967583594077,True,2.8959360122680664,0.45935749752687605,-0.010612468881467422,0.014343010935692983,True,True,0.0009060031802715757,0.0013261314981509464,0.0004981513820817476,4.11323117450539e-05,4.884524500371657e-05,5.056506156921387,-0.010612468881468808,-0.04064771869841607,0.018706070146301268,False,True,-0.1316049382716049,-0.3066728395061728,0.03779012345679008,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,56,6,5,3,0.03,0.0,0.0,0.9213435216994742,-0.00031372178055759804,True,0.8496460914611816,0.7475596286105041,-0.006440441171782554,0.020010141626778794,True,True,0.0008190246966822475,0.004841264460863868,0.0011244798855544913,9.277373406434794e-06,1.844647647616925e-05,4.530719518661499,-0.006440441171782106,-0.02411901624982196,0.012945863462646302,False,True,-0.10049382716049382,-0.27859876543209877,0.06544444444444437,False
M6_S5_R3_sma0.03_rho0.0_beta0.0,57,6,5,3,0.03,0.0,0.0,0.17047621683335668,-0.004991854167822632,True,3.7126941680908203,0.7378122934188966,-0.004919361305812912,0.01469554677486171,False,True,0.0008909798285469916,0.0005421894470832706,0.0005264646687313298,2.0301363539418608e-05,5.167830089054597e-05,6.1459643840789795,-0.004919361305814218,-0.03987888164393157,0.026717641474428573,False,True,-0.0503703703703704,-0.21408024691358027,0.11606790123456787,False
