cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M3_S10_R1_sma0.03_rho0.0_beta0.05,10,3,10,1,0.03,0.0,0.05,0.1503944805369546,0.04090397118527698,0.028442283614784673,True,True,0.0009885648268582574,0.0021201050473199584,0.0011145887631499522,1.3525987671919064e-06,0.10998817192489224,0.040903971185278824,0.025593033459146385,True,True,powell,0.14556095339753483
M3_S10_R1_sma0.03_rho0.0_beta0.05,11,3,10,1,0.03,0.0,0.05,0.001818951389142246,0.056612253514287884,0.01815482238030228,True,True,0.0009503970935729239,0.001178826986052381,0.0003993566541331746,3.455675684288452e-06,0.0017985248599005513,0.056612253514287156,0.018135475231727066,True,True,powell,0.1785185455970577
M3_S10_R1_sma0.03_rho0.0_beta0.05,12,3,10,1,0.03,0.0,0.05,2.661650061906676e-10,0.06766078903699879,0.010710389244942066,True,True,0.0009011077942351403,0.002812843476198783,8.195787724374348e-05,1.1515419221622366e-05,2.661650061906676e-10,0.06766078903699879,0.010710389244942066,True,True,lbfgs,-2.2762287699151784e-07
M3_S10_R1_sma0.03_rho0.0_beta0.05,13,3,10,1,0.03,0.0,0.05,1.696366067733953e-08,0.07242775864087,0.012840846645038363,True,True,0.0008129050449396089,0.0017816997648845171,0.000166040509348129,1.3142362018334005e-05,1.696366067733953e-08,0.07242775864087,0.012840846645038363,True,True,lbfgs,-3.3854266575872316e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,14,3,10,1,0.03,0.0,0.05,0.15919279175216972,0.03174905837803081,0.022552385332569144,False,True,0.000815377277881574,0.0012929842701172873,0.0006813773984948549,1.940437838883055e-06,0.0520347771199554,0.03174905837802938,0.01634152145890846,True,True,powell,0.4643534673323302
M3_S10_R1_sma0.03_rho0.0_beta0.05,15,3,10,1,0.03,0.0,0.05,0.07605306965684089,0.059415815362666616,0.033491417230870756,True,True,0.0009818824778944463,0.002494526030594823,0.0015843242944089096,3.5922700093455965e-06,0.036985224242403164,0.05941581536267227,0.02848412798156719,True,True,powell,0.8552244954943262
M3_S10_R1_sma0.03_rho0.0_beta0.05,16,3,10,1,0.03,0.0,0.05,0.017043329259418045,0.028170335690362234,0.011807641149725805,False,True,0.0009790442439925437,0.0007924859890685949,0.00011122615988179533,1.3318989590170648e-06,0.01263296853929053,0.028170335690362036,0.011295461001149492,True,True,powell,0.1505443372660693
M3_S10_R1_sma0.03_rho0.0_beta0.05,17,3,10,1,0.03,0.0,0.05,0.057125277660682205,0.05635248648256522,0.029622548839135177,True,True,0.0008931647530782946,0.0015124707617866669,0.001226926624282378,8.228933623739086e-07,0.04975084366452886,0.056352486482560374,0.028720496741711378,True,True,powell,0.2624718257660561
M3_S10_R1_sma0.03_rho0.0_beta0.05,18,3,10,1,0.03,0.0,0.05,1.1476763008500245e-06,0.07570672855189378,0.015563222363505417,True,True,0.0009537574754125158,0.006130016819846767,0.00026794508796262683,3.7116039488903326e-05,1.1476763008500245e-06,0.07570672855189378,0.015563222363505417,True,True,lbfgs,-1.6671981484250864e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,19,3,10,1,0.03,0.0,0.05,2.8070836127073662e-05,0.06463743166693188,0.015431833495357388,True,True,0.0009455910179971068,0.0009813408186340443,0.000262653125742927,1.8126952122796664e-06,2.3919884010756147e-05,0.064637431666933,0.015299680694582554,True,True,powell,0.010204889500300851
M3_S10_R1_sma0.03_rho0.0_beta0.05,20,3,10,1,0.03,0.0,0.05,3.191107753142705e-09,0.09285482520489624,0.01568108966331166,True,True,0.0008778341527034322,0.0008545137430534075,0.0002810614442728789,2.387511810204656e-06,3.982154161718473e-08,0.0928548252048949,0.016908392082973362,True,True,powell,0.09805264408669245
M3_S10_R1_sma0.03_rho0.0_beta0.05,21,3,10,1,0.03,0.0,0.05,0.09514401445329138,0.044780218260473605,0.02683272860716966,True,True,0.0009142162418589737,0.0014860871512257573,0.0009885713625730286,2.2334028358827747e-06,0.09514401445329138,0.044780218260473605,0.02683272860716966,True,True,lbfgs,-5.964602394215035e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,22,3,10,1,0.03,0.0,0.05,0.0013898514554890275,0.05837474499153669,0.018260651618568827,True,True,0.0009174121824004351,0.0013274022412836028,0.0004084358780620643,2.777993791173203e-06,0.0011244317289089332,0.0583747449915353,0.01792072971849263,True,True,powell,0.12985515750335708
M3_S10_R1_sma0.03_rho0.0_beta0.05,23,3,10,1,0.03,0.0,0.05,0.20226621125356647,0.040794263875455074,0.03199245030719201,True,True,0.0009247603930342438,0.0028742178619563692,0.0014427992756838519,4.137954984574037e-06,0.056908249189150696,0.04079426387545661,0.021425391567045975,True,True,powell,1.0792120406633785
M3_S10_R1_sma0.03_rho0.0_beta0.05,24,3,10,1,0.03,0.0,0.05,0.04234420871100072,0.030243863760808717,0.014897564710184344,True,True,0.0008180520483096034,0.0020753112265422292,0.00025110094661023554,9.07445428085037e-06,0.04234420871100072,0.030243863760808717,0.014897564710184344,True,True,lbfgs,-7.99115014160634e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,25,3,10,1,0.03,0.0,0.05,2.622347250895474e-05,0.054912520176128216,0.013061958307680761,True,True,0.000861944614460673,0.001693516923130621,0.00016972767080131965,1.0822253650919181e-05,2.622347250895474e-05,0.054912520176128216,0.013061958307680761,True,True,lbfgs,-4.934171522563702e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,26,3,10,1,0.03,0.0,0.05,8.548969455513342e-07,0.0706086983030953,0.014344367147691646,True,True,0.0009268508349501498,0.0009272210887239589,0.00021595621980664885,3.0987692096961996e-06,2.686831815288374e-06,0.07060869830309516,0.015044208909766767,True,True,powell,0.07163670533259392
M3_S10_R1_sma0.03_rho0.0_beta0.05,27,3,10,1,0.03,0.0,0.05,0.009672737508043485,0.05356438651785267,0.02070269960908461,False,True,0.001001920361812128,0.0007132895079043632,0.0005427106204747851,1.6805030608626852e-06,0.01668899006994414,0.05356438651785024,0.022379209016804475,True,True,powell,0.037398403229417454
M3_S10_R1_sma0.03_rho0.0_beta0.05,28,3,10,1,0.03,0.0,0.05,0.0697990924970476,0.05018388176211338,0.027676783012946477,True,True,0.0008546236141256367,0.0013337830523955346,0.001063544115505855,1.3763714359299766e-06,0.048619361471460995,0.050183881762107474,0.025449318601465695,True,True,powell,0.32634099857955334
M3_S10_R1_sma0.03_rho0.0_beta0.05,29,3,10,1,0.03,0.0,0.05,0.050666172390372306,0.045478901111191364,0.02327124008578464,True,True,0.0008963615882303103,0.0020716144343538414,0.0007226897638723424,8.599895146664112e-06,0.050666172390372306,0.045478901111191364,0.02327124008578464,True,True,lbfgs,-2.9519790359699982e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,30,3,10,1,0.03,0.0,0.05,0.005987665741868111,0.026851287428097417,0.009769589439394098,True,True,0.0009587268901146824,0.00010742989576067435,4.7294627710012724e-05,1.2849173153678267e-05,0.007051009018574808,0.026851287428096983,0.009965496376160857,True,True,powell,2.1573139519232427
M3_S10_R1_sma0.03_rho0.0_beta0.05,31,3,10,1,0.03,0.0,0.05,0.0005665493271283639,0.07301288211526298,0.02118069637995042,True,True,0.0009849576457928706,0.003100119191805451,0.0005744370841301842,5.407477456127099e-06,0.0005665493271283639,0.07301288211526298,0.02118069637995042,True,True,lbfgs,-8.335404118042788e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,32,3,10,1,0.03,0.0,0.05,1.0689706977146378e-06,0.04509705747859254,0.009244046624696392,True,True,0.0009115319861311592,0.0019184531520416313,3.7025398386224e-05,6.084792429256731e-06,7.833669173330552e-07,0.045097057478592384,0.009129945423921954,True,True,powell,0.06999104390240518
M3_S10_R1_sma0.03_rho0.0_beta0.05,33,3,10,1,0.03,0.0,0.05,0.015221918908297705,0.06973048150386432,0.028730482651266407,True,True,0.0010030946587157722,0.003502947040536681,0.0011378514841904554,8.341593445059783e-06,0.001159342074593275,0.06973048150386267,0.021464127020211082,True,True,powell,0.7479510741761715
M3_S10_R1_sma0.03_rho0.0_beta0.05,34,3,10,1,0.03,0.0,0.05,1.0702184044325151e-08,0.08089052348818372,0.014143658734660697,True,True,0.0008666537506785833,0.00038699847810405043,0.00021339924853595152,9.245479465424459e-07,1.381806847042053e-07,0.08089052348818138,0.015356090881950975,True,True,powell,0.663031365957977
M3_S10_R1_sma0.03_rho0.0_beta0.05,35,3,10,1,0.03,0.0,0.05,0.09687602904793352,0.03653147378233341,0.02200437971979711,True,True,0.0010327199638526907,0.0011320322221492283,0.0006230170938942512,2.4840413640930724e-06,0.00028752688328078746,0.036531473782335074,0.010074074052817291,True,True,powell,1.5717045675531836
M3_S10_R1_sma0.03_rho0.0_beta0.05,36,3,10,1,0.03,0.0,0.05,0.008476891919201207,0.06789316597259953,0.02579076498470885,False,True,0.0008648244714511544,0.002465564367131235,0.0009112628905996319,7.534691359530217e-06,1.0904685817374927e-08,0.06789316597259942,0.011877695758633925,True,True,powell,2.2057171336465444
M3_S10_R1_sma0.03_rho0.0_beta0.05,37,3,10,1,0.03,0.0,0.05,0.002604800567786339,0.0588875729909608,0.019558170962072255,True,True,0.0009031180150530627,0.0015086641688858823,0.00048347127556716324,4.4658216166549675e-06,0.0009891749815299372,0.05888757299096005,0.01787946136220917,True,True,powell,0.24804869809645425
M3_S10_R1_sma0.03_rho0.0_beta0.05,38,3,10,1,0.03,0.0,0.05,6.574526711988525e-12,0.055354521146675564,0.008061404002186207,True,True,0.0008479742118597581,0.0008654721453807728,1.2681930543720496e-05,3.8032007066661974e-06,1.9974779020131878e-13,0.05535452114667602,0.007532288250010767,True,True,powell,0.2188601958964682
M3_S10_R1_sma0.03_rho0.0_beta0.05,39,3,10,1,0.03,0.0,0.05,0.19596285159476923,0.03694495478253984,0.02856997079302036,True,True,0.0009339514764545022,0.0026686702495478313,0.0011309696990256326,5.108485687346891e-06,0.19596285159476923,0.03694495478253984,0.02856997079302036,True,True,lbfgs,-2.9375153417277033e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,40,3,10,1,0.03,0.0,0.05,0.10948726096377055,0.028403209589638816,0.017746437916827635,True,True,0.0009315979456543755,0.0007743550020473788,0.0003792442935382904,6.749317697210885e-06,0.00033797284972929644,0.028403209589639974,0.00792432129502214,True,True,powell,2.6904190034522344
M3_S10_R1_sma0.03_rho0.0_beta0.05,41,3,10,1,0.03,0.0,0.05,0.01611426527825025,0.04974963985012136,0.02067459741174286,True,True,0.0008631262751513793,0.0105441113867153,0.0005548458396912971,2.679880976881398e-06,0.01611426527825025,0.04974963985012136,0.02067459741174286,True,True,lbfgs,-1.0476550187377143e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,42,3,10,1,0.03,0.0,0.05,4.996619730780074e-06,0.053304894028369354,0.011677046223501497,True,True,0.0009320259444617854,0.00021656123711984323,0.00011132751831250831,6.70896075178811e-05,4.996619730780074e-06,0.053304894028369354,0.011677046223501497,True,True,lbfgs,-5.501093255588785e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,43,3,10,1,0.03,0.0,0.05,0.0006447499407836925,0.07763315713791062,0.02275260705710399,False,True,0.0010303108533503242,0.0009160707418121887,0.000673490606507479,1.1754361168260855e-06,2.1591596876010667e-05,0.07763315713791646,0.018276246493022435,True,True,powell,0.18875185065485311
M3_S10_R1_sma0.03_rho0.0_beta0.05,44,3,10,1,0.03,0.0,0.05,0.09818529166432663,0.024650239285747985,0.014905971639148394,True,True,0.0009929969755031764,0.000994011933439965,0.0002339822882103197,2.024827617477452e-06,0.08813377795315189,0.024650239285747947,0.014454860770994272,True,True,powell,0.01634492267658061
M3_S10_R1_sma0.03_rho0.0_beta0.05,45,3,10,1,0.03,0.0,0.05,0.005030836645146899,0.06857384482699676,0.024446544923677725,True,True,0.0008961715541202641,0.0018820088203760374,0.0008068331826460495,1.0544832370369937e-05,2.5465145392951303e-15,0.06857384482699452,0.008667801258059576,True,True,powell,3.0847481522315547
M3_S10_R1_sma0.03_rho0.0_beta0.05,46,3,10,1,0.03,0.0,0.05,0.0010499874573060694,0.06418382869496586,0.019587479244023268,True,True,0.0008838587652371489,0.002177295412154864,0.00048711813817884107,1.7052987194514058e-06,4.937530946375466e-05,0.06418382869496445,0.015814416566537252,True,True,powell,0.3821291718188604
M3_S10_R1_sma0.03_rho0.0_beta0.05,47,3,10,1,0.03,0.0,0.05,0.12075520180829502,0.023523755098857336,0.015160853468262118,True,True,0.0008588023403861766,0.0020649759618507277,0.00025889698279056296,1.2601754861447713e-05,0.02600445378533593,0.023523755098856076,0.010567035143337067,True,True,powell,0.8306578877412676
M3_S10_R1_sma0.03_rho0.0_beta0.05,48,3,10,1,0.03,0.0,0.05,0.0002608310075601218,0.034578584705710805,0.009469994298277417,True,True,0.0009455158066659062,0.0013771438696881142,3.9969607347520315e-05,1.7982188635446163e-05,0.0002608310075601218,0.034578584705710805,0.009469994298277417,True,True,lbfgs,-0.00024056443396602845
M3_S10_R1_sma0.03_rho0.0_beta0.05,49,3,10,1,0.03,0.0,0.05,0.024971693574422228,0.057062354568715404,0.025453353556029644,True,True,0.0007924779663639746,1.2355898255137802e-11,0.0008925620142359595,8.242283074834801e-06,0.024971693574422228,0.057062354568715404,0.025453353556029644,True,True,lbfgs,-8.212207376345759e-07
M3_S10_R1_sma0.03_rho0.0_beta0.05,50,3,10,1,0.03,0.0,0.05,0.0004419456507034623,0.08085078631088427,0.02301029038547387,True,True,0.0009262475241525195,0.0012681897058111741,0.0007015854430205136,2.419383939823457e-06,1.776393387573753e-10,0.08085078631088512,0.012673482742809775,True,True,powell,1.0865087150613135
M3_S10_R1_sma0.03_rho0.0_beta0.05,51,3,10,1,0.03,0.0,0.05,1.9735122151267404e-09,0.047338799137483845,0.007889836312710799,False,True,0.0009070954407077235,0.0008716942130980777,2.664731491280311e-06,2.4442162577291437e-05,1.48527419703093e-09,0.047338799137482415,0.00782982969920329,True,True,powell,1.014681938622516
M3_S10_R1_sma0.03_rho0.0_beta0.05,52,3,10,1,0.03,0.0,0.05,0.8186751408993549,0.007046115203696939,0.030735599075848687,True,True,0.0008752126650189043,0.0023118311401331753,0.0013294943093251823,1.4100551871412256e-06,0.6716751601970694,0.007046115203696912,0.016624074675671306,True,True,powell,1.4013834124474442
M3_S10_R1_sma0.03_rho0.0_beta0.05,53,3,10,1,0.03,0.0,0.05,0.038225757474857854,0.04845720000795909,0.023381875501641298,True,True,0.0008585628147854627,0.0007261820346682678,0.0007342118714827855,2.1248473480837892e-07,0.036791137233546795,0.04845720000795592,0.023206646007105914,True,True,powell,0.10430195602043568
M3_S10_R1_sma0.03_rho0.0_beta0.05,54,3,10,1,0.03,0.0,0.05,3.3151742498147824e-15,0.06624654716228881,0.008408596456012446,False,True,0.0007403341231997318,0.00019649269750326322,3.202332922012548e-05,2.536951311107756e-05,5.080707777262572e-13,0.06624654716228902,0.009171455143028907,True,True,powell,0.16970331719505793
M3_S10_R1_sma0.03_rho0.0_beta0.05,55,3,10,1,0.03,0.0,0.05,1.0183211877534452e-05,0.06738596374510188,0.01526902464365891,True,True,0.0007901151314113095,0.0016212626097148995,0.0002707031572118626,1.056421743627871e-05,1.0183211877534452e-05,0.06738596374510188,0.01526902464365891,True,True,lbfgs,-1.4658172062809172e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,56,3,10,1,0.03,0.0,0.05,0.6511292567616322,0.011933404859301836,0.026390013647756665,False,True,0.0010040928900329346,0.00204279478447432,0.0009442399414898763,6.934414869638617e-06,0.3242150072631721,0.01193340485930262,0.01210489335568602,True,True,powell,1.832185064648911
M3_S10_R1_sma0.03_rho0.0_beta0.05,57,3,10,1,0.03,0.0,0.05,0.009115402054364459,0.07055700982537523,0.02705722802632129,True,True,0.0008865437906865066,0.0016090968525025564,0.0010094860036339343,2.855883051467509e-06,0.004034672841425408,0.07055700982537996,0.024537829740395808,True,True,powell,0.2350561824594024
M3_S10_R1_sma0.03_rho0.0_beta0.05,58,3,10,1,0.03,0.0,0.05,0.0006855751606866438,0.06041167025096152,0.017792819466429004,False,True,0.0008904945942949332,0.001084159493825453,0.0003858271774178968,4.728247169846369e-06,2.6859219366214266e-07,0.06041167025096127,0.011743533966765765,True,True,powell,0.719994386719236
M3_S10_R1_sma0.03_rho0.0_beta0.05,59,3,10,1,0.03,0.0,0.05,4.602796790992571e-22,0.0774263095129423,0.008017852025148979,False,True,0.0008377411304796733,0.0003376002038187144,1.2654813597811773e-05,2.9875522193593858e-05,5.219280643357081e-25,0.07742630951294345,0.007496134865431931,True,True,powell,0.3837397176422428
M3_S10_R1_sma0.03_rho0.0_beta0.05,60,3,10,1,0.03,0.0,0.05,0.6436094829840666,0.00551567350018038,0.011921706215696564,False,True,0.0008067059874391816,0.0018077825723360954,0.00013252001989615098,9.142502915953216e-06,0.6040765570255894,0.005515673500180034,0.010636782540032363,True,True,powell,0.3199196907661417
M3_S10_R1_sma0.03_rho0.0_beta0.05,61,3,10,1,0.03,0.0,0.05,0.0998707782552336,0.03402233965963517,0.020676234945830547,True,True,0.0008925122158119628,0.0013874056047106062,0.0005520088157215688,4.317877291016056e-06,8.505670710294277e-05,0.03402233965963755,0.008657774665859508,True,True,powell,2.174007696147555
M3_S10_R1_sma0.03_rho0.0_beta0.05,62,3,10,1,0.03,0.0,0.05,0.10560078918718457,0.04593237625215102,0.02838333371510487,True,True,0.0008263521477342233,0.0007687456235298218,0.0011257852344012489,6.1686228728406815e-06,0.10560078918718457,0.04593237625215102,0.02838333371510487,True,True,lbfgs,-1.695751211627794e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,63,3,10,1,0.03,0.0,0.05,0.005371995270198256,0.060465204776492594,0.021720091904549578,False,True,0.0008439488659204937,0.0023713036040196277,0.0006232487019210933,1.0489744130452834e-05,0.0007497989540128697,0.06046520477649466,0.017938518811506227,True,True,powell,0.5049686610219624
M3_S10_R1_sma0.03_rho0.0_beta0.05,64,3,10,1,0.03,0.0,0.05,0.0007277893520775784,0.026412657768126253,0.007816961263397489,False,True,0.0009073861582240096,0.0010436463756315177,9.187092677868554e-07,2.4964153211748135e-05,0.0006859158733888367,0.02641265776812605,0.007779531298425075,True,True,powell,0.0974850289154574
M3_S10_R1_sma0.03_rho0.0_beta0.05,65,3,10,1,0.03,0.0,0.05,0.0005902567236697761,0.06740236019798576,0.01961621991979022,True,True,0.0007996938332995284,0.0012580569281639969,0.0004972247425824182,3.7652864382399347e-06,1.3043486175059607e-11,0.06740236019798469,0.00995874930385873,True,True,powell,1.3516606395124882
M3_S10_R1_sma0.03_rho0.0_beta0.05,66,3,10,1,0.03,0.0,0.05,0.08755957514487875,0.028281843577877303,0.01655444505960207,True,True,0.000860980582114766,0.0006454414833647607,0.0003249764186356055,8.03869157818129e-06,0.00020967901165481405,0.028281843577876338,0.0076291835339114995,True,True,powell,2.761956979866909
M3_S10_R1_sma0.03_rho0.0_beta0.05,67,3,10,1,0.03,0.0,0.05,0.06119279989177603,0.04096263893489459,0.021880585258051984,True,True,0.0009486718055674906,0.00268226634089851,0.0006232728362955611,3.486853457533512e-06,0.060611883964341334,0.04096263893489311,0.021831416552077532,True,True,powell,0.06114203882930269
M3_S10_R1_sma0.03_rho0.0_beta0.05,68,3,10,1,0.03,0.0,0.05,7.938713555346433e-05,0.04578178323795528,0.011601360169441759,True,True,0.0008419275995604518,2.7438852650387926e-07,0.00011769457671561522,2.7198240041467832e-05,8.672256105861474e-05,0.04578178323795462,0.01166408939669386,True,True,powell,0.002922458054172239
M3_S10_R1_sma0.03_rho0.0_beta0.05,69,3,10,1,0.03,0.0,0.05,0.0774689974350562,0.04457371869405458,0.025246161948842712,True,True,0.0009689429257593196,0.001422458501251286,0.0008591587471448064,1.406568666190093e-06,0.021028899389570654,0.044573718694054076,0.019317179061160608,True,True,powell,0.3660405802270361
M3_S10_R1_sma0.03_rho0.0_beta0.05,70,3,10,1,0.03,0.0,0.05,0.056760664252432126,0.05565310164515907,0.029211936904682788,True,True,0.0008303342085728749,0.0011271799759893352,0.0011969724657274249,8.861805592371484e-06,0.056760664252432126,0.05565310164515907,0.029211936904682788,True,True,lbfgs,-1.7523767041893734e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,71,3,10,1,0.03,0.0,0.05,4.5934007431851307e-07,0.0604874548520705,0.01199538170433402,True,True,0.0008983569575907206,0.004902355049237956,0.00012599807758993567,5.3329567281700336e-06,4.5934007431851307e-07,0.0604874548520705,0.01199538170433402,True,True,lbfgs,-7.559572168247541e-08
M3_S10_R1_sma0.03_rho0.0_beta0.05,72,3,10,1,0.03,0.0,0.05,0.0004195940214500537,0.04467206936057377,0.012664150431168173,True,True,0.0010547481187502617,0.009531070841812959,0.00013509624733985917,1.5026788438793037e-05,0.0002954644321905878,0.04467206936057422,0.012342926812717066,True,True,powell,0.28699376076667704
M3_S10_R1_sma0.03_rho0.0_beta0.05,73,3,10,1,0.03,0.0,0.05,0.0001735144229696842,0.04701118309152421,0.012520455488674765,True,True,0.0007208309630970786,5.6911477654315655e-05,0.00016305961215612628,2.823041499177051e-05,0.0001735144229696842,0.04701118309152421,0.012520455488674765,True,True,lbfgs,-0.021708207465849227
M3_S10_R1_sma0.03_rho0.0_beta0.05,74,3,10,1,0.03,0.0,0.05,0.00019721851950084543,0.06244383002934334,0.016774463812720408,True,True,0.000830293972478581,2.7301906063699134e-05,0.00033904455705855146,8.823157095734316e-06,0.00012525855974307982,0.06244383002934408,0.016280071915095555,True,True,powell,0.08817767887069294
M3_S10_R1_sma0.03_rho0.0_beta0.05,75,3,10,1,0.03,0.0,0.05,0.04535905717101057,0.06003492392787353,0.029997822361902057,True,True,0.0010352698186418055,0.0099029468604995,0.001246277037820105,1.0041366846134498e-05,0.04535905717101057,0.06003492392787353,0.029997822361902057,True,True,lbfgs,-2.5159857841572375e-06
M3_S10_R1_sma0.03_rho0.0_beta0.05,76,3,10,1,0.03,0.0,0.05,0.08723702762438447,0.03279998443839812,0.019179527615420078,True,True,0.0008031447410944974,0.0006290752752645829,0.0004714669452165397,2.1232255155638463e-06,0.021358974608432422,0.032799984438399626,0.014251084506134227,True,True,powell,0.5821297133625194
M3_S10_R1_sma0.03_rho0.0_beta0.05,77,3,10,1,0.03,0.0,0.05,0.0006154504499778499,0.03144930449464527,0.00918304966943834,True,True,0.0008657605680113669,0.007230525875063857,3.991654504592154e-05,2.551641452283737e-05,0.001110029442692155,0.031449304494644385,0.009643938476034758,True,True,powell,0.41026196644861557
M3_S10_R1_sma0.03_rho0.0_beta0.05,78,3,10,1,0.03,0.0,0.05,6.095924060032419e-09,0.06293090751929449,0.010823834517346207,True,True,0.0009539476490906972,0.0013278376394254437,8.033832557927536e-05,2.3503819155024792e-05,6.095924060032419e-09,0.06293090751929449,0.010823834517346207,True,True,lbfgs,-0.00029818457369401585
M3_S10_R1_sma0.03_rho0.0_beta0.05,79,3,10,1,0.03,0.0,0.05,0.043689245229790584,0.038662419543727684,0.01916770857185377,False,True,0.0009347753466879026,0.0015231381951234376,0.0004576240431744797,5.024048659682726e-06,0.028375842336722065,0.03866241954372817,0.017637556767560267,True,True,powell,0.27013858100940524
M3_S10_R1_sma0.03_rho0.0_beta0.05,80,3,10,1,0.03,0.0,0.05,6.253558454737536e-07,0.05601375011156037,0.011240478657281052,True,True,0.0008414982838321327,0.0016128761264049562,0.00010537271228396931,9.371511358697316e-06,6.253558454737536e-07,0.05601375011156037,0.011240478657281052,True,True,lbfgs,-4.5933472847536905e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,81,3,10,1,0.03,0.0,0.05,0.4586214375271299,0.024691576721865643,0.033316626361756696,True,True,0.0008389158717195045,0.002406764028284633,0.0015811048010214476,1.0328191280619758e-05,0.4586214375271299,0.024691576721865643,0.033316626361756696,True,True,lbfgs,-1.0600749419609201e-05
