scenario,policy,theta,theta_labels,n_cells,n_seeds,mcr,mcr_lo,mcr_hi,mcr_B,mcr_B_lo,mcr_B_hi,mcr_D,mcr_D_lo,mcr_D_hi,band_mas,band_mas_lo,band_mas_hi,mcr_window,mcr_window_lo,mcr_window_hi,oracle_switches,oracle_switches_lo,oracle_switches_hi,window_switches,window_switches_lo,window_switches_hi,coverage,coverage_lo,coverage_hi,share_target_lo,share_target_lo_lo,share_target_lo_hi,share_target_hi,share_target_hi_lo,share_target_hi_hi,share_agent_outside,share_agent_outside_lo,share_agent_outside_hi
bull_trap,L5_full_level_free,0.03,grid,300,100,0.0458938345208414,0.04034430828946285,0.05233802412475075,0.001174357760400918,0.0011150192541771772,0.0012303732831637712,0.044719476760440476,0.039601877639722824,0.05107883498773588,0.0011122694347226604,0.0010610244387428132,0.0011591644859949577,0.05588576072698039,0.049290319455225357,0.06189417939593312,2.55,2.17475,2.93525,1.38,1.2,1.57,0.7559,0.735025,0.77684375,0.1612646400629405,0.13209221838678356,0.186241412759293,0.8387353599370596,0.8124515132298517,0.8642724243630158,0.3339747073839753,0.3189936018843911,0.34821116249885486
bull_trap,L5_level_free,0.03,grid,300,100,0.048284423035913564,0.043556827569820475,0.0543970598247884,0.0010265892734012232,0.0009652200396288585,0.0010925104317827824,0.04725783376251233,0.041448139454988944,0.05340810843055615,0.0009526589468532995,0.0008752041372579293,0.001021020880391774,0.0584652126487096,0.053380436754984294,0.06457348103219053,2.55,2.18,2.93525,1.38,1.18,1.5652499999999998,0.7559,0.73531125,0.7747462500000001,0.1612646400629405,0.1363924191252322,0.18887488643792846,0.8387353599370596,0.8125691743565226,0.8647352909999338,0.2931202172376751,0.27508545413831686,0.31261214390514264
bull_trap,always_buy,0.03,grid,300,100,0.534413738654079,0.52863828881474,0.5393683111264674,0.366666666666667,0.366666666666667,0.36666666666666703,0.16774707198741157,0.16239692027908362,0.1729997025065339,0.36666666666666664,0.36666666666666653,0.36666666666666653,0.5219880952380951,0.5152497023809524,0.5285836309523808,2.28,1.93475,2.71,1.37,1.18,1.58,0.7559,0.73676625,0.77443,0.1612646400629405,0.1368449144059301,0.18578364389052823,0.8387353599370596,0.8131288107135864,0.8639888113477487,0.6666666666666666,0.6666666666666666,0.6666666666666666
bull_trap,always_hold,0.03,grid,300,100,0.12990987836506226,0.12575497423721915,0.13403396228209202,0.0025107980284983103,0.001563646672852692,0.0034930348641328828,0.12739908033656386,0.12359313962668088,0.13081103619590453,0.001900167029553689,0.0012725574887360069,0.0026426682951076388,0.12437921218704592,0.12087263974115586,0.12810061547686993,2.55,2.19475,2.97,1.38,1.18,1.56,0.7559,0.73201875,0.77394375,0.1612646400629405,0.1343474976623253,0.18763595182495146,0.8387353599370596,0.8103210383071172,0.8651866691978883,0.07510005718841203,0.05391206121075026,0.09651655466781732
bull_trap,always_sell,0.03,grid,300,100,0.4655862613459209,0.4604046901138408,0.4712139977300531,0.4333333333333324,0.4333333333333323,0.43333333333333257,0.03225292801258809,0.027105957312598267,0.03723774136351614,0.43333333333333335,0.4333333333333334,0.4333333333333334,0.4780119047619049,0.4713502976190477,0.4848351190476191,2.44,2.10475,2.77,1.35,1.16,1.53,0.7559,0.73584,0.7761,0.1612646400629405,0.1365417601841111,0.19007428820933067,0.8387353599370596,0.8141302434151584,0.863388384628929,1.0,1.0,1.0
bull_trap,band_hi,0.03,grid,300,100,0.03534975920215359,0.03048337965942517,0.04047428978651444,0.0014172075101042314,0.001354862442379791,0.0014914644678530227,0.033932551692049354,0.02836799827844222,0.039434045166991324,0.0015036391252674483,0.001444956193745265,0.0015691179623468405,0.0475836294015775,0.04117320009021271,0.053608347293627394,2.55,2.16,2.9452499999999997,1.38,1.18,1.5552499999999998,0.7559,0.7343949999999999,0.77661,0.1612646400629405,0.13390606989422812,0.1879962250225957,0.8387353599370596,0.8095985684603084,0.8670411631898952,0.38228774271374094,0.3717428562028041,0.39456197191322157
bull_trap,band_lo,0.03,grid,300,100,0.1684943418339511,0.16308279336975695,0.17424912445674423,0.0013404124250115334,0.001302367411282131,0.0013767198481345112,0.16715392940893944,0.1616061658710113,0.17213344775482028,0.0012951193866546117,0.0012598076249232958,0.0013294511686933097,0.15621781206421176,0.14971108703500838,0.16273611855367878,2.28,1.9,2.6904999999999997,1.37,1.17,1.5652499999999998,0.7559,0.73527125,0.777055,0.1612646400629405,0.1341006395526936,0.1888888276460829,0.8387353599370596,0.8112491332931324,0.8619500232896558,0.4121664892329344,0.4058336524269577,0.41821027201348043
bull_trap,buy_day1_hold,0.03,grid,300,100,0.534413738654079,0.528311644672472,0.5401114351687252,0.366666666666667,0.366666666666667,0.36666666666666703,0.16774707198741157,0.16234208849144707,0.1728041318264349,0.36666666666666664,0.36666666666666653,0.36666666666666653,0.5219880952380951,0.5155541666666666,0.5278095238095237,2.28,1.91,2.70525,1.37,1.17475,1.55,0.7559,0.73516875,0.77557875,0.1612646400629405,0.1350505322801893,0.19034401775257315,0.8387353599370596,0.8094751333420885,0.8635414961779816,0.6666666666666666,0.6666666666666666,0.6666666666666666
bull_trap,constant_mix,0.03,grid,300,100,0.10089122031176621,0.10076684577807848,0.10102331950565803,0.0,0.0,0.0,0.10089122031176621,0.10076386962247495,0.10102064904313601,0.0,0.0,0.0,0.10089330165581771,0.10076872838716884,0.10101869922373924,2.55,2.19,2.9652499999999997,1.38,1.19,1.58,0.7559,0.7361000000000001,0.7755262500000001,0.1612646400629405,0.13396498797123385,0.18783416917720602,0.8387353599370596,0.8122251799921489,0.8648517486272429,0.0,0.0,0.0
bull_trap,mandate_conditional_oracle,0.03,grid,300,100,0.011598868193648729,0.0100552135045566,0.012991069435008324,0.0012747262429981814,0.0012150921009356525,0.0013381493220847903,0.010324141950650543,0.008833440177410513,0.011684680142719252,0.0012719765241888243,0.0012108158238635309,0.0013332533339956063,0.02246042261734811,0.019323906450332846,0.02568211042722819,2.55,2.17475,2.97525,1.38,1.2,1.56,0.7559,0.7352562500000001,0.7761075,0.1612646400629405,0.13638466810991662,0.19218277778508097,0.8387353599370596,0.8112961632910833,0.8618019062218258,0.3658242391921991,0.3543925219652393,0.37717090264010544
bull_trap,mean_reversion,0.03,grid,300,100,0.39140436950429786,0.38003941271673575,0.4037305840850506,0.34618377336174283,0.33150754475064004,0.35986319501768915,0.045220596142554935,0.03958841787006118,0.05157645731438252,0.320035,0.3039846666666667,0.3353437083333333,0.3774442530537786,0.3614223050698518,0.3920149982006704,2.52,2.15,2.87,1.36,1.16475,1.55,0.7559,0.7349,0.7755025,0.1612646400629405,0.1378845071334418,0.18485424354164826,0.8387353599370596,0.8122170079761218,0.8656495205283742,0.7708441812517054,0.7417034991661232,0.8031883210542705
bull_trap,momentum,0.03,grid,300,100,0.5394636913755495,0.5351597102862778,0.5434662264501082,0.3849304752757489,0.38314433872971354,0.38680028985510684,0.15453321609979995,0.14920457782161,0.1593105036890245,0.3886533333333333,0.38675950000000003,0.39065533333333335,0.5355155084737262,0.5302877036668192,0.5402822065147835,2.38,2.02475,2.81,1.37,1.18,1.5552499999999998,0.7559,0.7346437499999999,0.7754150000000001,0.1612646400629405,0.13636720263615973,0.1925568494306969,0.8387353599370596,0.811741488837735,0.8656822189168094,0.7579857097120777,0.748602495274926,0.7666075516576317
bull_trap,rule_analyst,0.03,grid,300,100,0.08372608196154817,0.07453862055846784,0.09333776111712577,0.0013201267940317178,0.001268066903394362,0.0013774212632051948,0.08240595516751642,0.07249731849835894,0.09167942631020226,0.001335043781088825,0.0012801791143437268,0.001389575264896043,0.08923384841919689,0.08059958252203682,0.09750238283473683,2.44,2.06,2.87,1.38,1.18475,1.57,0.7559,0.73482375,0.77768625,0.1612646400629405,0.13572411130387566,0.18976073231736323,0.8387353599370596,0.8088451356130453,0.863939058029187,0.388604567491159,0.3781961866775956,0.4001445315799666
bull_trap,rule_p_sma50,0.03,grid,300,100,0.0432183989718148,0.03796029893267987,0.048144781355428864,0.0012179807182551529,0.0011667433066248258,0.0012623035099099632,0.04200041825355964,0.036786896834654755,0.047360003991831524,0.0012464683369648286,0.001202239116326881,0.001291607234654965,0.05113050569851036,0.045731930150920794,0.05612485290089964,2.45,2.07,2.8652499999999996,1.37,1.18,1.57,0.7559,0.7368975,0.7755287500000001,0.1612646400629405,0.13701508230440093,0.18726112268976525,0.8387353599370596,0.811757770663174,0.8662831135790265,0.368699835554543,0.3576730542819784,0.3792863442026723
bull_trap,rule_rsi,0.03,grid,300,100,0.04303342459796037,0.03809076585799147,0.04793841926863553,0.0011790987330275444,0.001128341856943159,0.0012258433397720212,0.041854325864932825,0.036927403132006535,0.046910160684007406,0.0011940238144367132,0.001150097778817178,0.0012361110322779527,0.05126149142264741,0.04553716998394166,0.0565905364789749,2.49,2.12,2.91,1.37,1.17,1.57,0.7559,0.7359212500000001,0.77553875,0.1612646400629405,0.13425956645397474,0.1864490040553805,0.8387353599370596,0.8091622104009148,0.8659826227609263,0.35596979366892545,0.3456050004698469,0.3666942091065191
bull_trap,v_oracle,0.03,grid,300,100,0.42044601620573907,0.41720361829306274,0.4234671883405701,0.4121435163488721,0.4077168093115666,0.41589292852748594,0.008302499856866995,0.006766033200095474,0.009773712126368048,0.38904166666666656,0.3791532916666667,0.39732875,0.4145035874049452,0.40647691816553105,0.4217144359896714,2.55,2.16475,2.97,1.38,1.18,1.58,0.7559,0.7367475,0.7772025,0.1612646400629405,0.1358250992636348,0.1879190367641085,0.8387353599370596,0.807906872212552,0.8655543751559865,0.9223130902665351,0.9091669014524197,0.9330886945188059
bull_trap,L5_full_level_free,0.032791,theta_cost_one_day,300,100,0.04478398287542521,0.039022209849881674,0.05148724361758122,0.0011792538164835022,0.001110920041174006,0.0012369812460087603,0.0436047290589417,0.03799009367042857,0.05006854778690264,0.0011122694347226604,0.001059718821526704,0.0011642004404226135,0.055327464938957516,0.048861553901764554,0.06154632903197511,2.48,2.16,2.84,1.4,1.21475,1.6,0.7361499999999999,0.7140662500000001,0.75878125,0.15432993911745305,0.13100989015311623,0.18048359936155847,0.845670060882547,0.8161701468686975,0.8725381469437437,0.3350961846558156,0.31892466392009455,0.3485691070147828
bull_trap,L5_level_free,0.032791,theta_cost_one_day,300,100,0.04711274977557625,0.040975759062379616,0.05330291997455513,0.0010361855160119175,0.0009620866933540078,0.0011053928363514588,0.04607656425956433,0.04080308811109557,0.052020306537143284,0.0009526589468532995,0.0008853085423042247,0.0010218550733458768,0.05779235004565128,0.05235962375779553,0.06344175904974396,2.48,2.12475,2.83525,1.4,1.21,1.6,0.7361499999999999,0.7149475000000001,0.7551337499999999,0.15432993911745305,0.12824350312077265,0.1841778115264052,0.845670060882547,0.8210104685377312,0.8700561390111958,0.29629053980281717,0.278341551446889,0.3141894001632042
bull_trap,always_buy,0.032791,theta_cost_one_day,300,100,0.5358006788431765,0.5300962401856817,0.5408556175044524,0.366666666666667,0.36666666666666686,0.366666666666667,0.16913401217650906,0.16341993911493471,0.1746207027214763,0.36666666666666664,0.36666666666666653,0.36666666666666653,0.5222023809523809,0.5154657738095237,0.5285104166666665,2.19,1.8595000000000002,2.5352499999999996,1.37,1.18475,1.5652499999999998,0.7361499999999999,0.71480875,0.75758125,0.15432993911745305,0.1288239153604957,0.18266538732366008,0.845670060882547,0.8142424337631674,0.870253860776943,0.6666666666666666,0.6666666666666666,0.6666666666666666
bull_trap,always_hold,0.032791,theta_cost_one_day,300,100,0.1306323347368179,0.12655660690900616,0.13516431661729064,0.002582972486363326,0.0016712542670755067,0.0036237785623592592,0.12804936225045452,0.12422454984801215,0.13161758816598132,0.001900167029553689,0.0012327523323860702,0.0026572506605327968,0.12473584069280193,0.12160858459052341,0.1286415186878037,2.48,2.15475,2.83,1.4,1.21,1.6,0.7361499999999999,0.7108987500000001,0.7583025,0.15432993911745305,0.1272191410366921,0.183395293270266,0.845670060882547,0.8145330131251353,0.8722127463865692,0.0771691667006971,0.057614129248563774,0.09847688820184394
bull_trap,always_sell,0.032791,theta_cost_one_day,300,100,0.46419932115682333,0.45896986790624317,0.4693346423322163,0.4333333333333324,0.4333333333333323,0.43333333333333257,0.030865987823490607,0.02548516227048457,0.03666538056944548,0.43333333333333335,0.4333333333333334,0.4333333333333334,0.4777976190476192,0.47154404761904783,0.4840494047619048,2.35,2.04,2.67,1.37,1.19,1.56,0.7361499999999999,0.7123475000000001,0.7580387500000001,0.15432993911745305,0.12900876579402415,0.18124935079204846,0.845670060882547,0.8178006344166189,0.8730620263434252,1.0,1.0,1.0
bull_trap,band_hi,0.032791,theta_cost_one_day,300,100,0.03397948153407782,0.028973212919648595,0.04031319413640165,0.001404841848411786,0.0013406387920389168,0.0014690476304165365,0.03257463968566603,0.02758035559829575,0.03852080629950282,0.0015036391252674483,0.0014445113089718677,0.0015671214587142678,0.047363487641875715,0.04074934869925832,0.0534134868177951,2.48,2.14475,2.85,1.4,1.2,1.59,0.7361499999999999,0.7146712500000001,0.7562000000000001,0.15432993911745305,0.1279690037883421,0.18232456169835679,0.845670060882547,0.8173353641879809,0.8695287700210794,0.3794115942699421,0.36691356211323706,0.3933854223638123
bull_trap,band_lo,0.032791,theta_cost_one_day,300,100,0.16986765729252845,0.16336673429569648,0.17487084081706158,0.001342389894368157,0.0013060335312959765,0.001381173443446055,0.16852526739816015,0.16312033302181594,0.17391389870824292,0.0012951193866546117,0.0012602933345214258,0.0013280882941716244,0.1564269649427481,0.15042899879775404,0.16194292767575133,2.19,1.84,2.49525,1.37,1.19,1.55,0.7361499999999999,0.7172474999999999,0.75763125,0.15432993911745305,0.12920125876881627,0.18471112464585032,0.845670060882547,0.820602693860658,0.8733143204312342,0.41311947193567555,0.4062753266866489,0.420508333178395
bull_trap,buy_day1_hold,0.032791,theta_cost_one_day,300,100,0.5358006788431765,0.5301902743157376,0.541035146820349,0.366666666666667,0.36666666666666686,0.366666666666667,0.16913401217650906,0.16335425979778917,0.17457872777296107,0.36666666666666664,0.36666666666666653,0.36666666666666653,0.5222023809523809,0.5157532738095237,0.529113988095238,2.19,1.88475,2.55,1.37,1.17,1.56,0.7361499999999999,0.7137637499999999,0.7577587499999999,0.15432993911745305,0.12706693664237542,0.1784456955494427,0.845670060882547,0.8198382891499569,0.8721107907138734,0.6666666666666666,0.6666666666666666,0.6666666666666666
bull_trap,constant_mix,0.032791,theta_cost_one_day,300,100,0.10090182993066107,0.10076443824047111,0.1010356652611906,0.0,0.0,0.0,0.10090182993066107,0.10077451505765389,0.1010330708731006,0.0,0.0,0.0,0.10090430222811611,0.10077855623277499,0.10103816625957385,2.48,2.11,2.84,1.4,1.21,1.6,0.7361499999999999,0.71407125,0.7583525000000001,0.15432993911745305,0.12734508706681824,0.18057151747253933,0.845670060882547,0.8169475486585052,0.869405021261388,0.0,0.0,0.0
bull_trap,mandate_conditional_oracle,0.032791,theta_cost_one_day,300,100,0.010231635778731863,0.009230925864688983,0.011371851723014206,0.001274939142338684,0.0012112766466068389,0.0013360260538529188,0.008956696636393174,0.007969037001918955,0.010120140520562473,0.0012719765241888243,0.00120606564206856,0.00133112720213385,0.021702431062867986,0.018859900214444104,0.0243292207697844,2.48,2.15475,2.81,1.4,1.23,1.6052499999999998,0.7361499999999999,0.7137500000000001,0.75874375,0.15432993911745305,0.13138110390021043,0.18118782239685607,0.845670060882547,0.8192310633809436,0.8732617581294695,0.36620407706573876,0.3552679657905304,0.3794581764483282
bull_trap,mean_reversion,0.032791,theta_cost_one_day,300,100,0.3933916305436855,0.38081155578212766,0.40642432120191385,0.3492962007844406,0.3354948290876973,0.3624842092480967,0.04409542975924475,0.03745891520615881,0.0507522857622846,0.320035,0.30279816666666665,0.33537075,0.3769953498955396,0.360222863759186,0.39246622025197003,2.45,2.10475,2.8,1.38,1.2,1.58,0.7361499999999999,0.7158924999999999,0.7570650000000001,0.15432993911745305,0.1254948303545469,0.18177927610367392,0.845670060882547,0.819494743919832,0.8727016703543425,0.7784389398897732,0.7502203261185447,0.8126764533280908
bull_trap,momentum,0.032791,theta_cost_one_day,300,100,0.5401342819744238,0.5359033398432412,0.5438721999935076,0.3846024197902492,0.3828944769496872,0.38636719656727986,0.15553186218417392,0.15039625034075846,0.1606402593334399,0.3886533333333333,0.38680141666666673,0.3906938333333333,0.5364020571165796,0.5310913282887291,0.5410094272533884,2.3,1.97,2.65,1.38,1.19,1.57,0.7361499999999999,0.7155237500000001,0.75862875,0.15432993911745305,0.12646158580902495,0.1820997483605312,0.845670060882547,0.8202810658038355,0.8741477776031922,0.7563454322845792,0.7472258347892613,0.7647139854558733
bull_trap,rule_analyst,0.032791,theta_cost_one_day,300,100,0.08321287685657118,0.0734849534615461,0.09306931297694197,0.001315183905886355,0.0012603824349198402,0.001375907880409269,0.0818976929506848,0.07269523037018935,0.09166495828278842,0.001335043781088825,0.0012785920102019576,0.0013871237901981386,0.08910462109567181,0.08063748190485895,0.0970223751934974,2.36,2.06475,2.7,1.4,1.2,1.5752499999999998,0.7361499999999999,0.7140925,0.75837875,0.15432993911745305,0.13118235329692643,0.18513296002683235,0.845670060882547,0.8169900378133355,0.872483982209746,0.387869238788907,0.3775220797878954,0.39798407774050226
bull_trap,rule_p_sma50,0.032791,theta_cost_one_day,300,100,0.042242204823691065,0.03668540181236008,0.04727432628061417,0.001214418113267892,0.0011601234730655272,0.0012608038390031259,0.04102778671042317,0.036436660336745995,0.04638820805362721,0.0012464683369648286,0.0012001871651303032,0.0012886046651518508,0.04998666687253185,0.0447855724766877,0.055235005800904236,2.37,2.03475,2.7752499999999998,1.38,1.18475,1.56,0.7361499999999999,0.7137712500000001,0.7580837500000001,0.15432993911745305,0.12733723892669693,0.18342776401653674,0.845670060882547,0.8167505274685165,0.8718117695712152,0.36774992915262184,0.3587517474735131,0.3785595949376754
