i,raw
48,"**OVERVALUED**

Price of $16.65 sits roughly 44% above the analyst fair-value estimate of $11.58, and it's also stretched ~5% above SMA20 and ~8% above SMA50 with RSI at 65.6 — momentum-driven extension rather than fundamental support. The P/E of 15.3 and 2.64% dividend yield aren't egregious on their own, but combined with the sharp negative sentiment shift (-0.37 vs +0.12 five-day average, a -0.49 swing) and elevated implied volatility of 33.5%, the risk/reward skews unfavorably at this level."
49,UNDERVALUED
50,UNDERVALUED
51,FAIR
52,UNDERVALUED
53,OVERVALUED
54,UNDERVALUED
55,UNDERVALUED
56,OVERVALUED
57,OVERVALUED
58,UNDERVALUED
59,UNDERVALUED
60,OVERVALUED
61,UNDERVALUED
62,OVERVALUED
63,OVERVALUED
64,"**UNDERVALUED**

Price ($153.30) sits ~17.6% below the analyst fair-value estimate ($185.97), and well under both the SMA20 (168.25) and SMA50 (166.25). RSI at 32.6 signals near-oversold conditions, and the sharp positive swing in news sentiment (+0.37 vs. 5-day average) suggests the recent selloff — on elevated volume (1.5x) — may be an overreaction rather than a fundamental deterioration. The trailing P/E of 36.8 is rich in absolute terms, but the gap to intrinsic value plus a 1.15% dividend y"
65,OVERVALUED
66,**OVERVALUED**
67,UNDERVALUED
68,UNDERVALUED
69,OVERVALUED
70,UNDERVALUED
71,UNDERVALUED
72,"**OVERVALUED**

Price ($49.37) sits ~31% above the analyst fair-value estimate ($37.68), and the move looks momentum/sentiment-driven (RSI 62.8, MACD above signal, volume 1.6× average, news sentiment spiking 0.64 above its 5-day mean shortly after earnings). The low trailing P/E (11.1) and 4.01% yield argue the business is cheap on backward-looking metrics, but on the anchor provided by the fundamental estimate, the current quote embeds a substantial premium."
73,OVERVALUED
74,OVERVALUED
75,"**UNDERVALUED**

Price ($18.24) sits ~7.1% below the analyst fair-value estimate ($19.63), with a low trailing P/E of 9.1 and a high 5.78% dividend yield — all pointing to a discount to intrinsic value. Improving sentiment (0.34 vs 0.20 avg) and a MACD above its signal line hint at stabilizing momentum, though the bearish SMA20/SMA50 regime and 58.7% implied volatility suggest the discount may persist near-term."
76,OVERVALUED
77,OVERVALUED
78,UNDERVALUED
79,"**OVERVALUED**

Price of $246.32 sits ~78% above the analyst fair-value estimate of $138.26, with a trailing P/E of 50.1 and a modest 1.3% dividend yield — valuation metrics that are stretched regardless of the strong uptrend. The momentum picture (price > SMA20 > SMA50, RSI 66.6) explains *why* it's trading here, but momentum is not intrinsic value; if anything, the MACD crossing below its signal line and negative news sentiment (-0.26, worsening vs. the 5-day average) suggest the premium is be"
80,OVERVALUED
81,UNDERVALUED
82,UNDERVALUED
83,OVERVALUED
84,UNDERVALUED
85,UNDERVALUED
86,OVERVALUED
87,"**OVERVALUED**

The key anchor is the analyst fair-value estimate of $47.51 versus the current price of $59.42 — the stock trades roughly 25% above appraised intrinsic value. Supporting evidence: price is below both SMA20 (65.7) and SMA50 (68.98) in a confirmed downtrend (regime -1, MACD -2.77 below its signal line), negative and deteriorating news sentiment (-0.42 vs -0.37 5-day average), and elevated implied volatility (43.8%) with above-average volume (1.46x) suggesting continued distribution"
88,OVERVALUED
89,UNDERVALUED
90,OVERVALUED
91,**OVERVALUED**
92,OVERVALUED
93,"**OVERVALUED**

Price ($34.68) sits ~66% above the analyst fair-value estimate ($20.94), and the rally is showing exhaustion signals (MACD crossing below its signal line, RSI in the low-60s, volume below average, sharply negative sentiment shift). The low trailing P/E and 4.3% yield are supportive, but they don't offset that large a gap to intrinsic value."
94,UNDERVALUED
95,"**OVERVALUED**

The decisive input is the analyst fair-value estimate of $17.58 versus the current price of $20.77 — roughly an 18% premium to intrinsic value. Supporting context:

- **Valuation gap:** Price sits well above the fair-value anchor, and there's no dividend yield to justify holding at a premium.
- **Technicals confirm deterioration:** Price below both SMA20 (22.26) and SMA50 (22.85), negative trend regime, MACD below its signal line and falling — the market is already re-rating the "
96,**OVERVALUED**
97,"**OVERVALUED**

Price ($45.44) sits ~49% above the analyst fair-value estimate ($30.44), with a trailing P/E of 53.1 and a minimal 0.8% dividend yield — valuation metrics that imply aggressive growth expectations already priced in. The stock is also stretched technically (RSI 63, price ~6.7% above SMA20/SMA50 in a flat trend regime with no confirming trend strength), and the momentum push is happening on very thin volume (0.18× the 20-day average), which is weak confirmation. Sentiment has also "
98,OVERVALUED
99,OVERVALUED
100,UNDERVALUED
101,UNDERVALUED
102,UNDERVALUED
103,**OVERVALUED**
104,"**OVERVALUED**

The price of $77.27 sits roughly 50% above the analyst fair-value estimate of $51.43, which is the most direct read on intrinsic value here. Supporting signals: price is below both SMA20 (79.77) and SMA50 (80.72) with a bearish MACD crossover (-0.659 vs -0.392 signal), negative trend strength (-1.19%), a sharp sentiment deterioration (-0.43 vs the 5-day average), and thin volume (0.77× normal) that suggests weak conviction behind the current level. The low trailing P/E (8.4) and "
105,UNDERVALUED
106,FAIR
107,"**OVERVALUED**

Price ($8.00) sits ~11.6% above the analyst fair-value estimate ($7.17), and the trailing P/E of 138.5 is extremely rich for a name yielding only 1.12%. The technical picture corroborates a stock still working off excess: price below both SMA20 (9.56) and SMA50 (10.73), a -10.9% trend spread with a bearish regime flag, negative MACD below its signal line, and RSI at 38.2 — weak but not yet washed out. Implied volatility near 119% signals continued repricing risk, and the 3.77x vo"
108,"**UNDERVALUED**

Price ($62.84) sits ~38% below the analyst fair-value estimate ($101.23), with a trailing P/E of just 9.9 and a 4.47% dividend yield — all classic deep-value signals. The bearish technicals (SMA20 < SMA50, negative MACD, downtrend regime) reflect momentum, not intrinsic worth, and improving sentiment (0.39 vs 0.16 5-day average) plus a rising MACD relative to its signal line hint the discount may be starting to narrow."
109,OVERVALUED
110,"**FAIR**

Price (64.07) sits within ~1% of the analyst fair-value estimate (63.48), and a trailing P/E of 17.7 with a 1.6% dividend yield is unremarkable — neither cheap nor stretched. The bearish technical picture (price below SMA20/SMA50, negative MACD, -9% trend strength) reflects momentum and elevated implied volatility (89.3%) rather than a valuation gap, and sentiment is roughly neutral (0.07). Absent evidence that intrinsic value differs materially from the consensus estimate, the stock i"
111,OVERVALUED
112,UNDERVALUED
113,"**OVERVALUED**

Despite the steep downtrend (price below both SMA20 and SMA50, trend strength −11%) and oversold momentum (RSI 26.6), valuation is anchored to the analyst fair-value estimate of **$30.43** versus a market price of **$49.91** — roughly a **64% premium** to intrinsic value. A trailing P/E near 20 with zero dividend yield and negative sentiment (−0.29, well below the 5-day average) offers no offsetting support. Oversold technicals may produce a short-term bounce, but that is a tradi"
114,UNDERVALUED
115,OVERVALUED
116,UNDERVALUED
117,OVERVALUED
118,OVERVALUED
119,UNDERVALUED
120,UNDERVALUED
121,UNDERVALUED
122,UNDERVALUED
123,UNDERVALUED
124,OVERVALUED
125,"**OVERVALUED**

Price ($82.21) trades ~44% above the analyst fair-value estimate ($56.91), and it's also stretched versus both the SMA20 (77.68) and SMA50 (81.14) in a bearish trend regime (SMA20 < SMA50, trend strength -4.26). The low trailing P/E (11.4) and 1.89% yield argue the market expects deteriorating earnings rather than signaling cheapness, and high implied volatility (50.2%) plus a negative 5-day sentiment average (-0.19) reinforce risk. The recent MACD bullish cross and mildly positi"
126,UNDERVALUED
127,OVERVALUED
128,OVERVALUED
129,UNDERVALUED
130,UNDERVALUED
131,UNDERVALUED
132,UNDERVALUED
133,UNDERVALUED
134,**OVERVALUED**
135,UNDERVALUED
136,"**OVERVALUED**

Price ($20.84) sits ~18% above the analyst fair-value estimate ($17.67), with a rich trailing P/E of 31.2, a modest 1.76% dividend yield, and a bearish longer-term trend (SMA20 well below SMA50). The recent sentiment pop (+0.52 vs. 5-day average) and improving MACD look like a short-term bounce within a downtrend rather than a fundamental re-rating — and 90.5% implied volatility signals the market itself is unsure the price is justified."
137,UNDERVALUED
138,"**OVERVALUED**

At $11.20, the price sits roughly 41% above the analyst fair-value estimate of $7.96, and a trailing P/E of 24.1 is rich for a name yielding 1.84% with deteriorating momentum. The technical picture corroborates rather than contradicts this: price below both the SMA20 (11.95) and SMA50 (13.04), a -8.37% trend-strength reading, a negative trend regime, and a MACD still under water all suggest the market is in the process of re-rating the shares downward toward intrinsic value. RSI "
139,UNDERVALUED
140,"**UNDERVALUED**

Price ($46.02) sits at roughly 23% of the analyst fair-value estimate ($200.28), and the trailing P/E of 7.3 is deeply below typical market multiples — both point to a large discount to intrinsic value. The technical picture (price above SMA50, trend regime +1, RSI 56.5, improving sentiment vs. 5-day average) is consistent with an uptrend, though the MACD crossing below its signal line and light volume (0.67x) suggest near-term momentum is cooling. High implied volatility (46.3%"
141,UNDERVALUED
142,OVERVALUED
143,UNDERVALUED
144,UNDERVALUED
145,UNDERVALUED
146,OVERVALUED
147,"**OVERVALUED**

Price ($7.97) sits ~26% above the analyst fair-value anchor ($6.30), and well above both the SMA20 (6.98) and SMA50 (7.01), with RSI at 64 and MACD extended above signal — signs of a short-term momentum overshoot rather than a fundamental re-rating. The low trailing P/E (8.3) is the main counterargument, but with no dividend, negative 5-day sentiment (-0.29), high implied volatility (59%), and a flat trend regime, the discount multiple looks like it reflects earnings quality/risk"
148,"**FAIR**

Price ($106.98) sits within ~1.5% of the analyst fair-value estimate ($108.64), with a moderate trailing P/E of 15.2 and a reasonable 2.56% dividend yield — no meaningful valuation gap in either direction. The technical picture is mixed (price above SMA20 but below SMA50, MACD improving toward its signal, RSI neutral at 55), and the modest sentiment uptick doesn't imply mispricing, though the 73.9% implied volatility argues for caution in sizing."
149,UNDERVALUED
150,"**OVERVALUED**

The decisive input is the analyst fair-value estimate of $10.09 versus a market price of $44.17 — roughly 4.4x intrinsic value. Even though the trailing P/E (9.3) and dividend yield (5.81%) look superficially cheap, those backward-looking metrics conflict sharply with the forward fair-value anchor, which typically signals unsustainable earnings/payout or a deteriorating outlook.

Supporting evidence of stretched pricing:
- Price is 7% above SMA20 and 17% above SMA50, in a strong "
151,UNDERVALUED
152,UNDERVALUED
153,UNDERVALUED
154,UNDERVALUED
155,OVERVALUED
156,OVERVALUED
157,UNDERVALUED
158,OVERVALUED
159,UNDERVALUED
160,UNDERVALUED
161,"**OVERVALUED**

The price of $34.52 sits roughly 31% above the analyst fair-value estimate of $26.42, and the stock is also extended above both its SMA20 (34.13) and SMA50 (33.35) in a mature uptrend with neutral-to-fading sentiment (5-day avg ~0.01, negative change) and flattening momentum (MACD 0.3026 barely above its 0.3006 signal). While the low trailing P/E of 9.4 and 4.51% dividend yield are supportive value characteristics, they are not sufficient to offset the large premium to the intrin"
162,UNDERVALUED
163,UNDERVALUED
164,UNDERVALUED
165,OVERVALUED
166,UNDERVALUED
167,"**OVERVALUED**

Price ($264.30) sits ~37% above the analyst fair-value estimate ($192.58), with negative sentiment, bearish MACD, price below both SMA20 and SMA50, and no dividend support — the valuation gap dominates the modest P/E of 15.4."
168,"**OVERVALUED**

Price ($36.54) sits ~33% above the analyst fair-value estimate ($27.57), with a trailing P/E of 65.1 and no dividend support. The strong uptrend (SMA20 > SMA50, MACD positive, RSI 60) reflects momentum rather than fundamental value, and sentiment is fading (-0.08 vs. 5-day average) — consistent with price having run ahead of intrinsic worth."
169,UNDERVALUED
170,"**OVERVALUED**

Despite the oversold technical picture (RSI 27.4, price well below both moving averages, bearish MACD), the valuation question rests on fundamentals — and those point higher, not lower:

- **Price vs. analyst fair value:** $134.30 vs. $123.85 → trading ~8.4% *above* intrinsic estimate.
- **Trailing P/E of 55.6:** a rich multiple that demands strong, sustained growth to justify.
- **Dividend yield of 0.61%:** minimal cash return support at this price.

The downtrend (SMA20 3.3% be"
171,UNDERVALUED
172,UNDERVALUED
173,UNDERVALUED
174,**OVERVALUED**
175,UNDERVALUED
176,UNDERVALUED
177,OVERVALUED
178,OVERVALUED
179,UNDERVALUED
180,"**UNDERVALUED**

Price ($17.94) sits ~8.7% below the analyst fair-value estimate ($19.64), and the modest dividend yield plus improving sentiment/MACD support that gap being a genuine discount rather than a value trap — though the 30.3x trailing P/E and 33% implied volatility mean the margin of safety is thinner than the headline discount suggests."
181,OVERVALUED
182,UNDERVALUED
183,"**OVERVALUED**

Price ($29.16) sits roughly 170% above the analyst fair-value estimate ($10.78), and the stock is extended well above its SMA50 (+14.6% trend spread) with MACD rolling over beneath its signal line — momentum-driven premium rather than fundamental support."
184,OVERVALUED
185,OVERVALUED
186,UNDERVALUED
187,OVERVALUED
188,"**OVERVALUED**

Price of $66.76 sits roughly 37% above the analyst fair-value estimate of $48.82, with a trailing P/E of 28.6 and a modest 1.12% dividend yield. The stock is also stretched technically (RSI 76.3, ~6% above SMA20 and ~16% above SMA50), suggesting the premium is momentum/sentiment-driven (sentiment spiked +0.75 vs its 5-day average on earnings day) rather than fundamentally supported."
189,UNDERVALUED
190,OVERVALUED
191,"**OVERVALUED**

Price ($48.04) sits ~25% above the analyst fair-value estimate ($38.25), with a trailing P/E of 75.7 and no dividend support. The stock is also stretched ~7% above its SMA20 and ~12% above its SMA50, with RSI at 65 approaching overbought — momentum is strong (trend regime +1, MACD above signal), but that's a technical, not fundamental, justification. Notably, the rally is happening on light volume (0.5× the 20-day average) and against a weak 5-day sentiment backdrop (-0.25), so c"
192,OVERVALUED
193,UNDERVALUED
194,**OVERVALUED**
195,UNDERVALUED
196,OVERVALUED
197,UNDERVALUED
198,OVERVALUED
199,OVERVALUED
