seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,depth,duration,rise,sd_x
240098,crash,1,0,True,0.0413000943383462,103,-0.4803510621876437,51.0,37.0,0.07311698819129576
240099,crash,1,0,True,0.14576068156097,103,,,,0.07725100042478185
240100,crash,1,0,True,0.06564011613757793,135,-0.45789538262534046,37.0,24.0,0.1000256081249288
240101,crash,1,0,True,0.2415701855074475,127,-0.5184600163175149,36.0,32.0,0.1663011578103634
240102,crash,1,0,True,0.0749109996097439,126,-0.40170561389377546,83.0,86.0,0.10062548757780647
240103,crash,1,0,True,0.08069918298927375,139,-0.39281192007482935,83.0,64.0,0.06683950960604629
240104,crash,1,0,True,0.11768770608787002,114,-0.557668745971567,60.0,98.0,0.12240487238941668
240105,crash,2,1,True,0.12764941727737372,101,-0.5801835023961422,93.0,28.0,0.0846954041460308
240106,crash,1,0,True,0.09379515531962399,95,-0.4940447566732229,119.0,71.0,0.11043889565015594
240107,crash,1,0,True,0.12006954397588418,133,-0.6249222806099741,68.0,70.0,0.10362097872719185
240108,crash,1,0,True,0.05714164469643175,129,-0.4613003535641138,116.0,18.0,0.11352249546626687
240109,crash,1,0,True,0.07408451370569613,150,-0.5249163788146958,117.0,63.0,0.08095936581640639
240110,crash,1,0,True,0.052357256539437735,118,-0.4851266955509598,124.0,23.0,0.06810682767124367
240111,crash,2,1,True,0.09094647868692178,117,,,,0.06763196363745265
240112,crash,1,0,True,0.06334185371884542,112,,,,0.11597359409135084
240113,crash,1,0,True,0.14895365365202584,130,-0.7027353772265714,119.0,108.0,0.18799917856331277
240114,crash,1,0,True,0.10699360489129056,108,-0.5857316400752143,92.0,96.0,0.09597936452730207
240115,crash,1,0,True,0.06141536834353335,105,,,,0.18833231081861979
240116,crash,1,0,True,0.20282460452742074,107,-0.49902357174674183,38.0,32.0,0.13161656512854758
240117,crash,1,0,True,0.039159346229564976,149,-0.6569137688454005,56.0,60.0,0.13799372680568536
240118,crash,1,0,True,0.06635810426546543,111,-0.600460434688247,112.0,121.0,0.16789066856588217
240119,crash,1,0,True,0.13827057075624852,118,-0.5325787480734799,53.0,37.0,0.14886038999548987
240120,crash,1,0,True,0.017303668514827675,122,-0.7110465139250794,67.0,73.0,0.15404981044655194
240121,crash,1,0,True,0.02943034460370435,148,,,,0.09742905564460475
240122,crash,1,0,True,0.09772428088475925,145,-0.38807179398314595,24.0,20.0,0.08705388682650508
240123,crash,1,0,True,0.10939931907677948,100,-0.4825846694067276,83.0,59.0,0.06676456207677356
240124,crash,1,0,True,0.0699619258641867,148,-0.6187157837704651,62.0,58.0,0.08572056098908883
240125,crash,1,0,True,0.1194605229717645,91,-0.34709695201916335,40.0,20.0,0.11309659013300191
240126,crash,1,0,True,0.11030639088065862,119,-0.5421529317909449,94.0,38.0,0.13097383220767897
240127,crash,1,0,True,0.013115801240546473,145,-0.5694529511761593,114.0,33.0,0.10813470608436536
240128,crash,1,0,True,0.06163442487485164,102,-0.6029768946004608,44.0,46.0,0.13195363390335
240129,crash,1,0,True,0.09810236159440625,101,-0.4034962720073526,83.0,81.0,0.07076374760982879
240130,crash,1,0,True,0.05113809556234858,90,-0.4824457407527445,42.0,47.0,0.10767503276818474
240131,crash,1,0,True,0.055256224282047316,129,-0.5394417879779698,75.0,92.0,0.138090305380007
240132,crash,1,0,True,0.045155256110739055,126,-0.5864495222312747,118.0,129.0,0.11016915257308534
240133,crash,1,0,True,0.08881106505387804,95,-0.5429532702824125,93.0,84.0,0.07253681039917227
240134,crash,1,0,True,0.10386357229204612,145,-0.3538140417254848,71.0,29.0,0.061807643217230486
240135,crash,1,0,True,0.06187692052972887,110,,,,0.05099208889593869
240136,crash,1,0,True,0.12112923973852953,133,-0.44204234529729103,104.0,85.0,0.12562464430909157
240137,crash,1,0,True,0.11687609910197876,144,-0.6199500969200097,119.0,155.0,0.1479187160990835
240138,crash,1,0,True,0.13747738556359337,111,-0.682803029709206,106.0,114.0,0.2401179375179749
240139,crash,1,0,True,0.004789018871621476,131,,,,0.09243406494921279
240140,crash,1,0,True,0.043912236667904114,150,,,,0.05890820974524793
240141,crash,1,0,True,0.1706762341040626,147,-0.4318496618518144,39.0,89.0,0.08783556829438417
240142,crash,1,0,True,0.05094031652198209,100,-0.31591893093827406,52.0,62.0,0.08956088797103963
240143,crash,1,0,True,0.10867336441931309,118,-0.5077903844923068,26.0,20.0,0.06869262289948722
240144,crash,1,0,True,0.11023326970315753,132,-0.5371627794833964,86.0,36.0,0.15526393079290127
240145,crash,1,0,True,0.07440527301793695,99,-0.5932364852082037,74.0,68.0,0.22291827552742072
240146,crash,1,0,True,0.12355578496430895,97,,,,0.0935045959007765
240147,crash,1,0,True,0.06738337993645636,145,,,,0.2973739152447658
240148,crash,1,0,True,0.09188052509471152,125,-0.5486574722607684,37.0,40.0,0.08769889246117965
240149,crash,1,0,True,0.13236755287005772,120,-0.5041764975338812,29.0,29.0,0.10885108917288655
240150,crash,1,0,True,0.06740113096700771,103,-0.6214161853363629,85.0,14.0,0.17116659503588266
240151,crash,1,0,True,0.11751128889446326,107,-0.6069538043504363,23.0,21.0,0.10911037396129505
240152,crash,1,0,True,0.17319238913815269,101,-0.4626295936387317,57.0,46.0,0.11426854275509071
240153,crash,1,0,True,0.05175844276308604,128,-0.5928358564834683,53.0,79.0,0.1011437110272212
240154,crash,1,0,True,0.06946419646796886,136,-0.5519332323309936,67.0,13.0,0.1594894444361678
240155,crash,1,0,True,0.07329125214037473,124,-0.6363832128443395,95.0,97.0,0.12287934982908669
240156,crash,1,0,True,0.10476254228327733,149,-0.4207873599450155,83.0,64.0,0.09748799384749392
240157,crash,1,0,True,0.05394210400712993,108,-0.4999988775061833,62.0,68.0,0.05189174710552688
240158,crash,1,0,True,0.1850654044500039,113,-0.5302812721604405,62.0,67.0,0.08680252221789997
240159,crash,1,0,True,0.07551280961643057,107,-0.39582366058425555,95.0,94.0,0.08455272574818404
240160,crash,1,0,True,0.023771930641291565,112,-0.48505048735148204,91.0,88.0,0.06414782791091124
240161,crash,1,0,True,0.09552699751690447,143,,,,0.08553118620740639
240162,crash,1,0,True,0.12257140933968176,103,-0.5288943956313273,15.0,16.0,0.11142774471192994
240163,crash,1,0,True,0.056166559527903906,105,-0.5584920678906178,109.0,71.0,0.09366745940163665
240164,crash,1,0,True,0.03977872741295784,99,-0.3957853279636381,88.0,74.0,0.046258602150835035
240165,crash,1,0,True,0.09129015937326118,113,-0.4265539902491958,76.0,79.0,0.08768855967207805
240166,crash,1,0,True,0.0806218933400416,104,-0.4308001523180066,74.0,44.0,0.0981449372660442
240167,crash,1,0,True,0.18749972521022057,125,-0.5273776754382886,40.0,73.0,0.1623939886910525
240168,crash,1,0,True,0.059175677335580774,100,-0.5628921838882057,73.0,61.0,0.1505773407435542
240169,crash,1,0,True,0.11114898640656203,132,-0.5939441581792892,61.0,62.0,0.09517419536616854
240170,crash,1,0,True,0.0810899699870482,116,,,,0.14926585850897214
240171,crash,1,0,True,0.04026543602608365,112,-0.7250470821934256,112.0,96.0,0.13841174785457513
240172,crash,1,0,True,0.09568555208007283,102,,,,0.08834509551032287
240173,crash,1,0,True,0.07876480485795906,95,,,,0.08144265215051762
240174,crash,1,0,True,0.10413133701748405,99,-0.5281621063814166,91.0,68.0,0.09096507243762167
240175,crash,1,0,True,0.0666793781697675,122,-0.35750691927879485,32.0,1.0,0.10546397818305833
240176,crash,1,0,True,0.06303738995141567,110,-0.5841420391150206,120.0,69.0,0.14081921746373446
240177,crash,1,0,True,0.08364513569511188,145,-0.4712417933369054,71.0,92.0,0.05365497056342791
240178,crash,1,0,True,0.059833996719664884,108,-0.5953178591273227,8.0,2.0,0.1284750338832088
240179,crash,1,0,True,0.05066322809962169,146,-0.438650844805512,87.0,51.0,0.08546863959360866
240180,crash,1,0,True,0.13682340453182254,150,-0.608124063307955,38.0,47.0,0.15439624548034828
240181,crash,1,0,True,0.10605753646292357,146,-0.45947506547090367,80.0,78.0,0.1613440273119046
240182,crash,1,0,True,0.09677729479103099,129,-0.5885250645963054,101.0,61.0,0.09840361489847133
240183,crash,1,0,True,0.07631523602424016,91,,,,0.08249321552391539
240184,crash,1,0,True,0.22545947778479158,129,-0.5467569472063317,71.0,49.0,0.1250739338627538
240185,crash,1,0,True,0.05403387483972371,143,,,,0.09542831131777262
240186,crash,1,0,True,0.09309631435307687,128,-0.5098971122793745,124.0,70.0,0.07645315915768415
240187,crash,1,0,True,0.1328845050264317,135,-0.42241602514462906,36.0,29.0,0.0977469928008885
240188,crash,1,0,True,0.2555024814730286,106,-0.5738904255963779,88.0,87.0,0.12892491845588527
240189,crash,1,0,True,0.09019674004708558,91,-0.5632425206386367,120.0,107.0,0.1324858573451916
240190,crash,1,0,True,0.05116781812460378,149,-0.6581587357726633,59.0,62.0,0.16482238955083076
240191,crash,2,1,True,0.030883080085583586,145,-0.6649736739246751,71.0,79.0,0.21486721764420566
240192,crash,1,0,True,0.07354556547304647,112,-0.693619261478333,64.0,72.0,0.23738885962342965
240193,crash,1,0,True,0.04957817680383906,112,-0.43883882236781435,29.0,26.0,0.16202732686731644
240194,crash,1,0,True,0.09759256708367249,111,-0.6374099453532103,109.0,107.0,0.08498486115517938
240195,crash,1,0,True,0.027065415723863468,99,-0.5520586987252325,93.0,27.0,0.07262069275851964
240196,crash,1,0,True,0.04894124063818706,145,,,,0.08323052702521329
240197,crash,1,0,True,0.09813903333439064,96,-0.5938985248801939,106.0,98.0,0.18350234982898295
240198,crash,1,0,True,0.10987394313010314,108,-0.6189169991998758,26.0,29.0,0.1731013077968221
240199,crash,1,0,True,0.12229564838596424,142,,,,0.11271907226344027
240200,crash,1,0,True,0.09403759934970668,99,-0.39733704918946244,19.0,20.0,0.11050887563825207
240201,crash,1,0,True,0.10456364600053364,122,-0.44196151550513185,40.0,20.0,0.07655280441741533
240202,crash,1,0,True,0.08970579595348999,149,-0.5828100340478002,61.0,0.0,0.1529795385735963
240203,crash,1,0,True,0.025818712772231415,132,-0.6118227522659527,124.0,85.0,0.1171889887499565
240204,crash,1,0,True,0.1415123878030065,107,-0.5864491989868913,48.0,18.0,0.10874971854659296
240205,crash,1,0,True,0.1291682650819484,149,,,,0.09899253728908022
240206,crash,1,0,True,0.11266540141663522,105,,,,0.07736188710368794
240207,crash,1,0,True,0.0975006712484575,138,,,,0.08702330175964401
240208,crash,1,0,True,0.04680557889895212,103,-0.5835598136463177,68.0,53.0,0.11195566790665921
240209,crash,1,0,True,0.024346066314132754,110,-0.5433049030796953,110.0,32.0,0.07151916420865882
240210,crash,1,0,True,0.12357089020251155,139,,,,0.07686592517696489
240211,crash,1,0,True,0.06805493516411816,123,-0.4763915504801357,105.0,45.0,0.07158571847484499
240212,crash,1,0,True,0.0005498910236692548,92,-0.4836104306226955,118.0,126.0,0.044247826747359525
240213,crash,1,0,True,0.08845605100618127,114,-0.6164812630575001,104.0,37.0,0.14934463620231692
240214,crash,1,0,True,0.05423008683169191,98,-0.5106833408209877,61.0,55.0,0.08560649416048831
240215,crash,1,0,True,0.04768558954668574,103,-0.44724813307113187,96.0,31.0,0.1122213652232386
240216,crash,1,0,True,0.06990487984130632,106,-0.5067019417392908,93.0,69.0,0.0944686301503936
240217,crash,1,0,True,0.018596541053890102,103,-0.504954881616754,26.0,27.0,0.12953464844613816
240218,crash,1,0,True,0.04672037241556665,90,-0.7180110159956707,57.0,64.0,0.2316514111029098
240219,crash,1,0,True,0.06317970660858185,119,-0.46096698103198996,104.0,65.0,0.10378993507254132
240220,crash,2,1,True,0.06289262403317203,134,-0.44292701600531104,37.0,24.0,0.06009230150308017
240221,crash,1,0,True,0.044068792556127265,94,,,,0.09104797992346014
240222,crash,1,0,True,0.11202346740211554,125,-0.4373742840745508,73.0,61.0,0.07193350130112429
240223,crash,1,0,True,0.05933281116297824,103,,,,0.11429182357484334
240224,crash,1,0,True,0.053247477097736556,145,-0.4022507157285776,28.0,69.0,0.17380517747389546
240225,crash,1,0,True,0.08023866516809217,133,-0.5532824367383371,39.0,45.0,0.09056140706424048
240226,crash,1,0,True,0.017343223439447285,112,,,,0.09882599458009385
240227,crash,1,0,True,0.02470458618524138,106,-0.6266203673835199,122.0,69.0,0.1333647456503359
240228,crash,1,0,True,0.028123935756494692,106,-0.5381802962164518,41.0,53.0,0.12678170374726144
240229,crash,1,0,True,0.07293923584156713,102,-0.3804312514224266,42.0,42.0,0.06237629678260917
240230,crash,1,0,True,0.14974631846879122,94,-0.5718328134260162,111.0,99.0,0.07753486094581792
240231,crash,1,0,True,0.049450433616349786,145,-0.6663554390427118,18.0,2.0,0.17563579761984485
240232,crash,1,0,True,0.07857442442853677,135,-0.5098315007445875,77.0,72.0,0.05611593506221567
240233,crash,1,0,True,0.11428792615932627,94,-0.44867377814077336,84.0,61.0,0.07597698094731467
240234,crash,1,0,True,0.023191867834466612,90,-0.5913497333483423,112.0,108.0,0.1413720659714328
240235,crash,1,0,True,0.02832973688828727,112,-0.6425254005824297,104.0,138.0,0.11280447477643714
240236,crash,1,0,True,0.08353963239989451,114,-0.3858172666175361,18.0,18.0,0.09860713818979175
240237,crash,3,1,True,0.05984285795340318,113,-0.4843069682784794,77.0,80.0,0.08950017707429753
240238,crash,1,0,True,0.19487413649435825,114,,,,0.0990125089716561
240239,crash,2,1,True,0.16109510574685187,100,-0.5595960305765078,75.0,68.0,0.12240288766705396
240240,crash,1,0,True,0.10183984633022147,96,-0.5209230380944554,29.0,30.0,0.12616502121613007
240241,crash,1,0,True,0.11954968741319617,128,-0.48026839086385165,40.0,45.0,0.08924942140560538
240242,crash,1,0,True,0.04782694638731946,107,-0.5482695859508138,70.0,30.0,0.10696348186819306
240243,crash,1,0,True,0.05674266500597066,144,-0.4817170675806294,95.0,50.0,0.10027295036596456
240244,crash,1,0,True,0.10768921927939011,139,-0.3755400683030503,43.0,36.0,0.09055368441883158
240245,crash,1,0,True,0.024883735967980602,107,-0.7555718161025564,90.0,72.0,0.25815512402247903
240246,crash,1,0,True,0.0005315623543006443,147,-0.32598736139429074,48.0,54.0,0.06440702810710679
240247,crash,1,0,True,0.10639930998562801,94,,,,0.07671113858181439
240248,crash,1,0,True,0.06801314504996293,123,-0.4570778355940279,103.0,73.0,0.10503890744424066
240249,crash,1,0,True,0.149403551043387,116,-0.4883223096745213,83.0,56.0,0.11123244727179962
240250,crash,1,0,True,0.04823197926080053,132,-0.5202026918417089,110.0,112.0,0.11007392330739288
240251,crash,1,0,True,0.06378783250209501,126,-0.5422685930778895,118.0,110.0,0.08982572917650647
240252,crash,1,0,True,0.08847390081959684,125,-0.4123929777513652,55.0,66.0,0.08157106221538964
240253,crash,1,0,True,0.07078712593464694,145,-0.5082739264342782,21.0,32.0,0.07310871280706245
240254,crash,1,0,True,0.06736193041154051,91,-0.31207955238751306,19.0,35.0,0.06284472534792254
240255,crash,1,0,True,0.06226340570699442,94,-0.4081106532117912,35.0,16.0,0.07490304189744017
240256,crash,1,0,True,0.0337648416581471,110,-0.4615141029161749,38.0,36.0,0.05625896681695223
240257,crash,1,0,True,0.028605630396445567,140,-0.5583274716476554,97.0,37.0,0.14464086040519572
240258,crash,1,0,True,0.10742700445383392,96,-0.42952235155327256,55.0,39.0,0.06602212908724979
240259,crash,1,0,True,0.04852186964210992,108,,,,0.15910392736935305
240260,crash,1,0,True,0.05637109455182402,120,,,,0.09114178922488124
240261,crash,1,0,True,0.04852232459700919,130,-0.4484932412629057,45.0,36.0,0.05320967342861654
240262,crash,1,0,True,0.09427955429851437,136,-0.5021422482734198,53.0,28.0,0.08798750775842411
240263,crash,1,0,True,0.061219128010242936,102,-0.4692209184221471,37.0,50.0,0.11589867731154166
240264,crash,1,0,True,0.0888037584490057,128,-0.3095184470902397,105.0,78.0,0.07885604563705355
240265,crash,2,1,True,0.062320601606672216,146,-0.5449588737306558,56.0,23.0,0.10143013902981071
240266,crash,2,1,True,0.05686008894355956,97,,,,0.05533277313586831
240267,crash,1,0,True,0.0781180882665094,122,,,,0.09304917140575408
240268,crash,1,0,True,0.10050303081778257,107,-0.48113305959036257,76.0,15.0,0.0939761879708812
240269,crash,1,0,True,0.1376610347474096,127,-0.6330441964202955,45.0,52.0,0.13438430809737156
240270,crash,1,0,True,0.049246333832955395,106,-0.3241735550549977,29.0,19.0,0.06258639435323109
240271,crash,1,0,True,0.1167028791182442,121,-0.6016042277852371,95.0,33.0,0.1611286801019652
240272,crash,1,0,True,0.15566470091955972,108,-0.5408331563824893,73.0,76.0,0.10921466653920826
240273,crash,2,1,True,0.050867588990341966,144,-0.498938734152635,96.0,100.0,0.0896322758874715
240274,crash,1,0,True,0.1308104885876616,104,-0.5442374094124036,68.0,66.0,0.11606803367326013
240275,crash,1,0,True,0.049226268596820104,113,-0.3948724338550794,51.0,53.0,0.10105468636397841
240276,crash,1,0,True,0.187263131459829,91,-0.33758391156688794,49.0,54.0,0.054072084413426535
240277,crash,1,0,True,0.11046095527955743,135,,,,0.13591927003422488
240278,crash,1,0,True,0.08075763810965975,128,-0.5937612708475648,85.0,72.0,0.13095628935517195
240279,crash,1,0,True,0.07265205565731798,114,-0.5879986776826226,121.0,102.0,0.17528683677755816
240280,crash,1,0,True,0.1231074692974178,96,-0.44353949490178946,103.0,82.0,0.10326574387915517
240281,crash,1,0,True,0.047279868394430526,101,-0.4064285238148634,38.0,42.0,0.058955154700174595
240282,crash,1,0,True,0.10152718413727294,97,-0.536530418437092,122.0,127.0,0.14350227956770173
240283,crash,2,1,True,0.15894097162075582,126,-0.5157772241838232,94.0,90.0,0.06912816453380599
240284,crash,2,1,True,0.11011273314992442,100,-0.5008810026435279,81.0,49.0,0.12734983455717486
240285,crash,1,0,True,0.055579662062449985,139,,,,0.06537144043444136
240286,crash,1,0,True,0.03697054769015713,122,-0.5483915093754397,51.0,89.0,0.1155948806397911
240287,crash,1,0,True,0.07697413124685278,92,-0.5588706154636827,79.0,32.0,0.11149313473104148
240288,crash,1,0,True,0.07978610396575797,129,-0.5850862872970224,108.0,98.0,0.15697617915743034
240289,crash,1,0,True,0.13920391213488068,118,-0.6368742760057207,119.0,115.0,0.18204666388621124
240290,crash,1,0,True,0.06763205761588989,131,-0.5746869843847946,112.0,95.0,0.1093571395704289
240291,crash,1,0,True,0.07750494490903789,135,-0.5424607365301447,53.0,69.0,0.08845989350258057
240292,crash,1,0,True,0.03853303618266015,138,,,,0.045473934349274464
240293,crash,1,0,True,0.056733860671066436,130,-0.535471509542804,82.0,110.0,0.11312440655158663
240294,crash,1,0,True,0.06461275976838018,92,,,,0.07592969441544718
240295,crash,1,0,True,0.13091762293328696,112,-0.4308069193236679,68.0,42.0,0.06412917312890139
