seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,depth,duration,rise,sd_x
240043,crash,1,0,True,0.08739819745764622,142,-0.6763515775792659,20.0,17.0,0.2204909354376248
240044,crash,1,0,True,0.005723725350751011,108,-0.6781566624407873,80.0,90.0,0.2084113339799777
240045,crash,1,0,True,0.08908297532041208,140,-0.38698504068234385,71.0,41.0,0.07891994755537939
240046,crash,2,1,True,0.014491731264739502,128,-0.37915283021126334,92.0,104.0,0.07827684053709306
240047,crash,1,0,True,0.03728384580913321,120,-0.6271058575587289,123.0,114.0,0.16397394956910918
240048,crash,1,0,True,0.053226561818828594,134,,,,0.09021306619102885
240049,crash,1,0,True,0.0675257655761554,145,,,,0.11126208569791898
240050,crash,1,0,True,0.005936806809494478,132,-0.5728038617322095,60.0,72.0,0.12322963277622848
240051,crash,1,0,True,0.06603361551814942,100,-0.602781449179629,92.0,67.0,0.12678063429843267
240052,crash,1,0,True,0.015556290882986556,99,,,,0.07357097728007433
240053,crash,1,0,True,0.026843541466467096,126,-0.43166344995695183,83.0,87.0,0.11079558671617273
240054,crash,1,0,True,0.038100648042399154,121,,,,0.1064086150057248
240055,crash,1,0,True,0.04237578507440231,126,,,,0.10727212149354544
240056,crash,1,0,True,0.0800086679023076,134,-0.4026883899938979,25.0,20.0,0.10034063038604556
240057,crash,1,0,True,0.08458298631268103,132,,,,0.11996527719918566
240058,crash,1,0,True,0.13098112960037103,138,-0.448161456604677,40.0,33.0,0.08657862443800589
240059,crash,1,0,True,0.06210287723826879,149,,,,0.08861861359380016
240060,crash,1,0,True,0.0386475398796188,105,-0.48696711323999864,33.0,31.0,0.05671668992477246
240061,crash,1,0,True,0.05711791449085732,126,-0.6971228300824457,101.0,85.0,0.12634661642074718
240062,crash,1,0,True,0.04990214384326731,121,-0.48318594754032296,118.0,117.0,0.07587958198576711
240063,crash,1,0,True,0.0659926769732636,114,-0.5425897045046666,91.0,47.0,0.0830768025081579
240064,crash,1,0,True,0.20031577820985705,116,-0.5508857595050017,42.0,42.0,0.13742061019495408
240065,crash,1,0,True,0.1365686365043828,113,,,,0.12218840791088631
240066,crash,1,0,True,0.00726836500925199,148,,,,0.05567841154598023
240067,crash,1,0,True,0.05869269655322244,122,,,,0.16489220915138714
240068,crash,1,0,True,0.049595788917966885,143,-0.4513141278901457,114.0,43.0,0.08977355120655629
240069,crash,1,0,True,0.0506832039884885,148,-0.42459144402411875,53.0,20.0,0.06332361341508502
240070,crash,1,0,True,0.27239301092488094,110,-0.5423863175889676,108.0,94.0,0.16424065032349136
240071,crash,1,0,True,0.26555741863368904,108,-0.5559626705235714,81.0,81.0,0.15532632996608697
240072,crash,1,0,True,0.06895288559050672,102,-0.5787552773135094,116.0,112.0,0.10323152633198739
240073,crash,1,0,True,0.06788723062359937,128,-0.42061421467910687,124.0,79.0,0.06139536871101187
240074,crash,1,0,True,0.010520254115325733,119,-0.32820457489436794,28.0,28.0,0.061448212661097366
240075,crash,1,0,True,0.2583411435742432,116,-0.5318327174966497,27.0,49.0,0.13838762696789708
240076,crash,1,0,True,0.05304230172687237,148,,,,0.1008819302853717
240077,crash,1,0,True,0.04402173385049273,120,-0.3283898728788581,43.0,60.0,0.09562357499369994
240078,crash,1,0,True,0.01035718107070487,127,,,,0.06787682722323468
240079,crash,1,0,True,0.05444894145191767,122,,,,0.06164221441940513
240080,crash,1,0,True,0.055532727584997915,143,-0.4761958967407277,66.0,52.0,0.08187359880881441
240081,crash,1,0,True,0.04754377283115466,118,-0.4211206178121052,19.0,8.0,0.06579098268212409
240082,crash,2,1,True,0.06482998445832788,135,-0.5395454939200788,89.0,29.0,0.09276552656319223
240083,crash,1,0,True,0.022898145709807992,146,-0.5999692568028285,36.0,43.0,0.13537855928478712
240084,crash,1,0,True,0.0436763481247104,115,-0.3729093918202454,112.0,111.0,0.052884138292981914
240085,crash,1,0,True,0.04420098173606872,146,-0.4449699259350779,90.0,95.0,0.0915812074141677
240086,crash,1,0,True,0.07670430287171123,133,-0.6673354194290897,59.0,34.0,0.2255774474855194
240087,crash,1,0,True,0.05085748529470698,142,,,,0.14501502906267605
240088,crash,1,0,True,0.09550630069814665,143,-0.423287033631463,71.0,55.0,0.09520586419950983
240089,crash,1,0,True,0.07013366043715855,94,-0.47339036343328245,47.0,44.0,0.07771217325894407
240090,crash,2,1,True,0.11624951182051672,109,-0.4108621665148793,81.0,74.0,0.06554096861693923
240091,crash,1,0,True,0.09675222801835555,142,-0.4480796052963367,73.0,67.0,0.09527769429749203
240092,crash,1,0,True,0.020078579307597037,93,,,,0.0729866494140022
240093,crash,1,0,True,0.07933613381218453,119,,,,0.18703399378336216
240094,crash,1,0,True,0.08931394293365344,145,,,,0.10370679765426213
240095,crash,1,0,True,0.026383724078321753,129,-0.4322916755919969,67.0,31.0,0.08207974284055893
240096,crash,1,0,True,0.015978993510498623,97,-0.559702849829518,94.0,116.0,0.15801299406390318
240097,crash,1,0,True,0.028491069536312197,138,-0.49548210399283177,101.0,130.0,0.10208131371744275
240098,crash,1,0,True,0.03737327068430146,103,-0.4862252297054015,51.0,37.0,0.075782123335591
240099,crash,1,0,True,0.11494988227127365,103,,,,0.07503850577430682
240100,crash,1,0,True,0.05935140900328177,135,-0.4527978591411923,37.0,24.0,0.099559651363357
240101,crash,1,0,True,0.17379656907183633,127,,,,0.1616895784202775
240102,crash,1,0,True,0.04944807574653193,126,-0.4191073224893912,83.0,86.0,0.10183262577395952
240103,crash,1,0,True,0.05931307872898369,139,-0.38573581175217775,87.0,64.0,0.06478889367237572
240104,crash,1,0,True,0.06890336982160604,114,-0.5608328505414488,60.0,98.0,0.11872471544625816
240105,crash,2,1,True,0.10566284700522917,101,-0.5830592981911131,93.0,28.0,0.08943317332850168
240106,crash,1,0,True,0.06334928730107045,95,-0.45440653776673745,119.0,71.0,0.0920327623510901
240107,crash,1,0,True,0.1051715496376811,133,-0.6117429199296318,68.0,70.0,0.09522495852012844
240108,crash,2,1,True,0.037502920076590916,145,-0.5704202357448771,55.0,29.0,0.10791933267356205
240109,crash,1,0,True,0.056950101137199026,150,-0.5214932158681811,117.0,63.0,0.07765449600607752
240110,crash,1,0,True,0.04815599967215996,118,-0.4851176015662617,124.0,23.0,0.07051922918002174
240111,crash,2,1,True,0.07631899682677788,117,,,,0.06333987895986123
240112,crash,1,0,True,0.0460954938903303,112,,,,0.11250024373094045
240113,crash,1,0,True,0.15823707160541706,130,-0.7376483007146304,119.0,108.0,0.21291689230342967
240114,crash,1,0,True,0.13264553784602004,108,-0.5956176928171686,92.0,96.0,0.10368458750009447
240115,crash,1,0,True,0.0631396174657899,105,,,,0.19101616844125233
240116,crash,1,0,True,0.16587264884423958,107,-0.4767700796953803,38.0,32.0,0.12324561938681285
240117,crash,1,0,True,0.01770038844207831,149,-0.6884119554675561,56.0,62.0,0.14668594037962
240118,crash,1,0,True,0.04811381608250359,111,-0.6222785731247901,112.0,121.0,0.18675647876150292
240119,crash,1,0,True,0.12869580808764902,118,-0.5468890754371318,53.0,37.0,0.15581955158591063
240120,crash,1,0,True,0.009891245121535582,122,-0.7500794288740644,67.0,73.0,0.18747561032496027
240121,crash,1,0,True,0.015480380039033997,148,,,,0.11203432754795993
240122,crash,1,0,True,0.07580104929556485,145,-0.3768253020532847,60.0,38.0,0.08387022286292983
240123,crash,1,0,True,0.07747643054155619,100,-0.47753161149700185,60.0,59.0,0.06172238693244815
240124,crash,1,0,True,0.04950079376604737,148,-0.6190015022332226,62.0,58.0,0.10024502163536025
240125,crash,1,0,True,0.060759007731052986,91,-0.34504476235981085,40.0,20.0,0.11462339325844
240126,crash,1,0,True,0.09091984940958842,119,-0.5387225651454097,94.0,38.0,0.13104085029609513
240127,crash,1,0,True,0.005849672158260484,145,-0.5703430648970643,114.0,33.0,0.11908598495334752
240128,crash,1,0,True,0.08669864609610185,102,-0.6206993936544485,44.0,46.0,0.1373505869840912
240129,crash,1,0,True,0.06637171725653311,101,-0.41125345268650193,83.0,81.0,0.06982532879081291
240130,crash,1,0,True,0.01985804627428305,90,-0.49842738571564127,42.0,47.0,0.1065544798252348
240131,crash,1,0,True,0.05504741270861516,129,-0.5422234459729258,75.0,91.0,0.1403647092156283
240132,crash,1,0,True,0.03879550708130791,126,-0.6157005785608773,118.0,129.0,0.1256961924996514
240133,crash,1,0,True,0.05655902897074059,95,-0.5301488898060901,94.0,84.0,0.07207203743177694
240134,crash,1,0,True,0.05838277746488284,145,-0.35378331348978365,71.0,29.0,0.0646099607379706
240135,crash,1,0,True,0.026473948727974674,110,,,,0.04461378082125347
240136,crash,1,0,True,0.07897128454661485,133,-0.44564501591856986,104.0,85.0,0.12669306456910234
240137,crash,1,0,True,0.10060072716793816,144,-0.6030863034739022,119.0,155.0,0.1382718215605091
240138,crash,1,0,True,0.10921353418246434,111,-0.6990853946153194,112.0,114.0,0.24607182789797905
240139,crash,1,0,True,0.005249447439720353,131,,,,0.09653444184893757
240140,crash,2,1,True,0.023645807985526845,126,-0.4930631437664048,29.0,74.0,0.1342923316709611
240141,crash,1,0,True,0.1807280021925869,147,-0.4413154371158702,39.0,89.0,0.09405741870806152
240142,crash,1,0,True,0.023396092349367462,100,-0.32856773922529225,52.0,62.0,0.10051664486431398
240143,crash,1,0,True,0.09268502221439148,118,-0.5016211360612859,26.0,20.0,0.06749548369751766
240144,crash,1,0,True,0.09356283248363907,132,-0.5344642704335536,86.0,36.0,0.14913069758322325
240145,crash,1,0,True,0.051162485882501905,99,-0.6443022020807427,74.0,68.0,0.25822255257976134
240146,crash,1,0,True,0.12232112022689712,97,,,,0.09951894548871609
240147,crash,1,0,True,0.06825811104045916,145,-0.7872938804411329,91.0,136.0,0.32271521047319524
240148,crash,1,0,True,0.10051834209777907,125,-0.552729791793145,37.0,40.0,0.08745393734225854
240149,crash,1,0,True,0.1226985917963305,120,-0.5099682304436232,29.0,29.0,0.1099609611743135
240150,crash,1,0,True,0.04517331609493977,103,-0.6038806563633405,85.0,14.0,0.17370964820736468
240151,crash,1,0,True,0.11626388786971883,107,-0.6286508735550563,23.0,21.0,0.12188608532648822
240152,crash,1,0,True,0.15977521238388764,101,-0.4620712376927726,57.0,46.0,0.11386653245240316
240153,crash,1,0,True,0.06132273285461393,128,-0.6064682755280215,52.0,79.0,0.10718103237460025
240154,crash,1,0,True,0.038964069703405664,136,-0.5634909657807623,69.0,72.0,0.1505655458677993
240155,crash,1,0,True,0.07236493440320657,124,-0.6470209216556143,99.0,97.0,0.1285028094347249
240156,crash,1,0,True,0.07844094355223626,149,-0.4123322545025324,98.0,64.0,0.09825487268508114
240157,crash,1,0,True,0.03048539522852586,108,-0.4989662262089295,62.0,68.0,0.0507597288909436
240158,crash,1,0,True,0.16841131349463434,113,-0.5427798843186145,62.0,67.0,0.0935746724672463
240159,crash,1,0,True,0.057990618158816155,107,-0.38614104604902477,95.0,94.0,0.09303471089749271
240160,crash,1,0,True,0.019846202475101143,112,-0.49550680651541257,91.0,88.0,0.06498077671791988
240161,crash,1,0,True,0.07629544089856229,143,,,,0.086646930886752
240162,crash,1,0,True,0.10099929721414344,103,-0.5559667614773984,15.0,16.0,0.1078693202851042
240163,crash,1,0,True,0.04419494975741649,105,-0.5585865176828813,109.0,71.0,0.09170535910593722
240164,crash,2,1,True,0.1353139836546619,111,,,,0.07379563391240247
240165,crash,1,0,True,0.07913504982148784,113,-0.4306203521220451,76.0,79.0,0.08999631748511235
240166,crash,1,0,True,0.06046397494636377,104,-0.41196481408649044,74.0,44.0,0.09353926787147142
240167,crash,1,0,True,0.17781273721571098,125,-0.5339745249730221,40.0,68.0,0.1659460422871918
240168,crash,1,0,True,0.04610250640291466,100,-0.5999811575866841,73.0,61.0,0.16974743715592716
240169,crash,1,0,True,0.10085566338861586,132,-0.6114619074540766,61.0,62.0,0.10240089148104006
240170,crash,1,0,True,0.055632678982117954,116,,,,0.13678572060852842
240171,crash,1,0,True,0.03496671608025462,112,-0.7491080469321219,112.0,96.0,0.15565067443568292
240172,crash,1,0,True,0.07582213602966262,102,,,,0.08947031798031578
240173,crash,1,0,True,0.0653936960110537,95,,,,0.08414528038195918
240174,crash,1,0,True,0.10235059180670907,99,-0.5331074580157018,91.0,68.0,0.09225400025948702
240175,crash,1,0,True,0.06063419707172492,122,-0.35727244823856175,32.0,1.0,0.1051056884691669
240176,crash,1,0,True,0.056160781182368634,110,-0.5829427100864045,120.0,69.0,0.14826934852086673
240177,crash,1,0,True,0.05441332167711758,145,-0.4712417933369054,71.0,92.0,0.05178892578610839
240178,crash,1,0,True,0.03733141865057936,108,-0.574880728013454,8.0,2.0,0.11989037641482642
240179,crash,1,0,True,0.03590926340593105,146,-0.43406917070834894,87.0,51.0,0.08352251556563908
240180,crash,1,0,True,0.1387596771826047,150,-0.6139076618247111,38.0,47.0,0.1570029544099895
240181,crash,1,0,True,0.07767190935961271,146,-0.45750733709799973,80.0,78.0,0.16581634142854057
240182,crash,1,0,True,0.06324427614290189,129,-0.5907096567558863,101.0,61.0,0.09851656990182824
240183,crash,1,0,True,0.07724454365771787,91,,,,0.08936910859987876
240184,crash,1,0,True,0.22605656742243513,129,-0.5508927773864649,71.0,49.0,0.12723729500840555
240185,crash,1,0,True,0.03808622230838919,143,,,,0.10607962411418276
240186,crash,1,0,True,0.09281702637845157,128,-0.5097127690041265,124.0,70.0,0.07742439511129301
240187,crash,1,0,True,0.10810577660578932,135,-0.4112265143608568,36.0,29.0,0.09527901742531744
240188,crash,1,0,True,0.23260769743064955,106,-0.5708903239861887,88.0,87.0,0.1279099863868419
240189,crash,1,0,True,0.07414787018106758,91,-0.5613020144970206,120.0,107.0,0.13162687910082496
240190,crash,1,0,True,0.02916251901736041,149,-0.6877448293486873,59.0,62.0,0.18404471372278497
240191,crash,2,1,True,0.0189714741831741,145,-0.7027055868995531,71.0,79.0,0.25958143638230463
240192,crash,1,0,True,0.07359693247567473,112,-0.6999010808444361,64.0,74.0,0.25734906917998474
240193,crash,1,0,True,0.05145075009421833,112,-0.44359309561444804,29.0,26.0,0.1636932073948172
240194,crash,1,0,True,0.08816916649096598,111,-0.6373883581847583,109.0,107.0,0.08763377031141369
240195,crash,1,0,True,0.02083615203428713,99,-0.5524804337060554,93.0,27.0,0.0811123770808257
240196,crash,1,0,True,0.03238044218959615,145,,,,0.08311211143216406
240197,crash,1,0,True,0.08445072892998294,96,-0.5940081320580066,106.0,98.0,0.18328254135786243
240198,crash,1,0,True,0.09116946962083712,108,-0.6126149231342987,26.0,29.0,0.17608004012486422
240199,crash,1,0,True,0.08263965497328184,142,,,,0.11608868638806809
240200,crash,1,0,True,0.07051039046390745,99,-0.4317455476618264,19.0,22.0,0.11067592293064399
240201,crash,1,0,True,0.09088892235324235,122,-0.44555605042012725,40.0,20.0,0.07758358620783262
240202,crash,1,0,True,0.06849923925363496,149,-0.566793004916753,61.0,0.0,0.14940203596010201
240203,crash,1,0,True,0.007110933805511158,132,-0.6135817814535638,124.0,81.0,0.11797724249874607
240204,crash,1,0,True,0.0822615250969384,107,-0.5752840967265229,48.0,18.0,0.10598536569102517
240205,crash,1,0,True,0.09556607399487115,149,,,,0.09724338120162117
240206,crash,1,0,True,0.07845696357257417,105,,,,0.07458656746725975
240207,crash,1,0,True,0.07043474457163347,138,,,,0.09155053551629581
240208,crash,1,0,True,0.032894347895816696,103,-0.5957644907584609,68.0,53.0,0.12418437616638327
240209,crash,1,0,True,0.017280022861678384,110,-0.5433262286338676,110.0,32.0,0.07271819198680603
240210,crash,1,0,True,0.13998533901923785,139,,,,0.08026299363250193
240211,crash,1,0,True,0.0444665692246972,123,-0.47445088987256057,109.0,45.0,0.07010154586504509
240212,crash,1,0,True,0.00041566971514698473,92,-0.4967167894175841,118.0,126.0,0.04740800673446359
240213,crash,1,0,True,0.059201871792625926,114,-0.6081802862083905,104.0,37.0,0.14019390501490728
240214,crash,1,0,True,0.062324383335577715,98,-0.5413319757672967,61.0,55.0,0.09558026990925986
240215,crash,1,0,True,0.017954713377186238,103,-0.4398447753881257,96.0,31.0,0.10238557189724312
240216,crash,1,0,True,0.056722253968509516,106,-0.49962668148145073,93.0,69.0,0.09253979785808916
240217,crash,1,0,True,0.030719044663916503,103,-0.547684619202292,26.0,27.0,0.14271689823153152
240218,crash,1,0,True,0.03512234531089555,90,-0.762409932386686,57.0,64.0,0.25961115501442455
240219,crash,1,0,True,0.05042067509990705,119,-0.4425896919443312,9.0,7.0,0.1057645357909347
240220,crash,1,0,True,0.043302599508077994,107,,,,0.04843045200449087
240221,crash,1,0,True,0.03988701653459308,94,,,,0.09862121473477857
240222,crash,1,0,True,0.08027496965340893,125,-0.43441312511473174,73.0,61.0,0.07103323143492017
240223,crash,1,0,True,0.04052883616535711,103,,,,0.10581900580688858
240224,crash,1,0,True,0.0267291399063009,145,-0.4609055284853092,50.0,69.0,0.19282698240428345
240225,crash,1,0,True,0.04407411717513093,133,-0.5651121561602406,39.0,45.0,0.09498987691984542
240226,crash,1,0,True,0.002619610897782,112,,,,0.0986954527369161
240227,crash,1,0,True,0.0054857941620712735,106,-0.6273347296597829,122.0,69.0,0.13796951812254857
240228,crash,1,0,True,0.02485074375642896,106,-0.5695745763617532,41.0,54.0,0.1477353469593508
240229,crash,1,0,True,0.07279513552891931,102,-0.367105503891654,43.0,42.0,0.06587444739321285
240230,crash,1,0,True,0.1536021300590974,94,-0.5859331657005065,111.0,99.0,0.08750448712030785
240231,crash,1,0,True,0.03784801243295499,145,-0.6922450293687847,16.0,2.0,0.19845021522470216
240232,crash,1,0,True,0.07366858146772555,135,-0.5060107128275305,77.0,72.0,0.055954077418336294
240233,crash,1,0,True,0.09963391066577519,94,-0.43929121036262475,84.0,61.0,0.07373456240276284
240234,crash,1,0,True,0.02679269608329087,90,-0.5856364557366185,112.0,108.0,0.13690867694614575
240235,crash,1,0,True,0.03977548357818933,112,-0.6718034860167319,109.0,138.0,0.1357051048324962
240236,crash,1,0,True,0.05917923459702074,114,-0.38721990118824834,18.0,16.0,0.10019861521200704
240237,crash,3,1,True,0.02891635117894705,113,-0.49403878110653066,77.0,80.0,0.09067371422637828
240238,crash,1,0,True,0.1324562453695032,114,,,,0.1013334064344802
240239,crash,2,1,True,0.1595694371764373,100,-0.5692611708613942,75.0,68.0,0.12732691972208182
240240,crash,1,0,True,0.07236760075806581,96,-0.5410498867134539,29.0,30.0,0.1222335288245286
240241,crash,1,0,True,0.1040373501924316,128,-0.4931332322439719,40.0,45.0,0.0927388255470653
240242,crash,1,0,True,0.036787729830298314,107,-0.5566918652681496,70.0,30.0,0.10980360687112851
240243,crash,1,0,True,0.03825959889372706,144,-0.44774847442600685,95.0,58.0,0.11446285399036946
240244,crash,1,0,True,0.09602187040766114,139,-0.38400143173310286,43.0,36.0,0.09291213241797698
240245,crash,1,0,True,0.07468818032983958,107,-0.7995412839152031,90.0,77.0,0.29822935060232053
240246,crash,1,0,True,0.0008239103602164937,147,-0.33228705871827524,51.0,52.0,0.07384297681451472
240247,crash,1,0,True,0.08762824757139664,94,,,,0.09133465814414363
240248,crash,1,0,True,0.04850462045320884,123,-0.4608630907992469,103.0,73.0,0.10603209979504664
240249,crash,1,0,True,0.12445847273882817,116,-0.48917133749061403,83.0,56.0,0.11435266473934357
240250,crash,1,0,True,0.04418186453153901,132,-0.5177262599198713,110.0,112.0,0.10852909443625897
240251,crash,1,0,True,0.043251202691816044,126,-0.5343067728193334,118.0,110.0,0.09794108035388091
240252,crash,1,0,True,0.06906730248055833,125,-0.4117256358381126,55.0,66.0,0.08139223826208815
240253,crash,1,0,True,0.057871639305925704,145,-0.5163541986512625,21.0,32.0,0.0801046873821748
240254,crash,1,0,True,0.04562771607565787,91,-0.32219501475949897,22.0,34.0,0.0582575749147542
240255,crash,1,0,True,0.03440158203460776,94,-0.4245323221191457,77.0,16.0,0.07589995926788706
240256,crash,1,0,True,0.02482765162177989,110,-0.47445254111734847,38.0,36.0,0.0639662452753108
240257,crash,1,0,True,0.02067424840464287,140,-0.5601747622010227,97.0,37.0,0.1542083225878373
240258,crash,1,0,True,0.07770595482248745,96,-0.41036933162623845,55.0,37.0,0.05820044940064789
240259,crash,1,0,True,0.020670447070908548,108,,,,0.15119570271383298
240260,crash,3,1,True,0.02373231883637193,125,,,,0.18910227611128083
240261,crash,1,0,True,0.04683447086719295,130,-0.4452067046928536,45.0,36.0,0.056155194165795896
240262,crash,1,0,True,0.06947210969099817,136,-0.48853631977119993,53.0,28.0,0.0850503443734239
240263,crash,1,0,True,0.04049615331772224,102,-0.47235211978265745,52.0,50.0,0.11848946107708115
240264,crash,1,0,True,0.0735929636048839,128,-0.30609070702609775,105.0,78.0,0.0771819124662456
240265,crash,2,1,True,0.03730267225984834,146,-0.5453001764269501,56.0,23.0,0.10176266400750542
240266,crash,2,1,True,0.03847172104684645,97,,,,0.05526328704231789
240267,crash,1,0,True,0.06218027403883757,122,,,,0.09236732228587212
240268,crash,1,0,True,0.061297196086918374,107,-0.4696142635042161,26.0,15.0,0.09131848464454834
240269,crash,1,0,True,0.14578980749380602,127,-0.6387104400946153,45.0,52.0,0.14281682560301756
240270,crash,2,1,True,0.12609982614371099,107,-0.4854826815592935,62.0,56.0,0.08957554358438954
240271,crash,1,0,True,0.10582706514604233,121,-0.5936927886998413,95.0,33.0,0.16110787623273184
240272,crash,1,0,True,0.15425222805289646,108,-0.5560117390851371,72.0,76.0,0.1163720262644924
240273,crash,2,1,True,0.026542315134999713,144,-0.5072768856489851,96.0,98.0,0.09216656583872114
240274,crash,1,0,True,0.09971335411405811,104,-0.5371465243389533,68.0,66.0,0.11724715488474123
240275,crash,1,0,True,0.03367103724221941,113,-0.4310140322962872,51.0,53.0,0.10814679775665403
240276,crash,1,0,True,0.15578041393302391,91,-0.3394558350065856,49.0,54.0,0.05763897266530798
240277,crash,1,0,True,0.07280264141797534,135,,,,0.12650119888571895
240278,crash,1,0,True,0.05797602235846938,128,-0.5958577925147018,85.0,72.0,0.13209502467060605
240279,crash,1,0,True,0.0407071322663295,114,-0.5676706797286952,121.0,102.0,0.16323607292330053
240280,crash,1,0,True,0.09557816642081284,96,-0.44077951852342134,103.0,82.0,0.1015989985682295
240281,crash,1,0,True,0.03892901545296368,101,-0.4278693709300717,38.0,42.0,0.06640538686199847
240282,crash,1,0,True,0.06418205415951717,97,-0.5527277609736617,122.0,129.0,0.14415460450256204
240283,crash,2,1,True,0.11208192614598497,126,-0.5255310136268053,94.0,90.0,0.07055513254250254
240284,crash,2,1,True,0.0919529358672065,100,-0.5008999036977598,81.0,49.0,0.12850601759328786
240285,crash,1,0,True,0.04653242273900209,139,,,,0.06452718948693592
240286,crash,1,0,True,0.03823777366048673,122,-0.5499560078515393,51.0,89.0,0.11603929210357279
240287,crash,1,0,True,0.04103526785446616,92,-0.5352776369372585,79.0,32.0,0.09859922850250463
240288,crash,1,0,True,0.060422305297503594,129,-0.6005524744077957,108.0,100.0,0.17224983791354587
240289,crash,1,0,True,0.10796029118030806,118,-0.6333720549677593,119.0,115.0,0.17663057713196764
240290,crash,1,0,True,0.05507969591233952,131,-0.5645061240160509,112.0,95.0,0.10397643893811702
240291,crash,1,0,True,0.05757928656189513,135,-0.5513503591602982,55.0,69.0,0.09022152400149591
240292,crash,1,0,True,0.04341821227369598,138,,,,0.04784132206106175
240293,crash,1,0,True,0.027273161645626976,130,-0.5440125800506619,82.0,110.0,0.10791185110762175
240294,crash,1,0,True,0.029364463499773355,92,,,,0.07661058389158112
240295,crash,1,0,True,0.08369836939036819,112,-0.42974023397027317,68.0,42.0,0.06357411272221598
240296,crash,1,0,True,0.08999351661517245,97,,,,0.0562848671353578
