seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,depth,duration,rise,sd_x
240064,crash,1,0,True,0.038203688087604146,116,-0.5262127399801753,42.0,93.0,0.16785828097663963
240065,crash,1,0,True,0.03557330111311691,113,,,,0.16762396851702172
240066,crash,1,0,True,0.004488412165362123,148,,,,0.12093287075390444
240067,crash,1,0,True,0.02258792336626152,122,,,,0.1851501751284109
240068,crash,1,0,True,0.05157042361657034,143,-0.5494924163539885,114.0,43.0,0.15377570231139515
240069,crash,1,0,True,0.03663201183412286,148,-0.5850399114141189,64.0,20.0,0.17940417562945146
240070,crash,1,0,True,0.06312636199555248,110,,,,0.10650317180075786
240071,crash,1,0,True,0.06561103130881843,108,-0.5241492073805019,103.0,77.0,0.17427431514902955
240072,crash,1,0,True,0.026811010393454515,102,-0.6313345003726639,116.0,112.0,0.1312365724431338
240073,crash,1,0,True,0.041711162144277524,128,-0.502330573573812,124.0,80.0,0.1168832429681671
240074,crash,1,0,True,0.02421878630581361,119,-0.46290361493910925,73.0,29.0,0.14139932989553441
240075,crash,1,0,True,0.05336011625849636,116,-0.5402792935258547,40.0,28.0,0.1606182664489471
240076,crash,1,0,True,0.032725075283712574,148,,,,0.20475073863032706
240077,crash,1,0,True,0.011711941878740547,120,-0.4144616812543551,106.0,60.0,0.12892950920185586
240078,crash,1,0,True,0.012473302226625542,127,,,,0.10095535611018644
240079,crash,1,0,True,0.013944011807175541,122,-0.4168285881509136,122.0,107.0,0.07946452770196853
240080,crash,1,0,True,0.01744497466345445,143,-0.6038178818039266,66.0,52.0,0.1863934761711274
240081,crash,1,0,True,0.01865260737764048,118,-0.5037450742375801,70.0,8.0,0.09696727837591244
240082,crash,2,1,True,0.019049437012580543,135,-0.5426984080550133,89.0,29.0,0.09615475122875336
240083,crash,1,0,True,0.006555143669155346,146,-0.6849580444305022,46.0,39.0,0.23429485619920382
240084,crash,1,0,True,0.005349090225647815,115,,,,0.058518894717123494
240085,crash,1,0,True,0.037382842857759134,146,-0.579903037245046,90.0,95.0,0.1830953823420743
240086,crash,1,0,True,0.024146860466176624,133,-0.6577253166733903,74.0,34.0,0.2219902747758476
240087,crash,1,0,True,0.027113213115680972,142,,,,0.25791353851808596
240088,crash,1,0,True,0.05596963764835035,143,,,,0.1046119399728609
240089,crash,1,0,True,0.02086580127534598,94,-0.45806175201669896,47.0,47.0,0.07545151589536148
240090,crash,1,0,True,0.029051213118451796,144,-0.5588339269957359,126.0,18.0,0.10525238741413147
240091,crash,1,0,True,0.048736093270006456,142,-0.5066707444295588,73.0,67.0,0.12626236406975314
240092,crash,1,0,True,0.04055148020866005,93,,,,0.10322857688413187
240093,crash,1,0,True,0.04272213392548818,119,,,,0.19947405694947612
240094,crash,1,0,True,0.035216573197858834,145,,,,0.15041974621238888
240095,crash,1,0,True,0.016470131997052516,129,-0.541643437866949,67.0,31.0,0.15357603840008674
240096,crash,1,0,True,0.014712414426189022,97,-0.6043416527408736,94.0,116.0,0.18547806013825574
240097,crash,1,0,True,0.02226385236870071,138,-0.6039532629925006,103.0,129.0,0.19043110690531692
240098,crash,1,0,True,0.02647008719562064,103,-0.4859385619103207,51.0,37.0,0.10399301848170962
240099,crash,1,0,True,0.012603301311306563,103,,,,0.1362670617959336
240100,crash,1,0,True,0.013362400518846334,135,-0.5380149466903339,97.0,108.0,0.15406360878304365
240101,crash,2,1,True,0.04330569510285018,97,-0.3700019441986274,105.0,94.0,0.06427090509339675
240102,crash,1,0,True,0.022483460975828352,126,-0.481514376204639,83.0,86.0,0.17562271051877218
240103,crash,1,0,True,0.03315896192769909,139,,,,0.12916988272425176
240104,crash,1,0,True,0.02584301963601893,114,-0.5621262513298064,60.0,98.0,0.12370448129666352
240105,crash,2,1,True,0.06325460506737196,101,-0.6640302733184325,93.0,29.0,0.1699527223961021
240106,crash,1,0,True,0.028196258015304988,95,-0.4045055258695225,56.0,15.0,0.08342055252034891
240107,crash,1,0,True,0.007791708260280054,133,-0.6568175899049045,97.0,70.0,0.1236096998165367
240108,crash,2,1,True,0.02279262272387586,145,-0.5962466115325389,55.0,29.0,0.16975737523330897
240109,crash,1,0,True,0.03271542899453323,150,,,,0.13373651010623755
240110,crash,1,0,True,0.0180570143606935,118,-0.582692420793829,124.0,23.0,0.10006247996426298
240111,crash,2,1,True,0.019580498100598233,117,,,,0.12746658400241753
240112,crash,1,0,True,0.028982333043151835,112,,,,0.17184038007816022
240113,crash,1,0,True,0.062058062221149415,130,-0.7469654989160401,119.0,108.0,0.23343504907162285
240114,crash,1,0,True,0.08059506825312127,108,-0.5986202955370975,92.0,96.0,0.14435073128977124
240115,crash,1,0,True,0.050008529414691916,105,,,,0.24832058651766653
240116,crash,1,0,True,0.04801172877257015,107,-0.4085844038726276,86.0,31.0,0.13407494664724445
240117,crash,1,0,True,0.03151650569391665,149,-0.742417141942273,56.0,63.0,0.21138188727527885
240118,crash,1,0,True,0.039210334322805955,111,-0.6635554622200684,112.0,121.0,0.19915632793149687
240119,crash,1,0,True,0.032609831879939585,118,-0.5552993568299821,53.0,37.0,0.18929089508823033
240120,crash,1,0,True,0.02368058611668883,122,-0.8209626615423764,67.0,73.0,0.2731866622685982
240121,crash,1,0,True,0.01101728561655934,148,,,,0.17065922495060068
240122,crash,1,0,True,0.030320293683838057,145,-0.38541611509370644,101.0,38.0,0.10777105484615576
240123,crash,1,0,True,0.025503264420914728,100,-0.5093077142023525,101.0,59.0,0.0743205787893861
240124,crash,1,0,True,0.053545322446397745,148,-0.6996437341560439,102.0,58.0,0.18300537149520785
240125,crash,1,0,True,0.056324021998107446,91,-0.4418889373543192,56.0,26.0,0.17810502802969405
240126,crash,1,0,True,0.020695266717164474,119,,,,0.1543911843775866
240127,crash,1,0,True,0.013431880498688294,145,-0.6402810037716659,114.0,33.0,0.1893309921532975
240128,crash,1,0,True,0.03666832154471017,102,-0.6076631428689144,44.0,48.0,0.14464741214050064
240129,crash,1,0,True,0.024661528208806852,101,-0.4351340067730822,83.0,81.0,0.0834494443243863
240130,crash,1,0,True,0.02272287183670229,90,-0.5409178629963192,42.0,47.0,0.1524983580630091
240131,crash,1,0,True,0.049238244779928234,129,-0.5803642367229649,75.0,91.0,0.14790950516137222
240132,crash,1,0,True,0.030574273410746273,126,-0.6947752001016912,118.0,129.0,0.16457149157398143
240133,crash,1,0,True,0.03552527879948696,95,-0.6378872704154605,94.0,84.0,0.16406719541551515
240134,crash,1,0,True,0.02385731490843269,145,-0.48219158682916563,71.0,46.0,0.12303357884764234
240135,crash,1,0,True,0.009612382683303304,110,,,,0.05985589568130476
240136,crash,1,0,True,0.03384157671332244,133,-0.47316012746147207,115.0,85.0,0.17876087611202063
240137,crash,1,0,True,0.024108949428108355,144,,,,0.13201783167222989
240138,crash,1,0,True,0.09458909641716544,111,-0.7416649355227156,112.0,113.0,0.2410218172666297
240139,crash,1,0,True,0.01609187361018633,131,,,,0.18747859579852066
240140,crash,1,0,True,0.012948284195747532,150,-0.37436766144644185,99.0,109.0,0.13150747505434912
240141,crash,1,0,True,0.056040531911495856,147,-0.5143904174934226,124.0,90.0,0.14238167006500363
240142,crash,1,0,True,0.03356906762161555,100,-0.40001126657433184,52.0,62.0,0.14247693308223316
240143,crash,2,1,True,0.045327743803311026,98,,,,0.14847529325732045
240144,crash,1,0,True,0.029767481698668163,132,-0.5250890146759725,86.0,36.0,0.14353438144662875
240145,crash,1,0,True,0.0465977561250897,99,-0.7144226266944389,74.0,68.0,0.3276260741111193
240146,crash,1,0,True,0.017117367028199448,97,,,,0.09642449083777686
240147,crash,1,0,True,0.061855004268223907,145,,,,0.4204685360823243
240148,crash,1,0,True,0.014899570478339428,125,-0.5521322682131564,37.0,40.0,0.1309649027634176
240149,crash,1,0,True,0.059047456581670585,120,-0.48528673314264736,30.0,20.0,0.12959535530371952
240150,crash,1,0,True,0.03519236467194477,103,-0.6275783416138845,37.0,14.0,0.19551702989036654
240151,crash,1,0,True,0.052149512492192046,107,-0.6069728834988182,23.0,21.0,0.12234020220133814
240152,crash,1,0,True,0.07928240461579783,101,-0.5277389369647276,84.0,47.0,0.1842508936019096
240153,crash,1,0,True,0.019132952840028968,128,-0.6289181981365707,69.0,79.0,0.1439381180210477
240154,crash,1,0,True,0.07223932914842898,136,-0.6136618646965568,69.0,72.0,0.16085398461734288
240155,crash,1,0,True,0.03623184905142597,124,-0.6872350838470798,99.0,97.0,0.1812794821324579
240156,crash,1,0,True,0.02321413478175009,149,-0.44606861501727857,43.0,64.0,0.10689658593350052
240157,crash,1,0,True,0.015156061127373745,108,-0.5306622428880448,87.0,68.0,0.10729696742808122
240158,crash,1,0,True,0.05106492012659061,113,-0.5340332914489823,62.0,67.0,0.11587084330986032
240159,crash,1,0,True,0.018450160155803554,107,-0.4847100383032146,95.0,94.0,0.12034425561714876
240160,crash,1,0,True,0.036860937794916115,112,,,,0.10369776687501661
240161,crash,1,0,True,0.028673146730796198,143,,,,0.08941109199354719
240162,crash,1,0,True,0.06888775960571183,103,-0.5683482100953545,15.0,16.0,0.14725920008456098
240163,crash,1,0,True,0.01713246856483766,105,-0.621569694633425,109.0,71.0,0.14015422600802036
240164,crash,1,0,True,0.0043820736792346965,99,-0.4495237868262483,112.0,74.0,0.10823550316216882
240165,crash,1,0,True,0.051656818965676296,113,-0.5099775862021936,76.0,79.0,0.1500535404891713
240166,crash,1,0,True,0.04850990555130172,104,-0.3904671967948852,97.0,59.0,0.10379396525091149
240167,crash,1,0,True,0.03183891767000292,125,-0.5014275819034141,40.0,73.0,0.18042706262418792
240168,crash,1,0,True,0.00963367364897919,100,-0.6014071375743303,73.0,61.0,0.16650508704953293
240169,crash,1,0,True,0.027743836562307507,132,-0.5761699475273079,61.0,62.0,0.10817647527394043
240170,crash,1,0,True,0.035280418167578,116,,,,0.13087592524681793
240171,crash,1,0,True,0.03290703058349041,112,-0.7858229557500108,112.0,96.0,0.2271794586437851
240172,crash,1,0,True,0.013474044646968887,102,,,,0.15088619722113683
240173,crash,1,0,True,0.007900786335947233,95,,,,0.09332603146232825
240174,crash,1,0,True,0.03330098560792897,99,,,,0.14686985591053928
240175,crash,1,0,True,0.03341898877575432,122,,,,0.059353732683925346
240176,crash,1,0,True,0.09334752474277035,110,-0.5663263712171445,85.0,69.0,0.138301269812911
240177,crash,1,0,True,0.007530850302083616,145,,,,0.09919839800932684
240178,crash,1,0,True,0.012834022264825449,108,-0.5723366426457599,14.0,1.0,0.12457518940451334
240179,crash,1,0,True,0.01833713056995455,146,-0.5235555288147813,96.0,51.0,0.14954839109963036
240180,crash,1,0,True,0.03214907299319773,150,-0.596906699597413,103.0,59.0,0.13670036144558984
240181,crash,1,0,True,0.03633650871166248,146,,,,0.2077193896972352
240182,crash,1,0,True,0.021719945492689498,129,-0.6267410612854672,106.0,61.0,0.12307906278051967
240183,crash,1,0,True,0.040442638619531054,91,,,,0.1608554632377902
240184,crash,1,0,True,0.03930093316033019,129,-0.5755392378696842,108.0,50.0,0.15085371029016992
240185,crash,1,0,True,0.05072327324609747,143,,,,0.174168869310428
240186,crash,1,0,True,0.024693358382500225,128,-0.5756725470902664,125.0,70.0,0.11261586150384348
240187,crash,1,0,True,0.03383952715518861,135,-0.3873990512961809,37.0,29.0,0.08577141090278226
240188,crash,1,0,True,0.0821213742536675,106,,,,0.12219201509531284
240189,crash,1,0,True,0.013012985773437596,91,,,,0.16924898649139902
240190,crash,1,0,True,0.021446079509761556,149,-0.7492289797787302,59.0,62.0,0.23103382977807707
240191,crash,2,1,True,0.01164535415531674,145,-0.7282084452238344,71.0,79.0,0.28747991482902663
240192,crash,1,0,True,0.04230434374166931,112,-0.6872381358602402,94.0,66.0,0.2825567363636203
240193,crash,1,0,True,0.022914356248597802,112,-0.5148085230337169,35.0,24.0,0.25036831687509076
240194,crash,1,0,True,0.03516245594093189,111,-0.7225940829221542,109.0,107.0,0.14978036310591847
240195,crash,1,0,True,0.006714530698472642,99,-0.6078861953397126,94.0,27.0,0.09862347083527434
240196,crash,1,0,True,0.059140725632268076,145,,,,0.1139444012329653
240197,crash,1,0,True,0.030785471056498905,96,-0.6047488416053715,106.0,98.0,0.20301330106466642
240198,crash,1,0,True,0.05805037107061506,108,-0.6597396957334037,43.0,29.0,0.19230272488625577
240199,crash,1,0,True,0.029213841771856878,142,,,,0.14421568869815296
240200,crash,1,0,True,0.02320220807483999,99,-0.44005389072019574,19.0,22.0,0.10588344077769155
240201,crash,1,0,True,0.05120165117444886,122,-0.49504574846855276,42.0,20.0,0.15924001977151453
240202,crash,1,0,True,0.03728286508347761,149,,,,0.18476836728301552
240203,crash,1,0,True,0.012087925936845857,132,-0.6950912275051493,124.0,81.0,0.1655905182875286
240204,crash,1,0,True,0.06352662622087593,107,,,,0.17085572937933707
240205,crash,1,0,True,0.05940624469248969,149,,,,0.1335099077173581
240206,crash,1,0,True,0.03610068515711634,105,,,,0.10278986019505126
240207,crash,1,0,True,0.03574862543557486,138,,,,0.19461672982478845
240208,crash,1,0,True,0.023633480826581572,103,-0.6230727233757251,89.0,53.0,0.16827562194122112
240209,crash,1,0,True,0.02294718202375636,110,-0.6149852730258756,110.0,32.0,0.1321280778543566
240210,crash,1,0,True,0.03446126498366541,139,,,,0.15996705102975484
240211,crash,1,0,True,0.04222766442930485,123,-0.5397942108764118,109.0,45.0,0.11953239402084229
240212,crash,1,0,True,0.0451130881649015,92,,,,0.0935988406338074
240213,crash,1,0,True,0.03218643939282536,114,-0.6071513320636464,104.0,37.0,0.1443932329639123
240214,crash,1,0,True,0.09126361281730493,98,-0.5935659193255023,61.0,55.0,0.1746334996396008
240215,crash,1,0,True,0.009472387416445389,103,-0.4247016567000802,96.0,31.0,0.09775343104471365
240216,crash,1,0,True,0.01198837974033959,106,-0.5586874815935857,114.0,69.0,0.11644331286186295
240217,crash,1,0,True,0.025196701977692575,103,-0.5685211730194171,26.0,27.0,0.16923862428500575
240218,crash,1,0,True,0.03418001344115717,90,-0.8039716873934302,57.0,64.0,0.30163815813231615
240219,crash,1,0,True,0.039950644397022866,119,-0.4430759328904943,9.0,7.0,0.10909625641055569
240220,crash,1,0,True,0.021214329469990696,107,,,,0.08965918818090254
240221,crash,1,0,True,0.014375731844082444,94,,,,0.1782207501101102
240222,crash,1,0,True,0.04469333791606589,125,-0.4826498115511705,123.0,61.0,0.11385676619635064
240223,crash,1,0,True,0.01608647868205937,103,,,,0.08456141965221861
240224,crash,1,0,True,0.02910479366531227,145,-0.5036505271073628,68.0,85.0,0.2510380606855785
240225,crash,1,0,True,0.027110418265011618,133,,,,0.16476953391547108
240226,crash,1,0,True,0.0354522903811728,112,,,,0.14204872727708384
240227,crash,1,0,True,0.0023551973130011288,106,-0.6814935985185309,122.0,68.0,0.17905069857054554
240228,crash,1,0,True,0.022000911291234965,106,-0.6676231880049377,41.0,55.0,0.18891605699301098
240229,crash,1,0,True,0.02176225065122919,102,-0.45856010280056547,105.0,39.0,0.0990730848823739
240230,crash,1,0,True,0.07598646901298903,94,-0.6464282883216756,111.0,99.0,0.1499439477354187
240231,crash,1,0,True,0.03259192436082523,145,-0.6887120251167006,16.0,2.0,0.2176862945124454
240232,crash,1,0,True,0.037593144142275284,135,-0.5947544250714185,120.0,72.0,0.12729752779490286
240233,crash,2,1,True,0.030030543636760366,148,,,,0.13021624669941045
240234,crash,1,0,True,0.01401773083468279,90,-0.6113268044780895,112.0,108.0,0.1357303791978613
240235,crash,1,0,True,0.034927000892006094,112,-0.7381904830322175,109.0,138.0,0.22193938975984753
240236,crash,1,0,True,0.024176863077665058,114,-0.4708697744927396,62.0,16.0,0.13714001328484812
240237,crash,3,1,True,0.029445202655663857,113,,,,0.20654420692210124
240238,crash,1,0,True,0.06098701522678491,114,,,,0.16172035265043974
240239,crash,1,0,True,0.021843429971272928,127,,,,0.17403238664487092
240240,crash,1,0,True,0.06018311819643343,96,-0.5507362964999802,29.0,30.0,0.13923669387424287
240241,crash,1,0,True,0.04873343579106295,128,-0.5142084942065926,40.0,45.0,0.136693116525455
240242,crash,1,0,True,0.021441496018859262,107,-0.5950980846189309,70.0,30.0,0.16099530917039911
240243,crash,1,0,True,0.005764286570633271,144,-0.48985396733080955,114.0,49.0,0.13926584726221133
240244,crash,1,0,True,0.04267559950377294,139,-0.48149179954447874,83.0,36.0,0.14040913079273615
240245,crash,1,0,True,0.015469748812721805,107,-0.8279273628937807,90.0,72.0,0.3251349074026797
240246,crash,1,0,True,0.009137108009523177,147,-0.39028612449583444,51.0,52.0,0.10182437026972081
240247,crash,1,0,True,0.05906584958858058,94,,,,0.1958767136766551
240248,crash,1,0,True,0.03269621163895991,123,,,,0.13514065280506943
240249,crash,1,0,True,0.024856179454675366,116,-0.5152159030495012,83.0,56.0,0.14572171780405171
240250,crash,1,0,True,0.017659343967277082,132,-0.5768105483134917,110.0,112.0,0.16229485612474798
240251,crash,1,0,True,0.07367965533958089,126,-0.5755706892289894,50.0,90.0,0.14616862918707071
240252,crash,1,0,True,0.03650659090980853,125,-0.4708655228420564,55.0,66.0,0.11113962427636773
240253,crash,1,0,True,0.05921371427444552,145,,,,0.10250382533679908
240254,crash,1,0,True,0.023942121184078673,91,-0.3930745757427545,22.0,37.0,0.1145798848628146
240255,crash,1,0,True,0.018296960451555818,94,-0.4726851024487434,77.0,16.0,0.09569184833766868
240256,crash,1,0,True,0.045564045774603094,110,-0.5856829265415957,38.0,19.0,0.1481590473467151
240257,crash,1,0,True,0.02281128231580875,140,-0.5607291211173944,97.0,37.0,0.16878379963298792
240258,crash,1,0,True,0.03701430585926869,96,-0.4535770859602387,67.0,39.0,0.08170541158418941
240259,crash,1,0,True,0.019457501625215354,108,,,,0.14134804423360625
240260,crash,1,0,True,0.010467358631814205,120,,,,0.15284689890274472
240261,crash,1,0,True,0.006544704127795665,130,-0.4925667127675074,45.0,36.0,0.11178717817991125
240262,crash,1,0,True,0.0549987322367953,136,-0.5489201298676571,53.0,19.0,0.169965456660248
240263,crash,1,0,True,0.03283456706436154,102,-0.4999487159227499,52.0,50.0,0.14685426211167268
240264,crash,1,0,True,0.03773280338102776,128,,,,0.13439882341809667
240265,crash,2,1,True,0.049509795210265245,146,-0.653851509747959,56.0,24.0,0.19939378190776394
240266,crash,2,1,True,0.013969442618453067,97,,,,0.11396746325001626
240267,crash,1,0,True,0.038624303532289725,122,-0.47236293184727274,105.0,145.0,0.12538660295515963
240268,crash,1,0,True,0.03423856678389949,107,-0.48182418529430104,43.0,29.0,0.09035288886669632
240269,crash,1,0,True,0.02559352792522256,127,-0.6149008485863976,47.0,51.0,0.1675329389506065
240270,crash,1,0,True,0.020195479758842765,106,-0.4207743985629113,48.0,19.0,0.11304246864720247
240271,crash,1,0,True,0.06044340055779263,121,-0.5946375586903526,79.0,33.0,0.18416924761454223
240272,crash,1,0,True,0.08779388154668302,108,-0.5459113569674958,73.0,76.0,0.1623792758470649
240273,crash,1,0,True,0.0200647400351814,131,,,,0.10916019182056892
240274,crash,1,0,True,0.019859005090877267,104,-0.5707307030252067,68.0,66.0,0.16013435222774952
240275,crash,1,0,True,0.020156874077744122,113,-0.4462296292975254,16.0,18.0,0.11058570768578466
240276,crash,1,0,True,0.04199407373218641,91,-0.39163908293371075,65.0,54.0,0.0944808803269241
240277,crash,1,0,True,0.037167336172443353,135,,,,0.16114600435905807
240278,crash,1,0,True,0.010013064096817242,128,,,,0.19829278578624454
240279,crash,1,0,True,0.04364087430044294,114,-0.5193432687520556,62.0,102.0,0.1574951601787205
240280,crash,1,0,True,0.02919904581722627,96,-0.5293441701197152,123.0,82.0,0.1716557530991101
240281,crash,1,0,True,0.05022283050901535,101,-0.5043677658453607,77.0,43.0,0.11743771675221507
240282,crash,1,0,True,0.03636545999865551,97,-0.6268645482699149,122.0,129.0,0.20475841257652186
240283,crash,1,0,True,0.030247449322797267,124,-0.4968187134871266,51.0,15.0,0.1206719563639587
240284,crash,1,0,True,0.015612245551030872,132,-0.569030533953601,75.0,92.0,0.13059645877221898
240285,crash,1,0,True,0.02204534044760365,139,,,,0.13623540842003293
240286,crash,1,0,True,0.020858067379072066,122,-0.5883347641056687,95.0,95.0,0.13631628170450918
240287,crash,1,0,True,0.00979112084034278,92,-0.5566334563383679,110.0,32.0,0.08671450223666598
240288,crash,1,0,True,0.0309209103247106,129,-0.6755841337299766,108.0,100.0,0.25794724384943557
240289,crash,1,0,True,0.03052403200583815,118,-0.5966193982609805,119.0,115.0,0.1622054770866064
240290,crash,2,1,True,0.02338208682702298,132,,,,0.10408885206996059
240291,crash,1,0,True,0.02157118261189324,135,-0.6041696947785911,55.0,68.0,0.11562755430898362
240292,crash,1,0,True,0.03257497334312101,138,,,,0.11765877246221557
240293,crash,1,0,True,0.025064872022064165,130,-0.5765183160510552,82.0,99.0,0.1372704656700072
240294,crash,1,0,True,0.016918924716052632,92,,,,0.11662223228487324
240295,crash,1,0,True,0.043312637844271286,112,,,,0.09725230902081881
240296,crash,1,0,True,0.02770382041578755,97,,,,0.058258338736267117
240297,crash,1,0,True,0.017194397749006884,145,-0.5172909900915583,64.0,17.0,0.13863294852862446
240298,crash,1,0,True,0.047094062487796746,141,-0.4904024670821695,103.0,109.0,0.250865178177132
240299,crash,1,0,True,0.004328083273702173,134,-0.45582300838074785,117.0,39.0,0.11669045769100868
240300,crash,1,0,True,0.030901725402941053,139,-0.5894215999926805,65.0,117.0,0.2051874573607223
240301,crash,1,0,True,0.02740153592457771,133,-0.7233425579894279,99.0,100.0,0.256968515161717
240302,crash,1,0,True,0.0005497899311417728,104,-0.5577434781408317,116.0,100.0,0.13460137293691454
240303,crash,1,0,True,0.04387584279407555,128,-0.5865309727706951,104.0,111.0,0.1465021210027206
240304,crash,1,0,True,0.04227327718632742,116,-0.5067193915132244,59.0,50.0,0.09787999829644892
240305,crash,1,0,True,0.015707043712295483,144,,,,0.12850026225824035
