lb_p_r,acf1_r,abs_acf1_r,kurtosis,jb_p,hill,lb_p_absr,lb_p_r2,arch_lm_p,acf1_absr,acf5_absr,acf10_absr,acf20_absr,acf50_absr,garch_alpha,garch_beta,garch_persistence,gjr_gamma,leverage_corr,volume_absr_spearman,logvolume_acf1,logvolume_shapiro_p,skew,worst_day,best_day,worst_over_best,mdd,daily_sigma,ticker,window,start,end,mid,sub_period
0.04792057607204103,-0.1440479238560649,0.1440479238560649,1.6928724670746735,6.206370795824325e-06,4.072734344769884,0.1386378405090872,0.1618582712489698,0.22295129027130614,0.08882209022147262,-0.06536098688099794,0.16175894195773785,-0.023959042560642834,0.02483776475805631,0.05175011645814144,0.9019514120029735,0.9537015284611149,0.0804114954218667,0.05043045470459026,0.16093539408639773,0.5106029417560339,0.05103641698897164,0.054237969182591377,-0.0620198137980994,0.08285304653190106,0.7485520013343118,-0.25751995152586615,0.020010706667105145,A,10,2007-12-17,2008-10-02,2008-05-12,2008-12
0.4876724295461281,0.021824205491248465,0.021824205491248465,0.7490381337508314,0.09485363894928577,6.013824732567145,1.152012180801234e-07,2.5272660865003062e-09,3.094678165142537e-05,0.05245846483765577,0.19457982871936552,0.01879926592103474,0.045248954741749926,-0.10671086504862487,6.1905683711089746e-15,0.9892360445970508,0.989236044597057,0.06553314576008927,-0.14500547277478765,0.10716667029188602,0.5324308407377424,0.00013154832342336526,0.03256810753825199,-0.10531564806548799,0.1299658265769521,0.8103333840848627,-0.5601129645047094,0.038527222790704384,A,11,2008-10-02,2009-07-21,2009-02-26,2008-12
0.3310893927908506,-0.039206398748758746,0.039206398748758746,2.4963081634736826,4.021443369972017e-12,4.3202242958826345,0.8590278117801377,0.9875685808977858,0.6420492709656155,0.03715558997572217,0.010865507379175415,-0.0009305229245103943,0.013753141305043511,-0.04067570936858953,6.26013606219851e-10,0.9787824374785355,0.9787824381045491,0.31304263440218455,-0.11319106679721111,0.2520065836721579,0.5396643548363196,0.02456294582671645,0.1283518682086037,-0.04524152719593699,0.07559230557959351,0.5984938129490014,-0.14126999747118507,0.016045135097076904,A,12,2009-07-21,2010-05-06,2009-12-10,2008-12
0.4351499002166833,-0.03911079466856161,0.03911079466856161,1.4895547766694248,6.602557098256081e-05,5.0952267548286,0.5360200906536454,0.4894962621529,0.6246489898961877,-0.014088910522467862,0.022345363124847594,0.055516486226616965,-0.08043437834168114,-0.007910258981832969,1.0422835089560697e-16,0.9780943728091156,0.9780943728091157,0.051267476526169996,-0.10229493977928673,0.3549556401078326,0.40306787968369484,0.013139492730123447,-0.15111171012176025,-0.06569186597969878,0.07515950501038038,0.874032711772463,-0.2252225707944825,0.02108944668156972,A,13,2010-05-06,2011-02-18,2010-09-28,2008-12
0.10170588613998774,0.025716121158908978,0.025716121158908978,1.4709213774809626,3.769183378412844e-05,3.6627932107980374,2.0018364083972611e-13,4.303488623188306e-06,0.0015671293064815296,0.16693965492873822,0.18454338276684812,0.13022654217482219,0.02444226252037285,-0.06628173144449011,0.12757029366784126,0.8566853649669856,0.9842556586348268,0.10689886600106188,-0.003946065060114829,0.5709992391057326,0.6116717071116937,0.45133218473541553,-0.2650690498074721,-0.1166900117054599,0.1112106276403444,1.049270327677997,-0.44085178999288077,0.03280658763746621,A,14,2011-02-18,2011-12-05,2011-07-14,2008-12
0.8309505233218409,-0.03030770207091011,0.03030770207091011,1.46334648201226,3.925921402435955e-06,4.2076757279673584,0.8337083253704509,0.9573419083092076,0.7075711421766925,-0.05301111117684471,-0.02029582359121805,-0.02343224087002905,0.05958012269219361,0.011401093291610731,0.0,0.9395516670679284,0.9395516670679284,1.780799448637879e-12,-0.07903912645457983,0.28521820132552966,0.5079184296807617,0.08748606563795103,-0.45992264275593153,-0.08584435333062368,0.04341836307107272,1.9771439376952715,-0.21968708819077298,0.020163857196102433,A,15,2011-12-05,2012-09-20,2012-04-30,2008-12
0.26766833235142495,-0.028212180608590667,0.028212180608590667,0.816363776424982,0.0306477954749674,3.9544378197521066,0.30361648001029284,0.5665329249531118,0.3232229000409458,0.11349333835086302,-0.07906794198636821,-0.04442295304443061,0.0732088979536272,-0.08199784071360304,0.08122371378197221,0.27569417200234897,0.35691788578432115,-0.11726319527118538,0.06771382759551252,0.37266598589890776,0.2866436423741634,0.00046072758512142844,-0.2061533866640175,-0.053681172816629985,0.04638049007020184,1.157408486529094,-0.1027632221283773,0.0148593308353709,A,16,2012-09-20,2013-07-11,2013-02-15,2013-19
0.4316353819297532,-0.024368002199764777,0.024368002199764777,8.823932740113056,1.1666733702718214e-141,2.500772983497546,0.9855066120232104,0.9999316353408955,0.9988416503221886,0.047990711889843225,0.05434960578793038,-0.019764323373313325,-0.09780402560343178,0.06297444296177883,0.0,0.9923748560345504,0.9923748560345504,-4.3007977809969756e-07,-0.04502256429772363,0.3883039343542997,0.49565112793436106,4.432048099116155e-10,-0.0719253131683657,-0.08380888828303945,0.0832948285305295,1.006171568650526,-0.13380173211720592,0.014760382831471935,A,17,2013-07-11,2014-04-28,2013-12-02,2013-19
0.30771216096489545,-0.0034725933217274016,0.0034725933217274016,0.13924833806087333,0.38630256446790684,6.8255927854624066,0.01769054948178241,0.1332239483364894,0.1440994035194416,0.1831247134484705,0.08398958575098095,0.0638171871868443,0.003386679949258957,0.00849367098475237,2.990129898948153e-09,0.9999999984444394,1.0000000014345694,0.12090358222500838,0.04817243279845285,0.4083953291539984,0.4371753689632393,0.0232641090403381,0.22851813349130995,-0.032292062591560367,0.03830334837031213,0.8430610890558344,-0.12366945937664098,0.013259154628483951,A,18,2014-04-28,2015-02-11,2014-09-18,2013-19
0.34005728452548306,-0.005082030591671273,0.005082030591671273,0.42622076049619695,0.13717514660297772,4.829684889205424,0.000761719042526393,3.533943962398598e-07,2.8752543464950195e-05,0.12165892923789032,-0.03694964777497931,0.048075804129921865,-0.016717513887760396,-0.026875479997857683,0.09020536956872165,0.8356591859520578,0.9258645555207794,0.1433472726837282,-0.03841204925248494,0.3133151553313643,0.5217165300888048,0.004848762702620669,-0.2716132718940613,-0.04391360288338886,0.03601402501851814,1.2193472643174101,-0.22960641230565193,0.013858932410826199,A,19,2015-02-11,2015-11-25,2015-07-07,2013-19
0.27477557358850185,-0.09307877953202573,0.09307877953202573,1.4201576511514364,9.239249729807096e-08,5.4025791987233065,0.1114381690286301,0.24679216455786238,0.08277715536744606,0.15203112454927803,0.16076114215444176,0.096774288115281,0.01769822137699543,-0.11040605072981328,0.06135914015353444,0.6180614387949828,0.6794205789485173,0.1213989148337969,-0.19020896617281574,0.3806903027752965,0.5918000058047399,0.11192873814947468,-0.6838283885954934,-0.056402523846089014,0.041762929473984745,1.3505404088385051,-0.17622368302421365,0.015159875652596359,A,20,2015-11-25,2016-09-13,2016-04-21,2013-19
0.033718575195356794,-0.18161465867197363,0.18161465867197363,2.7913715058941735,3.1448700127223256e-15,2.9331854399082338,0.1848976248759063,0.24564088869774062,0.7748475523594236,0.005536112531541025,-0.06458743790439772,0.11410740126123425,-0.10591130935467384,0.04799226126627163,1.2717531839956062e-10,0.9981743908360948,0.9981743909632701,0.005875778220386379,0.01708094813472139,0.3241419682089422,0.44973096011321295,0.0014792753374737622,-0.23588452522736045,-0.05238483998202392,0.044978894943241254,1.1646537792475384,-0.09393974752946854,0.012113399644744354,A,21,2016-09-13,2017-06-29,2017-02-06,2013-19
0.00027925591759856273,-0.08149717436590215,0.08149717436590215,2.2215151429703885,9.401976715541902e-11,3.83476882189203,9.117493873211076e-06,1.220530063754506e-05,2.023991892413013e-05,0.15837562590138102,0.10031012682538822,-0.03896674746715768,-0.007027011714882708,0.03284625594012418,0.19963659419531155,0.7203609133138372,0.9199975075091488,0.305206435053136,-0.13652033096880545,0.37090766178194384,0.6060786660737586,0.27489467587010497,-0.38918964708871223,-0.04523290868803986,0.0454325126076478,0.995606584180547,-0.1473929697106755,0.012599720861852381,A,22,2017-06-29,2018-04-17,2017-11-20,2013-19
0.7855301038683664,0.04193543222295286,0.04193543222295286,6.561610345918407,6.450950535997909e-83,2.715817794391461,0.10572131284984392,0.99821573885754,0.9995561386394058,0.06960709116560322,0.0530305456831369,-0.04672679870628635,0.06989940715354502,0.024878767192094968,0.11686872788067387,0.07810992408360294,0.19497865196427683,0.40053348435208336,-0.20386931508391015,0.38739547543349234,0.5077385993078849,0.005998607095747192,-0.7689847402921347,-0.10197867970631513,0.07549871242483341,1.3507340248728772,-0.160707064728277,0.01741558967463438,A,23,2018-04-17,2019-02-01,2018-09-07,2013-19
0.16152201865114502,-0.16011161097480922,0.16011161097480922,13.117247575937185,0.0,3.1336038623624316,0.08720551310464549,0.9240876656180637,0.676796466613462,0.2102071980848171,-0.007163990409505413,-0.037499015736490116,-0.0025678856138624073,-0.07324125805799016,0.3767224107455335,0.3043074919687285,0.681029902714262,-0.41323160882662463,-0.04227936166909612,0.23570481939909954,0.602016279883333,0.002502947872932265,-1.9249473169291875,-0.11666525140670903,0.05919782083432068,1.9707693587779989,-0.19777421137305717,0.016262129385993307,A,24,2019-02-01,2019-11-15,2019-06-26,2013-19
4.346441690754875e-13,-0.29287569364291405,0.29287569364291405,3.934971925886373,2.068041752219168e-29,3.59927370677421,2.514574212130967e-82,1.3819061038737439e-58,1.9183283581587474e-14,0.5072441583636369,0.5058544319597688,0.3380529311099948,0.17126535824381245,-0.13699512220375054,0.12195520072328121,0.8629773887108724,0.9849325894341536,0.17316295170452228,-0.1913311378131261,0.46567199105390067,0.6128639080541715,0.026605797138692513,-0.3031516430187252,-0.10470979015855697,0.0938487831500936,1.1157287994996508,-0.2969044867549536,0.024357489208096182,A,25,2019-11-15,2020-09-02,2020-04-13,2020-24
0.2438391350404652,-0.002498008517833787,0.002498008517833787,0.645136961561263,0.014074417025791758,6.291031052462721,0.9066713237877355,0.7153945254634606,0.7078689382085942,0.07209858974133554,-0.010848518263278742,-0.04687010270510369,0.046465495215438614,-0.04899214549182805,0.06902925834701633,0.5984772090440712,0.6675064673910875,0.25570391844715773,-0.16529667356681443,0.0646711410302082,0.5037388885807018,0.004910970055222548,-0.38955534485272786,-0.042194623454735236,0.0324248449671094,1.3013053261329683,-0.11627720803396657,0.014124562020240998,A,26,2020-09-02,2021-06-21,2021-01-27,2020-24
0.7740797653343625,0.05895337435800297,0.05895337435800297,0.41315906804910263,0.0373508471940755,5.63229192514811,1.1646662508743885e-10,0.0001015770645777566,0.02583129645882476,0.15911651199867713,0.28152096557206463,0.2216864007621181,0.09417695401504693,0.016903363992714547,2.0778174594591356e-09,1.0,1.0000000020778175,-3.891373395102209e-08,-0.020026405752029186,0.3023861498381858,0.5252505109504152,0.0012690569448160671,-0.39315248597394686,-0.05039497093643952,0.04262150458980862,1.1823836680906294,-0.29538681624736796,0.015559730604545938,A,27,2021-06-21,2022-04-05,2021-11-10,2020-24
0.8572311010309901,-0.02745231996882059,0.02745231996882059,0.7499367664795114,0.014036615434374981,4.383576003241106,0.801538600542405,0.6851638913797138,0.7168580721568537,0.0015822710524765946,-0.02716293378081668,-0.08905969541601724,-0.08321047385617066,0.04311489472570698,7.249589743963761e-10,0.9975400951598351,0.9975400958847941,2.1437333983932722e-11,-0.03610223449580837,0.25209930248256207,0.469986200281244,0.0038747019487610883,0.33965257262820514,-0.06809074068972976,0.07765467927421454,0.8768401508592604,-0.17082332263285882,0.022518294609756295,A,28,2022-04-05,2023-01-23,2022-08-29,2020-24
0.4967205660693811,-0.08162835944425816,0.08162835944425816,1.3225712160539738,5.592040158574886e-06,4.542632940908381,0.802680266218527,0.7253926036511352,0.8997998290399103,-0.06533432565852253,-0.01813978188979699,0.12143831416049236,-0.023938253847287812,-0.0639029049821629,3.494919841013508e-15,0.9314555457453356,0.9314555457453391,1.353944567780361e-14,-0.0030483151582112854,0.2751908797719943,0.4512005583995081,0.06065330165033363,-0.5369835443604346,-0.06131014184297978,0.04263129168981905,1.4381488200983013,-0.36041112059724,0.015991808094565255,A,29,2023-01-23,2023-11-07,2023-06-15,2020-24
0.8371962516718976,0.009424526390568405,0.009424526390568405,7.268115022752008,3.5009835323100815e-98,2.781830485212287,0.3404767717188071,0.980851445777403,0.9858337172214396,-0.011720416838861597,0.027401340488417848,0.06505675947247667,0.025271347915182738,-0.04067178777991799,4.0255094278730145e-07,0.9469682874575266,0.9469686900084694,-1.549894272571151e-14,-0.02409463265577545,0.12709902279987284,0.5472768439448226,5.502500434020783e-05,-0.507586164627803,-0.10164040670714947,0.08361322963087048,1.2156019705956107,-0.1874498736114607,0.01755033775982251,A,30,2023-11-07,2024-08-26,2024-04-03,2020-24
0.31253643591041425,-0.09039146015904205,0.09039146015904205,61.83833308268197,0.0,3.249212162232126,0.9436161761958207,0.9999999997863903,0.9999945491081783,0.1027621630691629,0.013442271071520852,0.05001046068773934,-0.017625830871778193,0.021151581927659355,0.9979129678891169,0.002087032110884295,1.000000000000001,-0.9961263180038941,0.040276024892025496,0.37780244506112654,0.6384610703360617,5.785289331741292e-07,-5.925646372975894,-0.7312477804531218,0.1282682921914131,5.700923961487615,-0.7277851170733121,0.06834806115605117,AAPL,0,2000-01-03,2000-10-17,2000-05-25,2000-07
0.6022412194752553,-0.04474543890356642,0.04474543890356642,2.179662925806987,6.051364150787369e-10,3.3629759426269037,0.8973411878283422,0.9758934475420631,0.8799240428978936,0.0213587763286857,-0.0350554604788572,0.04046975826784572,-0.07721889756164864,-0.0437929568802338,0.0,0.5000348445465346,0.5000348445465346,-0.14560061223453102,0.05384864166132853,0.28750678336149743,0.542322222436258,0.022045831316694218,-0.29291878515444325,-0.1883953608478175,0.12094805341014392,1.5576551712573223,-0.3725499004906295,0.04353029894798167,AAPL,1,2000-10-17,2001-08-03,2001-03-13,2000-07
0.14559566890845346,-0.10368916669922171,0.10368916669922171,0.07097026596966849,0.46122251168817596,4.678046284088334,0.5978258515941833,0.488689648727751,0.40879974029988575,0.008345365470241664,0.09330518279031681,-0.03030650365315571,0.0059288505489853306,-0.024341074359495504,0.06035049406859579,0.8169297127172076,0.8772802067858034,0.18085185737883502,-0.018090167591988338,0.400259807668379,0.370355907263132,0.00132833720778345,0.21254008134138827,-0.08200439969114925,0.08117304833075778,1.01024171664718,-0.231794337125391,0.030832682373552567,AAPL,2,2001-08-03,2002-05-28,2002-01-02,2000-07
0.3443822551928905,-0.0131289015392381,0.0131289015392381,6.001061401541781,4.074762635367084e-77,2.9829155922372816,0.00010741524313292695,0.7977607886657772,0.977306459717215,0.0624843759294262,0.14283080479478596,-0.048649179711378,0.13999877738612837,-0.09033669476520989,2.2065846514049746e-10,0.9919006374363745,0.991900637657033,1.886317311430272e-09,0.04939033145991991,0.30812533024686267,0.5156678163446263,1.5401736974527883e-06,-1.2451786593109608,-0.16295683628337154,0.06560626200333575,2.483861011241366,-0.43842894825344636,0.028370025887344365,AAPL,3,2002-05-28,2003-03-13,2002-10-17,2000-07
0.6248729236822423,0.032193299759432734,0.032193299759432734,2.1260687074889093,1.137534252816117e-09,3.856668600648634,0.7895498512639478,0.3332872924081496,0.09288976418114757,0.03827747955644287,-0.06454088873210001,0.035971290341585194,-0.004568980462678358,0.06151012142330273,0.04788724983647056,0.0,0.04788724983647056,-0.07792956171118968,0.08422506117303594,0.26156923540788535,0.4870113641953065,3.8072013200286105e-07,0.324995590663272,-0.08492682108434058,0.10750134821461188,0.790007032421544,-0.20628395512944864,0.024355105272055783,AAPL,4,2003-03-13,2003-12-26,2003-08-05,2000-07
0.6567401996103771,-0.008782977877622208,0.008782977877622208,2.4230969109605596,1.7626646965395383e-15,2.612676026870155,0.8882434160028517,0.9480780225508572,0.9358640454596154,-0.0725247367238096,-0.0007996150224935046,-0.0666465304402716,0.057665843384047226,0.027592117464200247,0.0,0.9527499424018278,0.9527499424018278,5.35857483143032e-13,0.1039575897239132,0.37523789737747526,0.47656200882739674,1.876324721349075e-06,0.755292871637861,-0.05740102137360403,0.10728647948995507,0.5350256774804353,-0.13531226767645832,0.023238205300320565,AAPL,5,2003-12-26,2004-10-13,2004-05-20,2000-07
0.4453075635171182,0.011153950352028603,0.011153950352028603,2.9450769614338395,2.8366731316136923e-17,3.218436525116521,0.6004612934961996,0.9251727678896098,0.41732613724579404,0.011761169138204042,-0.013204438967469798,0.05571786151338564,-0.06656310685639316,0.03268837496346728,0.059260679690172534,0.6091835355211057,0.6684442152112783,0.1715510003658016,-0.12207833442289061,0.5212810320258007,0.637977515161596,0.0028138913240931705,0.3430878920671386,-0.09662616432050695,0.12360842489271423,0.7817118000198895,-0.24264899024605868,0.027184659737110362,AAPL,6,2004-10-13,2005-07-29,2005-03-08,2000-07
0.8882392645106432,0.008949955458263832,0.008949955458263832,1.0883870565373837,0.00010987680231689115,4.506729738585858,0.6263724123679362,0.6017016205049034,0.2413089403067598,0.032580447120513105,0.1482883114499997,0.03211808099436127,-0.04425473590404276,-0.05623712217334182,1.0371847068169616e-16,0.9768979419031271,0.9768979419031272,0.5213451062037509,-0.09507210978885444,0.4646381159528989,0.6573099910686713,0.43474253284301495,0.5008217763992798,-0.06542097856368123,0.09416474079738124,0.694750264373909,-0.31405530601988807,0.02476960344361193,AAPL,7,2005-07-29,2006-05-16,2005-12-20,2000-07
0.6703358185156726,-0.006981973455682897,0.006981973455682897,2.9667846433696807,4.7731874721726256e-21,2.55963008017572,0.5038097085771598,0.398658883144454,0.9732561917345985,0.05045395559126169,0.05984344910287361,0.012353646142114058,0.0063843537027984815,-0.06538202936462942,0.01961294210319684,0.8938008430141533,0.9134137851173502,0.068266134670708,-0.02487211878381173,0.36889672241806054,0.5339091450303043,0.0009514514451586572,0.7791171787641772,-0.06392782933256846,0.11180858201570726,0.5717613816405226,-0.22356709907851247,0.02237035412835365,AAPL,8,2006-05-16,2007-03-05,2006-10-06,2000-07
0.47031088852766945,-0.004842787146123228,0.004842787146123228,1.9055694446659146,1.5917686866533845e-07,4.493930536824647,0.0011347053644640067,9.629681472522857e-05,2.1163532138463763e-05,0.21754067408958142,0.07756347277330969,0.045626937606146466,0.03798816872086506,0.06549299546739767,0.21350556871782514,0.6021290959874603,0.8156346647052855,0.30970322956353974,-0.2783258850152358,0.48246906172654325,0.6145690076642852,0.7717075273047682,-0.1771899127325659,-0.07279267115893284,0.10017040201632832,0.7266884198694464,-0.19829006358915902,0.023903116294237216,AAPL,9,2007-03-05,2007-12-17,2007-07-26,2000-07
0.02651705950410326,-0.08784339365437913,0.08784339365437913,6.048417779957486,6.799992673706722e-81,2.645284467605235,0.003096309023475128,0.08289534744884385,0.012940489794517101,0.1615416561452028,0.10812624634467974,0.07075173217776812,0.00575130977477388,0.043743807158645474,0.12931887942607925,0.8667182640876773,0.9960371435137565,0.1583128907315877,-0.07819281251908239,0.3672325685264522,0.7489541727660743,0.12059542258662159,-1.3891396076843665,-0.19746964403489975,0.07677821037413968,2.571949034402229,-0.4990740641753467,0.0324426567335489,AAPL,10,2007-12-17,2008-10-02,2008-05-12,2008-12
0.5952973205722683,-0.009608383775388925,0.009608383775388925,1.1964854884500724,0.0003781628973376301,4.250375834887268,2.5877855625180866e-13,3.425670744149941e-08,5.616696698129708e-05,0.21408349399846657,0.15883835914109012,0.17954074928757496,0.0775247812919129,0.05823088367193072,0.0,0.9857650004437537,0.9857650004437537,0.10004272421347744,0.0877628038478065,0.5021722426206918,0.8172547170916518,0.0006338806794701928,0.3389937308746826,-0.09596211544235866,0.13019383922321048,0.737071093493423,-0.295748856907168,0.03368985535136785,AAPL,11,2008-10-02,2009-07-21,2009-02-26,2008-12
0.18692295879420298,0.014943310658764444,0.014943310658764444,1.1316174361426796,0.0034249661837304182,6.372089320585677,0.2018009515964461,0.5298413250536784,0.09610514292021828,0.12168991559038565,0.04903617147605756,-0.014853886228848588,-0.06361200259109337,-0.0696265318894002,0.06693831240712042,0.6950683439802054,0.7620066563873259,0.6580319311258844,-0.13396104321903668,0.4551968799219981,0.6003005692134427,5.496644900293273e-06,-0.14303955884744413,-0.05087068404869877,0.05809394482755237,0.8756624154153186,-0.1069099425505935,0.01676869081939877,AAPL,12,2009-07-21,2010-05-06,2009-12-10,2008-12
0.07922475390473764,0.021973805625498805,0.021973805625498805,2.4043760311824363,1.0398352799899263e-11,2.9073709606456317,0.0026586841252789623,0.042305924895638364,0.46128810401199716,0.07865270199485709,0.10891028706087214,0.1370150589486424,-0.05007544000789322,-0.0485102712463955,0.0,0.9657795921586365,0.9657795921586365,3.266088562165384e-10,-0.24198398137907026,0.5379194479861997,0.670544348144896,0.49915944445721905,0.2685263443051287,-0.04626387125941456,0.0740562328438168,0.6247127281910787,-0.12456683860882978,0.015583141529380295,AAPL,13,2010-05-06,2011-02-18,2010-09-28,2008-12
0.1491342240975231,-0.01077995751939881,0.01077995751939881,0.9931252049268235,0.013858741725283615,3.0820561325408815,0.033927479934012336,0.0036278445767917726,0.0026176253175197563,0.08085233783961,-0.03679990782341676,0.04957670768383768,-0.08811572291380003,-0.05526820662833771,0.1505997459443731,0.7561812992758274,0.9067810452202005,0.12073468966793818,-0.09186448068367944,0.39996099902497567,0.6401342826898506,0.009030718589463374,-0.10077661570002801,-0.05756522587758095,0.05721963184768164,1.0060397807315378,-0.13894954371194834,0.017455767875209534,AAPL,14,2011-02-18,2011-12-05,2011-07-14,2008-12
