feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
full,mlp,logV,all,288000,0.8569079675956373,0.8402967068220265,0.87151942370153,,,,,-0.16159368680666297,0.10590883992313602,0.06775881526506308,0.1802509445672227,0.6205919815073622,0.2363159860882751
price_only,ridge,x,calm,119663,-0.12284601676894624,-0.21151357370335586,-0.05218533261569271,0.5854918320878987,65439.0,0.5604614632433575,0.6090603211108028,,,,,-0.12284601676894624,
price_only,ridge,x,event,94915,0.6965149033151765,0.6625501238561061,0.7270465649021169,0.838247437703405,82348.0,0.8258096133973238,0.8495557895837991,,,,,0.6965149033151765,
price_only,ridge,x,resolution,73422,0.7417999140944243,0.7194544700316211,0.7616798771438866,0.9193518288131376,64304.0,0.9075317897774422,0.9311319862496281,,,,,0.7417999140944243,
price_only,ridge,x,all,288000,0.6091116409075698,0.5765173009783326,0.6383270750861546,0.7848517853185661,212091.0,0.7723686496921628,0.7966090383416892,,,,,0.6091116409075698,
price_only,ridge,logV,calm,119663,0.3179731801547181,0.27130470739879853,0.35812757354535396,,,,,,0.13016229798544043,0.12575088629849127,0.13473300853971598,0.3179731801547181,
price_only,ridge,logV,event,94915,0.4154957498186814,0.3664421166651581,0.45900236490069457,,,,,,0.14439091857087866,0.1383260741397956,0.15021215752922493,0.4154957498186814,
price_only,ridge,logV,resolution,73422,0.3852234359683844,0.32818197485846506,0.4357883512479594,,,,,,0.15138513636986345,0.14475580550546152,0.1582019855085119,0.3852234359683844,
price_only,ridge,logV,all,288000,0.46927748392840574,0.44294559497303077,0.49421003595175916,,,,,,0.14026206452269033,0.1360824245924602,0.14451815168575602,0.46927748392840574,
price_only,gbt,x,calm,119663,0.1498596276018832,0.08474845430890536,0.20329146554621005,0.6571463500359113,65439.0,0.6308509101700391,0.6782790907677851,,,,,0.1498596276018832,
price_only,gbt,x,event,94915,0.7561540102291967,0.7288486220794863,0.7782949612588981,0.8632025064361004,82348.0,0.8528092320601856,0.8729692149239691,,,,,0.7561540102291967,
price_only,gbt,x,resolution,73422,0.7925033666187071,0.7680412156029105,0.8134411872733657,0.9344519781040059,64304.0,0.9222637533440272,0.945061922514535,,,,,0.7925033666187071,
price_only,gbt,x,all,288000,0.6929972507173812,0.6658358612510087,0.7162988715668884,0.8212276805710756,212091.0,0.8096351098359428,0.8303080872171377,,,,,0.6929972507173812,
price_only,gbt,logV,calm,119663,0.5571324692156656,0.5169074297660613,0.5927350431683993,,,,,,0.0965590595214783,0.09131077488974744,0.1015672003606083,0.5571324692156656,
price_only,gbt,logV,event,94915,0.5197868241230555,0.4824434455127983,0.553501497883735,,,,,,0.12780526725519678,0.12286477855616526,0.13305512589068888,0.5197868241230555,
price_only,gbt,logV,resolution,73422,0.6726422227814672,0.6366558228274563,0.7055230212271066,,,,,,0.1005580487531191,0.09633878195407738,0.10553689933979198,0.6726422227814672,
price_only,gbt,logV,all,288000,0.6398294087472451,0.6157190915494304,0.6633098578616715,,,,,,0.10787623866874016,0.1042699836819127,0.11171394002175561,0.6398294087472451,
price_only,mlp,x,calm,119663,0.13656780337183227,0.07262599029520075,0.19116144222932674,0.6590259631106832,65439.0,0.6385144782631987,0.6758556418566755,,,,,0.13656780337183227,
price_only,mlp,x,event,94915,0.7513492773976984,0.7228384259666645,0.7740836088636093,0.8542162529751786,82348.0,0.8445533495235793,0.8627729385385736,,,,,0.7513492773976984,
price_only,mlp,x,resolution,73422,0.7889758701827143,0.7633910483131477,0.8113071094863585,0.931108484697686,64304.0,0.9194965216063505,0.9412247254457555,,,,,0.7889758701827143,
price_only,mlp,x,all,288000,0.687589808378745,0.6599278158086835,0.7118884838489763,0.8173048361316605,212091.0,0.8073795976188651,0.8251118355567123,,,,,0.687589808378745,
price_only,mlp,logV,calm,119663,0.5212700866455511,0.47244013497608656,0.5656650922950168,,,,,,0.09855273879936823,0.09336996217846562,0.10385793710699787,0.5212700866455511,
price_only,mlp,logV,event,94915,0.502502462157244,0.4606107808510859,0.5401160042273714,,,,,,0.12948084172140115,0.12426150423041218,0.13457936141945667,0.502502462157244,
price_only,mlp,logV,resolution,73422,0.6600003759990687,0.6254305771893225,0.6940054905118456,,,,,,0.10184047005435079,0.09793367977530877,0.10642048056753772,0.6600003759990687,
price_only,mlp,logV,all,288000,0.6205919815073622,0.5920925506325276,0.6470718596957075,,,,,,0.10958375509467409,0.10591092714449817,0.11351048164407017,0.6205919815073622,
